# 20240725_151027
alpha,pi0Re,pi0Im
0.20598,0.063491,0
0.207553,0.0635811,0
0.209125,0.0636715,0
0.210697,0.0637622,0
0.21227,0.0638532,0
0.213842,0.0639445,0
0.215415,0.0640361,0
0.216987,0.064128,0
0.218559,0.0642202,0
0.220132,0.0643126,0
0.221704,0.064406,0
0.223276,0.0645012,0
0.224849,0.0645982,0
0.226421,0.064697,0
0.227993,0.0647974,0
0.229566,0.0648996,0
0.231138,0.0650034,0
0.232711,0.0651088,0
0.234283,0.0652159,0
0.235855,0.0653245,0
0.237428,0.0654347,0
0.239,0.0655465,0
0.240572,0.0656597,0
0.242145,0.0657744,0
0.243717,0.0658906,0
0.24529,0.0660081,0
0.246862,0.0661271,0
0.248434,0.0662475,0
0.250007,0.0663692,0
0.251579,0.0664922,0
0.253151,0.0666165,0
0.254724,0.0667421,0
0.256296,0.0668689,0
0.257868,0.0669969,0
0.259441,0.0671262,0
0.261013,0.0672565,0
0.262586,0.0673881,0
0.264158,0.0675207,0
0.26573,0.0676544,0
0.267303,0.0677892,0
0.268875,0.067925,0
0.270447,0.0680618,0
0.27202,0.0681995,0
0.273592,0.0683383,0
0.275165,0.0684779,0
0.276737,0.0686185,0
0.278309,0.0687599,0
0.279882,0.0689022,0
0.281454,0.0690453,0
0.283026,0.0691891,0
0.284599,0.0693338,0
0.286171,0.0694792,0
0.287743,0.0696253,0
0.289316,0.0697721,0
0.290888,0.0699195,0
0.292461,0.0700676,0
0.294033,0.0702163,0
0.295605,0.0703656,0
0.297178,0.0705154,0
0.29875,0.0706658,0
0.300322,0.0708167,0
0.301895,0.070968,0
0.303467,0.0711198,0
0.30504,0.0712721,0
0.306612,0.0714247,0
0.308184,0.0715787,0
0.309757,0.0717342,0
0.311329,0.0718913,0
0.312901,0.07205,0
0.314474,0.0722101,0
0.316046,0.0723718,0
0.317618,0.0725349,0
0.319191,0.0726995,0
0.320763,0.0728655,0
0.322336,0.0730329,0
0.323908,0.0732017,0
0.32548,0.0733719,0
0.327053,0.0735434,0
0.328625,0.0737162,0
0.330197,0.0738903,0
0.33177,0.0740657,0
0.333342,0.0742424,0
0.334915,0.0744203,0
0.336487,0.0745994,0
0.338059,0.0747797,0
0.339632,0.0749612,0
0.341204,0.0751438,0
0.342776,0.0753276,0
0.344349,0.0755125,0
0.345921,0.0756984,0
0.347493,0.0758855,0
0.349066,0.0760735,0
0.350638,0.0762626,0
0.352211,0.0764527,0
0.353783,0.0766438,0
0.355355,0.0768358,0
0.356928,0.0770287,0
0.3585,0.0772226,0
0.360072,0.0774174,0
0.361645,0.077613,0
0.363217,0.0778095,0
0.36479,0.0780068,0
0.366362,0.0782049,0
0.367934,0.0784038,0
0.369507,0.0786035,0
0.371079,0.0788039,0
0.372651,0.0790051,0
0.374224,0.0792069,0
0.375796,0.0794094,0
0.377368,0.0796126,0
0.378941,0.0798164,0
0.380513,0.0800208,0
0.382086,0.0802258,0
0.383658,0.0804314,0
0.38523,0.0806375,0
0.386803,0.0808442,0
0.388375,0.0810513,0
0.389947,0.081259,0
0.39152,0.0814671,0
0.393092,0.0816756,0
0.394665,0.0818846,0
0.396237,0.082094,0
0.397809,0.0823037,0
0.399382,0.0825139,0
0.400954,0.0827246,0
0.402526,0.0829371,0
0.404099,0.0831514,0
0.405671,0.0833675,0
0.407243,0.0835853,0
0.408816,0.0838047,0
0.410388,0.0840257,0
0.411961,0.0842482,0
0.413533,0.0844723,0
0.415105,0.0846978,0
0.416678,0.0849247,0
0.41825,0.085153,0
0.419822,0.0853826,0
0.421395,0.0856135,0
0.422967,0.0858455,0
0.42454,0.0860788,0
0.426112,0.0863131,0
0.427684,0.0865485,0
0.429257,0.0867849,0
0.430829,0.0870223,0
0.432401,0.0872606,0
0.433974,0.0874997,0
0.435546,0.0877397,0
0.437118,0.0879805,0
0.438691,0.088222,0
0.440263,0.0884641,0
0.441836,0.0887069,0
0.443408,0.0889502,0
0.44498,0.0891941,0
0.446553,0.0894384,0
0.448125,0.0896832,0
0.449697,0.0899284,0
0.45127,0.0901739,0
0.452842,0.0904196,0
0.454415,0.0906656,0
0.455987,0.0909118,0
0.457559,0.0911581,0
0.459132,0.0914045,0
0.460704,0.091651,0
0.462276,0.0918974,0
0.463849,0.0921438,0
0.465421,0.09239,0
0.466994,0.0926361,0
0.468566,0.0928821,0
0.470138,0.0931291,0
0.471711,0.0933773,0
0.473283,0.0936265,0
0.474855,0.0938769,0
0.476428,0.0941282,0
0.478,0.0943805,0
0.479572,0.0946336,0
0.481145,0.0948875,0
0.482717,0.0951421,0
0.48429,0.0953974,0
0.485862,0.0956533,0
0.487434,0.0959097,0
0.489007,0.0961666,0
0.490579,0.0964239,0
0.492151,0.0966815,0
0.493724,0.0969394,0
0.495296,0.0971974,0
0.496869,0.0974556,0
0.498441,0.0977139,0
0.500013,0.0979721,0
0.501586,0.0982303,0
0.503158,0.0984884,0
0.50473,0.0987462,0
0.506303,0.0990038,0
0.507875,0.0992618,0
0.509447,0.0995206,0
0.51102,0.09978,0
0.512592,0.10004,0
0.514165,0.100301,0
0.515737,0.100562,0
0.517309,0.100823,0
0.518882,0.101085,0
0.520454,0.101346,0
0.522026,0.101609,0
0.523599,0.101871,0
0.525171,0.102133,0
0.526744,0.102395,0
0.528316,0.102656,0
0.529888,0.102918,0
0.531461,0.103179,0
0.533033,0.10344,0
0.534605,0.103701,0
0.536178,0.103961,0
0.53775,0.10422,0
0.539322,0.104478,0
0.540895,0.104736,0
0.542467,0.104993,0
0.54404,0.105249,0
0.545612,0.105504,0
0.547184,0.10576,0
0.548757,0.106015,0
0.550329,0.106271,0
0.551901,0.106527,0
0.553474,0.106783,0
0.555046,0.107038,0
0.556619,0.107294,0
0.558191,0.10755,0
0.559763,0.107805,0
0.561336,0.10806,0
0.562908,0.108314,0
0.56448,0.108569,0
0.566053,0.108822,0
0.567625,0.109075,0
0.569197,0.109328,0
0.57077,0.10958,0
0.572342,0.109831,0
0.573915,0.110081,0
0.575487,0.11033,0
0.577059,0.110579,0
0.578632,0.110826,0
0.580204,0.111073,0
0.581776,0.111318,0
0.583349,0.111562,0
0.584921,0.111805,0
0.586494,0.112046,0
0.588066,0.112286,0
0.589638,0.112525,0
0.591211,0.112762,0
0.592783,0.112998,0
0.594355,0.113233,0
0.595928,0.113467,0
0.5975,0.113701,0
0.599072,0.113935,0
0.600645,0.114168,0
0.602217,0.1144,0
0.60379,0.114632,0
0.605362,0.114862,0
0.606934,0.115092,0
0.608507,0.115321,0
0.610079,0.115549,0
0.611651,0.115775,0
0.613224,0.116001,0
0.614796,0.116225,0
0.616369,0.116447,0
0.617941,0.116668,0
0.619513,0.116888,0
0.621086,0.117105,0
0.622658,0.117321,0
0.62423,0.117535,0
0.625803,0.117747,0
0.627375,0.117957,0
0.628947,0.118165,0
0.63052,0.118371,0
0.632092,0.118574,0
0.633665,0.118775,0
0.635237,0.118974,0
0.636809,0.119172,0
0.638382,0.119369,0
0.639954,0.119564,0
0.641526,0.119759,0
0.643099,0.119951,0
0.644671,0.120143,0
0.646244,0.120333,0
0.647816,0.120522,0
0.649388,0.120709,0
0.650961,0.120894,0
0.652533,0.121077,0
0.654105,0.121259,0
0.655678,0.121439,0
0.65725,0.121617,0
0.658822,0.121793,0
0.660395,0.121967,0
0.661967,0.12214,0
0.66354,0.122309,0
0.665112,0.122477,0
0.666684,0.122643,0
0.668257,0.122806,0
0.669829,0.122966,0
0.671401,0.123125,0
0.672974,0.123281,0
0.674546,0.123434,0
0.676119,0.123586,0
0.677691,0.123735,0
0.679263,0.123881,0
0.680836,0.124025,0
0.682408,0.124166,0
0.68398,0.124304,0
0.685553,0.124439,0
0.687125,0.124572,0
0.688697,0.124701,0
0.69027,0.124828,0
0.691842,0.124954,0
0.693415,0.125079,0
0.694987,0.125202,0
0.696559,0.125323,0
0.698132,0.125442,0
0.699704,0.125558,0
0.701276,0.125671,0
0.702849,0.125781,0
0.704421,0.125886,0
0.705994,0.125988,0
0.707566,0.126085,0
0.709138,0.126178,0
0.710711,0.126268,0
0.712283,0.126358,0
0.713855,0.126447,0
0.715428,0.126535,0
0.717,0.126621,0
0.718572,0.126704,0
0.720145,0.126786,0
0.721717,0.126865,0
0.72329,0.126941,0
0.724862,0.127014,0
0.726434,0.127084,0
0.728007,0.127149,0
0.729579,0.12721,0
0.731151,0.127267,0
0.732724,0.127319,0
0.734296,0.127365,0
0.735869,0.12741,0
0.737441,0.127456,0
0.739013,0.127501,0
0.740586,0.127545,0
0.742158,0.127588,0
0.74373,0.127628,0
0.745303,0.127664,0
0.746875,0.127696,0
0.748447,0.127723,0
0.75002,0.127745,0
0.751592,0.12776,0
0.753165,0.127768,0
0.754737,0.127769,0
0.756309,0.127767,0
0.757882,0.127765,0
0.759454,0.127761,0
0.761026,0.127757,0
0.762599,0.127751,0
0.764171,0.127744,0
0.765744,0.127737,0
0.767316,0.127729,0
0.768888,0.12772,0
0.770461,0.12771,0
0.772033,0.1277,0
0.773605,0.12769,0
0.775178,0.127676,0
0.77675,0.127655,0
0.778323,0.127627,0
0.779895,0.127593,0
0.781467,0.127554,0
0.78304,0.127509,0
0.784612,0.127459,0
0.786184,0.127404,0
0.787757,0.127345,0
0.789329,0.127283,0
0.790901,0.127218,0
0.792474,0.127149,0
0.794046,0.127078,0
0.795619,0.127006,0
0.797191,0.126931,0
0.798763,0.126856,0
0.800336,0.12678,0
0.801908,0.126703,0
0.80348,0.126627,0
0.805053,0.126549,0
0.806625,0.126466,0
0.808198,0.126378,0
0.80977,0.126284,0
0.811342,0.126186,0
0.812915,0.126083,0
0.814487,0.125976,0
0.816059,0.125865,0
0.817632,0.12575,0
0.819204,0.125631,0
0.820776,0.125508,0
0.822349,0.125383,0
0.823921,0.125254,0
0.825494,0.125123,0
0.827066,0.124989,0
0.828638,0.124853,0
0.830211,0.124715,0
0.831783,0.124574,0
0.833355,0.124433,0
0.834928,0.124289,0
0.8365,0.124144,0
0.838073,0.123995,0
0.839645,0.123842,0
0.841217,0.123685,0
0.84279,0.123525,0
0.844362,0.123361,0
0.845934,0.123194,0
0.847507,0.123023,0
0.849079,0.122848,0
0.850651,0.122671,0
0.852224,0.12249,0
0.853796,0.122306,0
0.855369,0.122119,0
0.856941,0.121929,0
0.858513,0.121737,0
0.860086,0.121541,0
0.861658,0.121343,0
0.86323,0.121142,0
0.864803,0.120939,0
0.866375,0.120733,0
0.867948,0.120525,0
0.86952,0.120315,0
0.871092,0.120102,0
0.872665,0.119888,0
0.874237,0.119671,0
0.875809,0.119452,0
0.877382,0.119232,0
0.878954,0.11901,0
0.880526,0.118786,0
0.882099,0.11856,0
0.883671,0.118333,0
0.885244,0.118105,0
0.886816,0.117875,0
0.888388,0.117644,0
0.889961,0.117411,0
0.891533,0.117178,0
0.893105,0.116943,0
0.894678,0.116706,0
0.89625,0.116466,0
0.897823,0.116222,0
0.899395,0.115975,0
0.900967,0.115724,0
0.90254,0.115471,0
0.904112,0.115214,0
0.905684,0.114954,0
0.907257,0.114691,0
0.908829,0.114425,0
0.910401,0.114156,0
0.911974,0.113885,0
0.913546,0.113611,0
0.915119,0.113334,0
0.916691,0.113054,0
0.918263,0.112772,0
0.919836,0.112488,0
0.921408,0.112202,0
0.92298,0.111913,0
0.924553,0.111622,0
0.926125,0.111328,0
0.927698,0.111033,0
0.92927,0.110736,0
0.930842,0.110437,0
0.932415,0.110136,0
0.933987,0.109834,0
0.935559,0.109529,0
0.937132,0.109223,0
0.938704,0.108916,0
0.940276,0.108607,0
0.941849,0.108297,0
0.943421,0.107985,0
0.944994,0.107673,0
0.946566,0.107359,0
0.948138,0.107044,0
0.949711,0.106728,0
0.951283,0.106411,0
0.952855,0.106093,0
0.954428,0.105775,0
0.956,0.105455,0
0.957573,0.105135,0
0.959145,0.104815,0
0.960717,0.104494,0
0.96229,0.104173,0
0.963862,0.103851,0
0.965434,0.103529,0
0.967007,0.103207,0
0.968579,0.102885,0
0.970151,0.102562,0
0.971724,0.10224,0
0.973296,0.101918,0
0.974869,0.101596,0
0.976441,0.101274,0
0.978013,0.100953,0
0.979586,0.100632,0
0.981158,0.100311,0
0.98273,0.0999911,0
0.984303,0.0996717,0
0.985875,0.099353,0
0.987448,0.0990339,0
0.98902,0.0987132,0
0.990592,0.0983911,0
0.992165,0.0980675,0
0.993737,0.0977425,0
0.995309,0.0974161,0
0.996882,0.0970884,0
0.998454,0.0967593,0
1.00003,0.0964289,0
1.0016,0.0960972,0
1.00317,0.0957644,0
1.00474,0.0954303,0
1.00632,0.095095,0
1.00789,0.0947586,0
1.00946,0.0944211,0
1.01103,0.0940825,0
1.01261,0.0937429,0
1.01418,0.0934023,0
1.01575,0.0930607,0
1.01732,0.0927181,0
1.01889,0.0923746,0
1.02047,0.0920302,0
1.02204,0.091685,0
1.02361,0.091339,0
1.02518,0.0909921,0
1.02676,0.0906445,0
1.02833,0.0902962,0
1.0299,0.0899472,0
1.03147,0.0895975,0
1.03305,0.0892471,0
1.03462,0.0888962,0
1.03619,0.0885447,0
1.03776,0.0881927,0
1.03934,0.0878401,0
1.04091,0.0874871,0
1.04248,0.0871337,0
1.04405,0.0867798,0
1.04563,0.0864255,0
1.0472,0.0860709,0
1.04877,0.085716,0
1.05034,0.0853608,0
1.05191,0.0850054,0
1.05349,0.0846497,0
1.05506,0.0842938,0
1.05663,0.0839378,0
1.0582,0.0835816,0
1.05978,0.0832254,0
1.06135,0.082869,0
1.06292,0.0825127,0
1.06449,0.0821563,0
1.06607,0.0818,0
1.06764,0.0814437,0
1.06921,0.0810876,0
1.07078,0.0807315,0
1.07236,0.0803757,0
1.07393,0.08002,0
1.0755,0.0796645,0
1.07707,0.0793093,0
1.07864,0.0789543,0
1.08022,0.0785997,0
1.08179,0.0782454,0
1.08336,0.0778915,0
1.08493,0.077538,0
1.08651,0.077185,0
1.08808,0.0768324,0
1.08965,0.0764803,0
1.09122,0.0761288,0
1.0928,0.0757778,0
1.09437,0.0754274,0
1.09594,0.0750777,0
1.09751,0.0747286,0
1.09909,0.0743803,0
1.10066,0.0740326,0
1.10223,0.0736857,0
1.1038,0.0733396,0
1.10538,0.0729943,0
1.10695,0.0726499,0
1.10852,0.0723063,0
1.11009,0.0719637,0
1.11166,0.071622,0
1.11324,0.0712813,0
1.11481,0.0709416,0
1.11638,0.0706029,0
1.11795,0.0702653,0
1.11953,0.0699289,0
1.1211,0.0695935,0
1.12267,0.0692594,0
1.12424,0.0689264,0
1.12582,0.0685946,0
1.12739,0.0682642,0
1.12896,0.0679348,0
1.13053,0.0676058,0
1.13211,0.067277,0
1.13368,0.0669485,0
1.13525,0.0666201,0
1.13682,0.066292,0
1.13839,0.0659641,0
1.13997,0.0656365,0
1.14154,0.0653091,0
1.14311,0.064982,0
1.14468,0.0646551,0
1.14626,0.0643285,0
1.14783,0.0640022,0
1.1494,0.0636761,0
1.15097,0.0633504,0
1.15255,0.0630249,0
1.15412,0.0626997,0
1.15569,0.0623749,0
1.15726,0.0620503,0
1.15884,0.0617261,0
1.16041,0.0614022,0
1.16198,0.0610786,0
1.16355,0.0607554,0
1.16513,0.0604325,0
1.1667,0.0601099,0
1.16827,0.0597877,0
1.16984,0.0594659,0
1.17141,0.0591444,0
1.17299,0.0588233,0
1.17456,0.0585026,0
1.17613,0.0581823,0
1.1777,0.0578623,0
1.17928,0.0575428,0
1.18085,0.0572237,0
1.18242,0.0569049,0
1.18399,0.0565866,0
1.18557,0.0562688,0
1.18714,0.0559513,0
1.18871,0.0556343,0
1.19028,0.0553177,0
1.19186,0.0550016,0
1.19343,0.0546859,0
1.195,0.0543707,0
1.19657,0.054056,0
1.19814,0.0537417,0
1.19972,0.0534279,0
1.20129,0.0531146,0
1.20286,0.0528018,0
1.20443,0.0524895,0
1.20601,0.0521777,0
1.20758,0.0518664,0
1.20915,0.0515557,0
1.21072,0.0512454,0
1.2123,0.0509357,0
1.21387,0.0506265,0
1.21544,0.0503178,0
1.21701,0.0500097,0
1.21859,0.0497022,0
1.22016,0.0493952,0
1.22173,0.0490888,0
1.2233,0.048783,0
1.22488,0.0484777,0
1.22645,0.048173,0
1.22802,0.0478689,0
1.22959,0.0475654,0
1.23116,0.0472626,0
1.23274,0.0469603,0
1.23431,0.0466586,0
1.23588,0.0463576,0
1.23745,0.0460572,0
1.23903,0.0457574,0
1.2406,0.0454583,0
1.24217,0.0451598,0
1.24374,0.044862,0
1.24532,0.0445648,0
1.24689,0.0442683,0
1.24846,0.0439725,0
1.25003,0.0436773,0
1.25161,0.0433828,0
1.25318,0.043089,0
1.25475,0.0427957,0
1.25632,0.0425031,0
1.25789,0.0422111,0
1.25947,0.0419196,0
1.26104,0.0416288,0
1.26261,0.0413386,0
1.26418,0.041049,0
1.26576,0.04076,0
1.26733,0.0404716,0
1.2689,0.0401837,0
1.27047,0.0398964,0
1.27205,0.0396097,0
1.27362,0.0393235,0
1.27519,0.0390379,0
1.27676,0.0387528,0
1.27834,0.0384683,0
1.27991,0.0381843,0
1.28148,0.0379009,0
1.28305,0.0376179,0
1.28463,0.0373355,0
1.2862,0.0370537,0
1.28777,0.0367723,0
1.28934,0.0364914,0
1.29091,0.0362111,0
1.29249,0.0359312,0
1.29406,0.0356518,0
1.29563,0.035373,0
1.2972,0.0350945,0
1.29878,0.0348166,0
1.30035,0.0345391,0
1.30192,0.0342621,0
1.30349,0.0339856,0
1.30507,0.0337095,0
1.30664,0.0334339,0
1.30821,0.0331587,0
1.30978,0.0328839,0
1.31136,0.0326096,0
1.31293,0.0323356,0
1.3145,0.0320621,0
1.31607,0.0317891,0
1.31764,0.0315164,0
1.31922,0.0312441,0
1.32079,0.0309723,0
1.32236,0.0307008,0
1.32393,0.0304297,0
1.32551,0.030159,0
1.32708,0.0298887,0
1.32865,0.0296187,0
1.33022,0.0293492,0
1.3318,0.0290799,0
1.33337,0.0288111,0
1.33494,0.0285425,0
1.33651,0.0282744,0
1.33809,0.0280065,0
1.33966,0.027739,0
1.34123,0.0274718,0
1.3428,0.027205,0
1.34438,0.0269384,0
1.34595,0.0266722,0
1.34752,0.0264063,0
1.34909,0.0261407,0
1.35066,0.0258754,0
1.35224,0.0256107,0
1.35381,0.0253464,0
1.35538,0.0250826,0
1.35695,0.0248193,0
1.35853,0.0245564,0
1.3601,0.024294,0
1.36167,0.0240321,0
1.36324,0.0237706,0
1.36482,0.0235096,0
1.36639,0.023249,0
1.36796,0.0229888,0
1.36953,0.0227291,0
1.37111,0.0224698,0
1.37268,0.0222109,0
1.37425,0.0219524,0
1.37582,0.0216942,0
1.37739,0.0214365,0
1.37897,0.0211792,0
1.38054,0.0209222,0
1.38211,0.0206657,0
1.38368,0.0204094,0
1.38526,0.0201536,0
1.38683,0.0198981,0
1.3884,0.0196429,0
1.38997,0.0193881,0
1.39155,0.0191336,0
1.39312,0.0188795,0
1.39469,0.0186256,0
1.39626,0.0183721,0
1.39784,0.0181189,0
1.39941,0.017866,0
1.40098,0.0176134,0
1.40255,0.017361,0
1.40413,0.017109,0
1.4057,0.0168572,0
1.40727,0.0166057,0
1.40884,0.0163545,0
1.41041,0.0161035,0
1.41199,0.0158528,0
1.41356,0.0156023,0
1.41513,0.015352,0
1.4167,0.015102,0
1.41828,0.0148522,0
1.41985,0.0146026,0
1.42142,0.0143532,0
1.42299,0.0141041,0
1.42457,0.0138551,0
1.42614,0.0136063,0
1.42771,0.0133577,0
1.42928,0.0131093,0
1.43086,0.012861,0
1.43243,0.012613,0
1.434,0.012365,0
1.43557,0.0121173,0
1.43714,0.0118697,0
1.43872,0.0116222,0
1.44029,0.0113748,0
1.44186,0.0111276,0
1.44343,0.0108805,0
1.44501,0.0106335,0
1.44658,0.0103866,0
1.44815,0.0101398,0
1.44972,0.00989316,0
1.4513,0.00964656,0
1.45287,0.00940004,0
1.45444,0.0091536,0
1.45601,0.00890722,0
1.45759,0.00866091,0
1.45916,0.00841465,0
1.46073,0.00816856,0
1.4623,0.00792276,0
1.46388,0.00767727,0
1.46545,0.00743207,0
1.46702,0.00718717,0
1.46859,0.00694254,0
1.47016,0.0066982,0
1.47174,0.00645413,0
1.47331,0.00621032,0
1.47488,0.00596679,0
1.47645,0.00572351,0
1.47803,0.00548048,0
1.4796,0.00523771,0
1.48117,0.00499517,0
1.48274,0.00475288,0
1.48432,0.00451082,0
1.48589,0.00426899,0
1.48746,0.00402738,0
1.48903,0.00378599,0
1.49061,0.00354482,0
1.49218,0.00330385,0
1.49375,0.00306308,0
1.49532,0.00282252,0
1.49689,0.00258214,0
1.49847,0.00234196,0
1.50004,0.00210195,0
1.50161,0.00186213,0
1.50318,0.00162248,0
1.50476,0.00138299,0
1.50633,0.00114367,0
1.5079,0.000904509,0
1.50947,0.000665497,0
1.51105,0.000426634,0
1.51262,0.000187913,0
1.51419,-5.06712e-05,0
1.51576,-0.000289123,0
1.51734,-0.000527447,0
1.51891,-0.000765649,0
1.52048,-0.00100373,0
1.52205,-0.00124171,0
1.52363,-0.00147957,0
1.5252,-0.00171734,0
1.52677,-0.001955,0
1.52834,-0.00219258,0
1.52991,-0.00243007,0
1.53149,-0.00266748,0
1.53306,-0.00290481,0
1.53463,-0.00314206,0
1.5362,-0.00337926,0
1.53778,-0.00361639,0
1.53935,-0.00385346,0
1.54092,-0.00409049,0
1.54249,-0.00432746,0
1.54407,-0.0045644,0
1.54564,-0.0048013,0
1.54721,-0.00503817,0
1.54878,-0.00527501,0
1.55036,-0.00551183,0
1.55193,-0.00574864,0
1.5535,-0.00598544,0
1.55507,-0.00622223,0
1.55665,-0.006459,0
1.55822,-0.00669528,0
1.55979,-0.00693092,0
1.56136,-0.00716603,0
1.56293,-0.00740077,0
1.56451,-0.00763525,0
1.56608,-0.0078696,0
1.56765,-0.00810397,0
1.56922,-0.00833847,0
1.5708,-0.00857324,0
