# 20240725_151027
alpha,Dpi0Re,Dpi0Im
0.147803,-0.206241,0
0.149375,-0.206328,0
0.150947,-0.206417,0
0.15252,-0.206506,0
0.154092,-0.206595,0
0.155665,-0.206686,0
0.157237,-0.206777,0
0.158809,-0.206869,0
0.160382,-0.206962,0
0.161954,-0.207057,0
0.163526,-0.207152,0
0.165099,-0.207249,0
0.166671,-0.207346,0
0.168243,-0.207444,0
0.169816,-0.207543,0
0.171388,-0.207643,0
0.172961,-0.207743,0
0.174533,-0.207845,0
0.176105,-0.207947,0
0.177678,-0.20805,0
0.17925,-0.208154,0
0.180822,-0.20826,0
0.182395,-0.208366,0
0.183967,-0.208474,0
0.18554,-0.208583,0
0.187112,-0.208692,0
0.188684,-0.208802,0
0.190257,-0.208914,0
0.191829,-0.209026,0
0.193401,-0.209139,0
0.194974,-0.209254,0
0.196546,-0.20937,0
0.198118,-0.209487,0
0.199691,-0.209605,0
0.201263,-0.209725,0
0.202836,-0.209845,0
0.204408,-0.209966,0
0.20598,-0.210087,0
0.207553,-0.21021,0
0.209125,-0.210333,0
0.210697,-0.210457,0
0.21227,-0.210582,0
0.213842,-0.210709,0
0.215415,-0.210837,0
0.216987,-0.210966,0
0.218559,-0.211096,0
0.220132,-0.211227,0
0.221704,-0.211359,0
0.223276,-0.211489,0
0.224849,-0.211619,0
0.226421,-0.211748,0
0.227993,-0.211878,0
0.229566,-0.212008,0
0.231138,-0.212137,0
0.232711,-0.212265,0
0.234283,-0.212393,0
0.235855,-0.21252,0
0.237428,-0.212645,0
0.239,-0.212768,0
0.240572,-0.212889,0
0.242145,-0.213009,0
0.243717,-0.213126,0
0.24529,-0.213245,0
0.246862,-0.213363,0
0.248434,-0.213481,0
0.250007,-0.213599,0
0.251579,-0.213717,0
0.253151,-0.213835,0
0.254724,-0.213952,0
0.256296,-0.214068,0
0.257868,-0.214184,0
0.259441,-0.214298,0
0.261013,-0.214418,0
0.262586,-0.214543,0
0.264158,-0.214672,0
0.26573,-0.214802,0
0.267303,-0.214931,0
0.268875,-0.215055,0
0.270447,-0.215172,0
0.27202,-0.215281,0
0.273592,-0.215378,0
0.275165,-0.215461,0
0.276737,-0.215537,0
0.278309,-0.215633,0
0.279882,-0.215749,0
0.281454,-0.215878,0
0.283026,-0.216015,0
0.284599,-0.216152,0
0.286171,-0.216284,0
0.287743,-0.216404,0
0.289316,-0.216504,0
0.290888,-0.216579,0
0.292461,-0.216621,0
0.294033,-0.216662,0
0.295605,-0.216743,0
0.297178,-0.216853,0
0.29875,-0.216985,0
0.300322,-0.217129,0
0.301895,-0.217275,0
0.303467,-0.217415,0
0.30504,-0.217539,0
0.306612,-0.217639,0
0.308184,-0.217704,0
0.309757,-0.217731,0
0.311329,-0.217785,0
0.312901,-0.217878,0
0.314474,-0.218,0
0.316046,-0.218141,0
0.317618,-0.218289,0
0.319191,-0.218432,0
0.320763,-0.218559,0
0.322336,-0.218657,0
0.323908,-0.218714,0
0.32548,-0.218717,0
0.327053,-0.218753,0
0.328625,-0.218726,0
0.330197,-0.218733,0
0.33177,-0.218769,0
0.333342,-0.218827,0
0.334915,-0.218904,0
0.336487,-0.218993,0
0.338059,-0.219088,0
0.339632,-0.219184,0
0.341204,-0.219276,0
0.342776,-0.219356,0
0.344349,-0.219428,0
0.345921,-0.219475,0
0.347493,-0.219497,0
0.349066,-0.219526,0
0.350638,-0.219558,0
0.352211,-0.219589,0
0.353783,-0.219617,0
0.355355,-0.219637,0
0.356928,-0.219646,0
0.3585,-0.219641,0
0.360072,-0.219623,0
0.361645,-0.21961,0
0.363217,-0.219605,0
0.36479,-0.219609,0
0.366362,-0.219623,0
0.367934,-0.219645,0
0.369507,-0.219677,0
0.371079,-0.21972,0
0.372651,-0.219773,0
0.374224,-0.219837,0
0.375796,-0.219912,0
0.377368,-0.219984,0
0.378941,-0.220035,0
0.380513,-0.220066,0
0.382086,-0.220079,0
0.383658,-0.220073,0
0.38523,-0.220049,0
0.386803,-0.220005,0
0.388375,-0.219943,0
0.389947,-0.219858,0
0.39152,-0.21975,0
0.393092,-0.219622,0
0.394665,-0.219552,0
0.396237,-0.219537,0
0.397809,-0.219538,0
0.399382,-0.219519,0
0.400954,-0.219444,0
0.402526,-0.219304,0
0.404099,-0.219215,0
0.405671,-0.219171,0
0.407243,-0.219144,0
0.408816,-0.219104,0
0.410388,-0.219042,0
0.411961,-0.218893,0
0.413533,-0.218779,0
0.415105,-0.218696,0
0.416678,-0.218594,0
0.41825,-0.218428,0
0.419822,-0.218236,0
0.421395,-0.218096,0
0.422967,-0.217986,0
0.42454,-0.217884,0
0.426112,-0.217766,0
0.427684,-0.217625,0
0.429257,-0.217476,0
0.430829,-0.21732,0
0.432401,-0.217157,0
0.433974,-0.216983,0
0.435546,-0.216798,0
0.437118,-0.2166,0
0.438691,-0.216386,0
0.440263,-0.216153,0
0.441836,-0.215899,0
0.443408,-0.21562,0
0.44498,-0.215363,0
0.446553,-0.215157,0
0.448125,-0.214958,0
0.449697,-0.214723,0
0.45127,-0.214426,0
0.452842,-0.214141,0
0.454415,-0.213878,0
0.455987,-0.213629,0
0.457559,-0.213382,0
0.459132,-0.21313,0
0.460704,-0.212861,0
0.462276,-0.212583,0
0.463849,-0.212282,0
0.465421,-0.211976,0
0.466994,-0.211709,0
0.468566,-0.211417,0
0.470138,-0.211071,0
0.471711,-0.21073,0
0.473283,-0.210392,0
0.474855,-0.210051,0
0.476428,-0.209697,0
0.478,-0.20932,0
0.479572,-0.20893,0
0.481145,-0.208555,0
0.482717,-0.208191,0
0.48429,-0.20783,0
0.485862,-0.207464,0
0.487434,-0.207086,0
0.489007,-0.206691,0
0.490579,-0.206271,0
0.492151,-0.20582,0
0.493724,-0.205322,0
0.495296,-0.204803,0
0.496869,-0.204305,0
0.498441,-0.203829,0
0.500013,-0.203349,0
0.501586,-0.202862,0
0.503158,-0.202375,0
0.50473,-0.201879,0
0.506303,-0.201373,0
0.507875,-0.200853,0
0.509447,-0.200315,0
0.51102,-0.199765,0
0.512592,-0.199209,0
0.514165,-0.19865,0
0.515737,-0.19809,0
0.517309,-0.197523,0
0.518882,-0.196949,0
0.520454,-0.196367,0
0.522026,-0.195777,0
0.523599,-0.195178,0
0.525171,-0.194565,0
0.526744,-0.193908,0
0.528316,-0.193217,0
0.529888,-0.19251,0
0.531461,-0.191802,0
0.533033,-0.191107,0
0.534605,-0.19042,0
0.536178,-0.18973,0
0.53775,-0.189034,0
0.539322,-0.188332,0
0.540895,-0.187618,0
0.542467,-0.186887,0
0.54404,-0.18614,0
0.545612,-0.185379,0
0.547184,-0.184606,0
0.548757,-0.183822,0
0.550329,-0.183029,0
0.551901,-0.182228,0
0.553474,-0.181417,0
0.555046,-0.180597,0
0.556619,-0.179779,0
0.558191,-0.178959,0
0.559763,-0.178126,0
0.561336,-0.177278,0
0.562908,-0.176425,0
0.56448,-0.17557,0
0.566053,-0.174706,0
0.567625,-0.173822,0
0.569197,-0.172919,0
0.57077,-0.172002,0
0.572342,-0.171076,0
0.573915,-0.170144,0
0.575487,-0.169203,0
0.577059,-0.168252,0
0.578632,-0.167291,0
0.580204,-0.166318,0
0.581776,-0.165333,0
0.583349,-0.164335,0
0.584921,-0.163316,0
0.586494,-0.162276,0
0.588066,-0.161221,0
0.589638,-0.16016,0
0.591211,-0.159097,0
0.592783,-0.158037,0
0.594355,-0.156975,0
0.595928,-0.155907,0
0.5975,-0.154836,0
0.599072,-0.153765,0
0.600645,-0.152669,0
0.602217,-0.151561,0
0.60379,-0.150471,0
0.605362,-0.149358,0
0.606934,-0.148199,0
0.608507,-0.147011,0
0.610079,-0.145802,0
0.611651,-0.144578,0
0.613224,-0.143345,0
0.614796,-0.142107,0
0.616369,-0.140897,0
0.617941,-0.139699,0
0.619513,-0.138499,0
0.621086,-0.137281,0
0.622658,-0.136044,0
0.62423,-0.134799,0
0.625803,-0.133546,0
0.627375,-0.13229,0
0.628947,-0.131036,0
0.63052,-0.129751,0
0.632092,-0.128442,0
0.633665,-0.127117,0
0.635237,-0.125782,0
0.636809,-0.124436,0
0.638382,-0.123075,0
0.639954,-0.121703,0
0.641526,-0.120327,0
0.643099,-0.118953,0
0.644671,-0.117592,0
0.646244,-0.116217,0
0.647816,-0.114832,0
0.649388,-0.113433,0
0.650961,-0.112033,0
0.652533,-0.110644,0
0.654105,-0.109206,0
0.655678,-0.107733,0
0.65725,-0.106239,0
0.658822,-0.104737,0
0.660395,-0.103238,0
0.661967,-0.10174,0
0.66354,-0.100273,0
0.665112,-0.0988226,0
0.666684,-0.0973562,0
0.668257,-0.0958774,0
0.669829,-0.0943948,0
0.671401,-0.0929111,0
0.672974,-0.0914287,0
0.674546,-0.089907,0
0.676119,-0.0883312,0
0.677691,-0.0867539,0
0.679263,-0.0852276,0
0.680836,-0.0837773,0
0.682408,-0.0823035,0
0.68398,-0.0808101,0
0.685553,-0.0790997,0
0.687125,-0.0773882,0
0.688697,-0.0758052,0
0.69027,-0.0742575,0
0.691842,-0.0727436,0
0.693415,-0.0711444,0
0.694987,-0.0695048,0
0.696559,-0.0678705,0
0.698132,-0.0662669,0
0.699704,-0.064667,0
0.701276,-0.0630558,0
0.702849,-0.061437,0
0.704421,-0.059813,0
0.705994,-0.0581948,0
0.707566,-0.0565576,0
0.709138,-0.0548999,0
0.710711,-0.0532302,0
0.712283,-0.0515539,0
0.713855,-0.0498761,0
0.715428,-0.0482011,0
0.717,-0.0465333,0
0.718572,-0.0448736,0
0.720145,-0.0432145,0
0.721717,-0.0415498,0
0.72329,-0.0398845,0
0.724862,-0.0382164,0
0.726434,-0.0365462,0
0.728007,-0.0348747,0
0.729579,-0.0332024,0
0.731151,-0.0315297,0
0.732724,-0.0298565,0
0.734296,-0.0281828,0
0.735869,-0.026507,0
0.737441,-0.0248297,0
0.739013,-0.0231498,0
0.740586,-0.0214684,0
0.742158,-0.0197891,0
0.74373,-0.0180999,0
0.745303,-0.0164069,0
0.746875,-0.0147135,0
0.748447,-0.0130221,0
0.75002,-0.0113346,0
0.751592,-0.00965178,0
0.753165,-0.00797335,0
0.754737,-0.00629893,0
0.756309,-0.00462509,0
0.757882,-0.00295089,0
0.759454,-0.00127749,0
0.761026,0.000394884,0
0.762599,0.00206572,0
0.764171,0.00373457,0
0.765744,0.00540104,0
0.767316,0.00706469,0
0.768888,0.00872506,0
0.770461,0.0103817,0
0.772033,0.0120342,0
0.773605,0.0136821,0
0.775178,0.0153261,0
0.77675,0.0169674,0
0.778323,0.0186057,0
0.779895,0.0202408,0
0.781467,0.0218724,0
0.78304,0.0235,0
0.784612,0.0251231,0
0.786184,0.0267419,0
0.787757,0.0283552,0
0.789329,0.0299665,0
0.790901,0.0315613,0
0.792474,0.0331413,0
0.794046,0.0347093,0
0.795619,0.0362679,0
0.797191,0.0378201,0
0.798763,0.0393626,0
0.800336,0.0408967,0
0.801908,0.042428,0
0.80348,0.0439675,0
0.805053,0.045499,0
0.806625,0.047024,0
0.808198,0.0485447,0
0.80977,0.050059,0
0.811342,0.0515672,0
0.812915,0.0530688,0
0.814487,0.0545627,0
0.816059,0.0560483,0
0.817632,0.0575251,0
0.819204,0.058993,0
0.820776,0.0604511,0
0.822349,0.061899,0
0.823921,0.0633361,0
0.825494,0.0647616,0
0.827066,0.0661753,0
0.828638,0.0675768,0
0.830211,0.0689651,0
0.831783,0.07034,0
0.833355,0.071701,0
0.834928,0.0730475,0
0.8365,0.0743814,0
0.838073,0.0757082,0
0.839645,0.0770279,0
0.841217,0.0783396,0
0.84279,0.0796435,0
0.844362,0.080939,0
0.845934,0.0822254,0
0.847507,0.0835021,0
0.849079,0.0847692,0
0.850651,0.0860257,0
0.852224,0.0872714,0
0.853796,0.088506,0
0.855369,0.0897291,0
0.856941,0.0909399,0
0.858513,0.0921383,0
0.860086,0.0933241,0
0.861658,0.0944963,0
0.86323,0.095655,0
0.864803,0.0967996,0
0.866375,0.0979298,0
0.867948,0.0990444,0
0.86952,0.100144,0
0.871092,0.101229,0
0.872665,0.102298,0
0.874237,0.103351,0
0.875809,0.104386,0
0.877382,0.105405,0
0.878954,0.106407,0
0.880526,0.107391,0
0.882099,0.108356,0
0.883671,0.109304,0
0.885244,0.110233,0
0.886816,0.111143,0
0.888388,0.112034,0
0.889961,0.112906,0
0.891533,0.113758,0
0.893105,0.11459,0
0.894678,0.115408,0
0.89625,0.116216,0
0.897823,0.117014,0
0.899395,0.117801,0
0.900967,0.118578,0
0.90254,0.119345,0
0.904112,0.1201,0
0.905684,0.120844,0
0.907257,0.121577,0
0.908829,0.122298,0
0.910401,0.123007,0
0.911974,0.123705,0
0.913546,0.12439,0
0.915119,0.125063,0
0.916691,0.12572,0
0.918263,0.126367,0
0.919836,0.127005,0
0.921408,0.127629,0
0.92298,0.128238,0
0.924553,0.128834,0
0.926125,0.129417,0
0.927698,0.129986,0
0.92927,0.130542,0
0.930842,0.131085,0
0.932415,0.131613,0
0.933987,0.132128,0
0.935559,0.132629,0
0.937132,0.133116,0
0.938704,0.133589,0
0.940276,0.134048,0
0.941849,0.134493,0
0.943421,0.134924,0
0.944994,0.13534,0
0.946566,0.135743,0
0.948138,0.136131,0
0.949711,0.136505,0
0.951283,0.136864,0
0.952855,0.13721,0
0.954428,0.137541,0
0.956,0.137857,0
0.957573,0.13816,0
0.959145,0.138448,0
0.960717,0.138721,0
0.96229,0.138981,0
0.963862,0.139226,0
0.965434,0.139457,0
0.967007,0.139674,0
0.968579,0.139878,0
0.970151,0.140067,0
0.971724,0.140241,0
0.973296,0.140401,0
0.974869,0.140548,0
0.976441,0.140681,0
0.978013,0.1408,0
0.979586,0.140906,0
0.981158,0.140998,0
0.98273,0.141076,0
0.984303,0.141141,0
0.985875,0.141192,0
0.987448,0.141233,0
0.98902,0.141269,0
0.990592,0.141299,0
0.992165,0.141324,0
0.993737,0.141344,0
0.995309,0.141359,0
0.996882,0.141368,0
0.998454,0.141373,0
1.00003,0.141373,0
1.0016,0.141369,0
1.00317,0.141359,0
1.00474,0.141344,0
1.00632,0.141324,0
1.00789,0.1413,0
1.00946,0.141273,0
1.01103,0.141241,0
1.01261,0.141206,0
1.01418,0.141165,0
1.01575,0.141123,0
1.01732,0.141079,0
1.01889,0.141029,0
1.02047,0.140966,0
1.02204,0.140898,0
1.02361,0.140841,0
1.02518,0.140786,0
1.02676,0.140695,0
1.02833,0.140657,0
1.0299,0.14047,0
1.03147,0.139996,0
1.03305,0.138869,0
1.03462,0.137689,0
1.03619,0.137092,0
1.03776,0.137191,0
1.03934,0.13702,0
1.04091,0.136864,0
1.04248,0.136672,0
1.04405,0.136508,0
1.04563,0.136339,0
1.0472,0.136169,0
1.04877,0.135998,0
1.05034,0.135822,0
1.05191,0.135644,0
1.05349,0.135465,0
1.05506,0.135284,0
1.05663,0.135102,0
1.0582,0.134917,0
1.05978,0.134731,0
1.06135,0.134543,0
1.06292,0.134353,0
1.06449,0.134161,0
1.06607,0.133968,0
1.06764,0.133773,0
1.06921,0.133577,0
1.07078,0.133379,0
1.07236,0.13318,0
1.07393,0.132979,0
1.0755,0.132778,0
1.07707,0.132573,0
1.07864,0.132368,0
1.08022,0.132162,0
1.08179,0.131956,0
1.08336,0.131747,0
1.08493,0.131538,0
1.08651,0.131327,0
1.08808,0.131109,0
1.08965,0.130879,0
1.09122,0.13067,0
1.0928,0.130493,0
1.09437,0.130349,0
1.09594,0.130229,0
1.09751,0.129782,0
1.09909,0.129008,0
1.10066,0.127989,0
1.10223,0.125595,0
1.1038,0.124498,0
1.10538,0.124116,0
1.10695,0.123899,0
1.10852,0.123472,0
1.11009,0.123247,0
1.11166,0.123087,0
1.11324,0.122914,0
1.11481,0.12265,0
1.11638,0.122312,0
1.11795,0.12197,0
1.11953,0.121627,0
1.1211,0.121319,0
1.12267,0.121071,0
1.12424,0.120795,0
1.12582,0.120509,0
1.12739,0.120229,0
1.12896,0.119946,0
1.13053,0.119663,0
1.13211,0.119382,0
1.13368,0.119104,0
1.13525,0.118827,0
1.13682,0.11855,0
1.13839,0.118275,0
1.13997,0.118003,0
1.14154,0.117729,0
1.14311,0.117457,0
1.14468,0.117188,0
1.14626,0.116919,0
1.14783,0.116641,0
1.1494,0.116385,0
1.15097,0.116166,0
1.15255,0.115912,0
1.15412,0.115585,0
1.15569,0.115232,0
1.15726,0.11488,0
1.15884,0.114566,0
1.16041,0.11448,0
1.16198,0.114448,0
1.16355,0.114111,0
1.16513,0.113074,0
1.1667,0.110911,0
1.16827,0.108891,0
1.16984,0.10715,0
1.17141,0.106542,0
1.17299,0.106683,0
1.17456,0.106833,0
1.17613,0.106614,0
1.1777,0.106249,0
1.17928,0.106033,0
1.18085,0.105741,0
1.18242,0.105441,0
1.18399,0.105184,0
1.18557,0.104946,0
1.18714,0.104707,0
1.18871,0.104449,0
1.19028,0.104179,0
1.19186,0.103905,0
1.19343,0.103632,0
1.195,0.103368,0
1.19657,0.103112,0
1.19814,0.102853,0
1.19972,0.102594,0
1.20129,0.102335,0
1.20286,0.102077,0
1.20443,0.101819,0
1.20601,0.101561,0
1.20758,0.101303,0
1.20915,0.101041,0
1.21072,0.100784,0
1.2123,0.100533,0
1.21387,0.100276,0
1.21544,0.100003,0
1.21701,0.0997176,0
1.21859,0.0994318,0
1.22016,0.0991584,0
1.22173,0.0989209,0
1.2233,0.098701,0
1.22488,0.0983729,0
1.22645,0.0980474,0
1.22802,0.0979894,0
1.22959,0.0977289,0
1.23116,0.0970182,0
1.23274,0.0961852,0
1.23431,0.0952171,0
1.23588,0.0932852,0
1.23745,0.0918989,0
1.23903,0.0914515,0
1.2406,0.0909098,0
1.24217,0.090686,0
1.24374,0.090615,0
1.24532,0.0903978,0
1.24689,0.0901233,0
1.24846,0.0898862,0
1.25003,0.0896827,0
1.25161,0.0894549,0
1.25318,0.0892139,0
1.25475,0.0889717,0
1.25632,0.0887384,0
1.25789,0.088512,0
1.25947,0.0882879,0
1.26104,0.0880624,0
1.26261,0.0878319,0
1.26418,0.0875997,0
1.26576,0.0873693,0
1.26733,0.0871373,0
1.2689,0.086904,0
1.27047,0.0866698,0
1.27205,0.0864349,0
1.27362,0.0861995,0
1.27519,0.0859634,0
1.27676,0.0857264,0
1.27834,0.0854882,0
1.27991,0.0852485,0
1.28148,0.0850072,0
1.28305,0.0847644,0
1.28463,0.0845204,0
1.2862,0.0842755,0
1.28777,0.0840293,0
1.28934,0.0837811,0
1.29091,0.0835311,0
1.29249,0.0832803,0
1.29406,0.0830298,0
1.29563,0.0827789,0
1.2972,0.0825265,0
1.29878,0.0822716,0
1.30035,0.0820129,0
1.30192,0.0817503,0
1.30349,0.0814855,0
1.30507,0.0812205,0
1.30664,0.0809571,0
1.30821,0.080698,0
1.30978,0.0804339,0
1.31136,0.0801606,0
1.31293,0.0799093,0
1.3145,0.0796501,0
1.31607,0.0793655,0
1.31764,0.07874,0
1.31922,0.0780701,0
1.32079,0.077393,0
1.32236,0.0767227,0
1.32393,0.0761095,0
1.32551,0.0756805,0
1.32708,0.0753806,0
1.32865,0.0751356,0
1.33022,0.0748741,0
1.3318,0.074649,0
1.33337,0.0744855,0
1.33494,0.0743455,0
1.33651,0.0741908,0
1.33809,0.073994,0
1.33966,0.0737839,0
1.34123,0.0735794,0
1.3428,0.073373,0
1.34438,0.0731654,0
1.34595,0.0729571,0
1.34752,0.0727476,0
1.34909,0.0725369,0
1.35066,0.0723256,0
1.35224,0.0721142,0
1.35381,0.0719028,0
1.35538,0.0716916,0
1.35695,0.0714803,0
1.35853,0.0712688,0
1.3601,0.0710572,0
1.36167,0.0708457,0
1.36324,0.0706343,0
1.36482,0.0704229,0
1.36639,0.0702117,0
1.36796,0.0700009,0
1.36953,0.0697904,0
1.37111,0.0695802,0
1.37268,0.0693707,0
1.37425,0.0691617,0
1.37582,0.0689531,0
1.37739,0.0687452,0
1.37897,0.0685383,0
1.38054,0.0683318,0
1.38211,0.0681259,0
1.38368,0.0679213,0
1.38526,0.0677184,0
1.38683,0.0675172,0
1.3884,0.0673172,0
1.38997,0.0671183,0
1.39155,0.0669205,0
1.39312,0.0667246,0
1.39469,0.0665305,0
1.39626,0.0663386,0
1.39784,0.0661488,0
1.39941,0.0659614,0
1.40098,0.0657754,0
1.40255,0.0655938,0
1.40413,0.0654162,0
1.4057,0.0652405,0
1.40727,0.0650669,0
1.40884,0.064896,0
1.41041,0.064728,0
1.41199,0.0645635,0
1.41356,0.0644031,0
1.41513,0.0642473,0
1.4167,0.0640963,0
1.41828,0.0639501,0
1.41985,0.0638093,0
1.42142,0.063673,0
1.42299,0.0635405,0
1.42457,0.0634132,0
1.42614,0.0632923,0
1.42771,0.063177,0
1.42928,0.0630681,0
1.43086,0.0629653,0
1.43243,0.0628675,0
1.434,0.06278,0
1.43557,0.0627002,0
1.43714,0.0626249,0
1.43872,0.0625556,0
1.44029,0.0624937,0
1.44186,0.0624408,0
1.44343,0.0623977,0
1.44501,0.0623634,0
1.44658,0.0623375,0
1.44815,0.0623194,0
1.44972,0.0623088,0
1.4513,0.0623057,0
1.45287,0.0623145,0
1.45444,0.0623345,0
1.45601,0.0623643,0
1.45759,0.0624048,0
1.45916,0.0624553,0
1.46073,0.0625144,0
1.4623,0.062586,0
1.46388,0.0626694,0
1.46545,0.0627646,0
1.46702,0.0628719,0
1.46859,0.0629913,0
1.47016,0.0631211,0
1.47174,0.0632701,0
1.47331,0.06343,0
1.47488,0.0635996,0
1.47645,0.0637806,0
1.47803,0.063975,0
1.4796,0.0641844,0
1.48117,0.0644087,0
1.48274,0.0646472,0
1.48432,0.0648992,0
1.48589,0.0651658,0
1.48746,0.0654487,0
1.48903,0.0657459,0
1.49061,0.0660577,0
1.49218,0.0663865,0
1.49375,0.0667303,0
1.49532,0.0670925,0
1.49689,0.0674703,0
1.49847,0.0678659,0
1.50004,0.0682828,0
1.50161,0.0687143,0
1.50318,0.0691538,0
1.50476,0.0696226,0
1.50633,0.0701394,0
1.5079,0.07069,0
1.50947,0.071251,0
1.51105,0.0717964,0
1.51262,0.0723274,0
1.51419,0.0728917,0
1.51576,0.0735516,0
1.51734,0.074305,0
1.51891,0.0748666,0
1.52048,0.0758712,0
1.52205,0.076795,0
1.52363,0.07702,0
1.5252,0.0770476,0
1.52677,0.0771015,0
1.52834,0.0777585,0
1.52991,0.079448,0
1.53149,0.080925,0
1.53306,0.0816701,0
1.53463,0.0822386,0
1.5362,0.0830387,0
1.53778,0.0842907,0
1.53935,0.085814,0
1.54092,0.0873818,0
1.54249,0.0888522,0
1.54407,0.0904431,0
1.54564,0.0921971,0
1.54721,0.0940665,0
1.54878,0.0960609,0
1.55036,0.0982218,0
1.55193,0.100548,0
1.5535,0.103063,0
1.55507,0.105779,0
1.55665,0.108684,0
1.55822,0.111782,0
1.55979,0.115159,0
1.56136,0.118775,0
1.56293,0.122665,0
1.56451,0.126846,0
1.56608,0.131352,0
1.56765,0.136257,0
1.56922,0.141598,0
1.5708,0.14687,0
