# 20240822_164254
alpha,field0Re,field0Im
0,0,0
0.00157237,5.42066e-06,0
0.00314474,1.05499e-05,0
0.00471711,1.5648e-05,0
0.00628947,2.0975e-05,0
0.00786184,2.67912e-05,0
0.00943421,3.33568e-05,0
0.0110066,4.09894e-05,0
0.0125789,4.99456e-05,0
0.0141513,6.00482e-05,0
0.0157237,7.10918e-05,0
0.0172961,8.28707e-05,0
0.0188684,9.51797e-05,0
0.0204408,0.000107851,0
0.0220132,0.000121382,0
0.0235855,0.000135896,0
0.0251579,0.000151275,0
0.0267303,0.000167399,0
0.0283026,0.000184149,0
0.029875,0.000201406,0
0.0314474,0.000219315,0
0.0330197,0.000238139,0
0.0345921,0.000257798,0
0.0361645,0.000278211,0
0.0377368,0.000299297,0
0.0393092,0.000320974,0
0.0408816,0.000343232,0
0.042454,0.000366338,0
0.0440263,0.000390272,0
0.0455987,0.000414973,0
0.0471711,0.00044038,0
0.0487434,0.000466432,0
0.0503158,0.000493074,0
0.0518882,0.000520487,0
0.0534605,0.000548734,0
0.0550329,0.000577765,0
0.0566053,0.000607532,0
0.0581776,0.000637983,0
0.05975,0.00066907,0
0.0613224,0.000700851,0
0.0628947,0.000733476,0
0.0644671,0.000766905,0
0.0660395,0.000801096,0
0.0676119,0.000836006,0
0.0691842,0.000871592,0
0.0707566,0.000907844,0
0.072329,0.000944923,0
0.0739013,0.000982827,0
0.0754737,0.00102152,0
0.0770461,0.00106096,0
0.0786184,0.00110111,0
0.0801908,0.00114193,0
0.0817632,0.00118355,0
0.0833355,0.001226,0
0.0849079,0.00126927,0
0.0864803,0.00131331,0
0.0880526,0.0013581,0
0.089625,0.00140359,0
0.0911974,0.00144981,0
0.0927698,0.0014969,0
0.0943421,0.00154482,0
0.0959145,0.00159353,0
0.0974869,0.00164302,0
0.0990592,0.00169324,0
0.100632,0.00174418,0
0.102204,0.00179596,0
0.103776,0.0018486,0
0.105349,0.00190206,0
0.106921,0.00195631,0
0.108493,0.00201133,0
0.110066,0.00206707,0
0.111638,0.00212363,0
0.113211,0.00218106,0
0.114783,0.00223933,0
0.116355,0.00229842,0
0.117928,0.00235829,0
0.1195,0.00241893,0
0.121072,0.00248034,0
0.122645,0.00254264,0
0.124217,0.0026058,0
0.125789,0.00266979,0
0.127362,0.0027346,0
0.128934,0.0028002,0
0.130507,0.00286657,0
0.132079,0.00293381,0
0.133651,0.00300192,0
0.135224,0.0030709,0
0.136796,0.00314072,0
0.138368,0.00321135,0
0.139941,0.00328278,0
0.141513,0.00335504,0
0.143086,0.00342821,0
0.144658,0.00350226,0
0.14623,0.00357718,0
0.147803,0.00365294,0
0.149375,0.00372952,0
0.150947,0.00380692,0
0.15252,0.00388525,0
0.154092,0.00396448,0
0.155665,0.0040446,0
0.157237,0.00412559,0
0.158809,0.00420743,0
0.160382,0.0042901,0
0.161954,0.00437369,0
0.163526,0.00445821,0
0.165099,0.00454365,0
0.166671,0.00462999,0
0.168243,0.00471721,0
0.169816,0.00480529,0
0.171388,0.00489427,0
0.172961,0.00498421,0
0.174533,0.0050751,0
0.176105,0.00516692,0
0.177678,0.00525965,0
0.17925,0.00535328,0
0.180822,0.00544781,0
0.182395,0.00554332,0
0.183967,0.0056398,0
0.18554,0.00573724,0
0.187112,0.00583564,0
0.188684,0.00593496,0
0.190257,0.00603521,0
0.191829,0.00613643,0
0.193401,0.00623866,0
0.194974,0.00634189,0
0.196546,0.0064461,0
0.198118,0.00655128,0
0.199691,0.00665741,0
0.201263,0.00676453,0
0.202836,0.00687269,0
0.204408,0.00698187,0
0.20598,0.00709208,0
0.207553,0.00720329,0
0.209125,0.0073155,0
0.210697,0.00742869,0
0.21227,0.00754295,0
0.213842,0.00765828,0
0.215415,0.00777466,0
0.216987,0.00789209,0
0.218559,0.00801055,0
0.220132,0.00813003,0
0.221704,0.00825058,0
0.223276,0.00837224,0
0.224849,0.00849499,0
0.226421,0.00861882,0
0.227993,0.00874373,0
0.229566,0.0088697,0
0.231138,0.00899674,0
0.232711,0.00912492,0
0.234283,0.00925424,0
0.235855,0.00938469,0
0.237428,0.00951624,0
0.239,0.0096489,0
0.240572,0.00978265,0
0.242145,0.00991756,0
0.243717,0.0100537,0
0.24529,0.0101909,0
0.246862,0.0103293,0
0.248434,0.0104689,0
0.250007,0.0106095,0
0.251579,0.0107514,0
0.253151,0.0108945,0
0.254724,0.0110387,0
0.256296,0.0111842,0
0.257868,0.0113309,0
0.259441,0.0114787,0
0.261013,0.0116277,0
0.262586,0.0117779,0
0.264158,0.0119294,0
0.26573,0.0120822,0
0.267303,0.0122361,0
0.268875,0.0123913,0
0.270447,0.0125477,0
0.27202,0.0127054,0
0.273592,0.0128643,0
0.275165,0.0130245,0
0.276737,0.013186,0
0.278309,0.0133488,0
0.279882,0.0135128,0
0.281454,0.013678,0
0.283026,0.0138446,0
0.284599,0.0140125,0
0.286171,0.0141818,0
0.287743,0.0143523,0
0.289316,0.0145241,0
0.290888,0.0146972,0
0.292461,0.0148716,0
0.294033,0.0150475,0
0.295605,0.0152246,0
0.297178,0.0154031,0
0.29875,0.015583,0
0.300322,0.0157641,0
0.301895,0.0159466,0
0.303467,0.0161306,0
0.30504,0.0163159,0
0.306612,0.0165026,0
0.308184,0.0166906,0
0.309757,0.01688,0
0.311329,0.0170708,0
0.312901,0.0172631,0
0.314474,0.0174567,0
0.316046,0.0176518,0
0.317618,0.0178483,0
0.319191,0.0180462,0
0.320763,0.0182454,0
0.322336,0.0184462,0
0.323908,0.0186484,0
0.32548,0.018852,0
0.327053,0.0190571,0
0.328625,0.0192637,0
0.330197,0.0194716,0
0.33177,0.019681,0
0.333342,0.0198919,0
0.334915,0.0201043,0
0.336487,0.0203182,0
0.338059,0.0205336,0
0.339632,0.0207504,0
0.341204,0.0209686,0
0.342776,0.0211884,0
0.344349,0.0214098,0
0.345921,0.0216326,0
0.347493,0.021857,0
0.349066,0.0220828,0
0.350638,0.0223101,0
0.352211,0.0225389,0
0.353783,0.0227693,0
0.355355,0.0230012,0
0.356928,0.0232347,0
0.3585,0.0234697,0
0.360072,0.0237061,0
0.361645,0.0239441,0
0.363217,0.0241837,0
0.36479,0.0244249,0
0.366362,0.0246677,0
0.367934,0.0249119,0
0.369507,0.0251577,0
0.371079,0.025405,0
0.372651,0.0256539,0
0.374224,0.0259044,0
0.375796,0.0261565,0
0.377368,0.0264101,0
0.378941,0.0266653,0
0.380513,0.026922,0
0.382086,0.0271803,0
0.383658,0.0274403,0
0.38523,0.0277018,0
0.386803,0.0279649,0
0.388375,0.0282295,0
0.389947,0.0284957,0
0.39152,0.0287635,0
0.393092,0.0290329,0
0.394665,0.0293039,0
0.396237,0.0295765,0
0.397809,0.0298507,0
0.399382,0.0301264,0
0.400954,0.0304037,0
0.402526,0.0306826,0
0.404099,0.0309631,0
0.405671,0.0312452,0
0.407243,0.0315289,0
0.408816,0.0318141,0
0.410388,0.0321009,0
0.411961,0.0323893,0
0.413533,0.0326793,0
0.415105,0.0329709,0
0.416678,0.0332641,0
0.41825,0.0335589,0
0.419822,0.0338552,0
0.421395,0.034153,0
0.422967,0.0344525,0
0.42454,0.0347535,0
0.426112,0.0350562,0
0.427684,0.0353604,0
0.429257,0.0356661,0
0.430829,0.0359733,0
0.432401,0.0362821,0
0.433974,0.0365925,0
0.435546,0.0369045,0
0.437118,0.037218,0
0.438691,0.037533,0
0.440263,0.0378495,0
0.441836,0.0381675,0
0.443408,0.0384872,0
0.44498,0.0388084,0
0.446553,0.0391311,0
0.448125,0.0394553,0
0.449697,0.0397809,0
0.45127,0.040108,0
0.452842,0.0404367,0
0.454415,0.0407669,0
0.455987,0.0410986,0
0.457559,0.0414318,0
0.459132,0.0417664,0
0.460704,0.0421024,0
0.462276,0.0424399,0
0.463849,0.0427789,0
0.465421,0.0431194,0
0.466994,0.0434613,0
0.468566,0.0438046,0
0.470138,0.0441492,0
0.471711,0.0444953,0
0.473283,0.0448428,0
0.474855,0.0451918,0
0.476428,0.0455422,0
0.478,0.0458939,0
0.479572,0.046247,0
0.481145,0.0466013,0
0.482717,0.0469571,0
0.48429,0.0473142,0
0.485862,0.0476727,0
0.487434,0.0480325,0
0.489007,0.0483936,0
0.490579,0.0487559,0
0.492151,0.0491195,0
0.493724,0.0494845,0
0.495296,0.0498508,0
0.496869,0.0502183,0
0.498441,0.0505871,0
0.500013,0.050957,0
0.501586,0.0513281,0
0.503158,0.0517005,0
0.50473,0.0520742,0
0.506303,0.052449,0
0.507875,0.052825,0
0.509447,0.053202,0
0.51102,0.0535802,0
0.512592,0.0539596,0
0.514165,0.0543401,0
0.515737,0.0547218,0
0.517309,0.0551045,0
0.518882,0.0554883,0
0.520454,0.055873,0
0.522026,0.0562589,0
0.523599,0.0566458,0
0.525171,0.0570339,0
0.526744,0.0574229,0
0.528316,0.0578128,0
0.529888,0.0582037,0
0.531461,0.0585955,0
0.533033,0.0589883,0
0.534605,0.059382,0
0.536178,0.0597767,0
0.53775,0.0601723,0
0.539322,0.0605687,0
0.540895,0.0609658,0
0.542467,0.0613639,0
0.54404,0.0617629,0
0.545612,0.0621627,0
0.547184,0.0625633,0
0.548757,0.0629645,0
0.550329,0.0633665,0
0.551901,0.0637692,0
0.553474,0.0641727,0
0.555046,0.064577,0
0.556619,0.0649819,0
0.558191,0.0653875,0
0.559763,0.0657936,0
0.561336,0.0662003,0
0.562908,0.0666077,0
0.56448,0.0670157,0
0.566053,0.0674243,0
0.567625,0.0678334,0
0.569197,0.0682429,0
0.57077,0.0686529,0
0.572342,0.0690634,0
0.573915,0.0694745,0
0.575487,0.069886,0
0.577059,0.0702979,0
0.578632,0.0707102,0
0.580204,0.0711227,0
0.581776,0.0715356,0
0.583349,0.0719489,0
0.584921,0.0723626,0
0.586494,0.0727765,0
0.588066,0.0731907,0
0.589638,0.073605,0
0.591211,0.0740195,0
0.592783,0.0744342,0
0.594355,0.0748492,0
0.595928,0.0752644,0
0.5975,0.0756796,0
0.599072,0.0760949,0
0.600645,0.0765101,0
0.602217,0.0769255,0
0.60379,0.0773409,0
0.605362,0.0777565,0
0.606934,0.0781719,0
0.608507,0.0785873,0
0.610079,0.0790025,0
0.611651,0.0794176,0
0.613224,0.0798326,0
0.614796,0.0802476,0
0.616369,0.0806624,0
0.617941,0.0810769,0
0.619513,0.0814911,0
0.621086,0.081905,0
0.622658,0.0823187,0
0.62423,0.0827322,0
0.625803,0.0831454,0
0.627375,0.0835582,0
0.628947,0.0839705,0
0.63052,0.0843823,0
0.632092,0.0847937,0
0.633665,0.0852048,0
0.635237,0.0856154,0
0.636809,0.0860255,0
0.638382,0.086435,0
0.639954,0.0868437,0
0.641526,0.0872519,0
0.643099,0.0876596,0
0.644671,0.0880666,0
0.646244,0.088473,0
0.647816,0.0888787,0
0.649388,0.0892834,0
0.650961,0.0896874,0
0.652533,0.0900906,0
0.654105,0.0904931,0
0.655678,0.0908948,0
0.65725,0.0912956,0
0.658822,0.0916954,0
0.660395,0.0920941,0
0.661967,0.0924919,0
0.66354,0.0928889,0
0.665112,0.0932849,0
0.666684,0.0936798,0
0.668257,0.0940736,0
0.669829,0.0944661,0
0.671401,0.0948575,0
0.672974,0.0952479,0
0.674546,0.0956371,0
0.676119,0.0960252,0
0.677691,0.0964119,0
0.679263,0.0967973,0
0.680836,0.0971812,0
0.682408,0.097564,0
0.68398,0.0979455,0
0.685553,0.0983256,0
0.687125,0.0987044,0
0.688697,0.0990815,0
0.69027,0.0994571,0
0.691842,0.0998312,0
0.693415,0.100204,0
0.694987,0.100575,0
0.696559,0.100945,0
