# 20250117_150458
alpha,field0Re,field0Im
0,0.0156831,0
0.00157237,0.0156831,0
0.00314474,0.0156831,0
0.00471711,0.0156831,0
0.00628947,0.0156831,0
0.00786184,0.0156831,0
0.00943421,0.0156831,0
0.0110066,0.0156831,0
0.0125789,0.0156831,0
0.0141513,0.0156831,0
0.0157237,0.0156831,0
0.0172961,0.015683,0
0.0188684,0.015683,0
0.0204408,0.015683,0
0.0220132,0.0156829,0
0.0235855,0.0156829,0
0.0251579,0.0156828,0
0.0267303,0.0156828,0
0.0283026,0.0156827,0
0.029875,0.0156826,0
0.0314474,0.0156825,0
0.0330197,0.0156823,0
0.0345921,0.0156822,0
0.0361645,0.015682,0
0.0377368,0.0156818,0
0.0393092,0.0156816,0
0.0408816,0.0156814,0
0.042454,0.0156811,0
0.0440263,0.0156808,0
0.0455987,0.0156804,0
0.0471711,0.0156801,0
0.0487434,0.0156796,0
0.0503158,0.0156792,0
0.0518882,0.0156787,0
0.0534605,0.0156782,0
0.0550329,0.0156776,0
0.0566053,0.0156769,0
0.0581776,0.0156762,0
0.05975,0.0156755,0
0.0613224,0.0156747,0
0.0628947,0.0156738,0
0.0644671,0.0156729,0
0.0660395,0.0156719,0
0.0676119,0.0156708,0
0.0691842,0.0156696,0
0.0707566,0.0156684,0
0.072329,0.0156671,0
0.0739013,0.0156656,0
0.0754737,0.0156641,0
0.0770461,0.0156625,0
0.0786184,0.0156608,0
0.0801908,0.015659,0
0.0817632,0.0156571,0
0.0833355,0.0156551,0
0.0849079,0.0156529,0
0.0864803,0.0156506,0
0.0880526,0.0156482,0
0.089625,0.0156457,0
0.0911974,0.0156431,0
0.0927698,0.0156403,0
0.0943421,0.0156373,0
0.0959145,0.0156342,0
0.0974869,0.0156309,0
0.0990592,0.0156275,0
0.100632,0.0156239,0
0.102204,0.0156201,0
0.103776,0.0156162,0
0.105349,0.015612,0
0.106921,0.0156076,0
0.108493,0.0156031,0
0.110066,0.0155984,0
0.111638,0.0155935,0
0.113211,0.0155883,0
0.114783,0.0155829,0
0.116355,0.0155772,0
0.117928,0.0155714,0
0.1195,0.0155653,0
0.121072,0.0155589,0
0.122645,0.0155523,0
0.124217,0.0155454,0
0.125789,0.0155382,0
0.127362,0.0155308,0
0.128934,0.0155231,0
0.130507,0.0155151,0
0.132079,0.0155068,0
0.133651,0.0154981,0
0.135224,0.0154891,0
0.136796,0.0154798,0
0.138368,0.0154702,0
0.139941,0.0154602,0
0.141513,0.0154499,0
0.143086,0.0154393,0
0.144658,0.0154282,0
0.14623,0.0154167,0
0.147803,0.0154048,0
0.149375,0.0153926,0
0.150947,0.01538,0
0.15252,0.015367,0
0.154092,0.0153535,0
0.155665,0.0153395,0
0.157237,0.0153251,0
0.158809,0.0153102,0
0.160382,0.015295,0
0.161954,0.0152792,0
0.163526,0.0152629,0
0.165099,0.0152461,0
0.166671,0.0152288,0
0.168243,0.015211,0
0.169816,0.0151927,0
0.171388,0.0151738,0
0.172961,0.0151544,0
0.174533,0.0151343,0
0.176105,0.0151136,0
0.177678,0.0150924,0
0.17925,0.0150706,0
0.180822,0.0150483,0
0.182395,0.0150252,0
0.183967,0.0150015,0
0.18554,0.0149771,0
0.187112,0.014952,0
0.188684,0.0149263,0
0.190257,0.0148999,0
0.191829,0.0148729,0
0.193401,0.014845,0
0.194974,0.0148163,0
0.196546,0.014787,0
0.198118,0.0147568,0
0.199691,0.014726,0
0.201263,0.0146944,0
0.202836,0.0146619,0
0.204408,0.0146285,0
