# 20241120_113221
q,primespecRe,primespecIm
0,6336.26,0
0.003003,6294.39,0
0.00600601,6254.21,0
0.00900901,6203.39,0
0.012012,6124.13,0
0.015015,6000.11,0
0.018018,5849.58,0
0.021021,5689.62,0
0.024024,5506.14,0
0.027027,5302.03,0
0.03003,5088.67,0
0.033033,4865.16,0
0.036036,4628.66,0
0.039039,4387.38,0
0.042042,4145.56,0
0.045045,3899.47,0
0.048048,3654.21,0
0.0510511,3414.38,0
0.0540541,3178.2,0
0.0570571,2947.54,0
0.0600601,2725.65,0
0.0630631,2512.83,0
0.0660661,2308.6,0
0.0690691,2114.69,0
0.0720721,1931.86,0
0.0750751,1759.2,0
0.0780781,1597.12,0
0.0810811,1445.9,0
0.0840841,1304.95,0
0.0870871,1174.01,0
0.0900901,1052.98,0
0.0930931,941.315,0
0.0960961,838.587,0
0.0990991,744.807,0
0.102102,659.518,0
0.105105,581.769,0
0.108108,511.981,0
0.111111,450.182,0
0.114114,394.642,0
0.117117,345.713,0
0.12012,304.005,0
0.123123,268.149,0
0.126126,236.97,0
0.129129,211.372,0
0.132132,191.173,0
0.135135,174.128,0
0.138138,160.331,0
0.141141,150.013,0
0.144144,142.151,0
0.147147,135.752,0
0.15015,130.292,0
0.153153,125.698,0
0.156156,121.859,0
0.159159,117.992,0
0.162162,113.542,0
0.165165,108.772,0
0.168168,103.642,0
0.171171,98.0561,0
0.174174,91.748,0
0.177177,84.9821,0
0.18018,78.1739,0
0.183183,71.3178,0
0.186186,64.3633,0
0.189189,57.8386,0
0.192192,51.9755,0
0.195195,46.4523,0
0.198198,41.5951,0
0.201201,37.6634,0
0.204204,34.3815,0
0.207207,31.6019,0
0.21021,29.3655,0
0.213213,27.6684,0
0.216216,26.3111,0
0.219219,25.0526,0
0.222222,23.7441,0
0.225225,22.5094,0
0.228228,21.2377,0
0.231231,19.8018,0
0.234234,18.1287,0
0.237237,16.307,0
0.24024,14.4504,0
0.243243,12.542,0
0.246246,10.5859,0
0.249249,8.81777,0
0.252252,7.29867,0
0.255255,5.84921,0
0.258258,4.74762,0
0.261261,4.12961,0
0.264264,3.74933,0
0.267267,3.47242,0
0.27027,3.34266,0
0.273273,3.40636,0
0.276276,3.61357,0
0.279279,3.81245,0
0.282282,3.84891,0
0.285285,3.81772,0
0.288288,3.75904,0
0.291291,3.67689,0
0.294294,3.39695,0
0.297297,2.95294,0
0.3003,2.51845,0
0.303303,2.09413,0
0.306306,1.64657,0
0.309309,1.36855,0
0.312312,1.32387,0
0.315315,1.35744,0
0.318318,1.42025,0
0.321321,1.50574,0
0.324324,1.72873,0
0.327327,2.11756,0
0.33033,2.52216,0
0.333333,2.78907,0
0.336336,3.04156,0
0.339339,3.21838,0
0.342342,3.24119,0
0.345345,3.12841,0
0.348348,2.94397,0
0.351351,2.74248,0
0.354354,2.4388,0
0.357357,2.09457,0
0.36036,1.86042,0
0.363363,1.76848,0
0.366366,1.70273,0
0.369369,1.66342,0
0.372372,1.67256,0
0.375375,1.84724,0
0.378378,2.14053,0
0.381381,2.41933,0
0.384384,2.66592,0
0.387387,2.91783,0
0.39039,3.07399,0
0.393393,3.06676,0
0.396396,2.98856,0
0.399399,2.87014,0
0.402402,2.71839,0
0.405405,2.42082,0
0.408408,2.08779,0
0.411411,1.83721,0
0.414414,1.6433,0
0.417417,1.47807,0
0.42042,1.38821,0
0.423423,1.41403,0
0.426426,1.5582,0
0.429429,1.7695,0
0.432432,1.9814,0
0.435435,2.25498,0
0.438438,2.5449,0
0.441441,2.71071,0
0.444444,2.75086,0
0.447447,2.77919,0
0.45045,2.79319,0
0.453453,2.74298,0
0.456456,2.53294,0
0.459459,2.29205,0
0.462462,2.12228,0
0.465465,1.97179,0
0.468468,1.85052,0
0.471471,1.79918,0
0.474474,1.8659,0
0.477477,2.04153,0
0.48048,2.26873,0
0.483483,2.50774,0
0.486486,2.82833,0
0.489489,3.1492,0
0.492492,3.33967,0
0.495495,3.46378,0
0.498498,3.55648,0
0.501502,3.59521,0
0.504505,3.50929,0
0.507508,3.29617,0
0.510511,3.05538,0
0.513514,2.824,0
0.516517,2.53895,0
0.51952,2.32082,0
0.522523,2.26268,0
0.525526,2.26999,0
0.528529,2.28587,0
0.531532,2.30914,0
0.534535,2.41148,0
0.537538,2.62993,0
0.540541,2.84729,0
0.543544,2.95096,0
0.546547,3.02678,0
0.54955,3.07832,0
0.552553,3.08602,0
0.555556,2.95482,0
0.558559,2.72536,0
