# 20240823_144208
alpha,Df0Re,Df0Im
0,0.079506,-0.194749
0.00157237,0.0795515,-0.194852
0.00314474,0.0795984,-0.194959
0.00471711,0.0796455,-0.195067
0.00628947,0.0796915,-0.195171
0.00786184,0.079735,-0.195267
0.00943421,0.0797749,-0.19535
0.0110066,0.0798102,-0.19542
0.0125789,0.0798423,-0.195481
0.0141513,0.0798722,-0.195537
0.0157237,0.0799007,-0.195589
0.0172961,0.0799286,-0.195638
0.0188684,0.0799568,-0.195686
0.0204408,0.0799859,-0.195734
0.0220132,0.0800147,-0.19578
0.0235855,0.080043,-0.195823
0.0251579,0.0800713,-0.195865
0.0267303,0.0801001,-0.195908
0.0283026,0.0801298,-0.195951
0.029875,0.0801609,-0.195997
0.0314474,0.0801934,-0.196045
0.0330197,0.0802269,-0.196093
0.0345921,0.0802615,-0.196143
0.0361645,0.0802973,-0.196195
0.0377368,0.0803344,-0.196248
0.0393092,0.0803729,-0.196304
0.0408816,0.0804129,-0.196363
0.042454,0.0804547,-0.196424
0.0440263,0.0804982,-0.196488
0.0455987,0.0805433,-0.196554
0.0471711,0.0805899,-0.196623
0.0487434,0.080638,-0.196695
0.0503158,0.0806874,-0.196768
0.0518882,0.0807387,-0.196845
0.0534605,0.0807919,-0.196925
0.0550329,0.0808468,-0.197008
0.0566053,0.0809034,-0.197093
0.0581776,0.0809615,-0.197181
0.05975,0.0810209,-0.197271
0.0613224,0.0810819,-0.197363
0.0628947,0.0811447,-0.197459
0.0644671,0.0812094,-0.197557
0.0660395,0.0812757,-0.197658
0.0676119,0.0813435,-0.197762
0.0691842,0.0814127,-0.197867
0.0707566,0.0814831,-0.197975
0.072329,0.0815554,-0.198085
0.0739013,0.0816294,-0.198198
0.0754737,0.081705,-0.198313
0.0770461,0.0817821,-0.198431
0.0786184,0.0818606,-0.198551
0.0801908,0.0819403,-0.198673
0.0817632,0.0820217,-0.198797
0.0833355,0.0821047,-0.198923
0.0849079,0.0821893,-0.199052
0.0864803,0.0822754,-0.199183
0.0880526,0.0823629,-0.199316
0.089625,0.0824517,-0.199451
0.0911974,0.082542,-0.199588
0.0927698,0.0826338,-0.199727
0.0943421,0.0827273,-0.199869
0.0959145,0.0828223,-0.200013
0.0974869,0.0829187,-0.200159
0.0990592,0.0830166,-0.200307
0.100632,0.0831158,-0.200457
0.102204,0.0832166,-0.200609
0.103776,0.0833189,-0.200763
0.105349,0.0834229,-0.20092
0.106921,0.0835284,-0.201078
0.108493,0.0836353,-0.201239
0.110066,0.0837437,-0.201402
0.111638,0.0838536,-0.201567
0.113211,0.0839651,-0.201734
0.114783,0.0840783,-0.201904
0.116355,0.0841931,-0.202076
0.117928,0.0843094,-0.20225
0.1195,0.0844272,-0.202426
0.121072,0.0845466,-0.202605
0.122645,0.0846677,-0.202786
0.124217,0.0847904,-0.202969
0.125789,0.0849148,-0.203155
0.127362,0.0850409,-0.203343
0.128934,0.0851685,-0.203533
0.130507,0.0852978,-0.203726
0.132079,0.0854288,-0.203921
0.133651,0.0855615,-0.204118
0.135224,0.085696,-0.204318
0.136796,0.0858322,-0.204521
0.138368,0.0859701,-0.204726
0.139941,0.0861097,-0.204933
0.141513,0.086251,-0.205143
0.143086,0.0863942,-0.205356
0.144658,0.0865392,-0.205571
0.14623,0.086686,-0.205788
0.147803,0.0868345,-0.206009
0.149375,0.0869848,-0.206231
0.150947,0.0871369,-0.206457
