# 20240725_151029
alpha,chiRe,chiIm
0.127362,0.014753,0
0.128934,0.0147474,0
0.130507,0.0147418,0
0.132079,0.014736,0
0.133651,0.0147302,0
0.135224,0.0147243,0
0.136796,0.0147183,0
0.138368,0.0147122,0
0.139941,0.0147061,0
0.141513,0.0146999,0
0.143086,0.0146936,0
0.144658,0.0146872,0
0.14623,0.0146808,0
0.147803,0.0146743,0
0.149375,0.0146677,0
0.150947,0.0146611,0
0.15252,0.0146543,0
0.154092,0.0146475,0
0.155665,0.0146407,0
0.157237,0.0146337,0
0.158809,0.0146267,0
0.160382,0.0146197,0
0.161954,0.0146125,0
0.163526,0.0146053,0
0.165099,0.014598,0
0.166671,0.0145907,0
0.168243,0.0145833,0
0.169816,0.0145758,0
0.171388,0.0145683,0
0.172961,0.0145607,0
0.174533,0.0145531,0
0.176105,0.0145454,0
0.177678,0.0145376,0
0.17925,0.0145297,0
0.180822,0.0145218,0
0.182395,0.0145139,0
0.183967,0.0145059,0
0.18554,0.0144978,0
0.187112,0.0144897,0
0.188684,0.0144815,0
0.190257,0.0144733,0
0.191829,0.014465,0
0.193401,0.0144566,0
0.194974,0.0144482,0
0.196546,0.0144398,0
0.198118,0.0144313,0
0.199691,0.0144227,0
0.201263,0.0144141,0
0.202836,0.0144055,0
0.204408,0.0143968,0
0.20598,0.014388,0
0.207553,0.0143792,0
0.209125,0.0143704,0
0.210697,0.0143615,0
0.21227,0.0143525,0
0.213842,0.0143435,0
0.215415,0.0143345,0
0.216987,0.0143254,0
0.218559,0.0143163,0
0.220132,0.0143072,0
0.221704,0.014298,0
0.223276,0.0142887,0
0.224849,0.0142794,0
0.226421,0.0142701,0
0.227993,0.0142607,0
0.229566,0.0142513,0
0.231138,0.0142419,0
0.232711,0.0142323,0
0.234283,0.0142224,0
0.235855,0.0142124,0
0.237428,0.0142021,0
0.239,0.0141916,0
0.240572,0.0141809,0
0.242145,0.0141699,0
0.243717,0.0141588,0
0.24529,0.0141475,0
0.246862,0.0141359,0
0.248434,0.0141242,0
0.250007,0.0141123,0
0.251579,0.0141001,0
0.253151,0.0140878,0
0.254724,0.0140753,0
0.256296,0.0140626,0
0.257868,0.0140497,0
0.259441,0.0140367,0
0.261013,0.0140234,0
0.262586,0.01401,0
0.264158,0.0139965,0
0.26573,0.0139827,0
0.267303,0.0139688,0
0.268875,0.0139547,0
0.270447,0.0139405,0
0.27202,0.0139261,0
0.273592,0.0139116,0
0.275165,0.0138969,0
0.276737,0.013882,0
0.278309,0.0138671,0
0.279882,0.0138519,0
0.281454,0.0138367,0
0.283026,0.0138212,0
0.284599,0.0138057,0
0.286171,0.01379,0
0.287743,0.0137742,0
0.289316,0.0137583,0
0.290888,0.0137423,0
0.292461,0.0137261,0
0.294033,0.0137098,0
0.295605,0.0136934,0
0.297178,0.0136769,0
0.29875,0.0136603,0
0.300322,0.0136435,0
0.301895,0.0136267,0
0.303467,0.0136098,0
0.30504,0.0135928,0
0.306612,0.0135756,0
0.308184,0.0135584,0
0.309757,0.0135411,0
0.311329,0.0135237,0
0.312901,0.0135063,0
0.314474,0.0134887,0
0.316046,0.013471,0
0.317618,0.013453,0
0.319191,0.0134347,0
0.320763,0.0134163,0
0.322336,0.0133976,0
0.323908,0.0133787,0
0.32548,0.0133595,0
0.327053,0.0133401,0
0.328625,0.0133205,0
0.330197,0.0133006,0
0.33177,0.0132806,0
0.333342,0.0132603,0
0.334915,0.0132397,0
0.336487,0.013219,0
0.338059,0.0131981,0
0.339632,0.0131769,0
0.341204,0.0131555,0
0.342776,0.0131339,0
0.344349,0.0131122,0
0.345921,0.0130902,0
0.347493,0.013068,0
0.349066,0.0130456,0
0.350638,0.0130229,0
0.352211,0.0130001,0
0.353783,0.0129771,0
0.355355,0.012954,0
0.356928,0.0129306,0
0.3585,0.012907,0
0.360072,0.0128832,0
0.361645,0.0128593,0
0.363217,0.0128352,0
0.36479,0.0128108,0
0.366362,0.0127863,0
0.367934,0.0127617,0
0.369507,0.0127368,0
0.371079,0.0127118,0
0.372651,0.0126866,0
0.374224,0.0126612,0
0.375796,0.0126357,0
0.377368,0.01261,0
0.378941,0.0125841,0
0.380513,0.0125581,0
0.382086,0.0125319,0
0.383658,0.0125055,0
0.38523,0.012479,0
0.386803,0.0124524,0
0.388375,0.0124256,0
0.389947,0.0123986,0
0.39152,0.0123715,0
0.393092,0.0123442,0
0.394665,0.0123168,0
0.396237,0.0122893,0
0.397809,0.0122616,0
0.399382,0.0122336,0
0.400954,0.0122052,0
0.402526,0.0121765,0
0.404099,0.0121473,0
0.405671,0.0121178,0
0.407243,0.012088,0
0.408816,0.0120577,0
0.410388,0.0120272,0
0.411961,0.0119962,0
0.413533,0.011965,0
0.415105,0.0119334,0
0.416678,0.0119015,0
0.41825,0.0118693,0
0.419822,0.0118367,0
0.421395,0.0118039,0
0.422967,0.0117707,0
0.42454,0.0117373,0
0.426112,0.0117035,0
0.427684,0.0116695,0
0.429257,0.0116352,0
0.430829,0.0116007,0
0.432401,0.0115658,0
0.433974,0.0115308,0
0.435546,0.0114954,0
0.437118,0.0114599,0
0.438691,0.0114241,0
0.440263,0.011388,0
0.441836,0.0113517,0
0.443408,0.0113153,0
0.44498,0.0112786,0
0.446553,0.0112417,0
0.448125,0.0112046,0
0.449697,0.0111673,0
0.45127,0.0111298,0
0.452842,0.0110921,0
0.454415,0.0110543,0
0.455987,0.0110163,0
0.457559,0.0109781,0
0.459132,0.0109398,0
0.460704,0.0109011,0
0.462276,0.0108619,0
0.463849,0.0108224,0
0.465421,0.0107824,0
0.466994,0.0107421,0
0.468566,0.0107014,0
0.470138,0.0106602,0
0.471711,0.0106187,0
0.473283,0.0105769,0
0.474855,0.0105347,0
0.476428,0.0104921,0
0.478,0.0104492,0
0.479572,0.0104059,0
0.481145,0.0103624,0
0.482717,0.0103185,0
0.48429,0.0102743,0
0.485862,0.0102297,0
0.487434,0.0101849,0
0.489007,0.0101398,0
0.490579,0.0100945,0
0.492151,0.0100488,0
0.493724,0.0100029,0
0.495296,0.0099567,0
0.496869,0.00991027,0
0.498441,0.0098636,0
0.500013,0.0098167,0
0.501586,0.00976956,0
0.503158,0.00972221,0
0.50473,0.00967465,0
0.506303,0.00962688,0
0.507875,0.00957885,0
0.509447,0.00953039,0
0.51102,0.0094815,0
0.512592,0.0094322,0
0.514165,0.00938247,0
0.515737,0.00933235,0
0.517309,0.00928182,0
0.518882,0.00923091,0
0.520454,0.00917961,0
0.522026,0.00912795,0
0.523599,0.00907591,0
0.525171,0.00902352,0
0.526744,0.00897079,0
0.528316,0.00891771,0
0.529888,0.0088643,0
0.531461,0.00881056,0
0.533033,0.00875651,0
0.534605,0.00870215,0
0.536178,0.00864749,0
0.53775,0.00859254,0
0.539322,0.0085373,0
0.540895,0.00848179,0
0.542467,0.00842601,0
0.54404,0.00836997,0
0.545612,0.00831368,0
0.547184,0.00825711,0
0.548757,0.00820015,0
0.550329,0.0081428,0
0.551901,0.00808505,0
0.553474,0.00802693,0
0.555046,0.00796843,0
0.556619,0.00790956,0
0.558191,0.00785032,0
0.559763,0.00779072,0
0.561336,0.00773077,0
0.562908,0.00767047,0
0.56448,0.00760982,0
0.566053,0.00754883,0
0.567625,0.00748751,0
0.569197,0.00742586,0
0.57077,0.00736388,0
0.572342,0.00730159,0
0.573915,0.00723899,0
0.575487,0.00717608,0
0.577059,0.00711286,0
0.578632,0.00704935,0
0.580204,0.00698555,0
0.581776,0.00692146,0
0.583349,0.0068571,0
0.584921,0.00679245,0
0.586494,0.00672751,0
0.588066,0.00666216,0
0.589638,0.00659639,0
0.591211,0.00653023,0
0.592783,0.00646367,0
0.594355,0.00639672,0
0.595928,0.0063294,0
0.5975,0.00626172,0
0.599072,0.00619368,0
0.600645,0.0061253,0
0.602217,0.00605658,0
0.60379,0.00598753,0
0.605362,0.00591816,0
0.606934,0.00584849,0
0.608507,0.00577852,0
0.610079,0.00570826,0
0.611651,0.00563772,0
0.613224,0.00556691,0
0.614796,0.00549583,0
0.616369,0.00542451,0
0.617941,0.00535295,0
0.619513,0.00528115,0
0.621086,0.00520913,0
0.622658,0.00513689,0
0.62423,0.00506445,0
0.625803,0.00499182,0
0.627375,0.00491899,0
0.628947,0.00484579,0
0.63052,0.00477219,0
0.632092,0.00469821,0
0.633665,0.00462386,0
0.635237,0.00454916,0
0.636809,0.00447411,0
0.638382,0.00439873,0
0.639954,0.00432303,0
0.641526,0.00424702,0
0.643099,0.00417073,0
0.644671,0.00409416,0
0.646244,0.00401732,0
0.647816,0.00394023,0
0.649388,0.00386291,0
0.650961,0.00378536,0
0.652533,0.0037076,0
0.654105,0.00362963,0
0.655678,0.00355149,0
0.65725,0.00347317,0
0.658822,0.00339469,0
0.660395,0.00331607,0
0.661967,0.00323732,0
0.66354,0.00315845,0
0.665112,0.00307933,0
0.666684,0.00299982,0
0.668257,0.00291995,0
0.669829,0.00283974,0
0.671401,0.0027592,0
0.672974,0.00267837,0
0.674546,0.00259725,0
0.676119,0.00251588,0
0.677691,0.00243427,0
0.679263,0.00235245,0
0.680836,0.00227043,0
0.682408,0.00218824,0
0.68398,0.0021059,0
0.685553,0.00202342,0
0.687125,0.00194084,0
0.688697,0.00185806,0
0.69027,0.00177505,0
0.691842,0.00169181,0
0.693415,0.00160836,0
0.694987,0.00152471,0
0.696559,0.00144086,0
0.698132,0.00135683,0
0.699704,0.00127262,0
0.701276,0.00118825,0
0.702849,0.00110372,0
0.704421,0.00101905,0
0.705994,0.000934239,0
0.707566,0.000849303,0
0.709138,0.000764249,0
0.710711,0.000679089,0
0.712283,0.00059383,0
0.713855,0.000508412,0
0.715428,0.000422798,0
0.717,0.000337,0
0.718572,0.000251031,0
0.720145,0.000164903,0
0.721717,7.86288e-05,0
0.72329,-7.7786e-06,0
0.724862,-9.43068e-05,0
0.726434,-0.000180943,0
0.728007,-0.000267675,0
0.729579,-0.00035449,0
0.731151,-0.000441376,0
0.732724,-0.000528319,0
0.734296,-0.000615308,0
0.735869,-0.000702329,0
0.737441,-0.00078937,0
0.739013,-0.000876418,0
0.740586,-0.000963485,0
0.742158,-0.00105067,0
0.74373,-0.00113799,0
0.745303,-0.00122542,0
0.746875,-0.00131295,0
0.748447,-0.00140057,0
0.75002,-0.00148826,0
0.751592,-0.00157602,0
0.753165,-0.00166383,0
0.754737,-0.00175168,0
0.756309,-0.00183955,0
0.757882,-0.00192743,0
0.759454,-0.00201532,0
0.761026,-0.00210319,0
0.762599,-0.00219104,0
0.764171,-0.00227885,0
0.765744,-0.00236661,0
0.767316,-0.00245431,0
0.768888,-0.00254193,0
0.770461,-0.00262947,0
0.772033,-0.0027169,0
0.773605,-0.00280423,0
0.775178,-0.00289154,0
0.77675,-0.00297892,0
0.778323,-0.00306635,0
0.779895,-0.00315381,0
0.781467,-0.00324129,0
0.78304,-0.00332878,0
0.784612,-0.00341627,0
0.786184,-0.00350373,0
0.787757,-0.00359116,0
0.789329,-0.00367855,0
0.790901,-0.00376587,0
0.792474,-0.00385312,0
0.794046,-0.00394029,0
0.795619,-0.00402735,0
0.797191,-0.00411429,0
0.798763,-0.00420111,0
0.800336,-0.00428779,0
0.801908,-0.00437431,0
0.80348,-0.00446066,0
0.805053,-0.00454682,0
0.806625,-0.00463279,0
0.808198,-0.00471855,0
0.80977,-0.00480409,0
0.811342,-0.00488939,0
0.812915,-0.00497472,0
0.814487,-0.00506021,0
0.816059,-0.00514582,0
0.817632,-0.0052315,0
0.819204,-0.00531722,0
0.820776,-0.00540295,0
0.822349,-0.00548863,0
0.823921,-0.00557425,0
0.825494,-0.00565975,0
0.827066,-0.0057451,0
0.828638,-0.00583025,0
0.830211,-0.00591519,0
0.831783,-0.00599985,0
0.833355,-0.00608421,0
0.834928,-0.00616823,0
0.8365,-0.00625186,0
0.838073,-0.00633508,0
0.839645,-0.00641783,0
0.841217,-0.00650009,0
0.84279,-0.00658182,0
0.844362,-0.00666297,0
0.845934,-0.00674351,0
0.847507,-0.0068234,0
0.849079,-0.00690261,0
0.850651,-0.00698109,0
0.852224,-0.00705889,0
0.853796,-0.00713659,0
0.855369,-0.0072143,0
0.856941,-0.00729201,0
0.858513,-0.00736971,0
0.860086,-0.00744738,0
0.861658,-0.00752502,0
0.86323,-0.00760262,0
0.864803,-0.00768016,0
0.866375,-0.00775764,0
0.867948,-0.00783505,0
0.86952,-0.00791237,0
0.871092,-0.00798959,0
0.872665,-0.00806671,0
0.874237,-0.00814372,0
0.875809,-0.0082206,0
0.877382,-0.00829734,0
0.878954,-0.00837394,0
0.880526,-0.00845038,0
0.882099,-0.00852665,0
0.883671,-0.00860274,0
0.885244,-0.00867865,0
0.886816,-0.00875436,0
0.888388,-0.00882986,0
0.889961,-0.00890514,0
0.891533,-0.0089802,0
0.893105,-0.00905501,0
0.894678,-0.00912958,0
0.89625,-0.00920389,0
0.897823,-0.00927792,0
0.899395,-0.00935168,0
0.900967,-0.00942514,0
0.90254,-0.00949831,0
0.904112,-0.00957116,0
0.905684,-0.00964369,0
0.907257,-0.00971589,0
0.908829,-0.00978775,0
0.910401,-0.00985925,0
0.911974,-0.00993039,0
0.913546,-0.0100012,0
0.915119,-0.0100715,0
0.916691,-0.0101415,0
0.918263,-0.0102111,0
0.919836,-0.0102803,0
0.921408,-0.0103491,0
0.92298,-0.0104174,0
0.924553,-0.0104852,0
0.926125,-0.0105527,0
0.927698,-0.0106196,0
0.92927,-0.0106861,0
0.930842,-0.0107521,0
0.932415,-0.0108176,0
0.933987,-0.0108825,0
0.935559,-0.010947,0
0.937132,-0.0110109,0
0.938704,-0.0110743,0
0.940276,-0.0111372,0
0.941849,-0.0111995,0
0.943421,-0.0112612,0
0.944994,-0.0113224,0
0.946566,-0.0113829,0
0.948138,-0.0114429,0
0.949711,-0.0115022,0
0.951283,-0.011561,0
0.952855,-0.011619,0
0.954428,-0.0116765,0
0.956,-0.0117334,0
0.957573,-0.0117901,0
0.959145,-0.0118466,0
0.960717,-0.0119029,0
0.96229,-0.0119591,0
0.963862,-0.0120152,0
0.965434,-0.012071,0
0.967007,-0.0121266,0
0.968579,-0.0121821,0
0.970151,-0.0122374,0
0.971724,-0.0122924,0
0.973296,-0.0123473,0
0.974869,-0.0124019,0
0.976441,-0.0124563,0
0.978013,-0.0125105,0
0.979586,-0.0125644,0
0.981158,-0.0126181,0
0.98273,-0.0126716,0
0.984303,-0.0127248,0
0.985875,-0.0127777,0
0.987448,-0.0128304,0
0.98902,-0.0128828,0
0.990592,-0.0129349,0
0.992165,-0.0129867,0
0.993737,-0.0130383,0
0.995309,-0.0130895,0
0.996882,-0.0131405,0
0.998454,-0.0131911,0
1.00003,-0.0132414,0
1.0016,-0.0132914,0
1.00317,-0.013341,0
1.00474,-0.0133903,0
1.00632,-0.0134393,0
1.00789,-0.0134879,0
1.00946,-0.0135362,0
1.01103,-0.0135841,0
1.01261,-0.0136317,0
1.01418,-0.0136788,0
1.01575,-0.0137256,0
1.01732,-0.013772,0
1.01889,-0.0138181,0
1.02047,-0.0138637,0
1.02204,-0.0139089,0
1.02361,-0.0139537,0
1.02518,-0.0139981,0
1.02676,-0.014042,0
1.02833,-0.0140856,0
1.0299,-0.0141287,0
1.03147,-0.0141713,0
1.03305,-0.0142135,0
1.03462,-0.0142553,0
1.03619,-0.0142966,0
1.03776,-0.0143374,0
1.03934,-0.0143777,0
1.04091,-0.0144176,0
1.04248,-0.014457,0
1.04405,-0.0144959,0
1.04563,-0.0145343,0
1.0472,-0.0145721,0
1.04877,-0.0146095,0
1.05034,-0.0146464,0
1.05191,-0.0146827,0
1.05349,-0.0147185,0
1.05506,-0.0147538,0
1.05663,-0.0147885,0
1.0582,-0.0148227,0
1.05978,-0.0148563,0
1.06135,-0.0148895,0
1.06292,-0.0149225,0
1.06449,-0.0149553,0
1.06607,-0.0149879,0
1.06764,-0.0150204,0
1.06921,-0.0150526,0
1.07078,-0.0150847,0
1.07236,-0.0151166,0
1.07393,-0.0151483,0
1.0755,-0.0151798,0
1.07707,-0.0152111,0
1.07864,-0.0152422,0
1.08022,-0.0152732,0
1.08179,-0.0153039,0
1.08336,-0.0153345,0
1.08493,-0.0153649,0
1.08651,-0.015395,0
1.08808,-0.015425,0
1.08965,-0.0154548,0
1.09122,-0.0154844,0
1.0928,-0.0155138,0
1.09437,-0.015543,0
1.09594,-0.015572,0
1.09751,-0.0156008,0
1.09909,-0.0156294,0
1.10066,-0.0156578,0
1.10223,-0.015686,0
1.1038,-0.015714,0
1.10538,-0.0157418,0
1.10695,-0.0157695,0
1.10852,-0.0157969,0
1.11009,-0.0158241,0
1.11166,-0.015851,0
1.11324,-0.0158778,0
1.11481,-0.0159044,0
1.11638,-0.0159308,0
1.11795,-0.015957,0
1.11953,-0.0159829,0
1.1211,-0.0160087,0
1.12267,-0.0160342,0
1.12424,-0.0160596,0
1.12582,-0.0160847,0
1.12739,-0.0161096,0
1.12896,-0.0161343,0
1.13053,-0.0161588,0
1.13211,-0.0161831,0
1.13368,-0.0162071,0
1.13525,-0.016231,0
1.13682,-0.0162546,0
1.13839,-0.016278,0
1.13997,-0.0163012,0
1.14154,-0.0163242,0
1.14311,-0.016347,0
1.14468,-0.0163695,0
1.14626,-0.0163918,0
1.14783,-0.0164139,0
1.1494,-0.0164358,0
1.15097,-0.0164574,0
1.15255,-0.0164789,0
1.15412,-0.0165001,0
1.15569,-0.0165211,0
1.15726,-0.0165418,0
1.15884,-0.0165624,0
1.16041,-0.0165827,0
1.16198,-0.0166028,0
1.16355,-0.0166226,0
1.16513,-0.0166422,0
1.1667,-0.0166616,0
1.16827,-0.0166808,0
1.16984,-0.0166997,0
1.17141,-0.0167184,0
1.17299,-0.0167369,0
1.17456,-0.0167551,0
1.17613,-0.0167731,0
1.1777,-0.0167909,0
1.17928,-0.0168084,0
1.18085,-0.0168257,0
1.18242,-0.0168428,0
1.18399,-0.0168596,0
1.18557,-0.0168762,0
1.18714,-0.0168926,0
1.18871,-0.0169088,0
1.19028,-0.0169249,0
1.19186,-0.0169409,0
1.19343,-0.0169566,0
1.195,-0.0169723,0
1.19657,-0.0169877,0
1.19814,-0.017003,0
1.19972,-0.0170182,0
1.20129,-0.0170332,0
1.20286,-0.017048,0
1.20443,-0.0170627,0
1.20601,-0.0170772,0
1.20758,-0.0170915,0
1.20915,-0.0171057,0
1.21072,-0.0171197,0
1.2123,-0.0171335,0
1.21387,-0.0171472,0
1.21544,-0.0171607,0
1.21701,-0.0171741,0
1.21859,-0.0171873,0
1.22016,-0.0172003,0
1.22173,-0.0172131,0
1.2233,-0.0172258,0
1.22488,-0.0172383,0
1.22645,-0.0172506,0
1.22802,-0.0172628,0
1.22959,-0.0172748,0
1.23116,-0.0172866,0
1.23274,-0.0172982,0
1.23431,-0.0173096,0
1.23588,-0.0173209,0
1.23745,-0.017332,0
1.23903,-0.0173429,0
1.2406,-0.0173537,0
1.24217,-0.0173642,0
1.24374,-0.0173746,0
1.24532,-0.0173848,0
1.24689,-0.0173948,0
1.24846,-0.0174047,0
1.25003,-0.0174143,0
1.25161,-0.0174238,0
1.25318,-0.017433,0
1.25475,-0.0174421,0
1.25632,-0.017451,0
1.25789,-0.0174599,0
1.25947,-0.0174687,0
1.26104,-0.0174775,0
1.26261,-0.0174862,0
1.26418,-0.0174949,0
1.26576,-0.0175036,0
1.26733,-0.0175122,0
1.2689,-0.0175207,0
1.27047,-0.0175292,0
1.27205,-0.0175377,0
1.27362,-0.0175461,0
1.27519,-0.0175544,0
1.27676,-0.0175626,0
1.27834,-0.0175708,0
1.27991,-0.0175789,0
1.28148,-0.017587,0
1.28305,-0.0175949,0
1.28463,-0.0176027,0
1.2862,-0.0176105,0
1.28777,-0.0176182,0
1.28934,-0.0176258,0
1.29091,-0.0176332,0
1.29249,-0.0176406,0
1.29406,-0.0176478,0
1.29563,-0.017655,0
1.2972,-0.017662,0
1.29878,-0.0176689,0
1.30035,-0.0176757,0
1.30192,-0.0176824,0
1.30349,-0.0176889,0
1.30507,-0.0176953,0
1.30664,-0.0177015,0
1.30821,-0.0177077,0
1.30978,-0.0177136,0
1.31136,-0.0177195,0
1.31293,-0.0177251,0
1.3145,-0.0177306,0
1.31607,-0.017736,0
1.31764,-0.0177412,0
1.31922,-0.0177462,0
1.32079,-0.0177511,0
1.32236,-0.0177558,0
1.32393,-0.0177603,0
1.32551,-0.0177646,0
1.32708,-0.0177687,0
1.32865,-0.0177727,0
1.33022,-0.0177765,0
1.3318,-0.01778,0
1.33337,-0.0177834,0
1.33494,-0.0177866,0
1.33651,-0.0177896,0
1.33809,-0.0177926,0
1.33966,-0.0177956,0
1.34123,-0.0177986,0
1.3428,-0.0178016,0
1.34438,-0.0178045,0
1.34595,-0.0178074,0
1.34752,-0.0178104,0
1.34909,-0.0178132,0
1.35066,-0.0178161,0
1.35224,-0.017819,0
1.35381,-0.0178218,0
1.35538,-0.0178245,0
1.35695,-0.0178273,0
1.35853,-0.01783,0
1.3601,-0.0178327,0
1.36167,-0.0178353,0
1.36324,-0.017838,0
1.36482,-0.0178405,0
1.36639,-0.0178431,0
1.36796,-0.0178455,0
1.36953,-0.017848,0
1.37111,-0.0178504,0
1.37268,-0.0178527,0
1.37425,-0.017855,0
1.37582,-0.0178572,0
1.37739,-0.0178594,0
1.37897,-0.0178615,0
1.38054,-0.0178636,0
1.38211,-0.0178656,0
1.38368,-0.0178676,0
1.38526,-0.0178695,0
1.38683,-0.0178713,0
1.3884,-0.017873,0
1.38997,-0.0178747,0
1.39155,-0.0178763,0
1.39312,-0.0178779,0
1.39469,-0.0178793,0
1.39626,-0.0178807,0
1.39784,-0.0178821,0
1.39941,-0.0178833,0
1.40098,-0.0178844,0
1.40255,-0.0178855,0
1.40413,-0.0178865,0
1.4057,-0.0178874,0
1.40727,-0.0178882,0
1.40884,-0.017889,0
1.41041,-0.0178896,0
1.41199,-0.0178901,0
1.41356,-0.0178906,0
1.41513,-0.0178909,0
1.4167,-0.0178912,0
1.41828,-0.0178913,0
1.41985,-0.0178914,0
1.42142,-0.0178913,0
1.42299,-0.0178912,0
1.42457,-0.0178909,0
1.42614,-0.0178906,0
1.42771,-0.0178901,0
1.42928,-0.0178896,0
1.43086,-0.0178889,0
1.43243,-0.0178882,0
1.434,-0.0178874,0
1.43557,-0.0178865,0
1.43714,-0.0178855,0
1.43872,-0.0178844,0
1.44029,-0.0178833,0
1.44186,-0.017882,0
1.44343,-0.0178807,0
1.44501,-0.0178793,0
1.44658,-0.0178779,0
1.44815,-0.0178763,0
1.44972,-0.0178748,0
1.4513,-0.0178731,0
1.45287,-0.0178714,0
1.45444,-0.0178696,0
1.45601,-0.0178677,0
1.45759,-0.0178658,0
1.45916,-0.0178639,0
1.46073,-0.0178619,0
1.4623,-0.0178598,0
1.46388,-0.0178577,0
1.46545,-0.0178555,0
1.46702,-0.0178533,0
1.46859,-0.017851,0
1.47016,-0.0178487,0
1.47174,-0.0178464,0
1.47331,-0.017844,0
1.47488,-0.0178416,0
1.47645,-0.0178392,0
1.47803,-0.0178367,0
1.4796,-0.0178342,0
1.48117,-0.0178316,0
1.48274,-0.0178291,0
1.48432,-0.0178265,0
1.48589,-0.0178239,0
1.48746,-0.0178212,0
1.48903,-0.0178186,0
1.49061,-0.0178159,0
1.49218,-0.0178133,0
1.49375,-0.0178106,0
1.49532,-0.0178079,0
1.49689,-0.0178052,0
1.49847,-0.0178025,0
1.50004,-0.0177997,0
1.50161,-0.017797,0
1.50318,-0.0177943,0
1.50476,-0.0177916,0
1.50633,-0.0177887,0
1.5079,-0.0177857,0
1.50947,-0.0177825,0
1.51105,-0.0177791,0
1.51262,-0.0177755,0
1.51419,-0.0177718,0
1.51576,-0.0177679,0
1.51734,-0.0177639,0
1.51891,-0.0177598,0
1.52048,-0.0177555,0
1.52205,-0.017751,0
1.52363,-0.0177465,0
1.5252,-0.0177419,0
1.52677,-0.0177371,0
1.52834,-0.0177322,0
1.52991,-0.0177273,0
1.53149,-0.0177223,0
1.53306,-0.0177172,0
1.53463,-0.017712,0
1.5362,-0.0177068,0
1.53778,-0.0177015,0
1.53935,-0.0176961,0
1.54092,-0.0176908,0
1.54249,-0.0176853,0
1.54407,-0.0176799,0
1.54564,-0.0176744,0
1.54721,-0.017669,0
1.54878,-0.0176635,0
1.55036,-0.017658,0
1.55193,-0.0176525,0
1.5535,-0.0176471,0
1.55507,-0.0176416,0
1.55665,-0.0176362,0
1.55822,-0.0176308,0
1.55979,-0.0176255,0
1.56136,-0.0176202,0
1.56293,-0.017615,0
1.56451,-0.0176098,0
1.56608,-0.0176047,0
1.56765,-0.0175997,0
1.56922,-0.0175948,0
1.5708,-0.01759,0
