alpha,pi0Re,pi0Im,Dpi0Re,Dpi0Im
0.316046,0.0841045,0,-0.19928,0
0.317618,0.0842511,0,-0.199362,0
0.319191,0.0843992,0,-0.199439,0
0.320763,0.0845486,0,-0.199501,0
0.322336,0.0846994,0,-0.199535,0
0.323908,0.0848514,0,-0.19953,0
0.32548,0.0850048,0,-0.199475,0
0.327053,0.0851595,0,-0.19945,0
0.328625,0.0853154,0,-0.199366,0
0.330197,0.0854725,0,-0.199313,0
0.33177,0.0856308,0,-0.199284,0
0.333342,0.0857903,0,-0.199276,0
0.334915,0.085951,0,-0.199283,0
0.336487,0.0861128,0,-0.1993,0
0.338059,0.0862757,0,-0.199322,0
0.339632,0.0864397,0,-0.199344,0
0.341204,0.0866048,0,-0.199361,0
0.342776,0.0867709,0,-0.199367,0
0.344349,0.086938,0,-0.199364,0
0.345921,0.0871062,0,-0.199338,0
0.347493,0.0872753,0,-0.199288,0
0.349066,0.0874454,0,-0.199243,0
0.350638,0.0876164,0,-0.199201,0
0.352211,0.0877883,0,-0.199157,0
0.353783,0.0879611,0,-0.199109,0
0.355355,0.0881347,0,-0.199053,0
0.356928,0.0883092,0,-0.198986,0
0.3585,0.0884845,0,-0.198906,0
0.360072,0.0886606,0,-0.198813,0
0.361645,0.0888375,0,-0.198725,0
0.363217,0.0890151,0,-0.198643,0
0.36479,0.0891935,0,-0.198567,0
0.366362,0.0893725,0,-0.1985,0
0.367934,0.0895523,0,-0.19844,0
0.369507,0.0897326,0,-0.198388,0
0.371079,0.0899137,0,-0.198344,0
0.372651,0.0900953,0,-0.198309,0
0.374224,0.0902775,0,-0.198284,0
0.375796,0.0904603,0,-0.198267,0
0.377368,0.0906436,0,-0.198247,0
0.378941,0.0908274,0,-0.198207,0
0.380513,0.0910118,0,-0.198149,0
0.382086,0.0911966,0,-0.198073,0
0.383658,0.0913819,0,-0.19798,0
0.38523,0.0915675,0,-0.197869,0
0.386803,0.0917536,0,-0.197741,0
0.388375,0.0919401,0,-0.197594,0
0.389947,0.092127,0,-0.197428,0
0.39152,0.0923141,0,-0.19724,0
0.393092,0.0925016,0,-0.197033,0
0.394665,0.0926894,0,-0.196877,0
0.396237,0.0928774,0,-0.19677,0
0.397809,0.0930658,0,-0.196677,0
0.399382,0.0932551,0,-0.196563,0
0.400954,0.0934459,0,-0.196395,0
0.402526,0.0936381,0,-0.196167,0
0.404099,0.0938317,0,-0.195985,0
0.405671,0.0940266,0,-0.195842,0
0.407243,0.0942228,0,-0.195714,0
0.408816,0.0944203,0,-0.195573,0
0.410388,0.0946189,0,-0.195411,0
0.411961,0.0948187,0,-0.195172,0
0.413533,0.0950196,0,-0.194964,0
0.415105,0.0952216,0,-0.194781,0
0.416678,0.0954246,0,-0.194581,0
0.41825,0.0956286,0,-0.194324,0
0.419822,0.0958334,0,-0.194042,0
0.421395,0.0960392,0,-0.193807,0
0.422967,0.0962458,0,-0.193597,0
0.42454,0.0964532,0,-0.193393,0
0.426112,0.0966613,0,-0.193175,0
0.427684,0.0968701,0,-0.192935,0
0.429257,0.0970796,0,-0.192687,0
0.430829,0.0972897,0,-0.192433,0
0.432401,0.0975003,0,-0.192171,0
0.433974,0.0977115,0,-0.1919,0
0.435546,0.0979231,0,-0.191617,0
0.437118,0.0981352,0,-0.191322,0
0.438691,0.0983476,0,-0.191012,0
0.440263,0.0985604,0,-0.190685,0
0.441836,0.0987734,0,-0.190339,0
0.443408,0.0989867,0,-0.18997,0
0.44498,0.0992002,0,-0.189619,0
0.446553,0.0994138,0,-0.189313,0
0.448125,0.0996276,0,-0.189013,0
0.449697,0.0998414,0,-0.18868,0
0.45127,0.100055,0,-0.188291,0
0.452842,0.100269,0,-0.187913,0
0.454415,0.100483,0,-0.187553,0
0.455987,0.100696,0,-0.187203,0
0.457559,0.10091,0,-0.186856,0
0.459132,0.101123,0,-0.186503,0
0.460704,0.101337,0,-0.18613,0
0.462276,0.101552,0,-0.185745,0
0.463849,0.101767,0,-0.185333,0
0.465421,0.101984,0,-0.184912,0
0.466994,0.102201,0,-0.184519,0
0.468566,0.102419,0,-0.1841,0
0.470138,0.102637,0,-0.183633,0
0.471711,0.102856,0,-0.18317,0
0.473283,0.103076,0,-0.18271,0
0.474855,0.103296,0,-0.182248,0
0.476428,0.103516,0,-0.181774,0
0.478,0.103737,0,-0.181281,0
0.479572,0.103958,0,-0.180777,0
0.481145,0.10418,0,-0.180286,0
0.482717,0.104401,0,-0.179803,0
0.48429,0.104623,0,-0.179323,0
0.485862,0.104845,0,-0.178839,0
0.487434,0.105067,0,-0.178344,0
0.489007,0.105289,0,-0.177834,0
0.490579,0.105511,0,-0.177302,0
0.492151,0.105733,0,-0.176743,0
0.493724,0.105955,0,-0.176143,0
0.495296,0.106176,0,-0.175525,0
0.496869,0.106398,0,-0.174924,0
0.498441,0.106619,0,-0.174341,0
0.500013,0.10684,0,-0.173755,0
0.501586,0.10706,0,-0.173161,0
0.503158,0.10728,0,-0.172567,0
0.50473,0.1075,0,-0.171964,0
0.506303,0.107719,0,-0.171352,0
0.507875,0.107938,0,-0.170727,0
0.509447,0.108157,0,-0.170086,0
0.51102,0.108376,0,-0.169431,0
0.512592,0.108596,0,-0.168768,0
0.514165,0.108816,0,-0.168101,0
0.515737,0.109036,0,-0.16743,0
0.517309,0.109257,0,-0.166752,0
0.518882,0.109477,0,-0.166066,0
0.520454,0.109697,0,-0.165371,0
0.522026,0.109917,0,-0.164667,0
0.523599,0.110137,0,-0.163953,0
0.525171,0.110357,0,-0.163227,0
0.526744,0.110576,0,-0.162462,0
0.528316,0.110795,0,-0.161667,0
0.529888,0.111014,0,-0.160857,0
0.531461,0.111232,0,-0.160045,0
0.533033,0.11145,0,-0.159243,0
0.534605,0.111666,0,-0.158446,0
0.536178,0.111883,0,-0.157645,0
0.53775,0.112098,0,-0.156839,0
0.539322,0.112313,0,-0.156027,0
0.540895,0.112526,0,-0.155204,0
0.542467,0.112739,0,-0.154365,0
0.54404,0.112951,0,-0.153513,0
0.545612,0.113162,0,-0.15265,0
0.547184,0.113371,0,-0.151776,0
0.548757,0.113581,0,-0.150892,0
0.550329,0.113791,0,-0.149998,0
0.551901,0.114001,0,-0.149096,0
0.553474,0.11421,0,-0.148182,0
0.555046,0.114419,0,-0.14726,0
0.556619,0.114628,0,-0.146337,0
0.558191,0.114837,0,-0.145411,0
0.559763,0.115045,0,-0.144472,0
0.561336,0.115252,0,-0.143519,0
0.562908,0.115458,0,-0.142559,0
0.56448,0.115664,0,-0.141597,0
0.566053,0.115869,0,-0.140624,0
0.567625,0.116073,0,-0.139635,0
0.569197,0.116276,0,-0.138627,0
0.57077,0.116478,0,-0.137607,0
0.572342,0.116678,0,-0.136578,0
0.573915,0.116878,0,-0.135542,0
0.575487,0.117076,0,-0.134497,0
0.577059,0.117272,0,-0.133443,0
0.578632,0.117467,0,-0.132379,0
0.580204,0.11766,0,-0.131304,0
0.581776,0.117852,0,-0.130217,0
0.583349,0.118041,0,-0.129119,0
0.584921,0.118229,0,-0.128003,0
0.586494,0.118415,0,-0.126868,0
0.588066,0.118601,0,-0.125718,0
0.589638,0.118787,0,-0.124558,0
0.591211,0.118972,0,-0.123392,0
0.592783,0.119157,0,-0.122225,0
0.594355,0.11934,0,-0.121054,0
0.595928,0.119524,0,-0.119878,0
0.5975,0.119706,0,-0.118699,0
0.599072,0.119887,0,-0.117519,0
0.600645,0.120068,0,-0.116318,0
0.602217,0.120247,0,-0.115109,0
0.60379,0.120425,0,-0.113911,0
0.605362,0.120601,0,-0.112696,0
0.606934,0.120777,0,-0.111444,0
0.608507,0.12095,0,-0.110171,0
0.610079,0.121122,0,-0.108881,0
0.611651,0.121292,0,-0.107579,0
0.613224,0.12146,0,-0.10627,0
0.614796,0.121626,0,-0.104957,0
0.616369,0.12179,0,-0.103664,0
0.617941,0.121952,0,-0.102379,0
0.619513,0.122111,0,-0.101092,0
0.621086,0.122268,0,-0.0997901,0
0.622658,0.122423,0,-0.0984747,0
0.62423,0.122574,0,-0.0971523,0
0.625803,0.122723,0,-0.0958231,0
0.627375,0.12287,0,-0.094491,0
0.628947,0.123015,0,-0.0931563,0
0.63052,0.123159,0,-0.0917945,0
0.632092,0.123302,0,-0.0904101,0
0.633665,0.123444,0,-0.0890104,0
0.635237,0.123585,0,-0.0876003,0
0.636809,0.123724,0,-0.0861829,0
0.638382,0.123862,0,-0.0847537,0
0.639954,0.123998,0,-0.0833163,0
0.641526,0.124133,0,-0.0818753,0
0.643099,0.124266,0,-0.0804354,0
0.644671,0.124397,0,-0.0790031,0
0.646244,0.124526,0,-0.0775613,0
0.647816,0.124653,0,-0.076111,0
0.649388,0.124778,0,-0.0746505,0
0.650961,0.124901,0,-0.0731885,0
0.652533,0.125021,0,-0.0717332,0
0.654105,0.125139,0,-0.0702447,0
0.655678,0.125254,0,-0.0687329,0
0.65725,0.125367,0,-0.067208,0
0.658822,0.125477,0,-0.0656777,0
0.660395,0.125584,0,-0.0641489,0
0.661967,0.125688,0,-0.0626207,0
0.66354,0.125789,0,-0.0611116,0
0.665112,0.125888,0,-0.0596085,0
0.666684,0.125986,0,-0.0580896,0
0.668257,0.126083,0,-0.0565573,0
0.669829,0.126179,0,-0.0550168,0
0.671401,0.126272,0,-0.0534707,0
0.672974,0.126363,0,-0.0519236,0
0.674546,0.126452,0,-0.0503532,0
0.676119,0.126539,0,-0.0487521,0
0.677691,0.126622,0,-0.0471501,0
0.679263,0.126702,0,-0.0455755,0
0.680836,0.126778,0,-0.0440399,0
0.682408,0.12685,0,-0.0424896,0
0.68398,0.126918,0,-0.0409274,0
0.685553,0.126982,0,-0.0392555,0
0.687125,0.12704,0,-0.0375857,0
0.688697,0.127099,0,-0.0359778,0
0.69027,0.127158,0,-0.0343834,0
0.691842,0.127218,0,-0.0328016,0
0.693415,0.127277,0,-0.0311787,0
0.694987,0.127336,0,-0.0295371,0
0.696559,0.127393,0,-0.0278972,0
0.698132,0.127447,0,-0.0262688,0
0.699704,0.127499,0,-0.0246403,0
0.701276,0.127547,0,-0.0230058,0
0.702849,0.12759,0,-0.0213672,0
0.704421,0.127629,0,-0.0197256,0
0.705994,0.127662,0,-0.0180846,0
0.707566,0.127689,0,-0.0164365,0
0.709138,0.127708,0,-0.0147822,0
0.710711,0.12772,0,-0.0131254,0
0.712283,0.127724,0,-0.011468,0
0.713855,0.127723,0,-0.00981023,0
0.715428,0.127722,0,-0.00815213,0
0.717,0.12772,0,-0.00649413,0
0.718572,0.127718,0,-0.00483575,0
0.720145,0.127714,0,-0.00317571,0
0.721717,0.127711,0,-0.00151367,0
0.72329,0.127706,0,0.000149692,0
0.724862,0.127701,0,0.00181415,0
0.726434,0.127696,0,0.00347932,0
0.728007,0.127689,0,0.00514486,0
0.729579,0.127683,0,0.00681054,0
0.731151,0.127676,0,0.00847607,0
0.732724,0.127668,0,0.0101411,0
0.734296,0.12766,0,0.0118052,0
0.735869,0.127651,0,0.0134678,0
0.737441,0.127642,0,0.0151293,0
0.739013,0.127633,0,0.0167885,0
0.740586,0.127622,0,0.018446,0
0.742158,0.127604,0,0.020107,0
0.74373,0.127578,0,0.0217584,0
0.745303,0.127545,0,0.0234025,0
0.746875,0.127505,0,0.0250406,0
0.748447,0.127459,0,0.0266743,0
0.75002,0.127407,0,0.0283061,0
0.751592,0.12735,0,0.0299389,0
0.753165,0.127288,0,0.0315735,0
0.754737,0.127221,0,0.0332127,0
0.756309,0.12715,0,0.0348525,0
0.757882,0.127075,0,0.0364854,0
0.759454,0.126997,0,0.0381164,0
0.761026,0.126916,0,0.0397428,0
0.762599,0.126833,0,0.0413646,0
0.764171,0.126747,0,0.0429819,0
0.765744,0.12666,0,0.0445945,0
0.767316,0.126572,0,0.046202,0
0.768888,0.126484,0,0.0478038,0
0.770461,0.126395,0,0.0493995,0
0.772033,0.126306,0,0.050989,0
0.773605,0.126218,0,0.0525718,0
0.775178,0.126126,0,0.05415,0
0.77675,0.12603,0,0.0557242,0
0.778323,0.125928,0,0.0572946,0
0.779895,0.125821,0,0.0588611,0
0.781467,0.125709,0,0.060423,0
0.78304,0.125592,0,0.0619799,0
0.784612,0.125471,0,0.0635306,0
0.786184,0.125346,0,0.0650766,0
0.787757,0.125216,0,0.0666148,0
0.789329,0.125083,0,0.0681541,0
0.790901,0.124946,0,0.0696618,0
0.792474,0.124806,0,0.0711442,0
0.794046,0.124663,0,0.0726085,0
0.795619,0.124516,0,0.0740613,0
0.797191,0.124367,0,0.0755088,0
0.798763,0.124215,0,0.0769443,0
0.800336,0.124061,0,0.0783709,0
0.801908,0.123905,0,0.0797992,0
0.80348,0.123746,0,0.081249,0
0.805053,0.123586,0,0.0826866,0
0.806625,0.123425,0,0.0841107,0
0.808198,0.123262,0,0.0855255,0
0.80977,0.123098,0,0.086928,0
0.811342,0.122932,0,0.0883196,0
0.812915,0.122764,0,0.0897048,0
0.814487,0.122592,0,0.0910852,0
0.816059,0.122415,0,0.0924595,0
0.817632,0.122235,0,0.0938274,0
0.819204,0.12205,0,0.0951885,0
0.820776,0.121862,0,0.0965417,0
0.822349,0.121669,0,0.0978863,0
0.823921,0.121473,0,0.0992212,0
0.825494,0.121274,0,0.100546,0
0.827066,0.121071,0,0.101859,0
0.828638,0.120864,0,0.103161,0
0.830211,0.120654,0,0.10445,0
0.831783,0.120441,0,0.105726,0
0.833355,0.120225,0,0.106988,0
0.834928,0.120006,0,0.108234,0
0.8365,0.119784,0,0.109466,0
0.838073,0.11956,0,0.110681,0
0.839645,0.119332,0,0.111878,0
0.841217,0.119102,0,0.113058,0
0.84279,0.118869,0,0.11422,0
0.844362,0.118634,0,0.115363,0
0.845934,0.118396,0,0.116485,0
0.847507,0.118157,0,0.117587,0
0.849079,0.117915,0,0.118668,0
0.850651,0.117671,0,0.119727,0
0.852224,0.117425,0,0.120765,0
0.853796,0.117176,0,0.121792,0
0.855369,0.116923,0,0.12281,0
0.856941,0.116667,0,0.123818,0
0.858513,0.116408,0,0.124816,0
0.860086,0.116146,0,0.125804,0
0.861658,0.115881,0,0.126781,0
0.86323,0.115613,0,0.127748,0
0.864803,0.115342,0,0.128704,0
0.866375,0.115068,0,0.129649,0
0.867948,0.114791,0,0.130581,0
0.86952,0.114511,0,0.131503,0
0.871092,0.114229,0,0.132413,0
0.872665,0.113944,0,0.133312,0
0.874237,0.113656,0,0.134198,0
0.875809,0.113366,0,0.135071,0
0.877382,0.113073,0,0.135931,0
0.878954,0.112778,0,0.136779,0
0.880526,0.11248,0,0.137614,0
0.882099,0.11218,0,0.138435,0
0.883671,0.111878,0,0.139243,0
0.885244,0.111573,0,0.140038,0
0.886816,0.111267,0,0.140818,0
0.888388,0.110958,0,0.141585,0
0.889961,0.110647,0,0.142337,0
0.891533,0.110334,0,0.143076,0
0.893105,0.110019,0,0.1438,0
0.894678,0.109703,0,0.144509,0
0.89625,0.109384,0,0.145203,0
0.897823,0.109064,0,0.145883,0
0.899395,0.108742,0,0.146547,0
0.900967,0.108418,0,0.147197,0
0.90254,0.108093,0,0.147832,0
0.904112,0.107766,0,0.148451,0
0.905684,0.107438,0,0.149055,0
0.907257,0.107108,0,0.149643,0
0.908829,0.106777,0,0.150215,0
0.910401,0.106444,0,0.150772,0
0.911974,0.10611,0,0.151313,0
0.913546,0.105775,0,0.151839,0
0.915119,0.105439,0,0.152348,0
0.916691,0.105102,0,0.152837,0
0.918263,0.104764,0,0.153314,0
0.919836,0.104425,0,0.153779,0
0.921408,0.104084,0,0.154227,0
0.92298,0.103743,0,0.154656,0
0.924553,0.103401,0,0.155069,0
0.926125,0.103059,0,0.155466,0
0.927698,0.102716,0,0.155847,0
0.92927,0.102372,0,0.156213,0
0.930842,0.102027,0,0.156562,0
0.932415,0.101682,0,0.156894,0
0.933987,0.101336,0,0.157211,0
0.935559,0.10099,0,0.157511,0
0.937132,0.100644,0,0.157795,0
0.938704,0.100297,0,0.158064,0
0.940276,0.0999503,0,0.158317,0
0.941849,0.0996031,0,0.158553,0
0.943421,0.0992559,0,0.158773,0
0.944994,0.0989085,0,0.158978,0
0.946566,0.0985611,0,0.159167,0
0.948138,0.0982138,0,0.15934,0
0.949711,0.0978665,0,0.159498,0
0.951283,0.0975194,0,0.15964,0
0.952855,0.0971725,0,0.159767,0
0.954428,0.0968258,0,0.159878,0
0.956,0.096479,0,0.159975,0
0.957573,0.0961301,0,0.160064,0
0.959145,0.0957788,0,0.160143,0
0.960717,0.0954251,0,0.160214,0
0.96229,0.0950691,0,0.160278,0
0.963862,0.094711,0,0.160334,0
0.965434,0.0943507,0,0.160381,0
0.967007,0.0939883,0,0.160421,0
0.968579,0.0936238,0,0.160454,0
0.970151,0.0932575,0,0.160478,0
0.971724,0.0928892,0,0.160495,0
0.973296,0.0925191,0,0.160503,0
0.974869,0.0921472,0,0.160505,0
0.976441,0.0917736,0,0.160499,0
0.978013,0.0913984,0,0.160486,0
0.979586,0.0910216,0,0.160467,0
0.981158,0.0906433,0,0.16044,0
0.98273,0.0902636,0,0.160406,0
0.984303,0.0898825,0,0.160365,0
0.985875,0.0895,0,0.160317,0
0.987448,0.0891163,0,0.160263,0
0.98902,0.0887315,0,0.160202,0
0.990592,0.0883454,0,0.160133,0
0.992165,0.0879584,0,0.160059,0
0.993737,0.0875703,0,0.159978,0
0.995309,0.0871813,0,0.159892,0
0.996882,0.0867914,0,0.159799,0
0.998454,0.0864007,0,0.1597,0
1.00003,0.0860093,0,0.159595,0
1.0016,0.0856172,0,0.159485,0
1.00317,0.0852244,0,0.159368,0
1.00474,0.0848312,0,0.159244,0
1.00632,0.0844374,0,0.159115,0
1.00789,0.0840432,0,0.158981,0
1.00946,0.0836486,0,0.158841,0
1.01103,0.0832538,0,0.158697,0
1.01261,0.0828587,0,0.158546,0
1.01418,0.0824635,0,0.15839,0
1.01575,0.0820681,0,0.158231,0
1.01732,0.0816727,0,0.15807,0
1.01889,0.0812773,0,0.1579,0
1.02047,0.0808821,0,0.157716,0
1.02204,0.0804869,0,0.157526,0
1.02361,0.080092,0,0.157345,0
1.02518,0.0796974,0,0.157167,0
1.02676,0.0793031,0,0.156947,0
1.02833,0.0789092,0,0.156786,0
1.0299,0.0785158,0,0.156458,0
1.03147,0.0781229,0,0.15581,0
1.03305,0.0777306,0,0.154435,0
1.03462,0.077339,0,0.153001,0
1.03619,0.0769481,0,0.152216,0
1.03776,0.076558,0,0.152204,0
1.03934,0.0761687,0,0.15189,0
1.04091,0.0757804,0,0.151592,0
1.04248,0.0753931,0,0.151253,0
1.04405,0.0750068,0,0.150944,0
1.04563,0.0746216,0,0.150628,0
1.0472,0.0742375,0,0.150311,0
1.04877,0.0738548,0,0.149991,0
1.05034,0.0734733,0,0.149664,0
1.05191,0.0730932,0,0.149334,0
1.05349,0.0727145,0,0.149003,0
1.05506,0.0723373,0,0.148668,0
1.05663,0.0719616,0,0.148329,0
1.0582,0.0715876,0,0.147988,0
1.05978,0.0712153,0,0.147643,0
1.06135,0.0708442,0,0.147297,0
1.06292,0.070473,0,0.14695,0
1.06449,0.0701019,0,0.146605,0
1.06607,0.0697307,0,0.14626,0
1.06764,0.0693595,0,0.145916,0
1.06921,0.0689884,0,0.145573,0
1.07078,0.0686172,0,0.145231,0
