# 20241009_163853
q,primespecRe,primespecIm
0,3553.3,0
0.00199398,3540.37,0
0.00398797,3528.6,0
0.00598195,3516.33,0
0.00797594,3501.91,0
0.00996992,3483.74,0
0.0119639,3457.63,0
0.0139579,3421.96,0
0.0159519,3379.43,0
0.0179459,3332.69,0
0.0199398,3284.24,0
0.0219338,3232.44,0
0.0239278,3174.44,0
0.0259218,3111.84,0
0.0279158,3046.14,0
0.0299098,2978.78,0
0.0319037,2908.95,0
0.0338977,2835.22,0
0.0358917,2758.71,0
0.0378857,2680.47,0
0.0398797,2601.49,0
0.0418737,2521.39,0
0.0438676,2439.36,0
0.0458616,2356.21,0
0.0478556,2272.69,0
0.0498496,2189.48,0
0.0518436,2106.43,0
0.0538376,2023.08,0
0.0558316,1939.96,0
0.0578255,1857.6,0
0.0598195,1776.45,0
0.0618135,1696.47,0
0.0638075,1617.37,0
0.0658015,1539.51,0
0.0677955,1463.21,0
0.0697894,1388.73,0
0.0717834,1316.08,0
0.0737774,1245.07,0
0.0757714,1175.92,0
0.0777654,1108.82,0
0.0797594,1043.94,0
0.0817533,981.238,0
0.0837473,920.58,0
0.0857413,862.116,0
0.0877353,805.969,0
0.0897293,752.231,0
0.0917233,700.817,0
0.0937172,651.568,0
0.0957112,604.63,0
0.0977052,560.106,0
0.0996992,518.058,0
0.101693,478.328,0
0.103687,440.67,0
0.105681,405.264,0
0.107675,372.223,0
0.109669,341.598,0
0.111663,313.148,0
0.113657,286.493,0
0.115651,261.851,0
0.117645,239.356,0
0.119639,219.058,0
0.121633,200.669,0
0.123627,183.669,0
0.125621,168.255,0
0.127615,154.553,0
0.129609,142.615,0
0.131603,132.204,0
0.133597,122.762,0
0.135591,114.353,0
0.137585,107.033,0
0.139579,100.832,0
0.141573,95.6432,0
0.143567,91.0942,0
0.145561,87.0882,0
0.147555,83.5575,0
0.149549,80.4443,0
0.151543,77.7277,0
0.153537,75.3913,0
0.155531,73.2925,0
0.157525,71.2986,0
0.159519,69.2907,0
0.161513,67.2339,0
0.163507,65.2619,0
0.165501,63.3197,0
0.167495,61.3444,0
0.169489,59.2814,0
0.171483,57.092,0
0.173477,54.7966,0
0.175471,52.4316,0
0.177465,50.03,0
0.179459,47.6215,0
0.181453,45.2016,0
0.183447,42.7125,0
0.185441,40.2216,0
0.187434,37.7941,0
0.189428,35.4816,0
0.191422,33.2892,0
0.193416,31.1373,0
0.19541,29.0805,0
0.197404,27.1717,0
0.199398,25.4492,0
0.201392,23.9153,0
0.203386,22.4904,0
0.20538,21.1828,0
0.207374,20.0065,0
0.209368,18.9714,0
0.211362,18.0803,0
0.213356,17.3033,0
0.21535,16.606,0
0.217344,15.9602,0
0.219338,15.3416,0
0.221332,14.7421,0
0.223326,14.1974,0
0.22532,13.6819,0
0.227314,13.1658,0
0.229308,12.6239,0
0.231302,12.0399,0
0.233296,11.4283,0
0.23529,10.7971,0
0.237284,10.152,0
0.239278,9.49847,0
0.241272,8.83341,0
0.243266,8.12961,0
0.24526,7.42221,0
0.247254,6.74549,0
0.249248,6.12358,0
0.251242,5.55303,0
0.253236,4.96417,0
0.25523,4.4186,0
0.257224,3.97073,0
0.259218,3.65281,0
0.261212,3.47007,0
0.263206,3.32358,0
0.2652,3.20161,0
0.267194,3.11201,0
0.269188,3.06224,0
0.271182,3.06629,0
0.273176,3.16083,0
0.27517,3.32562,0
0.277164,3.52857,0
0.279158,3.73036,0
0.281152,3.8948,0
0.283146,4.07493,0
0.28514,4.26307,0
0.287134,4.42765,0
0.289128,4.53265,0
0.291122,4.55021,0
0.293116,4.53747,0
0.29511,4.51302,0
0.297104,4.47932,0
0.299098,4.43881,0
0.301092,4.38546,0
0.303086,4.25946,0
0.30508,4.09192,0
0.307074,3.93172,0
0.309068,3.82091,0
0.311061,3.7896,0
0.313055,3.78,0
0.315049,3.77251,0
0.317043,3.76726,0
0.319037,3.76439,0
0.321031,3.77305,0
0.323025,3.88528,0
0.325019,4.09832,0
0.327013,4.37764,0
0.329007,4.68081,0
0.331001,4.96093,0
0.332995,5.27119,0
0.334989,5.61824,0
0.336983,5.97436,0
0.338977,6.30427,0
0.340971,6.57249,0
0.342965,6.83492,0
0.344959,7.09191,0
0.346953,7.30955,0
0.348947,7.4505,0
0.350941,7.48249,0
0.352935,7.47179,0
0.354929,7.44967,0
0.356923,7.41857,0
0.358917,7.38091,0
0.360911,7.33541,0
0.362905,7.22897,0
0.364899,7.07921,0
0.366893,6.93072,0
0.368887,6.82478,0
0.370881,6.79732,0
0.372875,6.80877,0
0.374869,6.83383,0
0.376863,6.87069,0
0.378857,6.91754,0
0.380851,6.97605,0
0.382845,7.12018,0
0.384839,7.35498,0
0.386833,7.64517,0
0.388827,7.95086,0
0.390821,8.22886,0
0.392815,8.52552,0
0.394809,8.84897,0
0.396803,9.16242,0
0.398797,9.42388,0
0.400791,9.59012,0
0.402785,9.71201,0
