# 20250117_150336
alpha,field0Re,field0Im
0,0.0250489,0
0.00157237,0.0250511,0
0.00314474,0.0250531,0
0.00471711,0.025055,0
0.00628947,0.0250571,0
0.00786184,0.0250595,0
0.00943421,0.0250624,0
0.0110066,0.0250661,0
0.0125789,0.0250712,0
0.0141513,0.0250773,0
0.0157237,0.0250843,0
0.0172961,0.025092,0
0.0188684,0.0251001,0
0.0204408,0.0251083,0
0.0220132,0.0251173,0
0.0235855,0.0251272,0
0.0251579,0.0251379,0
0.0267303,0.0251492,0
0.0283026,0.025161,0
0.029875,0.0251732,0
0.0314474,0.0251859,0
0.0330197,0.0251995,0
0.0345921,0.0252138,0
0.0361645,0.0252287,0
0.0377368,0.0252442,0
0.0393092,0.0252602,0
0.0408816,0.0252767,0
0.042454,0.0252939,0
0.0440263,0.0253118,0
0.0455987,0.0253304,0
0.0471711,0.0253496,0
0.0487434,0.0253693,0
0.0503158,0.0253895,0
0.0518882,0.0254104,0
0.0534605,0.025432,0
0.0550329,0.0254542,0
0.0566053,0.0254771,0
0.0581776,0.0255006,0
0.05975,0.0255246,0
0.0613224,0.0255492,0
0.0628947,0.0255745,0
0.0644671,0.0256006,0
0.0660395,0.0256272,0
0.0676119,0.0256545,0
0.0691842,0.0256823,0
0.0707566,0.0257107,0
0.072329,0.0257398,0
0.0739013,0.0257697,0
0.0754737,0.0258001,0
0.0770461,0.0258313,0
0.0786184,0.025863,0
0.0801908,0.0258953,0
0.0817632,0.0259282,0
0.0833355,0.0259619,0
0.0849079,0.0259963,0
0.0864803,0.0260313,0
0.0880526,0.026067,0
0.089625,0.0261032,0
0.0911974,0.0261401,0
0.0927698,0.0261777,0
0.0943421,0.026216,0
0.0959145,0.026255,0
0.0974869,0.0262947,0
0.0990592,0.0263349,0
0.100632,0.0263758,0
0.102204,0.0264174,0
0.103776,0.0264597,0
0.105349,0.0265027,0
0.106921,0.0265464,0
0.108493,0.0265907,0
0.110066,0.0266357,0
0.111638,0.0266813,0
0.113211,0.0267277,0
0.114783,0.0267747,0
0.116355,0.0268225,0
0.117928,0.0268709,0
0.1195,0.02692,0
0.121072,0.0269697,0
0.122645,0.0270202,0
0.124217,0.0270714,0
0.125789,0.0271233,0
0.127362,0.0271759,0
0.128934,0.0272292,0
0.130507,0.0272831,0
0.132079,0.0273377,0
0.133651,0.0273931,0
0.135224,0.0274492,0
0.136796,0.027506,0
0.138368,0.0275635,0
0.139941,0.0276217,0
0.141513,0.0276805,0
0.143086,0.0277402,0
0.144658,0.0278005,0
0.14623,0.0278616,0
0.147803,0.0279234,0
0.149375,0.0279859,0
0.150947,0.0280491,0
0.15252,0.0281131,0
0.154092,0.0281778,0
0.155665,0.0282432,0
0.157237,0.0283094,0
0.158809,0.0283763,0
0.160382,0.0284439,0
0.161954,0.0285123,0
0.163526,0.0285814,0
0.165099,0.0286513,0
0.166671,0.028722,0
0.168243,0.0287934,0
0.169816,0.0288655,0
0.171388,0.0289384,0
0.172961,0.029012,0
0.174533,0.0290865,0
0.176105,0.0291617,0
0.177678,0.0292377,0
0.17925,0.0293145,0
0.180822,0.029392,0
0.182395,0.0294703,0
0.183967,0.0295494,0
0.18554,0.0296293,0
0.187112,0.02971,0
0.188684,0.0297915,0
0.190257,0.0298737,0
0.191829,0.0299568,0
0.193401,0.0300407,0
0.194974,0.0301254,0
0.196546,0.0302109,0
0.198118,0.0302973,0
0.199691,0.0303844,0
0.201263,0.0304723,0
0.202836,0.0305611,0
0.204408,0.0306508,0
0.20598,0.0307413,0
0.207553,0.0308326,0
0.209125,0.0309248,0
0.210697,0.0310177,0
0.21227,0.0311116,0
0.213842,0.0312063,0
0.215415,0.0313019,0
0.216987,0.0313983,0
0.218559,0.0314956,0
0.220132,0.0315938,0
0.221704,0.0316928,0
0.223276,0.0317927,0
0.224849,0.0318936,0
0.226421,0.0319953,0
0.227993,0.0320979,0
0.229566,0.0322014,0
0.231138,0.0323057,0
0.232711,0.032411,0
0.234283,0.0325172,0
0.235855,0.0326244,0
0.237428,0.0327324,0
0.239,0.0328414,0
0.240572,0.0329512,0
0.242145,0.033062,0
0.243717,0.0331738,0
0.24529,0.0332865,0
0.246862,0.0334001,0
0.248434,0.0335147,0
0.250007,0.0336302,0
0.251579,0.0337466,0
0.253151,0.0338641,0
0.254724,0.0339825,0
0.256296,0.0341019,0
0.257868,0.0342222,0
0.259441,0.0343435,0
0.261013,0.0344658,0
0.262586,0.0345891,0
0.264158,0.0347134,0
0.26573,0.0348387,0
0.267303,0.0349649,0
0.268875,0.0350922,0
0.270447,0.0352204,0
0.27202,0.0353497,0
0.273592,0.03548,0
0.275165,0.0356113,0
0.276737,0.0357437,0
0.278309,0.035877,0
0.279882,0.0360114,0
0.281454,0.0361468,0
0.283026,0.0362832,0
0.284599,0.0364207,0
0.286171,0.0365593,0
0.287743,0.0366989,0
0.289316,0.0368395,0
0.290888,0.0369812,0
0.292461,0.037124,0
0.294033,0.0372678,0
0.295605,0.0374127,0
0.297178,0.0375587,0
0.29875,0.0377058,0
0.300322,0.0378539,0
0.301895,0.038003,0
0.303467,0.0381533,0
0.30504,0.0383048,0
0.306612,0.0384573,0
0.308184,0.0386108,0
0.309757,0.0387655,0
0.311329,0.0389212,0
0.312901,0.0390781,0
0.314474,0.0392361,0
0.316046,0.0393953,0
0.317618,0.0395555,0
0.319191,0.0397168,0
0.320763,0.0398793,0
0.322336,0.0400429,0
0.323908,0.0402076,0
0.32548,0.0403735,0
0.327053,0.0405405,0
0.328625,0.0407086,0
0.330197,0.0408779,0
0.33177,0.0410483,0
0.333342,0.0412198,0
0.334915,0.0413926,0
0.336487,0.0415665,0
0.338059,0.0417415,0
0.339632,0.0419176,0
0.341204,0.0420949,0
0.342776,0.0422734,0
0.344349,0.042453,0
0.345921,0.0426339,0
0.347493,0.0428159,0
0.349066,0.042999,0
0.350638,0.0431833,0
0.352211,0.0433687,0
0.353783,0.0435554,0
0.355355,0.0437432,0
0.356928,0.0439323,0
0.3585,0.0441224,0
0.360072,0.0443138,0
0.361645,0.0445062,0
0.363217,0.0447,0
0.36479,0.0448949,0
0.366362,0.045091,0
0.367934,0.0452882,0
0.369507,0.0454866,0
0.371079,0.0456862,0
0.372651,0.045887,0
0.374224,0.046089,0
0.375796,0.0462922,0
0.377368,0.0464966,0
0.378941,0.0467021,0
0.380513,0.0469087,0
0.382086,0.0471166,0
0.383658,0.0473257,0
0.38523,0.047536,0
0.386803,0.0477474,0
0.388375,0.04796,0
0.389947,0.0481738,0
0.39152,0.0483887,0
0.393092,0.0486048,0
0.394665,0.0488222,0
0.396237,0.0490407,0
0.397809,0.0492603,0
0.399382,0.0494811,0
0.400954,0.0497031,0
0.402526,0.0499262,0
0.404099,0.0501505,0
0.405671,0.0503761,0
0.407243,0.0506027,0
0.408816,0.0508305,0
0.410388,0.0510594,0
0.411961,0.0512894,0
0.413533,0.0515206,0
0.415105,0.051753,0
0.416678,0.0519866,0
0.41825,0.0522212,0
0.419822,0.0524569,0
0.421395,0.0526937,0
0.422967,0.0529318,0
0.42454,0.0531709,0
0.426112,0.0534112,0
0.427684,0.0536526,0
0.429257,0.053895,0
0.430829,0.0541385,0
0.432401,0.0543831,0
0.433974,0.0546288,0
0.435546,0.0548757,0
0.437118,0.0551236,0
0.438691,0.0553725,0
0.440263,0.0556225,0
0.441836,0.0558735,0
0.443408,0.0561257,0
0.44498,0.0563789,0
0.446553,0.0566331,0
0.448125,0.0568884,0
0.449697,0.0571446,0
0.45127,0.0574018,0
0.452842,0.0576601,0
0.454415,0.0579194,0
0.455987,0.0581797,0
0.457559,0.058441,0
0.459132,0.0587033,0
0.460704,0.0589664,0
0.462276,0.0592306,0
0.463849,0.0594957,0
0.465421,0.0597618,0
0.466994,0.0600289,0
0.468566,0.0602968,0
0.470138,0.0605656,0
0.471711,0.0608353,0
0.473283,0.061106,0
0.474855,0.0613776,0
0.476428,0.0616501,0
0.478,0.0619234,0
0.479572,0.0621975,0
0.481145,0.0624724,0
0.482717,0.0627482,0
0.48429,0.0630249,0
0.485862,0.0633024,0
0.487434,0.0635807,0
0.489007,0.0638598,0
0.490579,0.0641395,0
0.492151,0.0644201,0
0.493724,0.0647015,0
0.495296,0.0649836,0
0.496869,0.0652665,0
0.498441,0.0655501,0
0.500013,0.0658343,0
0.501586,0.0661192,0
0.503158,0.0664048,0
0.50473,0.0666912,0
0.506303,0.0669782,0
0.507875,0.0672658,0
0.509447,0.067554,0
0.51102,0.0678428,0
0.512592,0.0681322,0
0.514165,0.0684223,0
0.515737,0.0687129,0
0.517309,0.0690041,0
0.518882,0.0692958,0
0.520454,0.0695879,0
0.522026,0.0698806,0
0.523599,0.0701739,0
0.525171,0.0704677,0
0.526744,0.0707619,0
0.528316,0.0710565,0
0.529888,0.0713516,0
0.531461,0.071647,0
0.533033,0.0719429,0
0.534605,0.0722392,0
0.536178,0.0725359,0
0.53775,0.0728329,0
0.539322,0.0731302,0
0.540895,0.0734278,0
0.542467,0.0737257,0
0.54404,0.074024,0
0.545612,0.0743226,0
0.547184,0.0746214,0
0.548757,0.0749204,0
0.550329,0.0752196,0
0.551901,0.0755189,0
0.553474,0.0758186,0
0.555046,0.0761184,0
0.556619,0.0764184,0
0.558191,0.0767184,0
0.559763,0.0770185,0
0.561336,0.0773186,0
0.562908,0.0776189,0
0.56448,0.0779193,0
0.566053,0.0782198,0
0.567625,0.0785202,0
0.569197,0.0788205,0
0.57077,0.0791208,0
0.572342,0.0794211,0
0.573915,0.0797214,0
0.575487,0.0800216,0
0.577059,0.0803217,0
0.578632,0.0806216,0
0.580204,0.0809213,0
0.581776,0.0812208,0
0.583349,0.0815203,0
0.584921,0.0818195,0
0.586494,0.0821186,0
0.588066,0.0824173,0
0.589638,0.0827157,0
0.591211,0.0830138,0
0.592783,0.0833116,0
0.594355,0.0836092,0
0.595928,0.0839064,0
0.5975,0.0842032,0
0.599072,0.0844996,0
0.600645,0.0847954,0
0.602217,0.0850909,0
0.60379,0.0853859,0
0.605362,0.0856806,0
0.606934,0.0859747,0
0.608507,0.0862682,0
0.610079,0.086561,0
0.611651,0.0868533,0
0.613224,0.0871451,0
0.614796,0.0874363,0
0.616369,0.0877269,0
0.617941,0.0880168,0
0.619513,0.0883059,0
0.621086,0.0885942,0
0.622658,0.0888818,0
0.62423,0.0891688,0
0.625803,0.0894551,0
0.627375,0.0897405,0
0.628947,0.0900249,0
0.63052,0.0903085,0
0.632092,0.0905912,0
0.633665,0.0908731,0
0.635237,0.0911542,0
0.636809,0.0914343,0
0.638382,0.0917133,0
0.639954,0.0919913,0
0.641526,0.0922682,0
0.643099,0.0925442,0
0.644671,0.0928192,0
0.646244,0.0930932,0
0.647816,0.0933659,0
0.649388,0.0936375,0
0.650961,0.0939078,0
0.652533,0.094177,0
0.654105,0.0944452,0
0.655678,0.0947121,0
0.65725,0.0949778,0
0.658822,0.0952421,0
0.660395,0.0955049,0
0.661967,0.0957665,0
0.66354,0.0960269,0
0.665112,0.096286,0
0.666684,0.0965437,0
0.668257,0.0967999,0
0.669829,0.0970545,0
0.671401,0.0973077,0
0.672974,0.0975595,0
0.674546,0.0978099,0
0.676119,0.0980588,0
0.677691,0.098306,0
0.679263,0.0985516,0
0.680836,0.0987955,0
0.682408,0.0990379,0
0.68398,0.0992787,0
0.685553,0.099518,0
0.687125,0.0997555,0
0.688697,0.0999912,0
0.69027,0.100225,0
0.691842,0.100457,0
0.693415,0.100688,0
0.694987,0.100917,0
0.696559,0.101143,0
0.698132,0.101369,0
0.699704,0.101592,0
0.701276,0.101813,0
0.702849,0.102032,0
0.704421,0.10225,0
0.705994,0.102465,0
0.707566,0.102679,0
0.709138,0.10289,0
0.710711,0.1031,0
0.712283,0.103307,0
0.713855,0.103513,0
0.715428,0.103716,0
0.717,0.103918,0
0.718572,0.104117,0
0.720145,0.104314,0
0.721717,0.104509,0
0.72329,0.104702,0
0.724862,0.104893,0
0.726434,0.105081,0
0.728007,0.105267,0
0.729579,0.105451,0
0.731151,0.105633,0
0.732724,0.105812,0
0.734296,0.10599,0
0.735869,0.106165,0
0.737441,0.106337,0
0.739013,0.106508,0
0.740586,0.106675,0
0.742158,0.106841,0
0.74373,0.107004,0
0.745303,0.107165,0
0.746875,0.107323,0
0.748447,0.107479,0
0.75002,0.107633,0
0.751592,0.107783,0
0.753165,0.107932,0
0.754737,0.108078,0
0.756309,0.108222,0
0.757882,0.108363,0
0.759454,0.108502,0
0.761026,0.108637,0
0.762599,0.108771,0
0.764171,0.108902,0
0.765744,0.10903,0
0.767316,0.109156,0
0.768888,0.109279,0
0.770461,0.1094,0
0.772033,0.109517,0
0.773605,0.109633,0
0.775178,0.109746,0
0.77675,0.109856,0
0.778323,0.109964,0
0.779895,0.110068,0
0.781467,0.110169,0
0.78304,0.110269,0
0.784612,0.110366,0
0.786184,0.11046,0
0.787757,0.110552,0
0.789329,0.11064,0
0.790901,0.110725,0
0.792474,0.110808,0
0.794046,0.110889,0
0.795619,0.110967,0
0.797191,0.111043,0
0.798763,0.111115,0
