# 20241125_220510
# primespec:	data/spectra_real_sigma_constfield/spec_20241125_164908/spectr.txt
# qmax:	5
# ma:	0.66
# mb:	0.28
# mc:	0.28
# B:	1
# Q:	1
# [DEBUG] pabc:	0.174642
# [DEBUG] Eabc:	0.33
p,finalspecRe,finalspecIm
0,inf,0
0.0100503,2361.78,0
0.0201005,2364.8,0
0.0301508,2375.78,0
0.040201,2387.83,0
0.0502513,2399.34,0
0.0603015,2416.36,0
0.0703518,2431.72,0
0.080402,2448.27,0
0.0904523,2473.86,0
0.100503,2502.11,0
0.110553,2541.35,0
0.120603,2597.64,0
0.130653,2647.5,0
0.140704,2653.36,0
0.150754,2587.85,0
0.160804,2435.7,0
0.170854,2201.59,0
0.180905,1909.16,0
0.190955,1593.41,0
0.201005,1293.05,0
0.211055,1033.37,0
0.221106,825.592,0
0.231156,671.042,0
0.241206,561.627,0
0.251256,482.213,0
0.261307,418.748,0
0.271357,364.439,0
0.281407,318.853,0
0.291457,280.892,0
0.301508,247.66,0
0.311558,217.641,0
0.321608,192.11,0
0.331658,171.042,0
0.341709,152.577,0
0.351759,135.635,0
0.361809,121.083,0
0.371859,109.088,0
0.38191,98.2745,0
0.39196,88.3079,0
0.40201,79.7872,0
0.41206,72.6089,0
0.422111,65.854,0
0.432161,59.5795,0
0.442211,54.2259,0
0.452261,49.496,0
0.462312,44.9304,0
0.472362,40.7352,0
0.482412,37.2184,0
0.492462,34.0542,0
0.502513,30.9984,0
0.512563,28.3456,0
0.522613,26.1723,0
0.532663,24.1157,0
0.542714,22.1436,0
0.552764,20.4905,0
0.562814,19.022,0
0.572864,17.5255,0
0.582915,16.1359,0
0.592965,14.9709,0
0.603015,13.8605,0
0.613065,12.7631,0
0.623116,11.8217,0
0.633166,11.0355,0
0.643216,10.2728,0
0.653266,9.54698,0
0.663317,8.95026,0
0.673367,8.39837,0
0.683417,7.81516,0
0.693467,7.28214,0
0.703518,6.82988,0
0.713568,6.37437,0
0.723618,5.91663,0
0.733668,5.54569,0
0.743719,5.22898,0
0.753769,4.90364,0
0.763819,4.60806,0
0.773869,4.37131,0
0.78392,4.12926,0
0.79397,3.86866,0
0.80402,3.64326,0
0.81407,3.44218,0
0.824121,3.22691,0
0.834171,3.02087,0
0.844221,2.86296,0
0.854271,2.71814,0
0.864322,2.56582,0
0.874372,2.43644,0
0.884422,2.32834,0
0.894472,2.20486,0
0.904523,2.07664,0
0.914573,1.97267,0
0.924623,1.87126,0
0.934673,1.76132,0
0.944724,1.66776,0
0.954774,1.59714,0
0.964824,1.52402,0
0.974874,1.45006,0
0.984925,1.38984,0
0.994975,1.33142,0
1.00503,1.26008,0
1.01508,1.19272,0
1.02513,1.13913,0
1.03518,1.08299,0
1.04523,1.0248,0
1.05528,0.982524,0
1.06533,0.947665,0
1.07538,0.9067,0
1.08543,0.868453,0
1.09548,0.837867,0
1.10553,0.800508,0
1.11558,0.757891,0
1.12563,0.72383,0
1.13568,0.694308,0
1.14573,0.662207,0
1.15578,0.633274,0
1.16583,0.613551,0
1.17588,0.592509,0
1.18593,0.567246,0
1.19598,0.545703,0
1.20603,0.525957,0
1.21608,0.500426,0
1.22613,0.475159,0
1.23618,0.45831,0
1.24623,0.441773,0
1.25628,0.423734,0
1.26633,0.409836,0
1.27638,0.399036,0
1.28643,0.383697,0
1.29648,0.367535,0
1.30653,0.355028,0
1.31658,0.34083,0
1.32663,0.323763,0
1.33668,0.311202,0
1.34673,0.301342,0
1.35678,0.291466,0
1.36683,0.282026,0
1.37688,0.274606,0
1.38693,0.266502,0
1.39698,0.254904,0
1.40704,0.24498,0
1.41709,0.237155,0
1.42714,0.227534,0
1.43719,0.218156,0
1.44724,0.211801,0
1.45729,0.206735,0
1.46734,0.200364,0
1.47739,0.194352,0
1.48744,0.189547,0
1.49749,0.182219,0
1.50754,0.174155,0
1.51759,0.168046,0
1.52764,0.162883,0
1.53769,0.156874,0
1.54774,0.152182,0
1.55779,0.149738,0
1.56784,0.145623,0
1.57789,0.141056,0
1.58794,0.137279,0
1.59799,0.132906,0
1.60804,0.126776,0
1.61809,0.12168,0
1.62814,0.119098,0
1.63819,0.115471,0
1.64824,0.112084,0
1.65829,0.109846,0
1.66834,0.107551,0
1.67839,0.104041,0
1.68844,0.100588,0
1.69849,0.0976161,0
1.70854,0.0941815,0
1.71859,0.0907004,0
1.72864,0.0884484,0
1.73869,0.0867251,0
1.74874,0.0843421,0
1.75879,0.0824242,0
1.76884,0.0807406,0
1.77889,0.0784412,0
1.78894,0.0752373,0
1.79899,0.0725908,0
1.80905,0.0708517,0
1.8191,0.0685619,0
1.82915,0.0667197,0
1.8392,0.0657166,0
1.84925,0.0642185,0
1.8593,0.0626001,0
1.86935,0.0613899,0
1.8794,0.0597266,0
1.88945,0.0573532,0
1.8995,0.0550726,0
1.90955,0.0539002,0
1.9196,0.0525917,0
1.92965,0.0515086,0
1.9397,0.0506332,0
1.94975,0.049394,0
1.9598,0.0482782,0
1.96985,0.046922,0
1.9799,0.045697,0
1.98995,0.0443868,0
2,0.0426867,0
