# 20241029_111035
alpha,Df0Re,Df0Im
0,0,0
0.0158666,7.50421e-05,0
0.0317333,0.000289167,0
0.0475999,0.000635001,0
0.0634665,0.00111446,0
0.0793331,0.00173317,0
0.0951998,0.00249811,0
0.111066,0.00341666,0
0.126933,0.00449701,0
0.1428,0.00574872,0
0.158666,0.00718328,0
0.174533,0.00881438,0
0.1904,0.0106579,0
0.206266,0.012732,0
0.222133,0.0150568,0
0.237999,0.0176544,0
0.253866,0.0205492,0
0.269733,0.0237673,0
0.285599,0.0273371,0
0.301466,0.0312887,0
0.317333,0.0356531,0
0.333199,0.0404621,0
0.349066,0.0457469,0
0.364932,0.0515374,0
0.380799,0.0578604,0
0.396666,0.0647391,0
0.412532,0.0721917,0
0.428399,0.0802303,0
0.444266,0.0888603,0
0.460132,0.0980796,0
0.475999,0.107877,0
0.491866,0.118233,0
0.507732,0.129116,0
0.523599,0.140483,0
0.539465,0.152278,0
0.555332,0.164431,0
0.571199,0.176855,0
0.587065,0.189449,0
0.602932,0.202096,0
0.618799,0.214667,0
0.634665,0.227018,0
0.650532,0.239001,0
0.666398,0.25046,0
0.682265,0.26124,0
0.698132,0.271185,0
0.713998,0.280144,0
0.729865,0.287974,0
0.745732,0.294539,0
0.761598,0.299715,0
0.777465,0.303395,0
0.793332,0.30549,0
0.809198,0.305935,0
0.825065,0.304697,0
0.840931,0.301782,0
0.856798,0.297233,0
0.872665,0.291142,0
0.888531,0.283636,0
0.904398,0.274884,0
0.920265,0.265076,0
0.936131,0.25442,0
0.951998,0.243125,0
0.967864,0.231394,0
0.983731,0.219412,0
0.999598,0.207346,0
1.01546,0.195342,0
1.03133,0.183527,0
1.0472,0.172012,0
1.06306,0.160895,0
1.07893,0.150256,0
1.0948,0.140157,0
1.11066,0.130635,0
1.12653,0.121702,0
1.1424,0.113347,0
1.15826,0.105537,0
1.17413,0.0982342,0
1.19,0.0914047,0
1.20586,0.0850302,0
1.22173,0.07911,0
1.2376,0.0736537,0
1.25346,0.0686656,0
1.26933,0.0641272,0
1.2852,0.0599865,0
1.30106,0.0561634,0
1.31693,0.0525739,0
1.3328,0.0491625,0
1.34866,0.045929,0
1.36453,0.0429274,0
1.3804,0.0402303,0
1.39626,0.0378753,0
1.41213,0.0358323,0
1.428,0.0340367,0
1.44386,0.0324886,0
1.45973,0.0313465,0
1.4756,0.0308785,0
1.49146,0.0312122,0
1.50733,0.0321205,0
1.5232,0.0334177,0
1.53906,0.0361487,0
1.55493,0.0429632,0
1.5708,0.0579079,0
