# epsilon:0.000160054
# mass:0.914
# sign:-1
alpha,RePhi,ImPhi,ReDPhi,ImDPhi
0.,0.015162740188055917,0,0.14222456905812242,0
0.01,0.015139976595810855,0,0.14298034253453873,0
0.02,0.015096591068631733,0,0.14379637462176206,0
0.03,0.015033668370197324,0,0.1448146342716231,0
0.04,0.014951456276651861,0,0.1461066495149918,0
0.05,0.014849633688344972,0,0.14770322293096474,0
0.06,0.01472751501198147,0,0.14961313188992795,0
0.07,0.014584168821210556,0,0.15183468363055944,0
0.08,0.014418499005547513,0,0.15436221158733082,0
0.09,0.014229295496886531,0,0.1571893586828426,0
0.1,0.01401525423531287,0,0.1603104268875405,0
0.11,0.01377497992528134,0,0.1637206001366573,0
0.12,0.013506979453568674,0,0.1674155392978117,0
0.13,0.01320964220316975,0,0.17139059576322513,0
0.14,0.012881242539677904,0,0.1756399368803549,0
0.15,0.012519914177275283,0,0.1801558769170392,0
0.16,0.012123644077359679,0,0.1849279009170143,0
0.17,0.01169027752923922,0,0.18994188006622567,0
0.18,0.011217506664255994,0,0.19517972158491523,0
0.19,0.010702909628365658,0,0.2006182590578145,0
0.2,0.010143953080684444,0,0.20622887083111732,0
0.21,0.009538024533022264,0,0.21197664175272016,0
0.22,0.008882487999458163,0,0.2178196909853852,0
0.23,0.008174718469031127,0,0.22370869229703977,0
0.24,0.007412169471677492,0,0.22958522961152844,0
0.25,0.0065924589659918376,0,0.23538135547801112,0
0.26,0.005713451636794783,0,0.24101812490869295,0
0.27,0.004773356551103037,0,0.24640457147557912,0
0.28,0.0037708537548741903,0,0.25143628471224666,0
0.29,0.0027052385702858437,0,0.2559941501440307,0
0.3,0.0015765777853476571,0,0.25994328625509494,0
0.31,0.00038588646143561823,0,0.26313215507998494,0
0.32,-0.0008646760394536467,0,0.26539202079474283,0
0.33,-0.0021716011640359636,0,0.26653680677086483,0
0.34,-0.003529751685636133,0,0.26636392864648606,0
0.35000000000000003,-0.004932168846812845,0,0.26465577476799296,0
0.36,-0.006369806511027766,0,0.2611823888934245,0
0.37,-0.00783129637282787,0,0.2557053819411736,0
0.38,-0.009302729651152686,0,0.2479832911741835,0
0.39,-0.01076747540246177,0,0.2377785151254823,0
0.4,-0.012206053419965805,0,0.22486591361892708,0
