# 20240808_145512
alpha,Df0Re,Df0Im
0,0.12317,0
0.01,0.1236,0
0.02,0.12388,0
0.03,0.124148,0
0.04,0.124474,0
0.05,0.124888,0
0.06,0.125398,0
0.07,0.126003,0
0.08,0.126699,0
0.09,0.127483,0
0.1,0.128353,0
0.11,0.129311,0
0.12,0.130358,0
0.13,0.131499,0
0.14,0.132737,0
0.15,0.134077,0
0.16,0.135523,0
0.17,0.13708,0
0.18,0.138749,0
0.19,0.140533,0
0.2,0.142436,0
0.21,0.144459,0
0.22,0.146606,0
0.23,0.148878,0
0.24,0.151279,0
0.25,0.153813,0
0.26,0.156482,0
0.27,0.159292,0
0.28,0.162247,0
0.29,0.16535,0
0.3,0.168607,0
0.31,0.17202,0
0.32,0.175592,0
0.33,0.179327,0
0.34,0.183226,0
0.35,0.187289,0
0.36,0.191515,0
0.37,0.195904,0
0.38,0.200451,0
0.39,0.205154,0
0.4,0.210005,0
0.41,0.215,0
0.42,0.22013,0
0.43,0.225386,0
0.44,0.230758,0
0.45,0.236235,0
0.46,0.241804,0
0.47,0.247452,0
0.48,0.253164,0
0.49,0.258923,0
0.5,0.264711,0
0.51,0.270508,0
0.52,0.276294,0
0.53,0.282045,0
0.54,0.287736,0
0.55,0.29334,0
0.56,0.298829,0
0.57,0.304172,0
0.58,0.309338,0
0.59,0.314293,0
0.6,0.319005,0
0.61,0.323439,0
0.62,0.32756,0
0.63,0.331335,0
0.64,0.33473,0
0.65,0.337713,0
0.66,0.340254,0
0.67,0.342324,0
0.68,0.343897,0
0.69,0.344948,0
0.7,0.345457,0
0.71,0.345405,0
0.72,0.344775,0
0.73,0.343555,0
0.74,0.341736,0
0.75,0.33931,0
0.76,0.336274,0
0.77,0.332628,0
0.78,0.328378,0
0.79,0.32353,0
0.8,0.318099,0
0.81,0.312102,0
0.82,0.305562,0
0.83,0.298507,0
0.84,0.290972,0
0.85,0.282996,0
0.86,0.274622,0
0.87,0.265899,0
0.88,0.256879,0
0.89,0.247617,0
0.9,0.238167,0
0.91,0.228588,0
0.92,0.218935,0
0.93,0.209263,0
0.94,0.199622,0
0.95,0.19006,0
0.96,0.18062,0
0.97,0.171342,0
0.98,0.162259,0
0.99,0.1534,0
1,0.14479,0
1.01,0.136449,0
1.02,0.128394,0
1.03,0.120638,0
1.04,0.113192,0
1.05,0.106062,0
1.06,0.0992547,0
1.07,0.0927712,0
1.08,0.0866115,0
1.09,0.0807724,0
1.1,0.0752483,0
1.11,0.0700312,0
1.12,0.0651103,0
1.13,0.0604735,0
1.14,0.0561069,0
1.15,0.0519959,0
1.16,0.048126,0
1.17,0.0444831,0
1.18,0.0410544,0
1.19,0.0378285,0
1.2,0.0347956,0
1.21,0.0319471,0
1.22,0.0292755,0
1.23,0.0267736,0
1.24,0.0244337,0
1.25,0.0222473,0
1.26,0.0202046,0
1.27,0.0182944,0
1.28,0.016505,0
1.29,0.0148241,0
1.3,0.0132405,0
1.31,0.0117444,0
1.32,0.0103284,0
1.33,0.00898765,0
1.34,0.00771949,0
1.35,0.00652245,0
1.36,0.00539514,0
1.37,0.00433506,0
1.38,0.00333773,0
1.39,0.00239663,0
1.4,0.00150401,0
1.41,0.000651931,0
1.42,-0.000166445,0
1.43,-0.000956887,0
1.44,-0.00172556,0
1.45,-0.00248206,0
1.46,-0.00324301,0
1.47,-0.00403353,0
1.48,-0.00488415,0
1.49,-0.0058226,0
1.5,-0.00686394,0
1.51,-0.00801143,0
1.52,-0.00928357,0
1.53,-0.0107753,0
1.54,-0.012729,0
1.55,-0.0155471,0
1.56,-0.0197408,0
1.57,-0.0263738,0
1.58,-0.0408409,0
