# 20240826_194318
alpha,Df0Re,Df0Im
0,-0.142225,0
0.01,-0.142429,0
0.02,-0.142197,0
0.03,-0.141702,0
0.04,-0.141029,0
0.05,-0.140211,0
0.06,-0.13925,0
0.07,-0.138135,0
0.08,-0.136851,0
0.09,-0.13538,0
0.1,-0.133707,0
0.11,-0.13182,0
0.12,-0.129706,0
0.13,-0.127351,0
0.14,-0.124742,0
0.15,-0.121863,0
0.16,-0.118694,0
0.17,-0.115214,0
0.18,-0.111399,0
0.19,-0.107222,0
0.2,-0.102652,0
0.21,-0.0976583,0
0.22,-0.0922069,0
0.23,-0.0862629,0
0.24,-0.0797899,0
0.25,-0.0727509,0
0.26,-0.0651082,0
0.27,-0.0568241,0
0.28,-0.047861,0
0.29,-0.0381827,0
0.3,-0.0277546,0
0.31,-0.0165452,0
0.32,-0.00452738,0
0.33,0.00832073,0
0.34,0.0220122,0
0.35,0.0365512,0
0.36,0.051929,0
0.37,0.0681216,0
0.38,0.0850888,0
0.39,0.102768,0
0.4,0.121074,0
0.41,0.139897,0
0.42,0.159097,0
0.43,0.178504,0
0.44,0.197918,0
0.45,0.217104,0
0.46,0.235795,0
0.47,0.253691,0
0.48,0.270465,0
0.49,0.285759,0
0.5,0.299196,0
0.51,0.310383,0
0.52,0.318918,0
0.53,0.3244,0
0.54,0.326443,0
0.55,0.324685,0
0.56,0.318804,0
0.57,0.308533,0
0.58,0.29368,0
0.59,0.274134,0
0.6,0.249891,0
0.61,0.22106,0
0.62,0.187879,0
0.63,0.150717,0
0.64,0.110084,0
0.65,0.0666215,0
0.66,0.0211008,0
0.67,-0.0255949,0
0.68,-0.0724884,0
0.69,-0.118535,0
0.7,-0.162652,0
0.71,-0.203756,0
0.72,-0.240795,0
0.73,-0.272793,0
0.74,-0.298884,0
0.75,-0.318347,0
0.76,-0.33064,0
0.77,-0.335422,0
0.78,-0.332573,0
0.79,-0.322204,0
0.8,-0.304652,0
0.81,-0.280475,0
0.82,-0.250429,0
0.83,-0.215441,0
0.84,-0.176568,0
0.85,-0.134959,0
0.86,-0.0918049,0
0.87,-0.0482938,0
0.88,-0.00556395,0
0.89,0.0353364,0
0.9,0.073484,0
0.91,0.108106,0
0.92,0.138599,0
0.93,0.164532,0
0.94,0.185652,0
0.95,0.201866,0
0.96,0.213234,0
0.97,0.219943,0
0.98,0.222288,0
0.99,0.220645,0
1,0.21545,0
1.01,0.207176,0
1.02,0.196313,0
1.03,0.183351,0
1.04,0.168765,0
1.05,0.153003,0
1.06,0.136476,0
1.07,0.119555,0
1.08,0.102563,0
1.09,0.085775,0
1.1,0.0694181,0
1.11,0.0536756,0
1.12,0.0386889,0
1.13,0.0245629,0
1.14,0.0113721,0
1.15,-0.000834915,0
1.16,-0.0120312,0
1.17,-0.0222068,0
1.18,-0.0313665,0
1.19,-0.0395285,0
1.2,-0.046723,0
1.21,-0.0529914,0
1.22,-0.0583855,0
1.23,-0.0629655,0
1.24,-0.0667964,0
1.25,-0.0699453,0
1.26,-0.0724759,0
1.27,-0.0744448,0
1.28,-0.0758983,0
1.29,-0.076871,0
1.3,-0.0773881,0
1.31,-0.0774684,0
1.32,-0.0771317,0
1.33,-0.0764043,0
1.34,-0.0753252,0
1.35,-0.0739475,0
1.36,-0.0723362,0
1.37,-0.0705605,0
1.38,-0.0686835,0
1.39,-0.066751,0
1.4,-0.0647858,0
1.41,-0.0627883,0
1.42,-0.0607489,0
1.43,-0.0586673,0
1.44,-0.0565741,0
1.45,-0.0545433,0
1.46,-0.0526849,0
1.47,-0.05111,0
1.48,-0.0498764,0
1.49,-0.0489378,0
1.5,-0.0481384,0
1.51,-0.0472921,0
1.52,-0.0463494,0
1.53,-0.0455712,0
1.54,-0.0455399,0
1.55,-0.0468561,0
1.56,-0.0497553,0
1.57,-0.0549956,0
1.58,-0.0696016,0
