# 20250121_104027
alpha,Dfield0Re,Dfield0Im
0,0,0
0.00157237,1.9575e-05,0
0.00314474,3.74642e-05,0
0.00471711,5.51729e-05,0
0.00628947,7.42063e-05,0
0.00786184,9.60696e-05,0
0.00943421,0.000122268,0
0.0110066,0.000155696,0
0.0125789,0.000201127,0
0.0141513,0.000256838,0
0.0157237,0.000320584,0
0.0172961,0.000390122,0
0.0188684,0.000463206,0
0.0204408,0.000537984,0
0.0220132,0.00061952,0
0.0235855,0.00070917,0
0.0251579,0.000805804,0
0.0267303,0.000908292,0
0.0283026,0.0010155,0
0.029875,0.00112631,0
0.0314474,0.00124205,0
0.0330197,0.00136518,0
0.0345921,0.00149499,0
0.0361645,0.00163074,0
0.0377368,0.00177171,0
0.0393092,0.00191718,0
0.0408816,0.00206704,0
0.042454,0.00222368,0
0.0440263,0.00238696,0
0.0455987,0.00255633,0
0.0471711,0.00273126,0
0.0487434,0.00291123,0
0.0503158,0.00309575,0
0.0518882,0.00328642,0
0.0534605,0.00348381,0
0.0550329,0.00368749,0
0.0566053,0.00389703,0
0.0581776,0.00411201,0
0.05975,0.00433201,0
0.0613224,0.00455754,0
0.0628947,0.00478991,0
0.0644671,0.0050288,0
0.0660395,0.00527384,0
0.0676119,0.00552466,0
0.0691842,0.00578091,0
0.0707566,0.0060425,0
0.072329,0.00631084,0
0.0739013,0.00658592,0
0.0754737,0.00686743,0
0.0770461,0.00715505,0
0.0786184,0.00744845,0
0.0801908,0.00774733,0
0.0817632,0.00805266,0
0.0833355,0.00836498,0
0.0849079,0.00868398,0
0.0864803,0.00900939,0
0.0880526,0.0093409,0
0.089625,0.00967823,0
0.0911974,0.0100217,0
0.0927698,0.0103722,0
0.0943421,0.0107297,0
0.0959145,0.0110939,0
0.0974869,0.0114646,0
0.0990592,0.0118413,0
0.100632,0.0122241,0
0.102204,0.012614,0
0.103776,0.013011,0
0.105349,0.0134151,0
0.106921,0.0138258,0
0.108493,0.014243,0
0.110066,0.0146664,0
0.111638,0.0150967,0
0.113211,0.0155344,0
0.114783,0.0159793,0
0.116355,0.0164313,0
0.117928,0.0168899,0
0.1195,0.0173552,0
0.121072,0.0178271,0
0.122645,0.0183066,0
0.124217,0.0187937,0
0.125789,0.019288,0
0.127362,0.0197893,0
0.128934,0.0202976,0
0.130507,0.0208126,0
0.132079,0.0213352,0
0.133651,0.0218655,0
0.135224,0.0224035,0
0.136796,0.0229488,0
0.138368,0.0235014,0
0.139941,0.0240609,0
0.141513,0.024628,0
0.143086,0.0252031,0
0.144658,0.0257861,0
0.14623,0.0263768,0
0.147803,0.0269751,0
0.149375,0.0275807,0
0.150947,0.0281937,0
0.15252,0.0288151,0
0.154092,0.0294446,0
0.155665,0.0300822,0
0.157237,0.0307277,0
0.158809,0.0313809,0
0.160382,0.0320417,0
0.161954,0.0327108,0
0.163526,0.0333885,0
0.165099,0.0340746,0
0.166671,0.0347689,0
0.168243,0.0354713,0
0.169816,0.0361817,0
0.171388,0.0369003,0
0.172961,0.0376278,0
0.174533,0.0383641,0
0.176105,0.0391089,0
0.177678,0.0398622,0
0.17925,0.0406238,0
0.180822,0.0413937,0
0.182395,0.0421727,0
0.183967,0.0429609,0
0.18554,0.043758,0
0.187112,0.0445639,0
0.188684,0.0453785,0
0.190257,0.0462015,0
0.191829,0.0470338,0
0.193401,0.0478755,0
0.194974,0.0487265,0
0.196546,0.0495867,0
0.198118,0.0504559,0
0.199691,0.051334,0
0.201263,0.0522211,0
0.202836,0.0531181,0
0.204408,0.0540247,0
0.20598,0.0549409,0
0.207553,0.0558664,0
0.209125,0.056801,0
0.210697,0.0577448,0
0.21227,0.0586986,0
0.213842,0.0596623,0
0.215415,0.0606359,0
0.216987,0.0616191,0
0.218559,0.0626118,0
0.220132,0.0636139,0
0.221704,0.0646258,0
0.223276,0.0656481,0
0.224849,0.0666805,0
0.226421,0.0677229,0
0.227993,0.068775,0
0.229566,0.0698367,0
0.231138,0.0709081,0
0.232711,0.07199,0
0.234283,0.0730824,0
0.235855,0.0741849,0
0.237428,0.0752975,0
0.239,0.0764198,0
0.240572,0.0775517,0
0.242145,0.0786942,0
0.243717,0.0798473,0
0.24529,0.0810108,0
0.246862,0.0821845,0
0.248434,0.0833681,0
0.250007,0.0845614,0
0.251579,0.0857649,0
0.253151,0.0869793,0
0.254724,0.0882042,0
0.256296,0.0894394,0
0.257868,0.0906846,0
0.259441,0.0919395,0
0.261013,0.0932042,0
0.262586,0.0944798,0
0.264158,0.095766,0
0.26573,0.0970624,0
0.267303,0.0983689,0
0.268875,0.0996851,0
0.270447,0.101011,0
0.27202,0.102347,0
