# 20241209_184933
# primespec:	data/spectra_real_sigma_constfield_20240912/spec_20241209_164342/spectr.txt
# qmax:	5
# ma:	1.3038
# mb:	0.14
# mc:	0.14
# B:	1
# Q:	1
# [DEBUG] pabc:	0.63669
# [DEBUG] Eabc:	0.6519
p,finalspecRe,finalspecIm
0,342.167,0
0.0100503,342.269,0
0.0201005,342.596,0
0.0301508,343.19,0
0.040201,343.811,0
0.0502513,344.557,0
0.0603015,345.437,0
0.0703518,346.471,0
0.080402,347.652,0
0.0904523,348.96,0
0.100503,350.415,0
0.110553,352.012,0
0.120603,353.764,0
0.130653,355.651,0
0.140704,357.658,0
0.150754,359.8,0
0.160804,362.058,0
0.170854,364.459,0
0.180905,367.003,0
0.190955,369.643,0
0.201005,372.35,0
0.211055,375.241,0
0.221106,378.181,0
0.231156,381.255,0
0.241206,384.389,0
0.251256,387.644,0
0.261307,391.022,0
0.271357,394.365,0
0.281407,397.804,0
0.291457,401.417,0
0.301508,405.015,0
0.311558,408.568,0
0.321608,412.192,0
0.331658,415.97,0
0.341709,419.878,0
0.351759,423.756,0
0.361809,427.409,0
0.371859,431.179,0
0.38191,435.007,0
0.39196,438.797,0
0.40201,442.93,0
0.41206,446.891,0
0.422111,451.217,0
0.432161,455.256,0
0.442211,459.622,0
0.452261,463.794,0
0.462312,468.069,0
0.472362,472.536,0
0.482412,476.727,0
0.492462,481.382,0
0.502513,486.08,0
0.512563,490.623,0
0.522613,495.7,0
0.532663,500.875,0
0.542714,506.083,0
0.552764,512.566,0
0.562814,520.253,0
0.572864,528.187,0
0.582915,534.704,0
0.592965,538.116,0
0.603015,535.767,0
0.613065,524.44,0
0.623116,502.215,0
0.633166,469.365,0
0.643216,428.298,0
0.653266,382.547,0
0.663317,337.308,0
0.673367,295.814,0
0.683417,260.164,0
0.693467,230.502,0
0.703518,206.055,0
0.713568,185.997,0
0.723618,169.544,0
0.733668,155.97,0
0.743719,144.456,0
0.753769,134.08,0
0.763819,124.582,0
0.773869,115.936,0
0.78392,108.23,0
0.79397,101.233,0
0.80402,94.7628,0
0.81407,88.7198,0
0.824121,83.209,0
0.834171,78.2654,0
0.844221,73.6867,0
0.854271,69.3642,0
0.864322,65.3039,0
0.874372,61.5847,0
0.884422,58.1907,0
0.894472,55.017,0
0.904523,51.9829,0
0.914573,49.144,0
0.924623,46.5594,0
0.934673,44.1747,0
0.944724,41.8998,0
0.954774,39.7167,0
0.964824,37.704,0
0.974874,35.8837,0
0.984925,34.1488,0
0.994975,32.4716,0
1.00503,30.8979,0
1.01508,29.4579,0
1.02513,28.1234,0
1.03518,26.8294,0
1.04523,25.5715,0
1.05528,24.4092,0
1.06533,23.3403,0
1.07538,22.3093,0
1.08543,21.3018,0
1.09548,20.3391,0
1.10553,19.4463,0
1.11558,18.6104,0
1.12563,17.7927,0
1.13568,16.9951,0
1.14573,16.2583,0
1.15578,15.5793,0
1.16583,14.9229,0
1.17588,14.2766,0
1.18593,13.6724,0
1.19598,13.1214,0
1.20603,12.6048,0
1.21608,12.0954,0
1.22613,11.6048,0
1.23618,11.1502,0
1.24623,10.7355,0
1.25628,10.3234,0
1.26633,9.91785,0
1.27638,9.53116,0
1.28643,9.17433,0
1.29648,8.83581,0
1.30653,8.49057,0
1.31658,8.15912,0
1.32663,7.85131,0
1.33668,7.56679,0
1.34673,7.2871,0
1.35678,7.01004,0
1.36683,6.75039,0
1.37688,6.51483,0
1.38693,6.29121,0
1.39698,6.06708,0
1.40704,5.84753,0
1.41709,5.65043,0
1.42714,5.46441,0
1.43719,5.27694,0
1.44724,5.08823,0
1.45729,4.91192,0
1.46734,4.75079,0
1.47739,4.592,0
1.48744,4.43035,0
1.49749,4.27495,0
1.50754,4.13392,0
1.51759,4.00198,0
1.52764,3.87055,0
1.53769,3.74125,0
1.54774,3.62137,0
1.55779,3.51272,0
1.56784,3.40384,0
1.57789,3.29509,0
1.58794,3.1883,0
1.59799,3.09154,0
1.60804,2.99809,0
1.61809,2.90336,0
1.62814,2.80672,0
1.63819,2.71912,0
1.64824,2.63849,0
1.65829,2.55885,0
1.66834,2.47873,0
1.67839,2.40218,0
1.68844,2.33577,0
1.69849,2.27068,0
1.70854,2.20341,0
1.71859,2.137,0
1.72864,2.07666,0
1.73869,2.01997,0
1.74874,1.96195,0
1.75879,1.90161,0
1.76884,1.84455,0
1.77889,1.79295,0
1.78894,1.74233,0
1.79899,1.69141,0
1.80905,1.64158,0
1.8191,1.59703,0
1.82915,1.55622,0
1.8392,1.51451,0
1.84925,1.47278,0
1.8593,1.43228,0
1.86935,1.39603,0
1.8794,1.36031,0
1.88945,1.32202,0
1.8995,1.2841,0
1.90955,1.24948,0
1.9196,1.21752,0
1.92965,1.18471,0
1.9397,1.15066,0
1.94975,1.12029,0
1.9598,1.09302,0
1.96985,1.06613,0
1.9799,1.03889,0
1.98995,1.01182,0
2,0.986992,0
