# 20240809_111430
alpha,Df0Re,Df0Im
0,0.100206,-0.0510016
0.00157237,0.100258,-0.0510236
0.00314474,0.100313,-0.0510481
0.00471711,0.100369,-0.0510728
0.00628947,0.100422,-0.0510956
0.00786184,0.100471,-0.0511143
0.00943421,0.100514,-0.0511268
0.0110066,0.100549,-0.0511328
0.0125789,0.10058,-0.0511377
0.0141513,0.100608,-0.051142
0.0157237,0.100634,-0.0511454
0.0172961,0.100659,-0.0511479
0.0188684,0.100683,-0.0511494
0.0204408,0.100707,-0.0511496
0.0220132,0.10073,-0.0511479
0.0235855,0.100751,-0.0511445
0.0251579,0.100772,-0.0511398
0.0267303,0.100793,-0.0511344
0.0283026,0.100815,-0.0511286
0.029875,0.100837,-0.051123
0.0314474,0.100861,-0.0511173
0.0330197,0.100885,-0.0511108
0.0345921,0.100909,-0.0511038
0.0361645,0.100935,-0.0510963
0.0377368,0.100961,-0.0510887
0.0393092,0.100989,-0.0510811
0.0408816,0.101018,-0.0510736
0.042454,0.101048,-0.051066
0.0440263,0.10108,-0.0510582
0.0455987,0.101112,-0.0510503
0.0471711,0.101147,-0.0510423
0.0487434,0.101182,-0.0510342
0.0503158,0.101218,-0.0510262
0.0518882,0.101256,-0.0510181
0.0534605,0.101296,-0.0510099
0.0550329,0.101337,-0.0510017
0.0566053,0.101379,-0.0509935
0.0581776,0.101423,-0.0509851
0.05975,0.101467,-0.0509766
0.0613224,0.101513,-0.050968
0.0628947,0.101561,-0.0509593
0.0644671,0.101609,-0.0509505
0.0660395,0.101659,-0.0509416
0.0676119,0.101711,-0.0509326
0.0691842,0.101763,-0.0509234
0.0707566,0.101816,-0.0509139
0.072329,0.101871,-0.0509043
0.0739013,0.101927,-0.0508945
0.0754737,0.101984,-0.0508846
0.0770461,0.102043,-0.0508744
0.0786184,0.102102,-0.050864
0.0801908,0.102163,-0.0508533
0.0817632,0.102224,-0.0508424
0.0833355,0.102287,-0.0508312
0.0849079,0.102351,-0.0508197
0.0864803,0.102416,-0.050808
0.0880526,0.102482,-0.050796
0.089625,0.102549,-0.0507838
0.0911974,0.102617,-0.0507712
0.0927698,0.102686,-0.0507583
0.0943421,0.102756,-0.0507451
0.0959145,0.102827,-0.0507315
0.0974869,0.1029,-0.0507177
0.0990592,0.102973,-0.0507035
0.100632,0.103047,-0.0506891
0.102204,0.103123,-0.0506742
0.103776,0.103199,-0.0506591
0.105349,0.103277,-0.0506435
