# 20250122_110617
alpha,Dfield0Re,Dfield0Im
0,-0.170712,0
0.00157237,-0.170794,0
0.00314474,-0.170882,0
0.00471711,-0.170972,0
0.00628947,-0.171056,0
0.00786184,-0.17113,0
0.00943421,-0.171187,0
0.0110066,-0.171228,0
0.0125789,-0.171263,0
0.0141513,-0.171295,0
0.0157237,-0.171322,0
0.0172961,-0.171345,0
0.0188684,-0.171362,0
0.0204408,-0.171375,0
0.0220132,-0.171384,0
0.0235855,-0.171393,0
0.0251579,-0.1714,0
0.0267303,-0.171405,0
0.0283026,-0.17141,0
0.029875,-0.171415,0
0.0314474,-0.171418,0
0.0330197,-0.171421,0
0.0345921,-0.171423,0
0.0361645,-0.171425,0
0.0377368,-0.171428,0
0.0393092,-0.17143,0
0.0408816,-0.171434,0
0.042454,-0.171438,0
0.0440263,-0.171442,0
0.0455987,-0.171447,0
0.0471711,-0.171452,0
0.0487434,-0.171458,0
0.0503158,-0.171464,0
0.0518882,-0.171471,0
0.0534605,-0.171478,0
0.0550329,-0.171487,0
0.0566053,-0.171496,0
0.0581776,-0.171505,0
0.05975,-0.171515,0
0.0613224,-0.171525,0
0.0628947,-0.171536,0
0.0644671,-0.171547,0
0.0660395,-0.171559,0
0.0676119,-0.171571,0
0.0691842,-0.171583,0
0.0707566,-0.171595,0
0.072329,-0.171608,0
0.0739013,-0.17162,0
0.0754737,-0.171633,0
0.0770461,-0.171646,0
0.0786184,-0.171659,0
0.0801908,-0.171672,0
0.0817632,-0.171685,0
0.0833355,-0.171698,0
0.0849079,-0.171711,0
0.0864803,-0.171724,0
0.0880526,-0.171737,0
0.089625,-0.171749,0
0.0911974,-0.171761,0
0.0927698,-0.171774,0
0.0943421,-0.171786,0
0.0959145,-0.171797,0
0.0974869,-0.171809,0
0.0990592,-0.17182,0
0.100632,-0.171831,0
0.102204,-0.171842,0
0.103776,-0.171852,0
0.105349,-0.171863,0
0.106921,-0.171873,0
0.108493,-0.171882,0
0.110066,-0.171891,0
0.111638,-0.1719,0
0.113211,-0.171909,0
0.114783,-0.171917,0
0.116355,-0.171926,0
0.117928,-0.171933,0
0.1195,-0.171941,0
0.121072,-0.171948,0
0.122645,-0.171954,0
0.124217,-0.171961,0
0.125789,-0.171967,0
0.127362,-0.171973,0
0.128934,-0.171978,0
0.130507,-0.171983,0
0.132079,-0.171988,0
0.133651,-0.171993,0
0.135224,-0.171997,0
0.136796,-0.172001,0
0.138368,-0.172004,0
0.139941,-0.172007,0
0.141513,-0.172009,0
0.143086,-0.172011,0
0.144658,-0.172013,0
0.14623,-0.172015,0
0.147803,-0.172016,0
0.149375,-0.172017,0
0.150947,-0.172017,0
0.15252,-0.172016,0
0.154092,-0.172015,0
0.155665,-0.172014,0
0.157237,-0.172012,0
0.158809,-0.17201,0
0.160382,-0.172008,0
0.161954,-0.172005,0
0.163526,-0.172001,0
0.165099,-0.171997,0
0.166671,-0.171991,0
0.168243,-0.171985,0
0.169816,-0.171979,0
0.171388,-0.171973,0
0.172961,-0.171965,0
0.174533,-0.171956,0
0.176105,-0.171947,0
0.177678,-0.171936,0
0.17925,-0.171926,0
0.180822,-0.171914,0
0.182395,-0.171902,0
0.183967,-0.171888,0
0.18554,-0.171873,0
0.187112,-0.171857,0
0.188684,-0.171841,0
0.190257,-0.171824,0
0.191829,-0.171805,0
0.193401,-0.171785,0
0.194974,-0.171764,0
0.196546,-0.171741,0
0.198118,-0.171718,0
0.199691,-0.171693,0
0.201263,-0.171667,0
0.202836,-0.17164,0
0.204408,-0.171611,0
0.20598,-0.17158,0
0.207553,-0.171548,0
0.209125,-0.171515,0
0.210697,-0.17148,0
0.21227,-0.171444,0
0.213842,-0.171405,0
0.215415,-0.171365,0
0.216987,-0.171323,0
0.218559,-0.17128,0
0.220132,-0.171235,0
0.221704,-0.171187,0
0.223276,-0.171138,0
0.224849,-0.171087,0
0.226421,-0.171033,0
0.227993,-0.170978,0
0.229566,-0.170921,0
0.231138,-0.170861,0
0.232711,-0.1708,0
0.234283,-0.170735,0
0.235855,-0.170669,0
0.237428,-0.1706,0
0.239,-0.170529,0
0.240572,-0.170455,0
0.242145,-0.170379,0
0.243717,-0.1703,0
0.24529,-0.170219,0
0.246862,-0.170135,0
0.248434,-0.170048,0
0.250007,-0.169959,0
0.251579,-0.169866,0
0.253151,-0.169771,0
0.254724,-0.169673,0
0.256296,-0.169571,0
0.257868,-0.169467,0
0.259441,-0.16936,0
0.261013,-0.16925,0
0.262586,-0.169136,0
0.264158,-0.169019,0
0.26573,-0.168899,0
0.267303,-0.168775,0
0.268875,-0.168648,0
0.270447,-0.168518,0
0.27202,-0.168384,0
0.273592,-0.168246,0
0.275165,-0.168104,0
0.276737,-0.167959,0
0.278309,-0.16781,0
0.279882,-0.167657,0
0.281454,-0.167501,0
0.283026,-0.16734,0
0.284599,-0.167175,0
0.286171,-0.167006,0
0.287743,-0.166832,0
0.289316,-0.166655,0
0.290888,-0.166474,0
0.292461,-0.166287,0
0.294033,-0.166097,0
0.295605,-0.165901,0
0.297178,-0.165701,0
0.29875,-0.165496,0
0.300322,-0.165287,0
0.301895,-0.165073,0
0.303467,-0.164854,0
0.30504,-0.16463,0
0.306612,-0.1644,0
0.308184,-0.164166,0
0.309757,-0.163926,0
0.311329,-0.163682,0
0.312901,-0.163431,0
0.314474,-0.163175,0
0.316046,-0.162913,0
0.317618,-0.162646,0
0.319191,-0.162373,0
0.320763,-0.162095,0
0.322336,-0.161811,0
0.323908,-0.16152,0
0.32548,-0.161223,0
0.327053,-0.160919,0
0.328625,-0.16061,0
0.330197,-0.160295,0
0.33177,-0.159973,0
0.333342,-0.159644,0
0.334915,-0.159308,0
0.336487,-0.158966,0
0.338059,-0.158617,0
0.339632,-0.158261,0
0.341204,-0.157898,0
0.342776,-0.157528,0
0.344349,-0.15715,0
0.345921,-0.156765,0
0.347493,-0.156372,0
0.349066,-0.155972,0
0.350638,-0.155565,0
0.352211,-0.15515,0
0.353783,-0.154726,0
0.355355,-0.154295,0
0.356928,-0.153855,0
0.3585,-0.153407,0
0.360072,-0.152952,0
0.361645,-0.152488,0
0.363217,-0.152015,0
0.36479,-0.151533,0
0.366362,-0.151042,0
0.367934,-0.150542,0
0.369507,-0.150034,0
0.371079,-0.149518,0
0.372651,-0.148991,0
0.374224,-0.148455,0
0.375796,-0.147909,0
0.377368,-0.147354,0
0.378941,-0.14679,0
0.380513,-0.146216,0
0.382086,-0.145632,0
0.383658,-0.145038,0
0.38523,-0.144433,0
0.386803,-0.143818,0
0.388375,-0.143193,0
0.389947,-0.142559,0
0.39152,-0.141913,0
0.393092,-0.141257,0
0.394665,-0.140589,0
0.396237,-0.139911,0
0.397809,-0.139221,0
0.399382,-0.138521,0
0.400954,-0.137811,0
0.402526,-0.137088,0
0.404099,-0.136354,0
0.405671,-0.135607,0
0.407243,-0.13485,0
0.408816,-0.134081,0
0.410388,-0.1333,0
0.411961,-0.132508,0
0.413533,-0.131703,0
0.415105,-0.130885,0
0.416678,-0.130055,0
0.41825,-0.129213,0
0.419822,-0.128359,0
0.421395,-0.127493,0
0.422967,-0.126613,0
0.42454,-0.12572,0
0.426112,-0.124814,0
0.427684,-0.123896,0
0.429257,-0.122965,0
0.430829,-0.122021,0
0.432401,-0.121064,0
0.433974,-0.120092,0
0.435546,-0.119107,0
0.437118,-0.118108,0
0.438691,-0.117097,0
0.440263,-0.116072,0
0.441836,-0.115033,0
0.443408,-0.11398,0
0.44498,-0.112913,0
0.446553,-0.111831,0
0.448125,-0.110736,0
0.449697,-0.109627,0
0.45127,-0.108504,0
0.452842,-0.107366,0
0.454415,-0.106213,0
0.455987,-0.105046,0
0.457559,-0.103864,0
0.459132,-0.102668,0
0.460704,-0.101459,0
0.462276,-0.100234,0
0.463849,-0.0989933,0
0.465421,-0.0977376,0
0.466994,-0.0964672,0
0.468566,-0.0951824,0
0.470138,-0.0938835,0
0.471711,-0.0925694,0
0.473283,-0.0912393,0
0.474855,-0.0898936,0
0.476428,-0.0885326,0
0.478,-0.0871569,0
0.479572,-0.0857668,0
0.481145,-0.0843619,0
0.482717,-0.0829408,0
0.48429,-0.0815037,0
0.485862,-0.080051,0
0.487434,-0.0785832,0
0.489007,-0.0771008,0
0.490579,-0.0756038,0
0.492151,-0.0740907,0
0.493724,-0.0725613,0
0.495296,-0.0710161,0
0.496869,-0.0694556,0
0.498441,-0.0678802,0
0.500013,-0.0662903,0
0.501586,-0.064685,0
0.503158,-0.0630633,0
0.50473,-0.0614257,0
0.506303,-0.0597725,0
0.507875,-0.0581044,0
0.509447,-0.0564218,0
0.51102,-0.0547246,0
0.512592,-0.053011,0
0.514165,-0.0512814,0
0.515737,-0.0495363,0
0.517309,-0.0477763,0
0.518882,-0.0460019,0
0.520454,-0.0442135,0
0.522026,-0.0424094,0
0.523599,-0.0405894,0
0.525171,-0.0387541,0
0.526744,-0.036904,0
0.528316,-0.0350397,0
0.529888,-0.0331618,0
0.531461,-0.0312694,0
0.533033,-0.0293612,0
0.534605,-0.027438,0
0.536178,-0.0255003,0
0.53775,-0.0235488,0
0.539322,-0.021584,0
0.540895,-0.019606,0
0.542467,-0.0176131,0
0.54404,-0.0156055,0
0.545612,-0.0135838,0
0.547184,-0.0115489,0
0.548757,-0.00950114,0
0.550329,-0.00744125,0
0.551901,-0.0053676,0
0.553474,-0.00327981,0
0.555046,-0.00117861,0
0.556619,0.000935286,0
0.558191,0.00306117,0
0.559763,0.00519831,0
0.561336,0.00734728,0
0.562908,0.00950955,0
0.56448,0.0116844,0
0.566053,0.0138712,0
0.567625,0.016069,0
0.569197,0.0182772,0
0.57077,0.0204955,0
0.572342,0.0227258,0
0.573915,0.0249678,0
0.575487,0.0272206,0
0.577059,0.0294835,0
0.578632,0.0317557,0
0.580204,0.0340363,0
0.581776,0.0363268,0
0.583349,0.0386279,0
0.584921,0.0409387,0
0.586494,0.0432583,0
0.588066,0.0455858,0
0.589638,0.0479203,0
0.591211,0.0502622,0
0.592783,0.0526132,0
0.594355,0.0549726,0
0.595928,0.0573393,0
0.5975,0.0597125,0
0.599072,0.0620912,0
0.600645,0.0644749,0
0.602217,0.0668656,0
0.60379,0.0692633,0
0.605362,0.0716667,0
0.606934,0.074075,0
0.608507,0.076487,0
0.610079,0.0789019,0
0.611651,0.0813209,0
0.613224,0.0837451,0
0.614796,0.0861733,0
0.616369,0.0886046,0
0.617941,0.0910378,0
0.619513,0.0934718,0
0.621086,0.0959068,0
0.622658,0.0983449,0
0.62423,0.100785,0
0.625803,0.103227,0
0.627375,0.105668,0
0.628947,0.108108,0
0.63052,0.110546,0
0.632092,0.112984,0
0.633665,0.115423,0
0.635237,0.117861,0
0.636809,0.120296,0
0.638382,0.122728,0
0.639954,0.125155,0
0.641526,0.127579,0
0.643099,0.130001,0
0.644671,0.132421,0
0.646244,0.134835,0
0.647816,0.137244,0
0.649388,0.139646,0
0.650961,0.142041,0
0.652533,0.144431,0
0.654105,0.146816,0
0.655678,0.149195,0
0.65725,0.151565,0
0.658822,0.153926,0
0.660395,0.156276,0
0.661967,0.158619,0
0.66354,0.160954,0
0.665112,0.16328,0
0.666684,0.165596,0
0.668257,0.1679,0
0.669829,0.17019,0
0.671401,0.172468,0
0.672974,0.174737,0
0.674546,0.176995,0
0.676119,0.179239,0
0.677691,0.18147,0
0.679263,0.183684,0
0.680836,0.185883,0
0.682408,0.188068,0
0.68398,0.190241,0
