# 20240927_192133
alpha,tauRe,tauIm
0,39.03,0
0.00157237,39.0311,0
0.00314474,39.0322,0
0.00471711,39.0331,0
0.00628947,39.0338,0
0.00786184,39.0344,0
0.00943421,39.0349,0
0.0110066,39.0353,0
0.0125789,39.0356,0
0.0141513,39.0358,0
0.0157237,39.0359,0
0.0172961,39.036,0
0.0188684,39.036,0
0.0204408,39.0359,0
0.0220132,39.0358,0
0.0235855,39.0356,0
0.0251579,39.0354,0
0.0267303,39.0351,0
0.0283026,39.0348,0
0.029875,39.0345,0
0.0314474,39.0342,0
0.0330197,39.0338,0
0.0345921,39.0334,0
0.0361645,39.033,0
0.0377368,39.0325,0
0.0393092,39.0321,0
0.0408816,39.0316,0
0.042454,39.0311,0
0.0440263,39.0306,0
0.0455987,39.0301,0
0.0471711,39.0296,0
0.0487434,39.0291,0
0.0503158,39.0285,0
0.0518882,39.0279,0
0.0534605,39.0274,0
0.0550329,39.0268,0
0.0566053,39.0262,0
0.0581776,39.0256,0
0.05975,39.025,0
0.0613224,39.0244,0
0.0628947,39.0237,0
0.0644671,39.0231,0
0.0660395,39.0224,0
0.0676119,39.0217,0
0.0691842,39.0211,0
0.0707566,39.0204,0
0.072329,39.0197,0
0.0739013,39.0189,0
0.0754737,39.0182,0
0.0770461,39.0174,0
0.0786184,39.0167,0
0.0801908,39.0159,0
0.0817632,39.0151,0
0.0833355,39.0142,0
0.0849079,39.0134,0
0.0864803,39.0126,0
0.0880526,39.0117,0
0.089625,39.0108,0
0.0911974,39.0099,0
0.0927698,39.0089,0
0.0943421,39.008,0
0.0959145,39.007,0
0.0974869,39.006,0
0.0990592,39.005,0
0.100632,39.004,0
0.102204,39.0029,0
0.103776,39.0018,0
0.105349,39.0007,0
0.106921,38.9996,0
0.108493,38.9985,0
0.110066,38.9973,0
0.111638,38.9961,0
0.113211,38.9949,0
0.114783,38.9936,0
0.116355,38.9924,0
0.117928,38.9911,0
0.1195,38.9898,0
0.121072,38.9884,0
0.122645,38.987,0
0.124217,38.9856,0
0.125789,38.9842,0
0.127362,38.9828,0
0.128934,38.9813,0
0.130507,38.9798,0
0.132079,38.9783,0
0.133651,38.9767,0
0.135224,38.9751,0
0.136796,38.9735,0
0.138368,38.9719,0
0.139941,38.9702,0
0.141513,38.9685,0
0.143086,38.9668,0
0.144658,38.965,0
0.14623,38.9632,0
0.147803,38.9614,0
0.149375,38.9595,0
0.150947,38.9577,0
0.15252,38.9558,0
0.154092,38.9538,0
0.155665,38.9518,0
0.157237,38.9498,0
0.158809,38.9478,0
0.160382,38.9457,0
0.161954,38.9436,0
0.163526,38.9415,0
0.165099,38.9393,0
0.166671,38.9371,0
0.168243,38.9349,0
0.169816,38.9326,0
0.171388,38.9303,0
0.172961,38.928,0
0.174533,38.9256,0
0.176105,38.9232,0
0.177678,38.9207,0
0.17925,38.9182,0
0.180822,38.9157,0
0.182395,38.9131,0
0.183967,38.9105,0
0.18554,38.9079,0
0.187112,38.9052,0
0.188684,38.9025,0
0.190257,38.8997,0
0.191829,38.8969,0
0.193401,38.8941,0
0.194974,38.8912,0
0.196546,38.8882,0
0.198118,38.8853,0
0.199691,38.8822,0
0.201263,38.8792,0
0.202836,38.876,0
0.204408,38.8729,0
0.20598,38.8697,0
0.207553,38.8664,0
0.209125,38.8631,0
0.210697,38.8598,0
0.21227,38.8564,0
0.213842,38.8529,0
0.215415,38.8494,0
0.216987,38.8458,0
0.218559,38.8422,0
0.220132,38.8385,0
0.221704,38.8348,0
0.223276,38.8311,0
0.224849,38.8272,0
0.226421,38.8233,0
0.227993,38.8194,0
0.229566,38.8154,0
0.231138,38.8113,0
0.232711,38.8072,0
0.234283,38.803,0
0.235855,38.7988,0
0.237428,38.7945,0
0.239,38.7901,0
0.240572,38.7857,0
0.242145,38.7812,0
0.243717,38.7766,0
0.24529,38.772,0
0.246862,38.7673,0
0.248434,38.7625,0
0.250007,38.7576,0
0.251579,38.7527,0
0.253151,38.7478,0
0.254724,38.7427,0
0.256296,38.7376,0
0.257868,38.7324,0
0.259441,38.7271,0
0.261013,38.7218,0
0.262586,38.7163,0
0.264158,38.7108,0
0.26573,38.7053,0
0.267303,38.6996,0
0.268875,38.6939,0
0.270447,38.688,0
0.27202,38.6821,0
0.273592,38.6762,0
0.275165,38.6701,0
0.276737,38.6639,0
0.278309,38.6577,0
0.279882,38.6514,0
0.281454,38.645,0
0.283026,38.6385,0
0.284599,38.6319,0
0.286171,38.6252,0
0.287743,38.6184,0
0.289316,38.6115,0
0.290888,38.6046,0
0.292461,38.5975,0
0.294033,38.5904,0
0.295605,38.5831,0
0.297178,38.5758,0
0.29875,38.5683,0
0.300322,38.5608,0
0.301895,38.5531,0
0.303467,38.5454,0
0.30504,38.5375,0
0.306612,38.5296,0
0.308184,38.5215,0
0.309757,38.5134,0
0.311329,38.5051,0
0.312901,38.4967,0
0.314474,38.4882,0
0.316046,38.4796,0
0.317618,38.4709,0
0.319191,38.4621,0
0.320763,38.4532,0
0.322336,38.4441,0
0.323908,38.435,0
0.32548,38.4257,0
0.327053,38.4163,0
0.328625,38.4068,0
0.330197,38.3971,0
0.33177,38.3874,0
0.333342,38.3775,0
0.334915,38.3675,0
0.336487,38.3574,0
0.338059,38.3471,0
0.339632,38.3368,0
0.341204,38.3263,0
0.342776,38.3156,0
0.344349,38.3049,0
0.345921,38.294,0
0.347493,38.283,0
0.349066,38.2718,0
0.350638,38.2605,0
0.352211,38.2491,0
0.353783,38.2376,0
0.355355,38.2259,0
0.356928,38.2141,0
0.3585,38.2021,0
0.360072,38.19,0
0.361645,38.1777,0
0.363217,38.1653,0
0.36479,38.1528,0
0.366362,38.1401,0
0.367934,38.1273,0
0.369507,38.1144,0
0.371079,38.1012,0
0.372651,38.088,0
0.374224,38.0746,0
0.375796,38.061,0
0.377368,38.0473,0
0.378941,38.0334,0
0.380513,38.0194,0
0.382086,38.0052,0
0.383658,37.9909,0
0.38523,37.9764,0
0.386803,37.9618,0
0.388375,37.947,0
0.389947,37.932,0
0.39152,37.9169,0
0.393092,37.9016,0
0.394665,37.8862,0
0.396237,37.8706,0
0.397809,37.8548,0
0.399382,37.8389,0
0.400954,37.8228,0
0.402526,37.8065,0
0.404099,37.79,0
0.405671,37.7734,0
0.407243,37.7567,0
0.408816,37.7397,0
0.410388,37.7226,0
0.411961,37.7053,0
0.413533,37.6878,0
0.415105,37.6702,0
0.416678,37.6523,0
0.41825,37.6343,0
0.419822,37.6162,0
0.421395,37.5978,0
0.422967,37.5793,0
0.42454,37.5606,0
0.426112,37.5417,0
0.427684,37.5226,0
0.429257,37.5033,0
0.430829,37.4839,0
0.432401,37.4643,0
0.433974,37.4445,0
0.435546,37.4245,0
0.437118,37.4043,0
0.438691,37.3839,0
0.440263,37.3633,0
0.441836,37.3426,0
0.443408,37.3216,0
0.44498,37.3005,0
0.446553,37.2792,0
0.448125,37.2577,0
0.449697,37.236,0
0.45127,37.2141,0
0.452842,37.192,0
0.454415,37.1697,0
0.455987,37.1472,0
0.457559,37.1245,0
0.459132,37.1017,0
0.460704,37.0786,0
0.462276,37.0553,0
0.463849,37.0318,0
0.465421,37.0082,0
0.466994,36.9843,0
0.468566,36.9602,0
0.470138,36.936,0
0.471711,36.9115,0
0.473283,36.8868,0
0.474855,36.8619,0
0.476428,36.8369,0
0.478,36.8116,0
0.479572,36.7861,0
0.481145,36.7604,0
0.482717,36.7345,0
0.48429,36.7084,0
0.485862,36.6821,0
0.487434,36.6556,0
0.489007,36.6289,0
0.490579,36.6019,0
0.492151,36.5748,0
0.493724,36.5475,0
0.495296,36.5199,0
0.496869,36.4921,0
0.498441,36.4642,0
0.500013,36.436,0
0.501586,36.4076,0
0.503158,36.379,0
0.50473,36.3502,0
0.506303,36.3212,0
0.507875,36.292,0
0.509447,36.2625,0
0.51102,36.2329,0
0.512592,36.203,0
0.514165,36.1729,0
0.515737,36.1426,0
0.517309,36.1121,0
0.518882,36.0814,0
0.520454,36.0505,0
0.522026,36.0193,0
0.523599,35.988,0
0.525171,35.9564,0
0.526744,35.9246,0
0.528316,35.8926,0
0.529888,35.8604,0
0.531461,35.8279,0
0.533033,35.7953,0
0.534605,35.7624,0
0.536178,35.7293,0
0.53775,35.6961,0
0.539322,35.6625,0
0.540895,35.6288,0
0.542467,35.5949,0
0.54404,35.5607,0
0.545612,35.5263,0
0.547184,35.4918,0
0.548757,35.457,0
0.550329,35.4219,0
0.551901,35.3867,0
0.553474,35.3512,0
0.555046,35.3156,0
0.556619,35.2797,0
0.558191,35.2436,0
0.559763,35.2072,0
0.561336,35.1707,0
0.562908,35.1339,0
0.56448,35.097,0
0.566053,35.0598,0
0.567625,35.0224,0
0.569197,34.9847,0
0.57077,34.9469,0
0.572342,34.9088,0
0.573915,34.8705,0
0.575487,34.832,0
0.577059,34.7933,0
0.578632,34.7544,0
0.580204,34.7152,0
0.581776,34.6759,0
0.583349,34.6363,0
0.584921,34.5965,0
0.586494,34.5565,0
0.588066,34.5162,0
0.589638,34.4758,0
0.591211,34.4351,0
0.592783,34.3942,0
0.594355,34.3531,0
0.595928,34.3118,0
0.5975,34.2703,0
0.599072,34.2285,0
0.600645,34.1866,0
0.602217,34.1444,0
0.60379,34.102,0
0.605362,34.0594,0
0.606934,34.0165,0
0.608507,33.9735,0
0.610079,33.9302,0
0.611651,33.8867,0
0.613224,33.8431,0
0.614796,33.7991,0
0.616369,33.755,0
0.617941,33.7107,0
0.619513,33.6661,0
0.621086,33.6214,0
0.622658,33.5764,0
0.62423,33.5312,0
0.625803,33.4858,0
0.627375,33.4402,0
0.628947,33.3943,0
0.63052,33.3483,0
0.632092,33.302,0
0.633665,33.2556,0
0.635237,33.2089,0
0.636809,33.162,0
0.638382,33.1149,0
0.639954,33.0676,0
0.641526,33.0201,0
0.643099,32.9723,0
0.644671,32.9244,0
0.646244,32.8762,0
0.647816,32.8279,0
0.649388,32.7793,0
0.650961,32.7305,0
0.652533,32.6815,0
0.654105,32.6323,0
0.655678,32.5829,0
0.65725,32.5333,0
0.658822,32.4835,0
0.660395,32.4335,0
0.661967,32.3833,0
0.66354,32.3328,0
0.665112,32.2822,0
0.666684,32.2314,0
0.668257,32.1803,0
0.669829,32.1291,0
0.671401,32.0776,0
0.672974,32.026,0
0.674546,31.9741,0
0.676119,31.9221,0
0.677691,31.8698,0
0.679263,31.8174,0
0.680836,31.7648,0
0.682408,31.7119,0
0.68398,31.6589,0
0.685553,31.6056,0
0.687125,31.5522,0
0.688697,31.4986,0
0.69027,31.4447,0
0.691842,31.3907,0
0.693415,31.3365,0
0.694987,31.2821,0
0.696559,31.2275,0
0.698132,31.1727,0
0.699704,31.1178,0
0.701276,31.0626,0
0.702849,31.0072,0
0.704421,30.9517,0
0.705994,30.896,0
0.707566,30.84,0
0.709138,30.7839,0
0.710711,30.7276,0
0.712283,30.6712,0
0.713855,30.6145,0
0.715428,30.5577,0
0.717,30.5007,0
0.718572,30.4435,0
0.720145,30.3861,0
0.721717,30.3285,0
0.72329,30.2708,0
0.724862,30.2129,0
0.726434,30.1548,0
0.728007,30.0965,0
0.729579,30.0381,0
0.731151,29.9795,0
0.732724,29.9207,0
0.734296,29.8618,0
0.735869,29.8027,0
0.737441,29.7434,0
0.739013,29.6839,0
0.740586,29.6243,0
0.742158,29.5645,0
0.74373,29.5045,0
0.745303,29.4444,0
0.746875,29.3841,0
0.748447,29.3237,0
0.75002,29.2631,0
0.751592,29.2023,0
0.753165,29.1414,0
0.754737,29.0804,0
0.756309,29.0191,0
0.757882,28.9577,0
0.759454,28.8962,0
0.761026,28.8345,0
0.762599,28.7727,0
0.764171,28.7107,0
0.765744,28.6485,0
0.767316,28.5862,0
0.768888,28.5238,0
0.770461,28.4612,0
0.772033,28.3985,0
0.773605,28.3356,0
0.775178,28.2726,0
0.77675,28.2095,0
0.778323,28.1462,0
0.779895,28.0828,0
0.781467,28.0192,0
0.78304,27.9555,0
0.784612,27.8917,0
0.786184,27.8278,0
0.787757,27.7637,0
0.789329,27.6994,0
0.790901,27.6351,0
0.792474,27.5706,0
0.794046,27.506,0
0.795619,27.4413,0
0.797191,27.3765,0
0.798763,27.3115,0
0.800336,27.2464,0
0.801908,27.1812,0
0.80348,27.1159,0
0.805053,27.0504,0
0.806625,26.9849,0
0.808198,26.9192,0
0.80977,26.8534,0
0.811342,26.7875,0
0.812915,26.7215,0
0.814487,26.6554,0
0.816059,26.5892,0
0.817632,26.5229,0
0.819204,26.4565,0
0.820776,26.39,0
0.822349,26.3233,0
0.823921,26.2566,0
0.825494,26.1898,0
0.827066,26.1229,0
0.828638,26.0559,0
0.830211,25.9888,0
0.831783,25.9216,0
0.833355,25.8543,0
0.834928,25.7869,0
0.8365,25.7195,0
0.838073,25.652,0
0.839645,25.5843,0
0.841217,25.5166,0
0.84279,25.4488,0
0.844362,25.381,0
0.845934,25.313,0
0.847507,25.245,0
0.849079,25.1769,0
0.850651,25.1088,0
0.852224,25.0406,0
0.853796,24.9723,0
0.855369,24.9039,0
0.856941,24.8355,0
0.858513,24.767,0
0.860086,24.6984,0
0.861658,24.6298,0
0.86323,24.5611,0
0.864803,24.4924,0
0.866375,24.4236,0
0.867948,24.3547,0
0.86952,24.2858,0
0.871092,24.2169,0
0.872665,24.1479,0
0.874237,24.0788,0
0.875809,24.0098,0
0.877382,23.9406,0
0.878954,23.8714,0
0.880526,23.8022,0
0.882099,23.733,0
0.883671,23.6637,0
0.885244,23.5944,0
0.886816,23.525,0
0.888388,23.4556,0
0.889961,23.3862,0
0.891533,23.3168,0
0.893105,23.2473,0
0.894678,23.1778,0
0.89625,23.1083,0
0.897823,23.0387,0
0.899395,22.9692,0
0.900967,22.8996,0
0.90254,22.83,0
0.904112,22.7604,0
0.905684,22.6908,0
0.907257,22.6212,0
0.908829,22.5515,0
0.910401,22.4819,0
0.911974,22.4122,0
0.913546,22.3426,0
0.915119,22.2729,0
0.916691,22.2033,0
0.918263,22.1337,0
0.919836,22.064,0
0.921408,21.9944,0
0.92298,21.9248,0
0.924553,21.8552,0
0.926125,21.7856,0
0.927698,21.716,0
0.92927,21.6464,0
0.930842,21.5768,0
0.932415,21.5073,0
0.933987,21.4378,0
0.935559,21.3683,0
0.937132,21.2989,0
0.938704,21.2294,0
0.940276,21.16,0
0.941849,21.0906,0
0.943421,21.0213,0
0.944994,20.952,0
0.946566,20.8827,0
0.948138,20.8135,0
0.949711,20.7443,0
0.951283,20.6751,0
0.952855,20.606,0
0.954428,20.5369,0
0.956,20.4679,0
0.957573,20.3989,0
0.959145,20.33,0
0.960717,20.2611,0
0.96229,20.1923,0
0.963862,20.1235,0
0.965434,20.0548,0
0.967007,19.9862,0
0.968579,19.9176,0
0.970151,19.8491,0
0.971724,19.7806,0
0.973296,19.7122,0
0.974869,19.6438,0
0.976441,19.5756,0
0.978013,19.5074,0
0.979586,19.4392,0
0.981158,19.3712,0
0.98273,19.3032,0
0.984303,19.2353,0
0.985875,19.1674,0
0.987448,19.0997,0
0.98902,19.032,0
0.990592,18.9644,0
0.992165,18.8969,0
0.993737,18.8295,0
0.995309,18.7621,0
0.996882,18.6949,0
0.998454,18.6277,0
1.00003,18.5606,0
1.0016,18.4936,0
1.00317,18.4267,0
1.00474,18.3599,0
1.00632,18.2932,0
1.00789,18.2266,0
1.00946,18.1601,0
