# 20240927_192133
alpha,rRe,rIm
0.352788,13.6529,0
0.355938,13.7769,0
0.359088,13.9008,0
0.362238,14.0246,0
0.365388,14.1483,0
0.368537,14.272,0
0.371687,14.3956,0
0.374837,14.5191,0
0.377987,14.6425,0
0.381137,14.7657,0
0.384287,14.8889,0
0.387437,15.012,0
0.390587,15.1349,0
0.393737,15.2577,0
0.396886,15.3803,0
0.400036,15.5028,0
0.403186,15.6251,0
0.406336,15.7473,0
0.409486,15.8693,0
0.412636,15.9911,0
0.415786,16.1127,0
0.418936,16.2341,0
0.422086,16.3553,0
0.425235,16.4763,0
0.428385,16.5971,0
0.431535,16.7176,0
0.434685,16.8379,0
0.437835,16.958,0
0.440985,17.0778,0
0.444135,17.1973,0
0.447285,17.3165,0
0.450435,17.4355,0
0.453585,17.5542,0
0.456734,17.6725,0
0.459884,17.7906,0
0.463034,17.9083,0
0.466184,18.0258,0
0.469334,18.1428,0
0.472484,18.2596,0
0.475634,18.376,0
0.478784,18.492,0
0.481934,18.6076,0
0.485083,18.7229,0
0.488233,18.8378,0
0.491383,18.9523,0
0.494533,19.0663,0
0.497683,19.18,0
0.500833,19.2933,0
0.503983,19.4061,0
0.507133,19.5184,0
0.510283,19.6304,0
0.513432,19.7418,0
0.516582,19.8528,0
0.519732,19.9634,0
0.522882,20.0734,0
0.526032,20.183,0
0.529182,20.292,0
0.532332,20.4006,0
0.535482,20.5086,0
0.538632,20.6161,0
0.541781,20.723,0
0.544931,20.8295,0
0.548081,20.9353,0
0.551231,21.0406,0
0.554381,21.1454,0
0.557531,21.2495,0
0.560681,21.3531,0
0.563831,21.456,0
0.566981,21.5584,0
0.570131,21.6601,0
0.57328,21.7613,0
0.57643,21.8617,0
0.57958,21.9616,0
0.58273,22.0608,0
0.58588,22.1593,0
0.58903,22.2571,0
0.59218,22.3543,0
0.59533,22.4508,0
0.59848,22.5466,0
0.601629,22.6417,0
0.604779,22.736,0
0.607929,22.8296,0
0.611079,22.9225,0
0.614229,23.0147,0
0.617379,23.1061,0
0.620529,23.1967,0
0.623679,23.2866,0
0.626829,23.3757,0
0.629978,23.4639,0
0.633128,23.5514,0
0.636278,23.6381,0
0.639428,23.724,0
0.642578,23.809,0
0.645728,23.8932,0
0.648878,23.9765,0
0.652028,24.059,0
0.655178,24.1407,0
0.658328,24.2214,0
0.661477,24.3013,0
0.664627,24.3803,0
0.667777,24.4584,0
0.670927,24.5356,0
0.674077,24.6119,0
0.677227,24.6873,0
0.680377,24.7618,0
0.683527,24.8353,0
0.686677,24.9079,0
0.689826,24.9795,0
0.692976,25.0502,0
0.696126,25.1199,0
0.699276,25.1886,0
0.702426,25.2564,0
0.705576,25.3232,0
0.708726,25.389,0
0.711876,25.4538,0
0.715026,25.5176,0
0.718175,25.5804,0
0.721325,25.6423,0
0.724475,25.703,0
0.727625,25.7628,0
0.730775,25.8216,0
0.733925,25.8793,0
0.737075,25.936,0
0.740225,25.9916,0
0.743375,26.0462,0
0.746525,26.0998,0
0.749674,26.1523,0
0.752824,26.2037,0
0.755974,26.2541,0
0.759124,26.3034,0
0.762274,26.3517,0
0.765424,26.3989,0
0.768574,26.445,0
0.771724,26.4901,0
0.774874,26.5341,0
0.778023,26.577,0
0.781173,26.6188,0
0.784323,26.6595,0
0.787473,26.6992,0
0.790623,26.7378,0
0.793773,26.7753,0
0.796923,26.8117,0
0.800073,26.847,0
0.803223,26.8813,0
0.806372,26.9144,0
0.809522,26.9465,0
0.812672,26.9774,0
0.815822,27.0073,0
0.818972,27.0361,0
0.822122,27.0638,0
0.825272,27.0904,0
0.828422,27.116,0
0.831572,27.1405,0
0.834722,27.1638,0
0.837871,27.1861,0
0.841021,27.2074,0
0.844171,27.2275,0
0.847321,27.2466,0
0.850471,27.2647,0
0.853621,27.2816,0
0.856771,27.2975,0
0.859921,27.3124,0
0.863071,27.3262,0
0.86622,27.339,0
0.86937,27.3507,0
0.87252,27.3615,0
0.87567,27.3711,0
0.87882,27.3798,0
0.88197,27.3875,0
0.88512,27.3942,0
0.88827,27.3998,0
0.89142,27.4045,0
0.894569,27.4083,0
0.897719,27.411,0
0.900869,27.4128,0
0.904019,27.4137,0
0.907169,27.4136,0
0.910319,27.4126,0
0.913469,27.4107,0
0.916619,27.4079,0
0.919769,27.4042,0
0.922918,27.3996,0
0.926068,27.3941,0
0.929218,27.3878,0
0.932368,27.3807,0
0.935518,27.3728,0
0.938668,27.364,0
0.941818,27.3544,0
0.944968,27.3441,0
0.948118,27.333,0
0.951268,27.3211,0
0.954417,27.3085,0
0.957567,27.2952,0
0.960717,27.2812,0
0.963867,27.2664,0
0.967017,27.251,0
0.970167,27.235,0
0.973317,27.2183,0
0.976467,27.2009,0
0.979617,27.183,0
0.982766,27.1644,0
0.985916,27.1453,0
0.989066,27.1256,0
0.992216,27.1053,0
0.995366,27.0845,0
0.998516,27.0632,0
1.00167,27.0414,0
1.00482,27.0191,0
1.00797,26.9963,0
1.01112,26.9731,0
1.01427,26.9494,0
1.01742,26.9253,0
1.02057,26.9008,0
1.02372,26.8759,0
1.02686,26.8506,0
1.03001,26.8249,0
1.03316,26.7989,0
1.03631,26.7725,0
1.03946,26.7458,0
1.04261,26.7188,0
1.04576,26.6915,0
1.04891,26.6639,0
1.05206,26.636,0
1.05521,26.6079,0
1.05836,26.5795,0
1.06151,26.5509,0
1.06466,26.5221,0
1.06781,26.493,0
1.07096,26.4638,0
1.07411,26.4343,0
1.07726,26.4047,0
1.08041,26.3749,0
1.08356,26.345,0
1.08671,26.3149,0
1.08986,26.2847,0
1.09301,26.2544,0
1.09616,26.2239,0
1.09931,26.1934,0
1.10246,26.1627,0
1.10561,26.132,0
1.10876,26.1012,0
1.11191,26.0704,0
1.11506,26.0395,0
1.11821,26.0085,0
1.12136,25.9776,0
1.12451,25.9466,0
1.12766,25.9155,0
1.13081,25.8845,0
1.13396,25.8535,0
1.13711,25.8225,0
1.14026,25.7915,0
1.14341,25.7605,0
1.14656,25.7296,0
1.14971,25.6987,0
1.15286,25.6679,0
1.15601,25.6371,0
1.15916,25.6064,0
1.16231,25.5757,0
1.16546,25.5451,0
1.16861,25.5146,0
1.17176,25.4843,0
1.17491,25.454,0
1.17806,25.4238,0
1.18121,25.3937,0
1.18436,25.3637,0
1.18751,25.3339,0
1.19066,25.3042,0
1.19381,25.2746,0
1.19696,25.2452,0
1.20011,25.2159,0
1.20326,25.1868,0
1.20641,25.1578,0
1.20956,25.129,0
1.21271,25.1004,0
1.21586,25.0719,0
1.21901,25.0437,0
1.22216,25.0156,0
1.22531,24.9877,0
1.22846,24.96,0
1.23161,24.9326,0
1.23476,24.9053,0
1.23791,24.8783,0
1.24106,24.8515,0
1.24421,24.8249,0
1.24736,24.7986,0
1.25051,24.7725,0
1.25366,24.7467,0
1.25681,24.7211,0
1.25996,24.6958,0
1.26311,24.6707,0
1.26626,24.646,0
1.26941,24.6215,0
1.27256,24.5973,0
1.27571,24.5733,0
1.27886,24.5497,0
1.28201,24.5264,0
1.28516,24.5034,0
1.28831,24.4807,0
1.29146,24.4583,0
1.29461,24.4362,0
1.29776,24.4145,0
1.30091,24.3931,0
1.30406,24.372,0
1.30721,24.3513,0
1.31036,24.3309,0
1.31351,24.3109,0
1.31666,24.2912,0
1.3198,24.2719,0
1.32295,24.2529,0
1.3261,24.2343,0
1.32925,24.2161,0
1.3324,24.1982,0
1.33555,24.1808,0
1.3387,24.1637,0
1.34185,24.147,0
1.345,24.1307,0
1.34815,24.1149,0
1.3513,24.0994,0
1.35445,24.0844,0
1.3576,24.0698,0
1.36075,24.0556,0
1.3639,24.0419,0
1.36705,24.0287,0
1.3702,24.0159,0
1.37335,24.0036,0
1.3765,23.9917,0
1.37965,23.9804,0
1.3828,23.9696,0
1.38595,23.9594,0
1.3891,23.9496,0
1.39225,23.9404,0
1.3954,23.9318,0
1.39855,23.9237,0
1.4017,23.9162,0
1.40485,23.9094,0
1.408,23.9031,0
1.41115,23.8974,0
1.4143,23.8924,0
1.41745,23.888,0
1.4206,23.8843,0
1.42375,23.8813,0
1.4269,23.8789,0
1.43005,23.8772,0
1.4332,23.8762,0
1.43635,23.876,0
1.4395,23.8764,0
1.44265,23.8776,0
1.4458,23.8796,0
1.44895,23.8824,0
1.4521,23.8859,0
1.45525,23.8903,0
1.4584,23.8955,0
1.46155,23.9016,0
1.4647,23.9085,0
1.46785,23.9164,0
1.471,23.9252,0
1.47415,23.935,0
1.4773,23.9458,0
1.48045,23.9576,0
1.4836,23.9705,0
1.48675,23.9845,0
1.4899,23.9996,0
1.49305,24.0159,0
1.4962,24.0333,0
1.49935,24.052,0
1.5025,24.0719,0
1.50565,24.093,0
1.5088,24.1154,0
1.51195,24.139,0
1.5151,24.164,0
1.51825,24.1903,0
1.5214,24.218,0
1.52455,24.2471,0
1.5277,24.2776,0
1.53085,24.3097,0
1.534,24.3435,0
1.53715,24.379,0
1.5403,24.4164,0
1.54345,24.456,0
1.5466,24.4981,0
1.54975,24.5428,0
1.5529,24.5906,0
1.55605,24.6419,0
1.5592,24.6971,0
1.56235,24.7567,0
1.5655,24.8213,0
1.56865,24.8914,0
1.5718,24.9675,0
