# 20250121_114659
# primespec:	Data/spec_real_constfield_m600_varPT/spec_20250121_114548_9/spectr.txt
# qmax:	10
# ma:	0.6
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.26533
# [=>] Eabc:	0.3
# B:	1
# Q:	1
p,finalspecRe,finalspecIm
0,126.558,0
0.0100503,126.723,0
0.0201005,127.028,0
0.0301508,127.656,0
0.040201,128.445,0
0.0502513,129.544,0
0.0603015,130.771,0
0.0703518,132.338,0
0.080402,134.017,0
0.0904523,135.762,0
0.100503,137.745,0
0.110553,139.941,0
0.120603,142.426,0
0.130653,144.688,0
0.140704,146.873,0
0.150754,149.479,0
0.160804,151.72,0
0.170854,154.632,0
0.180905,157.251,0
0.190955,160.203,0
0.201005,164.166,0
0.211055,168.97,0
0.221106,173.806,0
0.231156,177.197,0
0.241206,175.308,0
0.251256,166.648,0
0.261307,150.118,0
0.271357,129.541,0
0.281407,106.405,0
0.291457,84.7574,0
0.301508,68.5276,0
0.311558,53.2807,0
0.321608,43.7429,0
0.331658,36.8508,0
0.341709,31.421,0
0.351759,27.2865,0
0.361809,23.9372,0
0.371859,21.2089,0
0.38191,18.7484,0
0.39196,16.5998,0
0.40201,14.7035,0
0.41206,13.1691,0
0.422111,11.8041,0
0.432161,10.589,0
0.442211,9.48969,0
0.452261,8.5535,0
0.462312,7.75877,0
0.472362,6.99942,0
0.482412,6.28959,0
0.492462,5.71224,0
0.502513,5.1847,0
0.512563,4.71745,0
0.522613,4.259,0
0.532663,3.87066,0
0.542714,3.53413,0
0.552764,3.24752,0
0.562814,2.96896,0
0.572864,2.71876,0
0.582915,2.49857,0
0.592965,2.31379,0
0.603015,2.14439,0
0.613065,1.97107,0
0.623116,1.82332,0
0.633166,1.70045,0
0.643216,1.5714,0
0.653266,1.4446,0
0.663317,1.33421,0
0.673367,1.2426,0
0.683417,1.15734,0
0.693467,1.07329,0
0.703518,0.9984,0
0.713568,0.930977,0
0.723618,0.87273,0
0.733668,0.817999,0
0.743719,0.762863,0
0.753769,0.718136,0
0.763819,0.678895,0
0.773869,0.636329,0
0.78392,0.594243,0
0.79397,0.555668,0
0.80402,0.5204,0
0.81407,0.489383,0
0.824121,0.458963,0
0.834171,0.432105,0
0.844221,0.407768,0
0.854271,0.387011,0
0.864322,0.366316,0
0.874372,0.344999,0
0.884422,0.328369,0
0.894472,0.312267,0
0.904523,0.295449,0
0.914573,0.275942,0
0.924623,0.260668,0
0.934673,0.247508,0
0.944724,0.234584,0
0.954774,0.221336,0
0.964824,0.209849,0
0.974874,0.201486,0
0.984925,0.192672,0
0.994975,0.18351,0
1.00503,0.175222,0
1.01508,0.167192,0
1.02513,0.15964,0
1.03518,0.151832,0
1.04523,0.143271,0
1.05528,0.136527,0
1.06533,0.130902,0
1.07538,0.123928,0
1.08543,0.117713,0
1.09548,0.112603,0
1.10553,0.108299,0
1.11558,0.105,0
1.12563,0.100295,0
1.13568,0.095573,0
1.14573,0.0918807,0
1.15578,0.0889246,0
1.16583,0.0844737,0
1.17588,0.0799879,0
1.18593,0.0765308,0
1.19598,0.0736453,0
1.20603,0.0705843,0
1.21608,0.0679818,0
1.22613,0.0652317,0
1.23618,0.0630987,0
1.24623,0.0611227,0
1.25628,0.0586528,0
1.26633,0.056124,0
1.27638,0.0542897,0
1.28643,0.0523621,0
1.29648,0.0498467,0
1.30653,0.0474328,0
1.31658,0.0456877,0
1.32663,0.044497,0
1.33668,0.0427356,0
1.34673,0.04132,0
1.35678,0.0401868,0
1.36683,0.0391151,0
1.37688,0.037713,0
1.38693,0.0362658,0
1.39698,0.0347812,0
1.40704,0.0336506,0
1.41709,0.0325984,0
1.42714,0.03112,0
1.43719,0.0299113,0
1.44724,0.0291307,0
1.45729,0.0281699,0
1.46734,0.0276221,0
1.47739,0.0265189,0
1.48744,0.0257633,0
1.49749,0.0252884,0
1.50754,0.0244056,0
1.51759,0.0233893,0
1.52764,0.0224764,0
1.53769,0.021806,0
1.54774,0.0211565,0
1.55779,0.0204982,0
1.56784,0.0196534,0
1.57789,0.019283,0
1.58794,0.0188231,0
1.59799,0.0183606,0
1.60804,0.0178115,0
1.61809,0.0173345,0
1.62814,0.0169855,0
1.63819,0.0163918,0
1.64824,0.0157385,0
1.65829,0.0151565,0
1.66834,0.0147543,0
1.67839,0.0143678,0
1.68844,0.0139182,0
1.69849,0.0135381,0
1.70854,0.0133764,0
1.71859,0.0131026,0
1.72864,0.012827,0
1.73869,0.0124354,0
1.74874,0.0120783,0
1.75879,0.0118101,0
1.76884,0.0113692,0
1.77889,0.0109304,0
1.78894,0.0106177,0
1.79899,0.0104089,0
1.80905,0.0101993,0
1.8191,0.0099563,0
1.82915,0.0097522,0
1.8392,0.00961674,0
1.84925,0.0094135,0
1.8593,0.00911518,0
1.86935,0.00884242,0
1.8794,0.00860206,0
1.88945,0.00843308,0
1.8995,0.00816916,0
1.90955,0.00789806,0
1.9196,0.00769979,0
1.92965,0.00763203,0
1.9397,0.00747727,0
1.94975,0.00732443,0
1.9598,0.00721208,0
1.96985,0.00706693,0
1.9799,0.00692039,0
1.98995,0.00668865,0
2,0.00643741,0
