# 20240823_144406
alpha,Df0Re,Df0Im
0,0.079506,-0.112438
0.00157237,0.0795515,-0.112503
0.00314474,0.0795984,-0.112569
0.00471711,0.0796455,-0.112636
0.00628947,0.0796915,-0.112701
0.00786184,0.079735,-0.112762
0.00943421,0.0797749,-0.112819
0.0110066,0.0798102,-0.112869
0.0125789,0.0798423,-0.112914
0.0141513,0.0798722,-0.112956
0.0157237,0.0799007,-0.112997
0.0172961,0.0799286,-0.113036
0.0188684,0.0799568,-0.113076
0.0204408,0.0799859,-0.113117
0.0220132,0.0800147,-0.113158
0.0235855,0.080043,-0.113198
0.0251579,0.0800713,-0.113238
0.0267303,0.0801001,-0.113279
0.0283026,0.0801298,-0.113321
0.029875,0.0801609,-0.113365
0.0314474,0.0801934,-0.113411
0.0330197,0.0802269,-0.113458
0.0345921,0.0802615,-0.113507
0.0361645,0.0802973,-0.113558
0.0377368,0.0803344,-0.11361
0.0393092,0.0803729,-0.113664
0.0408816,0.0804129,-0.113721
0.042454,0.0804547,-0.11378
0.0440263,0.0804982,-0.113842
0.0455987,0.0805433,-0.113905
0.0471711,0.0805899,-0.113971
0.0487434,0.080638,-0.114039
0.0503158,0.0806874,-0.114109
0.0518882,0.0807387,-0.114182
0.0534605,0.0807919,-0.114257
0.0550329,0.0808468,-0.114335
0.0566053,0.0809034,-0.114415
0.0581776,0.0809615,-0.114497
0.05975,0.0810209,-0.114581
0.0613224,0.0810819,-0.114667
0.0628947,0.0811447,-0.114756
0.0644671,0.0812094,-0.114847
0.0660395,0.0812757,-0.114941
0.0676119,0.0813435,-0.115037
0.0691842,0.0814127,-0.115135
0.0707566,0.0814831,-0.115235
0.072329,0.0815554,-0.115337
0.0739013,0.0816294,-0.115441
0.0754737,0.081705,-0.115548
0.0770461,0.0817821,-0.115657
0.0786184,0.0818606,-0.115768
0.0801908,0.0819403,-0.115881
0.0817632,0.0820217,-0.115996
0.0833355,0.0821047,-0.116114
0.0849079,0.0821893,-0.116233
0.0864803,0.0822754,-0.116355
0.0880526,0.0823629,-0.116479
0.089625,0.0824517,-0.116604
0.0911974,0.082542,-0.116732
0.0927698,0.0826338,-0.116862
0.0943421,0.0827273,-0.116994
0.0959145,0.0828223,-0.117128
0.0974869,0.0829187,-0.117265
0.0990592,0.0830166,-0.117403
0.100632,0.0831158,-0.117543
0.102204,0.0832166,-0.117686
0.103776,0.0833189,-0.117831
0.105349,0.0834229,-0.117978
0.106921,0.0835284,-0.118127
0.108493,0.0836353,-0.118278
0.110066,0.0837437,-0.118431
0.111638,0.0838536,-0.118587
0.113211,0.0839651,-0.118745
0.114783,0.0840783,-0.118905
0.116355,0.0841931,-0.119067
0.117928,0.0843094,-0.119231
0.1195,0.0844272,-0.119398
0.121072,0.0845466,-0.119567
0.122645,0.0846677,-0.119738
0.124217,0.0847904,-0.119912
0.125789,0.0849148,-0.120088
0.127362,0.0850409,-0.120266
0.128934,0.0851685,-0.120447
0.130507,0.0852978,-0.120629
0.132079,0.0854288,-0.120815
0.133651,0.0855615,-0.121002
0.135224,0.085696,-0.121192
0.136796,0.0858322,-0.121385
0.138368,0.0859701,-0.12158
0.139941,0.0861097,-0.121777
0.141513,0.086251,-0.121977
0.143086,0.0863942,-0.12218
0.144658,0.0865392,-0.122385
0.14623,0.086686,-0.122592
0.147803,0.0868345,-0.122803
0.149375,0.0869848,-0.123015
0.150947,0.0871369,-0.12323
0.15252,0.0872909,-0.123448
0.154092,0.0874468,-0.123668
0.155665,0.0876046,-0.123892
0.157237,0.0877642,-0.124117
0.158809,0.0879257,-0.124346
0.160382,0.0880889,-0.124577
0.161954,0.0882541,-0.12481
0.163526,0.0884212,-0.125047
0.165099,0.0885904,-0.125286
0.166671,0.0887614,-0.125528
0.168243,0.0889344,-0.125772
0.169816,0.0891091,-0.126019
0.171388,0.0892858,-0.126269
0.172961,0.0894646,-0.126522
0.174533,0.0896454,-0.126778
0.176105,0.0898282,-0.127036
0.177678,0.0900129,-0.127297
0.17925,0.0901996,-0.127561
0.180822,0.0903881,-0.127828
0.182395,0.0905788,-0.128098
0.183967,0.0907715,-0.12837
0.18554,0.0909663,-0.128646
0.187112,0.0911631,-0.128924
0.188684,0.0913619,-0.129205
0.190257,0.0915626,-0.129489
0.191829,0.0917654,-0.129776
0.193401,0.0919704,-0.130066
0.194974,0.0921775,-0.130359
0.196546,0.0923866,-0.130654
0.198118,0.0925978,-0.130953
0.199691,0.092811,-0.131255
0.201263,0.0930262,-0.131559
0.202836,0.0932437,-0.131866
0.204408,0.0934633,-0.132177
0.20598,0.0936851,-0.132491
0.207553,0.0939089,-0.132807
0.209125,0.0941348,-0.133127
0.210697,0.0943628,-0.133449
0.21227,0.094593,-0.133775
0.213842,0.0948254,-0.134103
0.215415,0.0950601,-0.134435
0.216987,0.0952969,-0.13477
0.218559,0.0955358,-0.135108
0.220132,0.0957768,-0.135449
0.221704,0.0960201,-0.135793
0.223276,0.0962656,-0.13614
0.224849,0.0965134,-0.136491
0.226421,0.0967634,-0.136844
0.227993,0.0970157,-0.137201
0.229566,0.0972701,-0.137561
0.231138,0.0975267,-0.137924
0.232711,0.0977857,-0.13829
0.234283,0.098047,-0.138659
0.235855,0.0983106,-0.139032
0.237428,0.0985765,-0.139408
0.239,0.0988447,-0.139787
0.240572,0.0991151,-0.14017
0.242145,0.0993878,-0.140556
0.243717,0.099663,-0.140945
0.24529,0.0999406,-0.141337
0.246862,0.100221,-0.141733
0.248434,0.100503,-0.142132
0.250007,0.100787,-0.142535
0.251579,0.101074,-0.142941
0.253151,0.101364,-0.14335
0.254724,0.101656,-0.143763
0.256296,0.10195,-0.144179
0.257868,0.102247,-0.144599
0.259441,0.102546,-0.145022
0.261013,0.102848,-0.145449
0.262586,0.103152,-0.145879
0.264158,0.103459,-0.146313
0.26573,0.103768,-0.14675
0.267303,0.10408,-0.147191
0.268875,0.104394,-0.147635
0.270447,0.104711,-0.148083
0.27202,0.10503,-0.148535
0.273592,0.105352,-0.14899
0.275165,0.105676,-0.149449
0.276737,0.106004,-0.149912
0.278309,0.106333,-0.150378
0.279882,0.106666,-0.150848
0.281454,0.107001,-0.151322
0.283026,0.107338,-0.151799
0.284599,0.107679,-0.152281
0.286171,0.108022,-0.152766
0.287743,0.108368,-0.153255
0.289316,0.108716,-0.153748
0.290888,0.109067,-0.154244
0.292461,0.109421,-0.154744
0.294033,0.109777,-0.155249
0.295605,0.110137,-0.155757
0.297178,0.110499,-0.156269
0.29875,0.110864,-0.156785
0.300322,0.111231,-0.157305
0.301895,0.111602,-0.157829
0.303467,0.111975,-0.158357
0.30504,0.112351,-0.158889
0.306612,0.11273,-0.159425
0.308184,0.113112,-0.159964
0.309757,0.113496,-0.160508
0.311329,0.113884,-0.161056
0.312901,0.114274,-0.161608
0.314474,0.114667,-0.162164
0.316046,0.115064,-0.162724
0.317618,0.115463,-0.163289
0.319191,0.115864,-0.163857
0.320763,0.116269,-0.164429
0.322336,0.116677,-0.165006
0.323908,0.117087,-0.165587
0.32548,0.117501,-0.166172
0.327053,0.117918,-0.166761
0.328625,0.118337,-0.167354
0.330197,0.118759,-0.167951
0.33177,0.119184,-0.168552
0.333342,0.119613,-0.169158
0.334915,0.120044,-0.169768
0.336487,0.120478,-0.170382
0.338059,0.120915,-0.171
0.339632,0.121355,-0.171623
0.341204,0.121798,-0.172249
0.342776,0.122245,-0.17288
0.344349,0.122694,-0.173515
0.345921,0.123146,-0.174154
0.347493,0.123601,-0.174798
0.349066,0.124059,-0.175446
0.350638,0.12452,-0.176097
0.352211,0.124984,-0.176753
0.353783,0.12545,-0.177414
0.355355,0.12592,-0.178078
0.356928,0.126393,-0.178747
0.3585,0.126869,-0.17942
0.360072,0.127348,-0.180097
0.361645,0.12783,-0.180778
0.363217,0.128314,-0.181464
0.36479,0.128802,-0.182154
0.366362,0.129293,-0.182848
0.367934,0.129786,-0.183546
0.369507,0.130283,-0.184248
0.371079,0.130782,-0.184954
0.372651,0.131284,-0.185664
0.374224,0.13179,-0.186379
0.375796,0.132298,-0.187098
0.377368,0.132809,-0.18782
0.378941,0.133323,-0.188547
0.380513,0.13384,-0.189278
0.382086,0.134359,-0.190013
0.383658,0.134882,-0.190752
0.38523,0.135407,-0.191495
0.386803,0.135936,-0.192242
0.388375,0.136467,-0.192993
0.389947,0.137,-0.193748
0.39152,0.137537,-0.194506
0.393092,0.138076,-0.195269
0.394665,0.138618,-0.196036
0.396237,0.139164,-0.196807
0.397809,0.139711,-0.197582
0.399382,0.140262,-0.19836
0.400954,0.140814,-0.199142
0.402526,0.14137,-0.199928
0.404099,0.141929,-0.200717
0.405671,0.14249,-0.201511
0.407243,0.143054,-0.202308
0.408816,0.14362,-0.203109
0.410388,0.144189,-0.203913
0.411961,0.14476,-0.204721
0.413533,0.145334,-0.205533
0.415105,0.145911,-0.206349
0.416678,0.14649,-0.207168
0.41825,0.147071,-0.20799
0.419822,0.147655,-0.208816
0.421395,0.148241,-0.209645
0.422967,0.14883,-0.210478
0.42454,0.149422,-0.211314
0.426112,0.150015,-0.212154
0.427684,0.150611,-0.212997
0.429257,0.15121,-0.213843
0.430829,0.15181,-0.214692
0.432401,0.152413,-0.215544
0.433974,0.153018,-0.2164
0.435546,0.153625,-0.217259
0.437118,0.154235,-0.218121
0.438691,0.154846,-0.218986
0.440263,0.15546,-0.219854
0.441836,0.156076,-0.220724
0.443408,0.156694,-0.221598
0.44498,0.157314,-0.222475
0.446553,0.157936,-0.223355
0.448125,0.158559,-0.224237
0.449697,0.159185,-0.225122
0.45127,0.159813,-0.226009
0.452842,0.160442,-0.226899
0.454415,0.161074,-0.227793
0.455987,0.161707,-0.228688
0.457559,0.162342,-0.229586
0.459132,0.162979,-0.230487
0.460704,0.163617,-0.231389
0.462276,0.164257,-0.232294
0.463849,0.164898,-0.233202
0.465421,0.165542,-0.234111
0.466994,0.166187,-0.235023
0.468566,0.166833,-0.235937
0.470138,0.16748,-0.236853
0.471711,0.168129,-0.237771
0.473283,0.16878,-0.238691
0.474855,0.169432,-0.239613
0.476428,0.170085,-0.240537
0.478,0.17074,-0.241462
0.479572,0.171395,-0.242389
0.481145,0.172052,-0.243318
0.482717,0.172709,-0.244248
0.48429,0.173368,-0.24518
0.485862,0.174029,-0.246114
0.487434,0.17469,-0.247048
0.489007,0.175351,-0.247984
0.490579,0.176014,-0.248921
0.492151,0.176677,-0.249859
0.493724,0.177342,-0.250799
