# 20241125_223627
# primespec:	data/spectra_real_sigma_constfield/spec_20241125_163943/spectr.txt
# qmax:	5
# ma:	0.538
# mb:	0.14
# mc:	0.14
# B:	1
# Q:	1
# [DEBUG] pabc:	0.229698
# [DEBUG] Eabc:	0.269
p,finalspecRe,finalspecIm
0,inf,0
0.0100503,1160.39,0
0.0201005,1163.78,0
0.0301508,1170.51,0
0.040201,1179.78,0
0.0502513,1190.53,0
0.0603015,1205.17,0
0.0703518,1222.13,0
0.080402,1239.9,0
0.0904523,1258.92,0
0.100503,1280.25,0
0.110553,1306,0
0.120603,1330.99,0
0.130653,1358.97,0
0.140704,1384.59,0
0.150754,1414.35,0
0.160804,1442.59,0
0.170854,1483.69,0
0.180905,1534.85,0
0.190955,1575.07,0
0.201005,1583.91,0
0.211055,1537.64,0
0.221106,1419.51,0
0.231156,1238.32,0
0.241206,1021.41,0
0.251256,812.139,0
0.261307,635.07,0
0.271357,497.441,0
0.281407,395.037,0
0.291457,320.495,0
0.301508,267.598,0
0.311558,229.522,0
0.321608,199.293,0
0.331658,172.855,0
0.341709,149.707,0
0.351759,130.578,0
0.361809,114.82,0
0.371859,100.854,0
0.38191,88.3216,0
0.39196,77.757,0
0.40201,69.1728,0
0.41206,61.7145,0
0.422111,54.872,0
0.432161,48.8612,0
0.442211,43.9909,0
0.452261,39.8321,0
0.462312,35.9438,0
0.472362,32.3702,0
0.482412,29.4028,0
0.492462,26.8611,0
0.502513,24.4392,0
0.512563,22.108,0
0.522613,20.0906,0
0.532663,18.3949,0
0.542714,16.7981,0
0.552764,15.238,0
0.562814,13.8735,0
0.572864,12.7741,0
0.582915,11.7828,0
0.592965,inf,0
0.603015,9.94636,0
0.613065,9.24171,0
0.623116,8.6119,0
0.633166,7.96952,0
0.643216,7.3516,0
0.653266,6.82672,0
0.663317,6.36198,0
0.673367,5.89171,0
0.683417,5.42311,0
0.693467,5.02776,0
0.703518,4.70527,0
0.713568,4.39622,0
0.723618,4.08808,0
0.733668,3.82161,0
0.743719,3.60975,0
0.753769,3.40427,0
0.763819,3.18406,0
0.773869,2.97677,0
0.78392,2.80346,0
0.79397,2.63953,0
0.80402,2.46125,0
0.81407,2.29109,0
0.824121,2.15527,0
0.834171,2.04082,0
0.844221,1.92367,0
0.854271,1.80747,0
0.864322,1.71617,0
0.874372,1.63939,0
0.884422,1.5558,0
0.894472,1.46502,0
0.904523,1.3845,0
0.914573,1.31612,0
0.924623,1.24542,0
0.934673,1.16798,0
0.944724,1.09848,0
0.954774,1.04714,0
0.964824,1.00063,0
0.974874,0.950863,0
0.984925,0.903652,0
0.994975,0.867677,0
1.00503,0.83432,0
1.01508,0.793253,0
1.02513,0.749773,0
1.03518,0.7133,0
1.04523,0.68166,0
1.05528,0.646852,0
1.06533,0.609345,0
1.07538,0.579818,0
1.08543,0.558694,0
1.09548,0.537744,0
1.10553,0.5142,0
1.11558,0.493509,0
1.12563,0.477627,0
1.13568,0.460154,0
1.14573,0.437394,0
1.15578,0.414855,0
1.16583,0.39712,0
1.17588,0.381078,0
1.18593,0.362745,0
1.19598,0.344935,0
1.20603,0.332097,0
1.21608,0.323,0
1.22613,0.312005,0
1.23618,0.299442,0
1.24623,0.289176,0
1.25628,0.280558,0
1.26633,0.269587,0
1.27638,0.255579,0
1.28643,0.243739,0
1.29648,0.235102,0
1.30653,0.226996,0
1.31658,0.217429,0
1.32663,0.209119,0
1.33668,0.204076,0
1.34673,0.198975,0
1.35678,0.192347,0
1.36683,0.1848,0
1.37688,0.178913,0
1.38693,0.173453,0
1.39698,0.165867,0
1.40704,0.157517,0
1.41709,0.1511,0
1.42714,0.146999,0
1.43719,0.142643,0
1.44724,0.13781,0
1.45729,0.133988,0
1.46734,0.131368,0
1.47739,0.128294,0
1.48744,0.123241,0
1.49749,0.118789,0
1.50754,0.114981,0
1.51759,0.111501,0
1.52764,0.106791,0
1.53769,0.102163,0
1.54774,0.0994693,0
1.55779,0.0972608,0
1.56784,0.095038,0
1.57789,0.0921497,0
1.58794,0.0900941,0
1.59799,0.0884732,0
1.60804,0.0858079,0
1.61809,0.0820455,0
1.62814,0.0787556,0
1.63819,0.0765865,0
1.64824,0.0743647,0
1.65829,0.0716448,0
1.66834,0.0692673,0
1.67839,0.06818,0
1.68844,0.0670655,0
1.69849,0.0654641,0
1.70854,0.0636852,0
1.71859,0.0622238,0
1.72864,0.0610399,0
1.73869,0.0586184,0
1.74874,0.0559819,0
1.75879,0.0540653,0
1.76884,0.0527867,0
1.77889,0.0516745,0
1.78894,0.0502154,0
1.79899,0.0492506,0
1.80905,0.0484396,0
1.8191,0.0477438,0
1.82915,0.0461894,0
1.8392,0.0448806,0
1.84925,0.0438816,0
1.8593,0.0427296,0
1.86935,0.0409481,0
1.8794,0.0395801,0
1.88945,0.0388241,0
1.8995,0.0380948,0
1.90955,0.0373901,0
1.9196,0.0365522,0
1.92965,0.0360723,0
1.9397,0.0356049,0
1.94975,0.0347738,0
1.9598,0.0334263,0
1.96985,0.0323213,0
1.9799,0.0315623,0
1.98995,0.0308533,0
2,0.0297802,0
