# 20240823_143608
alpha,Df0Re,Df0Im
0,0.112438,-0.224877
0.00157237,0.112499,-0.22499
0.00314474,0.112563,-0.22511
0.00471711,0.112627,-0.22523
0.00628947,0.112689,-0.225345
0.00786184,0.112746,-0.22545
0.00943421,0.112798,-0.225538
0.0110066,0.112841,-0.225608
0.0125789,0.112881,-0.225669
0.0141513,0.112916,-0.225723
0.0157237,0.11295,-0.225773
0.0172961,0.112982,-0.225818
0.0188684,0.113015,-0.225862
0.0204408,0.113047,-0.225903
0.0220132,0.113079,-0.225942
0.0235855,0.11311,-0.225977
0.0251579,0.11314,-0.22601
0.0267303,0.11317,-0.226043
0.0283026,0.113201,-0.226077
0.029875,0.113234,-0.226112
0.0314474,0.113269,-0.226149
0.0330197,0.113304,-0.226186
0.0345921,0.11334,-0.226223
0.0361645,0.113377,-0.226262
0.0377368,0.113416,-0.226302
0.0393092,0.113456,-0.226344
0.0408816,0.113498,-0.226389
0.042454,0.113542,-0.226436
0.0440263,0.113588,-0.226485
0.0455987,0.113636,-0.226537
0.0471711,0.113686,-0.22659
0.0487434,0.113737,-0.226646
0.0503158,0.113789,-0.226704
0.0518882,0.113844,-0.226764
0.0534605,0.1139,-0.226827
0.0550329,0.113959,-0.226893
0.0566053,0.11402,-0.226961
0.0581776,0.114082,-0.227031
0.05975,0.114146,-0.227102
0.0613224,0.114211,-0.227176
0.0628947,0.114279,-0.227253
0.0644671,0.114348,-0.227332
0.0660395,0.114419,-0.227413
0.0676119,0.114492,-0.227496
0.0691842,0.114567,-0.227581
0.0707566,0.114643,-0.227668
0.072329,0.11472,-0.227757
0.0739013,0.1148,-0.227848
0.0754737,0.114881,-0.227941
0.0770461,0.114964,-0.228036
0.0786184,0.115049,-0.228132
0.0801908,0.115135,-0.22823
0.0817632,0.115222,-0.22833
0.0833355,0.115311,-0.228431
0.0849079,0.115402,-0.228535
0.0864803,0.115495,-0.22864
0.0880526,0.115589,-0.228747
0.089625,0.115684,-0.228855
0.0911974,0.115781,-0.228965
0.0927698,0.11588,-0.229076
0.0943421,0.11598,-0.229189
0.0959145,0.116082,-0.229304
0.0974869,0.116185,-0.22942
0.0990592,0.11629,-0.229538
0.100632,0.116396,-0.229657
0.102204,0.116504,-0.229778
0.103776,0.116613,-0.229901
0.105349,0.116725,-0.230025
0.106921,0.116837,-0.230151
0.108493,0.116951,-0.230278
0.110066,0.117067,-0.230407
0.111638,0.117184,-0.230538
0.113211,0.117303,-0.23067
0.114783,0.117424,-0.230803
0.116355,0.117547,-0.230939
0.117928,0.11767,-0.231076
0.1195,0.117796,-0.231215
0.121072,0.117923,-0.231355
0.122645,0.118052,-0.231497
0.124217,0.118183,-0.231641
0.125789,0.118315,-0.231787
0.127362,0.118449,-0.231934
0.128934,0.118585,-0.232083
0.130507,0.118722,-0.232234
0.132079,0.118861,-0.232386
0.133651,0.119002,-0.232541
0.135224,0.119145,-0.232697
0.136796,0.11929,-0.232855
0.138368,0.119436,-0.233015
0.139941,0.119584,-0.233177
0.141513,0.119734,-0.233341
0.143086,0.119886,-0.233506
0.144658,0.12004,-0.233674
0.14623,0.120196,-0.233843
0.147803,0.120353,-0.234015
0.149375,0.120513,-0.234188
0.150947,0.120674,-0.234363
0.15252,0.120837,-0.23454
0.154092,0.121002,-0.234719
0.155665,0.121169,-0.2349
0.157237,0.121338,-0.235083
0.158809,0.121509,-0.235268
0.160382,0.121682,-0.235455
0.161954,0.121857,-0.235644
0.163526,0.122033,-0.235835
0.165099,0.122212,-0.236028
0.166671,0.122393,-0.236222
0.168243,0.122576,-0.236419
0.169816,0.122761,-0.236618
0.171388,0.122947,-0.236818
0.172961,0.123136,-0.237021
0.174533,0.123327,-0.237226
0.176105,0.12352,-0.237432
0.177678,0.123715,-0.237641
0.17925,0.123911,-0.237851
0.180822,0.12411,-0.238063
0.182395,0.124311,-0.238277
0.183967,0.124514,-0.238493
0.18554,0.124719,-0.238711
0.187112,0.124927,-0.238931
0.188684,0.125136,-0.239153
0.190257,0.125347,-0.239377
0.191829,0.12556,-0.239602
0.193401,0.125775,-0.239829
0.194974,0.125993,-0.240058
0.196546,0.126213,-0.240289
0.198118,0.126434,-0.240522
0.199691,0.126658,-0.240757
0.201263,0.126883,-0.240993
0.202836,0.127111,-0.241231
0.204408,0.127341,-0.241471
0.20598,0.127573,-0.241712
0.207553,0.127808,-0.241956
0.209125,0.128044,-0.242201
0.210697,0.128282,-0.242447
0.21227,0.128522,-0.242695
0.213842,0.128765,-0.242945
0.215415,0.12901,-0.243197
0.216987,0.129257,-0.243451
0.218559,0.129506,-0.243705
0.220132,0.129757,-0.243962
0.221704,0.13001,-0.24422
0.223276,0.130265,-0.24448
0.224849,0.130523,-0.244741
0.226421,0.130782,-0.245004
0.227993,0.131044,-0.245268
0.229566,0.131308,-0.245534
0.231138,0.131574,-0.245801
0.232711,0.131842,-0.24607
0.234283,0.132113,-0.246341
0.235855,0.132386,-0.246613
0.237428,0.132661,-0.246886
0.239,0.132938,-0.247161
0.240572,0.133217,-0.247437
0.242145,0.133498,-0.247714
0.243717,0.133782,-0.247993
0.24529,0.134068,-0.248274
0.246862,0.134356,-0.248556
0.248434,0.134646,-0.248839
0.250007,0.134939,-0.249124
0.251579,0.135233,-0.249409
0.253151,0.13553,-0.249697
0.254724,0.13583,-0.249985
0.256296,0.136131,-0.250275
0.257868,0.136435,-0.250567
0.259441,0.136741,-0.250859
0.261013,0.13705,-0.251153
0.262586,0.13736,-0.251448
0.264158,0.137673,-0.251744
0.26573,0.137989,-0.252042
0.267303,0.138306,-0.252341
0.268875,0.138626,-0.252641
0.270447,0.138949,-0.252942
0.27202,0.139273,-0.253244
0.273592,0.1396,-0.253548
0.275165,0.13993,-0.253853
0.276737,0.140262,-0.254159
0.278309,0.140596,-0.254466
0.279882,0.140932,-0.254774
0.281454,0.141271,-0.255083
0.283026,0.141612,-0.255394
0.284599,0.141956,-0.255705
0.286171,0.142302,-0.256018
0.287743,0.142651,-0.256331
0.289316,0.143002,-0.256646
0.290888,0.143355,-0.256961
0.292461,0.143711,-0.257278
0.294033,0.144069,-0.257595
0.295605,0.14443,-0.257914
0.297178,0.144793,-0.258233
0.29875,0.145159,-0.258554
