# epsilon:0.000160054
# mass:0.14
# tau0:0.4
# tauf:13
# nbar:0.00717191
alpha,RePhi,ImPhi,ReDPhi,ImDPhi
0.,-0.022427500041213713,0.08761272691906742,-0.13740537249447382,-0.02777048555948786
0.01,-0.02245132645260219,0.0876191835203507,-0.13739877339486417,-0.027803117237849305
0.02,-0.02245527839176368,0.0876202537069119,-0.13739767820991164,-0.027808528926938865
0.03,-0.022448591182781075,0.08761844268669139,-0.1373995313036633,-0.027799371505278093
0.04,-0.02243636777694077,0.08761513082489816,-0.13740291720074216,-0.027782631323919206
0.05,-0.022421081614712842,0.08761098633055384,-0.13740714905870247,-0.02776169386248513
0.06,-0.022403626096760377,0.08760624986356907,-0.13741197818796336,-0.027737781256356984
0.07,-0.022384021534500274,0.08760092543048079,-0.13741739766308161,-0.02771091983426949
0.08,-0.022361869622536334,0.08759490300287151,-0.13742351598355151,-0.027680562011516103
0.09,-0.022336626841259147,0.08758803229749615,-0.13743048108320638,-0.02764596042450459
0.1,-0.02230775226750829,0.0875801626654207,-0.1374384392478112,-0.027606370201106317
0.11,-0.022274772009584134,0.08757116045484475,-0.13744751718302511,-0.027561137109648366
0.12,-0.02223729164380603,0.08756091229921883,-0.13745781849792843,-0.02750971450861301
0.13,-0.022194979308801828,0.08754932042860966,-0.13746942829304282,-0.027451640084679527
0.14,-0.022147535210794236,0.08753629423500277,-0.13748242145649756,-0.027386493916031
0.15,-0.022094657933311335,0.08752174087508724,-0.13749687176102524,-0.027313852062406118
0.16,-0.022036013881400838,0.08750555660193385,-0.13751285998760385,-0.02723324432719103
0.17,-0.021971213203494773,0.08748761971793641,-0.13753048013776778,-0.027144120756250126
0.18,-0.02189979342744061,0.08746778547934296,-0.1375498433876512,-0.027045828561673896
0.19,-0.021821210646899757,0.08744588290872785,-0.13757107982934047,-0.0269375992461105
0.2,-0.02173483724733251,0.08742171324409191,-0.1375943382812006,-0.026818544545022662
0.21,-0.021639964734307165,0.0873950496366647,-0.1376197845659276,-0.026687659218869265
0.22,-0.02153581010742638,0.08736563767430248,-0.1376475986855638,-0.02654382856056744
0.23,-0.021421524315566733,0.0873331963288946,-0.13767797129387022,-0.026385838606325818
0.24,-0.021296201555253764,0.0872974189840254,-0.13771109980060356,-0.026212387343830988
0.25,-0.02115888847127447,0.08725797427685314,-0.13774718435716096,-0.02602209561563284
0.26,-0.021008592638548887,0.08721450657296691,-0.13778642388247744,-0.025813516851314146
0.27,-0.020844290010713234,0.08716663597538443,-0.1378290122022553,-0.02558514518046348
0.28,-0.020664931288578693,0.08711395784234002,-0.13787513430083187,-0.02533542184536116
0.29,-0.020469447374670467,0.08705604184909108,-0.13792496262796336,-0.025062740126126148
0.3,-0.020256754230365624,0.08699243067476091,-0.13797865336500778,-0.024765449201131995
0.31,-0.020025757538112015,0.08692263842596622,-0.138036342537047,-0.024441857489762416
0.32,-0.019775357596358106,0.08684614892559298,-0.13809814185841754,-0.02409023606790134
0.33,-0.019504454846544655,0.08676241399931008,-0.1381641342166676,-0.023708822718842185
0.34,-0.019211956359919912,0.08667085188644211,-0.13823436873087927,-0.023295827096931527
0.35000000000000003,-0.01889678350879471,0.0865708458880301,-0.13830885536067003,-0.02284943735359988
0.36,-0.018557880924575828,0.08646174334563382,-0.13838755908772665,-0.02236782842154745
