# 20241209_181901
# primespec:	data/spectra_real_sigma_constfield_20240912/spec_20241209_163722/spectr.txt
# qmax:	5
# ma:	1.0892
# mb:	0.14
# mc:	0.14
# B:	1
# Q:	1
# [DEBUG] pabc:	0.526298
# [DEBUG] Eabc:	0.5446
p,finalspecRe,finalspecIm
0,422.441,0
0.0100503,422.453,0
0.0201005,422.846,0
0.0301508,423.489,0
0.040201,424.367,0
0.0502513,425.518,0
0.0603015,426.952,0
0.0703518,428.66,0
0.080402,430.673,0
0.0904523,432.915,0
0.100503,435.397,0
0.110553,438.096,0
0.120603,441.075,0
0.130653,444.234,0
0.140704,447.692,0
0.150754,451.332,0
0.160804,455.079,0
0.170854,459.209,0
0.180905,463.306,0
0.190955,467.813,0
0.201005,472.365,0
0.211055,476.923,0
0.221106,481.855,0
0.231156,486.891,0
0.241206,491.824,0
0.251256,497.047,0
0.261307,502.521,0
0.271357,507.964,0
0.281407,513.273,0
0.291457,518.727,0
0.301508,524.065,0
0.311558,529.569,0
0.321608,535.514,0
0.331658,541.281,0
0.341709,547.569,0
0.351759,553.377,0
0.361809,559.789,0
0.371859,565.789,0
0.38191,572.126,0
0.39196,578.717,0
0.40201,584.893,0
0.41206,591.969,0
0.422111,598.842,0
0.432161,605.729,0
0.442211,614.106,0
0.452261,624.268,0
0.462312,634.855,0
0.472362,645.141,0
0.482412,652.383,0
0.492462,651.479,0
0.502513,637.359,0
0.512563,607.782,0
0.522613,564.079,0
0.532663,510.285,0
0.542714,450.484,0
0.552764,391.201,0
0.562814,336.81,0
0.572864,290.615,0
0.582915,253.277,0
0.592965,223.736,0
0.603015,200.019,0
0.613065,180.579,0
0.623116,164.44,0
0.633166,150.781,0
0.643216,138.871,0
0.653266,127.957,0
0.663317,117.934,0
0.673367,108.944,0
0.683417,101.054,0
0.693467,93.9059,0
0.703518,87.2265,0
0.713568,81.0622,0
0.723618,75.5621,0
0.733668,70.6254,0
0.743719,66.0103,0
0.753769,61.652,0
0.763819,57.6497,0
0.773869,54.0684,0
0.78392,50.8014,0
0.79397,47.6797,0
0.80402,44.7497,0
0.81407,42.0872,0
0.824121,39.7033,0
0.834171,37.4542,0
0.844221,35.2956,0
0.854271,33.3017,0
0.864322,31.5041,0
0.874372,29.8468,0
0.884422,28.2378,0
0.894472,26.6976,0
0.904523,25.2978,0
0.914573,24.0192,0
0.924623,22.791,0
0.934673,21.5899,0
0.944724,20.4514,0
0.954774,19.4322,0
0.964824,18.4622,0
0.974874,17.5184,0
0.984925,16.6091,0
0.994975,15.7871,0
1.00503,15.035,0
1.01508,14.3108,0
1.02513,13.6006,0
1.03518,12.9533,0
1.04523,12.3708,0
1.05528,11.8181,0
1.06533,11.2775,0
1.07538,10.7584,0
1.08543,10.2899,0
1.09548,9.85409,0
1.10553,9.42248,0
1.11558,8.99232,0
1.12563,8.59523,0
1.13568,8.2318,0
1.14573,7.87929,0
1.15578,7.52589,0
1.16583,7.1908,0
1.17588,6.89035,0
1.18593,6.61407,0
1.19598,6.33541,0
1.20603,6.06879,0
1.21608,5.82543,0
1.22613,5.60677,0
1.23618,5.39258,0
1.24623,5.17515,0
1.25628,4.96883,0
1.26633,4.78246,0
1.27638,4.60281,0
1.28643,4.41859,0
1.29648,4.23884,0
1.30653,4.07569,0
1.31658,3.92587,0
1.32663,3.77702,0
1.33668,3.62695,0
1.34673,3.48997,0
1.35678,3.36959,0
1.36683,3.25429,0
1.37688,3.13632,0
1.38693,3.02149,0
1.39698,2.91828,0
1.40704,2.82243,0
1.41709,2.72166,0
1.42714,2.62069,0
1.43719,2.52746,0
1.44724,2.44216,0
1.45729,2.35867,0
1.46734,2.27255,0
1.47739,2.19061,0
1.48744,2.11991,0
1.49749,2.05372,0
1.50754,1.98649,0
1.51759,1.91904,0
1.52764,1.85702,0
1.53769,1.80188,0
1.54774,1.74527,0
1.55779,1.68673,0
1.56784,1.62869,0
1.57789,1.57806,0
1.58794,1.52946,0
1.59799,1.47962,0
1.60804,1.42885,0
1.61809,1.38483,0
1.62814,1.34523,0
1.63819,1.30563,0
1.64824,1.26483,0
1.65829,1.2266,0
1.66834,1.19277,0
1.67839,1.15906,0
1.68844,1.1231,0
1.69849,1.08654,0
1.70854,1.05385,0
1.71859,1.02406,0
1.72864,0.993321,0
1.73869,0.961981,0
1.74874,0.932808,0
1.75879,0.907924,0
1.76884,0.884258,0
1.77889,0.859443,0
1.78894,0.834752,0
1.79899,0.812541,0
1.80905,0.792201,0
1.8191,0.770011,0
1.82915,0.746496,0
1.8392,0.72436,0
1.84925,0.704655,0
1.8593,0.685815,0
1.86935,0.665171,0
1.8794,0.645673,0
1.88945,0.629172,0
1.8995,0.613864,0
1.90955,0.598464,0
1.9196,0.582239,0
1.92965,0.567346,0
1.9397,0.553947,0
1.94975,0.540168,0
1.9598,0.524622,0
1.96985,0.509655,0
1.9799,0.496027,0
1.98995,0.483729,0
2,0.470707,0
