# 20241202_134043
# primespec:	data/spec_20241202_115843_4/spectr.txt
# qmax:	3.998
# ma:	1.5
# mb:	0.14
# mc:	0.14
# B:	1
# Q:	1
# [DEBUG] pabc:	0.736817
# [DEBUG] Eabc:	0.75
p,finalspecRe,finalspecIm
0,inf,0
0.0100503,inf,0
0.0201005,inf,0
0.0301508,inf,0
0.040201,inf,0
0.0502513,inf,0
0.0603015,294.265,0
0.0703518,294.939,0
0.080402,295.748,0
0.0904523,296.724,0
0.100503,298.017,0
0.110553,299.307,0
0.120603,300.604,0
0.130653,301.962,0
0.140704,303.383,0
0.150754,304.866,0
0.160804,306.446,0
0.170854,308.095,0
0.180905,309.815,0
0.190955,311.631,0
0.201005,313.51,0
0.211055,315.479,0
0.221106,317.49,0
0.231156,319.592,0
0.241206,321.789,0
0.251256,324.003,0
0.261307,326.316,0
0.271357,328.675,0
0.281407,331.105,0
0.291457,333.558,0
0.301508,336.076,0
0.311558,338.725,0
0.321608,341.334,0
0.331658,343.95,0
0.341709,346.707,0
0.351759,349.493,0
0.361809,352.2,0
0.371859,354.895,0
0.38191,357.76,0
0.39196,360.743,0
0.40201,363.693,0
0.41206,366.504,0
0.422111,369.37,0
0.432161,372.225,0
0.442211,375.065,0
0.452261,378.164,0
0.462312,381.147,0
0.472362,384.352,0
0.482412,387.415,0
0.492462,390.669,0
0.502513,393.746,0
0.512563,397.049,0
0.522613,400.089,0
0.532663,403.314,0
0.542714,406.545,0
0.552764,409.752,0
0.562814,413.191,0
0.572864,416.393,0
0.582915,419.906,0
0.592965,423.625,0
0.603015,427.167,0
0.613065,431.008,0
0.623116,435.14,0
0.633166,439.28,0
0.643216,443.685,0
0.653266,449.13,0
0.663317,455.238,0
0.673367,460.919,0
0.683417,465.12,0
0.693467,466.454,0
0.703518,462.927,0
0.713568,452.454,0
0.723618,433.779,0
0.733668,407.229,0
0.743719,374.482,0
0.753769,338.311,0
0.763819,302.184,0
0.773869,268.651,0
0.78392,239.282,0
0.79397,214.253,0
0.80402,193.351,0
0.81407,175.895,0
0.824121,161.404,0
0.834171,149.277,0
0.844221,138.969,0
0.854271,129.766,0
0.864322,121.323,0
0.874372,113.532,0
0.884422,106.597,0
0.894472,100.26,0
0.904523,94.4186,0
0.914573,88.9439,0
0.924623,83.8749,0
0.934673,79.3027,0
0.944724,75.0781,0
0.954774,71.0897,0
0.964824,67.2969,0
0.974874,63.779,0
0.984925,60.5645,0
0.994975,57.5729,0
1.00503,54.6899,0
1.01508,51.9497,0
1.02513,49.4129,0
1.03518,47.0847,0
1.04523,44.8564,0
1.05528,42.7096,0
1.06533,40.6856,0
1.07538,38.8262,0
1.08543,37.0896,0
1.09548,35.3955,0
1.10553,33.7845,0
1.11558,32.2903,0
1.12563,30.91,0
1.13568,29.5843,0
1.14573,28.3052,0
1.15578,27.0912,0
1.16583,25.9717,0
1.17588,24.9287,0
1.18593,23.9062,0
1.19598,22.9192,0
1.20603,22.0003,0
1.21608,21.1528,0
1.22613,20.3286,0
1.23618,19.5203,0
1.24623,18.7503,0
1.25628,18.0373,0
1.26633,17.3533,0
1.27638,16.6811,0
1.28643,16.0287,0
1.29648,15.4127,0
1.30653,14.8431,0
1.31658,14.2831,0
1.32663,13.7302,0
1.33668,13.2041,0
1.34673,12.7194,0
1.35678,12.2634,0
1.36683,11.8089,0
1.37688,11.3728,0
1.38693,10.9685,0
1.39698,10.5958,0
1.40704,10.2267,0
1.41709,9.86518,0
1.42714,9.5235,0
1.43719,9.20937,0
1.44724,8.9066,0
1.45729,8.59782,0
1.46734,8.29919,0
1.47739,8.01975,0
1.48744,7.75797,0
1.49749,7.49512,0
1.50754,7.2344,0
1.51759,6.98787,0
1.52764,6.76056,0
1.53769,6.54214,0
1.54774,6.32464,0
1.55779,6.11273,0
1.56784,5.92105,0
1.57789,5.74068,0
1.58794,5.56386,0
1.59799,5.38598,0
1.60804,5.21644,0
1.61809,5.06177,0
1.62814,4.91051,0
1.63819,4.755,0
1.64824,4.6049,0
1.65829,4.46506,0
1.66834,4.33115,0
1.67839,4.19673,0
1.68844,4.06333,0
1.69849,3.93868,0
1.70854,3.82543,0
1.71859,3.71772,0
1.72864,3.60171,0
1.73869,3.49475,0
1.74874,3.39734,0
1.75879,3.30377,0
1.76884,3.20919,0
1.77889,3.11447,0
1.78894,3.02584,0
1.79899,2.94228,0
1.80905,2.85948,0
1.8191,2.77481,0
1.82915,2.69259,0
1.8392,2.61752,0
1.84925,2.54585,0
1.8593,2.47429,0
1.86935,2.40327,0
1.8794,2.33754,0
1.88945,2.27793,0
1.8995,2.21835,0
1.90955,2.15685,0
1.9196,2.09858,0
1.92965,2.04378,0
1.9397,1.99147,0
1.94975,1.93677,0
1.9598,1.88168,0
1.96985,1.83139,0
1.9799,1.78422,0
1.98995,1.73743,0
2,1.68978,0
