# 20240809_110510
alpha,rRe,rIm
0.14623,1.85852,0
0.147803,1.87865,0
0.149375,1.89878,0
0.150947,1.91892,0
0.15252,1.93906,0
0.154092,1.95921,0
0.155665,1.97937,0
0.157237,1.99953,0
0.158809,2.0197,0
0.160382,2.03988,0
0.161954,2.06006,0
0.163526,2.08025,0
0.165099,2.10045,0
0.166671,2.12065,0
0.168243,2.14086,0
0.169816,2.16107,0
0.171388,2.1813,0
0.172961,2.20153,0
0.174533,2.22176,0
0.176105,2.24201,0
0.177678,2.26226,0
0.17925,2.28252,0
0.180822,2.30278,0
0.182395,2.32306,0
0.183967,2.34334,0
0.18554,2.36363,0
0.187112,2.38392,0
0.188684,2.40422,0
0.190257,2.42453,0
0.191829,2.44485,0
0.193401,2.46517,0
0.194974,2.4855,0
0.196546,2.50584,0
0.198118,2.52619,0
0.199691,2.54654,0
0.201263,2.5669,0
0.202836,2.58727,0
0.204408,2.60764,0
0.20598,2.62802,0
0.207553,2.64841,0
0.209125,2.6688,0
0.210697,2.68921,0
0.21227,2.70962,0
0.213842,2.73003,0
0.215415,2.75046,0
0.216987,2.77089,0
0.218559,2.79132,0
0.220132,2.81176,0
0.221704,2.83221,0
0.223276,2.85267,0
0.224849,2.87313,0
0.226421,2.8936,0
0.227993,2.91408,0
0.229566,2.93456,0
0.231138,2.95505,0
0.232711,2.97554,0
0.234283,2.99604,0
0.235855,3.01655,0
0.237428,3.03706,0
0.239,3.05758,0
0.240572,3.07811,0
0.242145,3.09864,0
0.243717,3.11917,0
0.24529,3.13971,0
0.246862,3.16026,0
0.248434,3.18081,0
0.250007,3.20137,0
0.251579,3.22193,0
0.253151,3.2425,0
0.254724,3.26307,0
0.256296,3.28365,0
0.257868,3.30423,0
0.259441,3.32481,0
0.261013,3.3454,0
0.262586,3.366,0
0.264158,3.3866,0
0.26573,3.4072,0
0.267303,3.42781,0
0.268875,3.44843,0
0.270447,3.46904,0
0.27202,3.48966,0
0.273592,3.51029,0
0.275165,3.53091,0
0.276737,3.55155,0
0.278309,3.57218,0
0.279882,3.59282,0
0.281454,3.61346,0
0.283026,3.6341,0
0.284599,3.65475,0
0.286171,3.6754,0
0.287743,3.69605,0
0.289316,3.71671,0
0.290888,3.73737,0
0.292461,3.75803,0
0.294033,3.77869,0
0.295605,3.79936,0
0.297178,3.82002,0
0.29875,3.84069,0
0.300322,3.86136,0
0.301895,3.88203,0
0.303467,3.90271,0
0.30504,3.92338,0
0.306612,3.94406,0
0.308184,3.96473,0
0.309757,3.98541,0
0.311329,4.00609,0
0.312901,4.02677,0
0.314474,4.04745,0
0.316046,4.06813,0
0.317618,4.08881,0
0.319191,4.10949,0
0.320763,4.13017,0
0.322336,4.15084,0
0.323908,4.17152,0
0.32548,4.1922,0
0.327053,4.21288,0
0.328625,4.23355,0
0.330197,4.25422,0
0.33177,4.2749,0
0.333342,4.29557,0
0.334915,4.31623,0
0.336487,4.3369,0
0.338059,4.35756,0
0.339632,4.37823,0
0.341204,4.39888,0
0.342776,4.41954,0
0.344349,4.44019,0
0.345921,4.46084,0
0.347493,4.48149,0
0.349066,4.50213,0
0.350638,4.52277,0
0.352211,4.5434,0
0.353783,4.56403,0
0.355355,4.58465,0
0.356928,4.60527,0
0.3585,4.62589,0
0.360072,4.64649,0
0.361645,4.6671,0
0.363217,4.68769,0
0.36479,4.70828,0
0.366362,4.72887,0
0.367934,4.74944,0
0.369507,4.77001,0
0.371079,4.79058,0
0.372651,4.81113,0
0.374224,4.83168,0
0.375796,4.85222,0
0.377368,4.87275,0
0.378941,4.89327,0
0.380513,4.91378,0
0.382086,4.93428,0
0.383658,4.95478,0
0.38523,4.97526,0
0.386803,4.99573,0
0.388375,5.0162,0
0.389947,5.03665,0
0.39152,5.05709,0
0.393092,5.07752,0
0.394665,5.09793,0
0.396237,5.11834,0
0.397809,5.13873,0
0.399382,5.15911,0
0.400954,5.17948,0
0.402526,5.19984,0
0.404099,5.22018,0
0.405671,5.2405,0
0.407243,5.26081,0
0.408816,5.28111,0
0.410388,5.30139,0
0.411961,5.32166,0
0.413533,5.34191,0
0.415105,5.36215,0
0.416678,5.38236,0
0.41825,5.40257,0
0.419822,5.42275,0
0.421395,5.44292,0
0.422967,5.46307,0
0.42454,5.4832,0
0.426112,5.50331,0
0.427684,5.52341,0
0.429257,5.54348,0
0.430829,5.56354,0
0.432401,5.58357,0
0.433974,5.60359,0
0.435546,5.62359,0
0.437118,5.64356,0
0.438691,5.66351,0
0.440263,5.68345,0
0.441836,5.70335,0
0.443408,5.72324,0
0.44498,5.74311,0
0.446553,5.76295,0
0.448125,5.78276,0
0.449697,5.80256,0
0.45127,5.82233,0
0.452842,5.84207,0
0.454415,5.8618,0
0.455987,5.88149,0
0.457559,5.90116,0
0.459132,5.92081,0
0.460704,5.94042,0
0.462276,5.96001,0
0.463849,5.97958,0
0.465421,5.99912,0
0.466994,6.01862,0
0.468566,6.03811,0
0.470138,6.05756,0
0.471711,6.07698,0
0.473283,6.09638,0
0.474855,6.11574,0
0.476428,6.13508,0
0.478,6.15438,0
0.479572,6.17366,0
0.481145,6.1929,0
0.482717,6.21211,0
0.48429,6.23129,0
0.485862,6.25044,0
0.487434,6.26956,0
0.489007,6.28864,0
0.490579,6.30769,0
0.492151,6.32671,0
0.493724,6.34569,0
0.495296,6.36464,0
0.496869,6.38355,0
0.498441,6.40243,0
0.500013,6.42128,0
0.501586,6.44008,0
0.503158,6.45886,0
0.50473,6.47759,0
0.506303,6.49629,0
0.507875,6.51495,0
0.509447,6.53358,0
0.51102,6.55217,0
0.512592,6.57072,0
0.514165,6.58923,0
0.515737,6.6077,0
0.517309,6.62613,0
0.518882,6.64452,0
0.520454,6.66288,0
0.522026,6.68119,0
0.523599,6.69946,0
0.525171,6.71769,0
0.526744,6.73588,0
0.528316,6.75403,0
0.529888,6.77213,0
0.531461,6.7902,0
0.533033,6.80822,0
0.534605,6.8262,0
0.536178,6.84413,0
0.53775,6.86202,0
0.539322,6.87986,0
0.540895,6.89767,0
0.542467,6.91542,0
0.54404,6.93313,0
0.545612,6.9508,0
0.547184,6.96841,0
0.548757,6.98599,0
0.550329,7.00351,0
0.551901,7.02099,0
0.553474,7.03842,0
0.555046,7.0558,0
0.556619,7.07314,0
0.558191,7.09042,0
0.559763,7.10766,0
0.561336,7.12485,0
0.562908,7.14198,0
0.56448,7.15907,0
0.566053,7.17611,0
0.567625,7.19309,0
0.569197,7.21002,0
0.57077,7.22691,0
0.572342,7.24374,0
0.573915,7.26052,0
0.575487,7.27724,0
0.577059,7.29391,0
0.578632,7.31053,0
0.580204,7.32709,0
0.581776,7.3436,0
0.583349,7.36006,0
0.584921,7.37646,0
0.586494,7.3928,0
0.588066,7.40909,0
0.589638,7.42532,0
0.591211,7.4415,0
0.592783,7.45762,0
0.594355,7.47368,0
0.595928,7.48968,0
0.5975,7.50563,0
0.599072,7.52151,0
0.600645,7.53734,0
0.602217,7.55311,0
0.60379,7.56881,0
0.605362,7.58446,0
0.606934,7.60005,0
0.608507,7.61558,0
0.610079,7.63104,0
0.611651,7.64645,0
0.613224,7.66179,0
0.614796,7.67707,0
0.616369,7.69228,0
0.617941,7.70744,0
0.619513,7.72253,0
0.621086,7.73755,0
0.622658,7.75251,0
0.62423,7.76741,0
0.625803,7.78224,0
0.627375,7.79701,0
0.628947,7.81171,0
0.63052,7.82634,0
0.632092,7.84091,0
0.633665,7.85541,0
0.635237,7.86984,0
0.636809,7.88421,0
0.638382,7.89851,0
0.639954,7.91274,0
0.641526,7.9269,0
0.643099,7.94099,0
0.644671,7.95501,0
0.646244,7.96896,0
0.647816,7.98284,0
0.649388,7.99665,0
0.650961,8.01039,0
0.652533,8.02406,0
0.654105,8.03766,0
0.655678,8.05118,0
0.65725,8.06463,0
0.658822,8.07801,0
0.660395,8.09132,0
0.661967,8.10455,0
0.66354,8.11771,0
0.665112,8.1308,0
0.666684,8.14381,0
0.668257,8.15675,0
0.669829,8.16961,0
0.671401,8.18239,0
0.672974,8.1951,0
0.674546,8.20774,0
0.676119,8.2203,0
0.677691,8.23278,0
0.679263,8.24518,0
0.680836,8.25751,0
0.682408,8.26976,0
0.68398,8.28193,0
0.685553,8.29402,0
0.687125,8.30604,0
0.688697,8.31797,0
0.69027,8.32983,0
0.691842,8.34161,0
0.693415,8.35331,0
0.694987,8.36492,0
0.696559,8.37646,0
0.698132,8.38792,0
0.699704,8.3993,0
0.701276,8.41059,0
0.702849,8.42181,0
0.704421,8.43294,0
0.705994,8.44399,0
0.707566,8.45496,0
0.709138,8.46585,0
0.710711,8.47665,0
0.712283,8.48737,0
0.713855,8.49801,0
0.715428,8.50857,0
0.717,8.51904,0
0.718572,8.52943,0
0.720145,8.53974,0
0.721717,8.54996,0
0.72329,8.56009,0
0.724862,8.57014,0
0.726434,8.58011,0
0.728007,8.58999,0
0.729579,8.59979,0
0.731151,8.6095,0
0.732724,8.61913,0
0.734296,8.62867,0
0.735869,8.63812,0
0.737441,8.64749,0
0.739013,8.65677,0
0.740586,8.66597,0
0.742158,8.67508,0
0.74373,8.6841,0
0.745303,8.69303,0
0.746875,8.70188,0
0.748447,8.71064,0
0.75002,8.71932,0
0.751592,8.7279,0
0.753165,8.7364,0
0.754737,8.74481,0
0.756309,8.75313,0
0.757882,8.76137,0
0.759454,8.76951,0
0.761026,8.77757,0
0.762599,8.78554,0
0.764171,8.79342,0
0.765744,8.80121,0
0.767316,8.80891,0
0.768888,8.81652,0
0.770461,8.82405,0
0.772033,8.83148,0
0.773605,8.83883,0
0.775178,8.84609,0
0.77675,8.85325,0
0.778323,8.86033,0
0.779895,8.86732,0
0.781467,8.87422,0
0.78304,8.88103,0
0.784612,8.88774,0
0.786184,8.89437,0
0.787757,8.90091,0
0.789329,8.90736,0
0.790901,8.91372,0
0.792474,8.91999,0
0.794046,8.92616,0
0.795619,8.93225,0
0.797191,8.93825,0
0.798763,8.94416,0
0.800336,8.94997,0
0.801908,8.9557,0
0.80348,8.96134,0
0.805053,8.96688,0
0.806625,8.97234,0
0.808198,8.9777,0
0.80977,8.98298,0
0.811342,8.98816,0
0.812915,8.99326,0
0.814487,8.99826,0
0.816059,9.00317,0
0.817632,9.008,0
0.819204,9.01273,0
0.820776,9.01737,0
0.822349,9.02192,0
0.823921,9.02639,0
0.825494,9.03076,0
0.827066,9.03504,0
0.828638,9.03924,0
0.830211,9.04334,0
0.831783,9.04735,0
0.833355,9.05128,0
0.834928,9.05511,0
0.8365,9.05886,0
0.838073,9.06251,0
0.839645,9.06608,0
0.841217,9.06955,0
0.84279,9.07294,0
0.844362,9.07624,0
0.845934,9.07945,0
0.847507,9.08257,0
0.849079,9.08561,0
0.850651,9.08855,0
0.852224,9.09141,0
0.853796,9.09418,0
0.855369,9.09686,0
0.856941,9.09946,0
0.858513,9.10197,0
0.860086,9.10439,0
0.861658,9.10672,0
0.86323,9.10897,0
0.864803,9.11113,0
0.866375,9.1132,0
0.867948,9.11519,0
0.86952,9.11709,0
0.871092,9.11891,0
0.872665,9.12064,0
0.874237,9.12229,0
0.875809,9.12385,0
0.877382,9.12533,0
0.878954,9.12672,0
0.880526,9.12803,0
0.882099,9.12926,0
0.883671,9.13041,0
0.885244,9.13147,0
0.886816,9.13245,0
0.888388,9.13334,0
0.889961,9.13416,0
0.891533,9.13489,0
0.893105,9.13555,0
0.894678,9.13612,0
0.89625,9.13662,0
0.897823,9.13703,0
0.899395,9.13737,0
0.900967,9.13762,0
0.90254,9.13781,0
0.904112,9.13789,0
0.905684,9.13788,0
0.907257,9.13786,0
0.908829,9.13774,0
0.910401,9.13752,0
0.911974,9.13723,0
0.913546,9.13687,0
0.915119,9.13644,0
0.916691,9.13593,0
0.918263,9.13535,0
0.919836,9.13469,0
0.921408,9.13396,0
0.92298,9.13316,0
0.924553,9.13229,0
0.926125,9.13134,0
0.927698,9.13033,0
0.92927,9.12925,0
0.930842,9.12809,0
0.932415,9.12687,0
0.933987,9.12558,0
0.935559,9.12422,0
0.937132,9.12279,0
0.938704,9.1213,0
0.940276,9.11974,0
0.941849,9.11811,0
0.943421,9.11642,0
0.944994,9.11467,0
0.946566,9.11285,0
0.948138,9.11097,0
0.949711,9.10902,0
0.951283,9.10702,0
0.952855,9.10495,0
0.954428,9.10282,0
0.956,9.10063,0
0.957573,9.09839,0
0.959145,9.09608,0
0.960717,9.09372,0
0.96229,9.09129,0
0.963862,9.08882,0
0.965434,9.08628,0
0.967007,9.08369,0
0.968579,9.08105,0
0.970151,9.07835,0
0.971724,9.07559,0
0.973296,9.07279,0
0.974869,9.06993,0
0.976441,9.06702,0
0.978013,9.06406,0
0.979586,9.06105,0
0.981158,9.05798,0
0.98273,9.05487,0
0.984303,9.05171,0
0.985875,9.04851,0
0.987448,9.04525,0
0.98902,9.04195,0
0.990592,9.03861,0
0.992165,9.03522,0
0.993737,9.03178,0
0.995309,9.0283,0
0.996882,9.02478,0
0.998454,9.02121,0
1.00003,9.01761,0
1.0016,9.01396,0
1.00317,9.01027,0
1.00474,9.00654,0
1.00632,9.00277,0
1.00789,8.99897,0
1.00946,8.99512,0
1.01103,8.99124,0
1.01261,8.98732,0
1.01418,8.98336,0
1.01575,8.97937,0
1.01732,8.97534,0
1.01889,8.97128,0
1.02047,8.96719,0
1.02204,8.96306,0
1.02361,8.9589,0
1.02518,8.95471,0
1.02676,8.95049,0
1.02833,8.94623,0
1.0299,8.94195,0
1.03147,8.93763,0
1.03305,8.93329,0
1.03462,8.92892,0
1.03619,8.92452,0
1.03776,8.92009,0
1.03934,8.91564,0
1.04091,8.91116,0
1.04248,8.90666,0
1.04405,8.90213,0
1.04563,8.89757,0
1.0472,8.893,0
1.04877,8.88839,0
1.05034,8.88377,0
1.05191,8.87912,0
1.05349,8.87445,0
1.05506,8.86976,0
1.05663,8.86505,0
1.0582,8.86032,0
1.05978,8.85557,0
1.06135,8.8508,0
1.06292,8.84602,0
1.06449,8.84121,0
1.06607,8.83639,0
1.06764,8.83154,0
1.06921,8.82669,0
1.07078,8.82181,0
1.07236,8.81692,0
1.07393,8.81202,0
1.0755,8.8071,0
1.07707,8.80217,0
1.07864,8.79722,0
1.08022,8.79226,0
1.08179,8.78728,0
1.08336,8.7823,0
1.08493,8.7773,0
1.08651,8.77229,0
1.08808,8.76727,0
1.08965,8.76224,0
1.09122,8.7572,0
1.0928,8.75215,0
1.09437,8.74709,0
1.09594,8.74202,0
1.09751,8.73694,0
1.09909,8.73185,0
1.10066,8.72676,0
1.10223,8.72166,0
1.1038,8.71655,0
1.10538,8.71144,0
1.10695,8.70632,0
1.10852,8.7012,0
1.11009,8.69607,0
1.11166,8.69093,0
1.11324,8.68579,0
1.11481,8.68065,0
1.11638,8.6755,0
1.11795,8.67035,0
1.11953,8.6652,0
1.1211,8.66005,0
1.12267,8.65489,0
1.12424,8.64973,0
1.12582,8.64457,0
1.12739,8.63941,0
1.12896,8.63425,0
1.13053,8.62909,0
1.13211,8.62392,0
1.13368,8.61876,0
1.13525,8.6136,0
1.13682,8.60844,0
1.13839,8.60328,0
1.13997,8.59813,0
1.14154,8.59297,0
1.14311,8.58782,0
1.14468,8.58267,0
1.14626,8.57753,0
1.14783,8.57238,0
1.1494,8.56724,0
1.15097,8.56211,0
1.15255,8.55698,0
1.15412,8.55185,0
1.15569,8.54673,0
1.15726,8.54162,0
1.15884,8.53651,0
1.16041,8.5314,0
1.16198,8.5263,0
1.16355,8.52121,0
1.16513,8.51613,0
1.1667,8.51105,0
1.16827,8.50598,0
1.16984,8.50091,0
1.17141,8.49586,0
1.17299,8.49081,0
1.17456,8.48577,0
1.17613,8.48074,0
1.1777,8.47572,0
1.17928,8.47071,0
1.18085,8.46571,0
1.18242,8.46071,0
1.18399,8.45573,0
1.18557,8.45076,0
1.18714,8.4458,0
1.18871,8.44085,0
1.19028,8.43591,0
1.19186,8.43098,0
1.19343,8.42606,0
1.195,8.42115,0
1.19657,8.41626,0
1.19814,8.41138,0
1.19972,8.40651,0
1.20129,8.40165,0
1.20286,8.39681,0
1.20443,8.39198,0
1.20601,8.38716,0
1.20758,8.38236,0
1.20915,8.37757,0
1.21072,8.3728,0
1.2123,8.36804,0
1.21387,8.36329,0
1.21544,8.35856,0
1.21701,8.35385,0
1.21859,8.34915,0
1.22016,8.34447,0
1.22173,8.3398,0
1.2233,8.33515,0
1.22488,8.33051,0
1.22645,8.32589,0
1.22802,8.32129,0
1.22959,8.31671,0
1.23116,8.31214,0
1.23274,8.3076,0
1.23431,8.30307,0
1.23588,8.29855,0
1.23745,8.29406,0
1.23903,8.28958,0
1.2406,8.28513,0
1.24217,8.28069,0
1.24374,8.27628,0
1.24532,8.27188,0
1.24689,8.2675,0
1.24846,8.26314,0
1.25003,8.25881,0
1.25161,8.25449,0
1.25318,8.2502,0
1.25475,8.24592,0
1.25632,8.24167,0
1.25789,8.23744,0
1.25947,8.23323,0
1.26104,8.22905,0
1.26261,8.22488,0
1.26418,8.22074,0
1.26576,8.21663,0
1.26733,8.21253,0
1.2689,8.20846,0
1.27047,8.20441,0
1.27205,8.20039,0
1.27362,8.19639,0
1.27519,8.19241,0
1.27676,8.18846,0
1.27834,8.18454,0
1.27991,8.18063,0
1.28148,8.17676,0
1.28305,8.17291,0
1.28463,8.16908,0
1.2862,8.16528,0
1.28777,8.16151,0
1.28934,8.15776,0
1.29091,8.15404,0
1.29249,8.15035,0
1.29406,8.14668,0
1.29563,8.14304,0
1.2972,8.13943,0
1.29878,8.13585,0
1.30035,8.13229,0
1.30192,8.12876,0
1.30349,8.12526,0
1.30507,8.12178,0
1.30664,8.11834,0
1.30821,8.11492,0
1.30978,8.11153,0
1.31136,8.10817,0
1.31293,8.10484,0
1.3145,8.10154,0
1.31607,8.09827,0
1.31764,8.09503,0
1.31922,8.09182,0
1.32079,8.08864,0
1.32236,8.08548,0
1.32393,8.08236,0
1.32551,8.07927,0
1.32708,8.07621,0
1.32865,8.07318,0
1.33022,8.07019,0
1.3318,8.06722,0
1.33337,8.06429,0
1.33494,8.06138,0
1.33651,8.05851,0
1.33809,8.05568,0
1.33966,8.05287,0
1.34123,8.0501,0
1.3428,8.04736,0
1.34438,8.04465,0
1.34595,8.04198,0
1.34752,8.03935,0
1.34909,8.03674,0
1.35066,8.03417,0
1.35224,8.03164,0
1.35381,8.02914,0
1.35538,8.02668,0
1.35695,8.02425,0
1.35853,8.02186,0
1.3601,8.01951,0
1.36167,8.01719,0
1.36324,8.01491,0
1.36482,8.01267,0
1.36639,8.01047,0
1.36796,8.00831,0
1.36953,8.00618,0
1.37111,8.0041,0
1.37268,8.00205,0
1.37425,8.00005,0
1.37582,7.99809,0
1.37739,7.99616,0
1.37897,7.99428,0
1.38054,7.99245,0
1.38211,7.99065,0
1.38368,7.9889,0
1.38526,7.98719,0
1.38683,7.98553,0
1.3884,7.98391,0
1.38997,7.98234,0
1.39155,7.98081,0
1.39312,7.97933,0
1.39469,7.97789,0
1.39626,7.97651,0
1.39784,7.97517,0
1.39941,7.97388,0
1.40098,7.97264,0
1.40255,7.97144,0
1.40413,7.9703,0
1.4057,7.96921,0
1.40727,7.96817,0
1.40884,7.96718,0
1.41041,7.96624,0
1.41199,7.96535,0
1.41356,7.96452,0
1.41513,7.96374,0
1.4167,7.96301,0
1.41828,7.96234,0
1.41985,7.96172,0
1.42142,7.96116,0
1.42299,7.96065,0
1.42457,7.9602,0
1.42614,7.9598,0
1.42771,7.95947,0
1.42928,7.95918,0
1.43086,7.95897,0
1.43243,7.95879,0
1.434,7.95871,0
1.43557,7.95866,0
1.43714,7.95867,0
1.43872,7.95875,0
1.44029,7.95888,0
1.44186,7.95909,0
1.44343,7.95935,0
1.44501,7.95968,0
1.44658,7.96007,0
1.44815,7.96053,0
1.44972,7.96105,0
1.4513,7.96164,0
1.45287,7.9623,0
1.45444,7.96303,0
1.45601,7.96382,0
1.45759,7.96469,0
1.45916,7.96562,0
1.46073,7.96663,0
1.4623,7.96771,0
1.46388,7.96887,0
1.46545,7.9701,0
1.46702,7.97141,0
1.46859,7.97279,0
1.47016,7.97426,0
1.47174,7.9758,0
1.47331,7.97743,0
1.47488,7.97914,0
1.47645,7.98093,0
1.47803,7.98281,0
1.4796,7.98478,0
1.48117,7.98683,0
1.48274,7.98897,0
1.48432,7.9912,0
1.48589,7.99353,0
1.48746,7.99594,0
1.48903,7.99845,0
1.49061,8.00106,0
1.49218,8.00376,0
1.49375,8.00656,0
1.49532,8.00946,0
1.49689,8.01245,0
1.49847,8.01555,0
1.50004,8.01875,0
1.50161,8.02205,0
1.50318,8.02545,0
1.50476,8.02896,0
1.50633,8.03257,0
1.5079,8.03629,0
1.50947,8.04011,0
1.51105,8.04404,0
1.51262,8.04808,0
1.51419,8.05223,0
1.51576,8.05648,0
1.51734,8.06085,0
1.51891,8.06533,0
1.52048,8.06993,0
1.52205,8.07464,0
1.52363,8.07947,0
1.5252,8.08442,0
1.52677,8.08949,0
1.52834,8.09469,0
1.52991,8.10001,0
1.53149,8.10547,0
1.53306,8.11107,0
1.53463,8.11682,0
1.5362,8.12271,0
1.53778,8.12876,0
1.53935,8.13498,0
1.54092,8.14136,0
1.54249,8.14793,0
1.54407,8.1547,0
1.54564,8.16167,0
1.54721,8.16885,0
1.54878,8.17626,0
1.55036,8.18393,0
1.55193,8.19185,0
1.5535,8.20004,0
1.55507,8.20854,0
1.55665,8.21735,0
1.55822,8.22649,0
1.55979,8.23598,0
1.56136,8.24585,0
1.56293,8.25612,0
1.56451,8.2668,0
1.56608,8.27793,0
1.56765,8.28953,0
1.56922,8.30164,0
1.5708,8.31437,0
