# 20240823_144700
alpha,field0Re,field0Im
0,0.090366,-0.0638984
0.00157237,0.090366,-0.0638937
0.00314474,0.090366,-0.0638893
0.00471711,0.090366,-0.0638849
0.00628947,0.090366,-0.0638803
0.00786184,0.090366,-0.0638752
0.00943421,0.090366,-0.0638695
0.0110066,0.090366,-0.0638629
0.0125789,0.090366,-0.0638552
0.0141513,0.090366,-0.0638464
0.0157237,0.090366,-0.0638369
0.0172961,0.090366,-0.0638267
0.0188684,0.090366,-0.063816
0.0204408,0.090366,-0.063805
0.0220132,0.090366,-0.0637933
0.0235855,0.090366,-0.0637807
0.0251579,0.090366,-0.0637674
0.0267303,0.090366,-0.0637534
0.0283026,0.0903659,-0.0637389
0.029875,0.0903659,-0.0637239
0.0314474,0.0903659,-0.0637084
0.0330197,0.0903659,-0.0636921
0.0345921,0.0903659,-0.063675
0.0361645,0.0903658,-0.0636573
0.0377368,0.0903658,-0.0636391
0.0393092,0.0903657,-0.0636203
0.0408816,0.0903657,-0.063601
0.042454,0.0903657,-0.0635809
0.0440263,0.0903656,-0.0635602
0.0455987,0.0903656,-0.0635387
0.0471711,0.0903655,-0.0635167
0.0487434,0.0903654,-0.0634941
0.0503158,0.0903654,-0.0634709
0.0518882,0.0903653,-0.0634471
0.0534605,0.0903652,-0.0634226
0.0550329,0.0903651,-0.0633974
0.0566053,0.090365,-0.0633716
0.0581776,0.0903649,-0.0633451
0.05975,0.0903648,-0.0633181
0.0613224,0.0903647,-0.0632905
0.0628947,0.0903645,-0.0632622
0.0644671,0.0903644,-0.0632331
0.0660395,0.0903643,-0.0632034
0.0676119,0.0903641,-0.0631731
0.0691842,0.0903639,-0.0631421
0.0707566,0.0903638,-0.0631106
0.072329,0.0903636,-0.0630784
0.0739013,0.0903634,-0.0630454
0.0754737,0.0903631,-0.0630117
0.0770461,0.0903629,-0.0629774
0.0786184,0.0903627,-0.0629425
0.0801908,0.0903624,-0.0629069
0.0817632,0.0903622,-0.0628707
0.0833355,0.0903619,-0.0628337
0.0849079,0.0903616,-0.0627961
0.0864803,0.0903613,-0.0627577
0.0880526,0.0903609,-0.0627187
0.089625,0.0903606,-0.062679
0.0911974,0.0903602,-0.0626388
0.0927698,0.0903598,-0.0625977
0.0943421,0.0903594,-0.0625559
0.0959145,0.090359,-0.0625134
0.0974869,0.0903586,-0.0624703
0.0990592,0.0903581,-0.0624264
0.100632,0.0903576,-0.062382
0.102204,0.0903571,-0.0623368
0.103776,0.0903566,-0.0622908
0.105349,0.090356,-0.0622441
0.106921,0.0903554,-0.0621967
0.108493,0.0903548,-0.0621487
0.110066,0.0903542,-0.0620999
0.111638,0.0903536,-0.0620505
0.113211,0.0903529,-0.0620003
0.114783,0.0903522,-0.0619493
0.116355,0.0903514,-0.0618976
0.117928,0.0903506,-0.0618452
0.1195,0.0903498,-0.0617921
0.121072,0.090349,-0.0617384
0.122645,0.0903481,-0.0616838
0.124217,0.0903472,-0.0616285
0.125789,0.0903463,-0.0615724
0.127362,0.0903453,-0.0615156
0.128934,0.0903443,-0.0614581
0.130507,0.0903433,-0.0613999
0.132079,0.0903422,-0.0613409
0.133651,0.0903411,-0.0612811
0.135224,0.0903399,-0.0612205
0.136796,0.0903387,-0.0611592
0.138368,0.0903375,-0.0610972
0.139941,0.0903362,-0.0610344
0.141513,0.0903349,-0.0609709
0.143086,0.0903335,-0.0609066
0.144658,0.0903321,-0.0608414
0.14623,0.0903306,-0.0607755
0.147803,0.0903291,-0.0607088
0.149375,0.0903275,-0.0606414
0.150947,0.0903259,-0.0605732
0.15252,0.0903243,-0.0605042
0.154092,0.0903225,-0.0604344
0.155665,0.0903208,-0.0603637
0.157237,0.0903189,-0.0602923
0.158809,0.090317,-0.0602201
0.160382,0.0903151,-0.0601471
0.161954,0.0903131,-0.0600733
0.163526,0.090311,-0.0599987
0.165099,0.0903089,-0.0599232
0.166671,0.0903067,-0.0598468
0.168243,0.0903044,-0.0597697
0.169816,0.0903021,-0.0596918
0.171388,0.0902997,-0.059613
0.172961,0.0902973,-0.0595334
0.174533,0.0902947,-0.0594529
0.176105,0.0902921,-0.0593716
0.177678,0.0902895,-0.0592894
0.17925,0.0902867,-0.0592063
0.180822,0.0902839,-0.0591225
0.182395,0.090281,-0.0590377
0.183967,0.090278,-0.058952
0.18554,0.0902749,-0.0588655
0.187112,0.0902718,-0.058778
0.188684,0.0902685,-0.0586897
0.190257,0.0902652,-0.0586006
0.191829,0.0902618,-0.0585105
0.193401,0.0902583,-0.0584195
0.194974,0.0902547,-0.0583275
0.196546,0.090251,-0.0582347
0.198118,0.0902472,-0.0581409
0.199691,0.0902433,-0.0580462
0.201263,0.0902393,-0.0579507
0.202836,0.0902353,-0.0578541
0.204408,0.0902311,-0.0577566
0.20598,0.0902268,-0.0576581
0.207553,0.0902224,-0.0575587
0.209125,0.0902178,-0.0574583
0.210697,0.0902132,-0.057357
0.21227,0.0902085,-0.0572547
0.213842,0.0902036,-0.0571514
0.215415,0.0901986,-0.0570471
0.216987,0.0901935,-0.0569418
0.218559,0.0901883,-0.0568355
0.220132,0.090183,-0.0567283
0.221704,0.0901775,-0.05662
0.223276,0.0901719,-0.0565107
0.224849,0.0901661,-0.0564003
0.226421,0.0901603,-0.0562889
0.227993,0.0901543,-0.0561765
0.229566,0.0901481,-0.056063
0.231138,0.0901418,-0.0559486
0.232711,0.0901354,-0.055833
0.234283,0.0901288,-0.0557163
0.235855,0.090122,-0.0555986
0.237428,0.0901151,-0.0554798
0.239,0.0901081,-0.0553599
0.240572,0.0901009,-0.055239
0.242145,0.0900935,-0.0551169
0.243717,0.090086,-0.0549938
0.24529,0.0900782,-0.0548694
0.246862,0.0900703,-0.054744
0.248434,0.0900623,-0.0546174
0.250007,0.0900541,-0.0544898
0.251579,0.0900457,-0.054361
0.253151,0.0900371,-0.054231
0.254724,0.0900283,-0.0540999
0.256296,0.0900193,-0.0539675
0.257868,0.0900101,-0.053834
0.259441,0.0900007,-0.0536994
0.261013,0.0899912,-0.0535636
0.262586,0.0899814,-0.0534266
0.264158,0.0899714,-0.0532883
0.26573,0.0899612,-0.0531488
0.267303,0.0899508,-0.0530081
0.268875,0.0899402,-0.0528662
0.270447,0.0899294,-0.0527231
0.27202,0.0899183,-0.0525788
0.273592,0.089907,-0.0524331
0.275165,0.0898955,-0.0522862
0.276737,0.0898837,-0.052138
0.278309,0.0898717,-0.0519886
0.279882,0.0898594,-0.0518379
0.281454,0.0898469,-0.051686
0.283026,0.0898342,-0.0515327
0.284599,0.0898211,-0.051378
0.286171,0.0898079,-0.0512221
0.287743,0.0897943,-0.0510648
0.289316,0.0897805,-0.0509063
0.290888,0.0897664,-0.0507464
0.292461,0.0897521,-0.0505852
0.294033,0.0897374,-0.0504225
0.295605,0.0897225,-0.0502585
0.297178,0.0897072,-0.0500932
0.29875,0.0896917,-0.0499265
0.300322,0.0896759,-0.0497584
0.301895,0.0896597,-0.0495889
0.303467,0.0896433,-0.049418
0.30504,0.0896265,-0.0492456
0.306612,0.0896094,-0.0490719
0.308184,0.089592,-0.0488967
0.309757,0.0895742,-0.0487201
0.311329,0.0895562,-0.0485421
0.312901,0.0895378,-0.0483626
0.314474,0.089519,-0.0481816
0.316046,0.0894998,-0.0479991
0.317618,0.0894803,-0.0478152
0.319191,0.0894605,-0.0476298
0.320763,0.0894403,-0.0474429
0.322336,0.0894197,-0.0472545
0.323908,0.0893987,-0.0470646
0.32548,0.0893774,-0.0468731
0.327053,0.0893556,-0.0466801
0.328625,0.0893335,-0.0464856
0.330197,0.0893109,-0.0462896
0.33177,0.089288,-0.046092
0.333342,0.0892646,-0.0458928
0.334915,0.0892408,-0.045692
0.336487,0.0892166,-0.0454897
0.338059,0.0891919,-0.0452857
0.339632,0.0891668,-0.0450802
0.341204,0.0891413,-0.0448732
