# 20240822_172219
alpha,Dfield0Re,Dfield0Im
0,0.159012,-0.224877
0.00157237,0.159092,-0.22499
0.00314474,0.159177,-0.22511
0.00471711,0.159262,-0.22523
0.00628947,0.159343,-0.225345
0.00786184,0.159417,-0.22545
0.00943421,0.15948,-0.225538
0.0110066,0.159529,-0.225608
0.0125789,0.159572,-0.225669
0.0141513,0.15961,-0.225723
0.0157237,0.159645,-0.225773
0.0172961,0.159678,-0.225818
0.0188684,0.159708,-0.225862
0.0204408,0.159738,-0.225903
0.0220132,0.159765,-0.225942
0.0235855,0.15979,-0.225977
0.0251579,0.159813,-0.22601
0.0267303,0.159837,-0.226043
0.0283026,0.15986,-0.226077
0.029875,0.159885,-0.226112
0.0314474,0.159911,-0.226149
0.0330197,0.159938,-0.226186
0.0345921,0.159964,-0.226223
0.0361645,0.159991,-0.226262
0.0377368,0.16002,-0.226302
0.0393092,0.16005,-0.226344
0.0408816,0.160081,-0.226389
0.042454,0.160114,-0.226436
0.0440263,0.160149,-0.226485
0.0455987,0.160186,-0.226537
0.0471711,0.160224,-0.22659
0.0487434,0.160263,-0.226646
0.0503158,0.160304,-0.226704
0.0518882,0.160346,-0.226764
0.0534605,0.160391,-0.226827
0.0550329,0.160437,-0.226893
0.0566053,0.160485,-0.226961
0.0581776,0.160535,-0.227031
0.05975,0.160586,-0.227102
0.0613224,0.160638,-0.227176
0.0628947,0.160692,-0.227253
0.0644671,0.160748,-0.227332
0.0660395,0.160805,-0.227413
0.0676119,0.160864,-0.227496
0.0691842,0.160924,-0.227581
0.0707566,0.160985,-0.227668
0.072329,0.161048,-0.227757
0.0739013,0.161113,-0.227848
0.0754737,0.161178,-0.227941
0.0770461,0.161245,-0.228036
0.0786184,0.161314,-0.228132
0.0801908,0.161383,-0.22823
0.0817632,0.161453,-0.22833
0.0833355,0.161525,-0.228431
0.0849079,0.161598,-0.228535
0.0864803,0.161673,-0.22864
0.0880526,0.161748,-0.228747
0.089625,0.161825,-0.228855
0.0911974,0.161902,-0.228965
0.0927698,0.161981,-0.229076
0.0943421,0.162061,-0.229189
0.0959145,0.162142,-0.229304
0.0974869,0.162225,-0.22942
0.0990592,0.162308,-0.229538
0.100632,0.162392,-0.229657
0.102204,0.162478,-0.229778
0.103776,0.162565,-0.229901
0.105349,0.162652,-0.230025
0.106921,0.162741,-0.230151
0.108493,0.162831,-0.230278
0.110066,0.162922,-0.230407
0.111638,0.163015,-0.230538
0.113211,0.163108,-0.23067
0.114783,0.163203,-0.230803
0.116355,0.163298,-0.230939
0.117928,0.163395,-0.231076
0.1195,0.163494,-0.231215
0.121072,0.163593,-0.231355
0.122645,0.163693,-0.231497
0.124217,0.163795,-0.231641
0.125789,0.163898,-0.231787
0.127362,0.164002,-0.231934
0.128934,0.164107,-0.232083
0.130507,0.164214,-0.232234
0.132079,0.164322,-0.232386
0.133651,0.164431,-0.232541
0.135224,0.164542,-0.232697
0.136796,0.164654,-0.232855
0.138368,0.164767,-0.233015
0.139941,0.164881,-0.233177
0.141513,0.164997,-0.233341
0.143086,0.165114,-0.233506
0.144658,0.165232,-0.233674
0.14623,0.165352,-0.233843
0.147803,0.165473,-0.234015
0.149375,0.165596,-0.234188
0.150947,0.16572,-0.234363
0.15252,0.165845,-0.23454
0.154092,0.165972,-0.234719
0.155665,0.1661,-0.2349
0.157237,0.166229,-0.235083
0.158809,0.16636,-0.235268
0.160382,0.166492,-0.235455
0.161954,0.166625,-0.235644
0.163526,0.16676,-0.235835
0.165099,0.166897,-0.236028
0.166671,0.167035,-0.236222
0.168243,0.167174,-0.236419
0.169816,0.167314,-0.236618
0.171388,0.167456,-0.236818
0.172961,0.167599,-0.237021
0.174533,0.167744,-0.237226
0.176105,0.16789,-0.237432
0.177678,0.168037,-0.237641
0.17925,0.168186,-0.237851
0.180822,0.168336,-0.238063
0.182395,0.168487,-0.238277
0.183967,0.16864,-0.238493
0.18554,0.168794,-0.238711
0.187112,0.16895,-0.238931
0.188684,0.169107,-0.239153
0.190257,0.169265,-0.239377
0.191829,0.169424,-0.239602
0.193401,0.169585,-0.239829
0.194974,0.169747,-0.240058
0.196546,0.16991,-0.240289
0.198118,0.170075,-0.240522
0.199691,0.170241,-0.240757
0.201263,0.170408,-0.240993
0.202836,0.170576,-0.241231
0.204408,0.170746,-0.241471
0.20598,0.170916,-0.241712
0.207553,0.171088,-0.241956
0.209125,0.171262,-0.242201
0.210697,0.171436,-0.242447
0.21227,0.171612,-0.242695
0.213842,0.171788,-0.242945
0.215415,0.171966,-0.243197
0.216987,0.172146,-0.243451
0.218559,0.172326,-0.243705
0.220132,0.172507,-0.243962
0.221704,0.17269,-0.24422
0.223276,0.172873,-0.24448
0.224849,0.173058,-0.244741
0.226421,0.173244,-0.245004
0.227993,0.173431,-0.245268
0.229566,0.173619,-0.245534
0.231138,0.173808,-0.245801
0.232711,0.173998,-0.24607
0.234283,0.174189,-0.246341
0.235855,0.174381,-0.246613
0.237428,0.174575,-0.246886
0.239,0.174769,-0.247161
0.240572,0.174964,-0.247437
0.242145,0.175161,-0.247714
0.243717,0.175358,-0.247993
0.24529,0.175556,-0.248274
0.246862,0.175756,-0.248556
0.248434,0.175956,-0.248839
0.250007,0.176157,-0.249124
0.251579,0.176359,-0.249409
0.253151,0.176562,-0.249697
0.254724,0.176766,-0.249985
0.256296,0.176971,-0.250275
0.257868,0.177177,-0.250567
0.259441,0.177384,-0.250859
0.261013,0.177592,-0.251153
0.262586,0.177801,-0.251448
0.264158,0.17801,-0.251744
0.26573,0.178221,-0.252042
0.267303,0.178432,-0.252341
0.268875,0.178644,-0.252641
0.270447,0.178857,-0.252942
0.27202,0.179071,-0.253244
0.273592,0.179285,-0.253548
0.275165,0.179501,-0.253853
0.276737,0.179717,-0.254159
0.278309,0.179935,-0.254466
0.279882,0.180152,-0.254774
0.281454,0.180371,-0.255083
0.283026,0.18059,-0.255394
0.284599,0.180811,-0.255705
0.286171,0.181032,-0.256018
0.287743,0.181254,-0.256331
0.289316,0.181476,-0.256646
0.290888,0.181699,-0.256961
0.292461,0.181923,-0.257278
0.294033,0.182147,-0.257595
0.295605,0.182373,-0.257914
0.297178,0.182599,-0.258233
0.29875,0.182825,-0.258554
0.300322,0.183052,-0.258875
0.301895,0.18328,-0.259197
0.303467,0.183508,-0.25952
0.30504,0.183737,-0.259844
0.306612,0.183967,-0.260168
0.308184,0.184197,-0.260493
0.309757,0.184427,-0.260819
0.311329,0.184658,-0.261146
0.312901,0.18489,-0.261473
0.314474,0.185122,-0.261802
0.316046,0.185354,-0.26213
0.317618,0.185587,-0.26246
0.319191,0.18582,-0.26279
0.320763,0.186054,-0.26312
0.322336,0.186288,-0.263451
0.323908,0.186522,-0.263782
0.32548,0.186757,-0.264114
0.327053,0.186992,-0.264447
0.328625,0.187227,-0.264779
0.330197,0.187462,-0.265112
0.33177,0.187698,-0.265445
0.333342,0.187934,-0.265778
0.334915,0.18817,-0.266112
0.336487,0.188406,-0.266446
0.338059,0.188642,-0.26678
0.339632,0.188878,-0.267114
0.341204,0.189114,-0.267448
0.342776,0.18935,-0.267782
0.344349,0.189587,-0.268116
0.345921,0.189823,-0.26845
0.347493,0.190059,-0.268784
0.349066,0.190295,-0.269117
0.350638,0.19053,-0.26945
0.352211,0.190765,-0.269783
