# 20240826_150536
alpha,field0Re,field0Im
0,0.036268,0
0.00157237,0.0362722,0
0.00314474,0.0362762,0
0.00471711,0.0362801,0
0.00628947,0.0362842,0
0.00786184,0.0362887,0
0.00943421,0.0362938,0
0.0110066,0.0362997,0
0.0125789,0.0363067,0
0.0141513,0.0363145,0
0.0157237,0.036323,0
0.0172961,0.0363322,0
0.0188684,0.0363417,0
0.0204408,0.0363515,0
0.0220132,0.0363619,0
0.0235855,0.0363732,0
0.0251579,0.0363851,0
0.0267303,0.0363975,0
0.0283026,0.0364105,0
0.029875,0.0364238,0
0.0314474,0.0364376,0
0.0330197,0.0364522,0
0.0345921,0.0364673,0
0.0361645,0.0364831,0
0.0377368,0.0364993,0
0.0393092,0.0365161,0
0.0408816,0.0365332,0
0.042454,0.036551,0
0.0440263,0.0365695,0
0.0455987,0.0365885,0
0.0471711,0.036608,0
0.0487434,0.0366281,0
0.0503158,0.0366486,0
0.0518882,0.0366697,0
0.0534605,0.0366914,0
0.0550329,0.0367137,0
0.0566053,0.0367366,0
0.0581776,0.0367599,0
0.05975,0.0367838,0
0.0613224,0.0368082,0
0.0628947,0.0368332,0
0.0644671,0.0368588,0
0.0660395,0.036885,0
0.0676119,0.0369117,0
0.0691842,0.0369389,0
0.0707566,0.0369666,0
0.072329,0.036995,0
0.0739013,0.0370239,0
0.0754737,0.0370535,0
0.0770461,0.0370836,0
0.0786184,0.0371142,0
0.0801908,0.0371453,0
0.0817632,0.037177,0
0.0833355,0.0372093,0
0.0849079,0.0372422,0
0.0864803,0.0372757,0
0.0880526,0.0373097,0
0.089625,0.0373443,0
0.0911974,0.0373793,0
0.0927698,0.037415,0
0.0943421,0.0374513,0
0.0959145,0.0374882,0
0.0974869,0.0375256,0
0.0990592,0.0375636,0
0.100632,0.0376021,0
0.102204,0.0376412,0
0.103776,0.0376809,0
0.105349,0.0377212,0
0.106921,0.037762,0
0.108493,0.0378034,0
0.110066,0.0378453,0
0.111638,0.0378878,0
0.113211,0.0379309,0
0.114783,0.0379746,0
0.116355,0.0380188,0
0.117928,0.0380636,0
0.1195,0.038109,0
