# 20240823_135842
alpha,Df0Re,Df0Im
0,-0.137708,0.159012
0.01,-0.138107,0.159454
0.02,-0.138265,0.159599
0.03,-0.13834,0.159634
0.04,-0.138412,0.159649
0.05,-0.138514,0.159684
0.06,-0.138655,0.159747
0.07,-0.138831,0.159835
0.08,-0.139037,0.159939
0.09,-0.139265,0.160052
0.1,-0.139511,0.160168
0.11,-0.139775,0.160286
0.12,-0.140056,0.160404
0.13,-0.140356,0.160524
0.14,-0.140675,0.160645
0.15,-0.141015,0.160769
0.16,-0.141376,0.160895
0.17,-0.141758,0.161021
0.18,-0.142158,0.161144
0.19,-0.142575,0.161259
0.2,-0.143006,0.161363
0.21,-0.143446,0.161449
0.22,-0.143891,0.16151
0.23,-0.144338,0.16154
0.24,-0.144782,0.161533
0.25,-0.145219,0.161482
0.26,-0.145644,0.16138
0.27,-0.146054,0.161219
0.28,-0.146443,0.160993
0.29,-0.146807,0.160694
0.3,-0.147141,0.160312
0.31,-0.147438,0.159839
0.32,-0.147691,0.159264
0.33,-0.147894,0.158577
0.34,-0.148037,0.157765
0.35,-0.148111,0.156815
0.36,-0.148107,0.155714
0.37,-0.148013,0.154446
0.38,-0.147819,0.152997
0.39,-0.147511,0.151352
0.4,-0.147078,0.149494
0.41,-0.146508,0.147408
0.42,-0.145788,0.14508
0.43,-0.144905,0.142494
0.44,-0.143848,0.139636
0.45,-0.142605,0.136492
0.46,-0.141164,0.13305
0.47,-0.139514,0.129298
0.48,-0.137644,0.125225
0.49,-0.135544,0.120821
0.5,-0.133205,0.116077
0.51,-0.130618,0.110986
0.52,-0.127774,0.105543
0.53,-0.124665,0.0997422
0.54,-0.121285,0.0935811
0.55,-0.117629,0.0870588
0.56,-0.113692,0.0801763
0.57,-0.10947,0.0729373
0.58,-0.104962,0.0653475
0.59,-0.100168,0.0574158
0.6,-0.0950903,0.049154
0.61,-0.0897333,0.0405767
0.62,-0.0841032,0.0317021
0.63,-0.0782093,0.0225512
0.64,-0.072063,0.0131489
0.65,-0.0656782,0.00352275
0.66,-0.0590715,-0.00629667
0.67,-0.0522616,-0.0162753
0.68,-0.0452702,-0.0263773
0.69,-0.0381202,-0.0365637
0.7,-0.0308375,-0.0467935
0.71,-0.0234493,-0.0570243
0.72,-0.0159845,-0.0672113
0.73,-0.00847405,-0.077309
0.74,-0.000949534,-0.0872705
0.75,0.00655584,-0.0970482
0.76,0.0140081,-0.106594
0.77,0.0213725,-0.11586
0.78,0.0286138,-0.124799
0.79,0.0356968,-0.133364
0.8,0.0425864,-0.141508
0.81,0.049248,-0.14919
0.82,0.0556484,-0.15637
0.83,0.0617561,-0.16301
0.84,0.0675414,-0.169078
0.85,0.0729781,-0.174549
0.86,0.0780428,-0.179401
0.87,0.0827162,-0.183619
0.88,0.0869834,-0.187198
0.89,0.0908338,-0.190135
0.9,0.0942617,-0.192439
0.91,0.0972659,-0.194121
0.92,0.0998497,-0.195202
0.93,0.102021,-0.195704
0.94,0.10379,-0.195658
0.95,0.105171,-0.195095
0.96,0.106183,-0.19405
0.97,0.106842,-0.19256
0.98,0.107171,-0.190661
0.99,0.10719,-0.188391
1,0.106923,-0.185788
1.01,0.106391,-0.182889
1.02,0.105619,-0.17973
1.03,0.10463,-0.176348
1.04,0.103449,-0.17278
1.05,0.102098,-0.16906
1.06,0.100604,-0.165223
1.07,0.098988,-0.161302
1.08,0.0972739,-0.157328
1.09,0.0954827,-0.153331
1.1,0.0936339,-0.149335
1.11,0.0917446,-0.145363
1.12,0.089829,-0.141432
1.13,0.0878982,-0.137552
1.14,0.0859605,-0.133734
1.15,0.0840216,-0.12998
1.16,0.0820854,-0.126292
1.17,0.0801547,-0.12267
1.18,0.0782326,-0.119117
1.19,0.0763232,-0.115633
1.2,0.0744325,-0.112225
1.21,0.0725688,-0.108903
1.22,0.0707425,-0.105678
1.23,0.0689649,-0.102564
1.24,0.0672474,-0.0995763
1.25,0.0655991,-0.0967241
1.26,0.0640255,-0.0940127
1.27,0.0625266,-0.0914392
1.28,0.0610962,-0.0889921
1.29,0.0597227,-0.0866519
1.3,0.0583905,-0.0843942
1.31,0.0570831,-0.0821935
1.32,0.0557868,-0.0800291
1.33,0.0544952,-0.0778906
1.34,0.0532111,-0.0757814
1.35,0.0519484,-0.0737204
1.36,0.0507299,-0.0717386
1.37,0.049583,-0.0698735
1.38,0.0485331,-0.0681592
1.39,0.0475966,-0.0666167
1.4,0.0467768,-0.0652486
1.41,0.0460638,-0.0640391
1.42,0.0454421,-0.062965
1.43,0.0449045,-0.0620146
1.44,0.0444695,-0.0612123
1.45,0.0441956,-0.0606363
1.46,0.0441817,-0.0604198
1.47,0.0445471,-0.0607215
1.48,0.0453882,-0.0616673
1.49,0.046728,-0.0632817
1.5,0.0484918,-0.0654574
1.51,0.0505631,-0.0680319
1.52,0.0529562,-0.0710203
1.53,0.0560774,-0.0749614
1.54,0.0609076,-0.0811522
1.55,0.0688481,-0.0914317
1.56,0.081361,-0.107694
1.57,0.101671,-0.134136
1.58,0.148013,-0.194647
