# 20240822_171326
alpha,field0Re,field0Im
0,0.0638984,-0.0638984
0.00157237,0.0639011,-0.0639031
0.00314474,0.0639037,-0.0639076
0.00471711,0.0639063,-0.063912
0.00628947,0.0639089,-0.0639166
0.00786184,0.0639118,-0.0639216
0.00943421,0.0639151,-0.0639273
0.0110066,0.0639189,-0.0639339
0.0125789,0.0639234,-0.0639417
0.0141513,0.0639285,-0.0639504
0.0157237,0.063934,-0.06396
0.0172961,0.0639399,-0.0639702
0.0188684,0.063946,-0.0639808
0.0204408,0.0639523,-0.0639918
0.0220132,0.0639591,-0.0640035
0.0235855,0.0639663,-0.0640161
0.0251579,0.063974,-0.0640294
0.0267303,0.0639821,-0.0640434
0.0283026,0.0639904,-0.0640579
0.029875,0.0639991,-0.0640728
0.0314474,0.064008,-0.0640883
0.0330197,0.0640174,-0.0641046
0.0345921,0.0640272,-0.0641216
0.0361645,0.0640374,-0.0641392
0.0377368,0.0640479,-0.0641575
0.0393092,0.0640587,-0.0641762
0.0408816,0.0640698,-0.0641955
0.042454,0.0640813,-0.0642154
0.0440263,0.0640933,-0.0642361
0.0455987,0.0641056,-0.0642575
0.0471711,0.0641182,-0.0642794
0.0487434,0.0641312,-0.064302
0.0503158,0.0641445,-0.064325
0.0518882,0.0641582,-0.0643487
0.0534605,0.0641722,-0.0643731
0.0550329,0.0641867,-0.0643981
0.0566053,0.0642015,-0.0644239
0.0581776,0.0642166,-0.0644502
0.05975,0.0642321,-0.064477
0.0613224,0.0642479,-0.0645044
0.0628947,0.0642641,-0.0645326
0.0644671,0.0642807,-0.0645614
0.0660395,0.0642977,-0.064591
0.0676119,0.0643151,-0.0646211
0.0691842,0.0643327,-0.0646518
0.0707566,0.0643507,-0.064683
0.072329,0.0643691,-0.064715
0.0739013,0.064388,-0.0647477
0.0754737,0.0644072,-0.0647811
0.0770461,0.0644267,-0.064815
0.0786184,0.0644466,-0.0648497
0.0801908,0.0644668,-0.0648848
0.0817632,0.0644875,-0.0649207
0.0833355,0.0645085,-0.0649572
0.0849079,0.0645299,-0.0649945
0.0864803,0.0645517,-0.0650324
0.0880526,0.0645739,-0.065071
0.089625,0.0645964,-0.0651101
0.0911974,0.0646192,-0.0651499
0.0927698,0.0646425,-0.0651904
0.0943421,0.0646662,-0.0652316
0.0959145,0.0646902,-0.0652735
0.0974869,0.0647147,-0.065316
0.0990592,0.0647394,-0.0653592
0.100632,0.0647646,-0.065403
0.102204,0.0647901,-0.0654475
0.103776,0.064816,-0.0654927
0.105349,0.0648424,-0.0655386
0.106921,0.0648691,-0.0655852
0.108493,0.0648962,-0.0656324
0.110066,0.0649236,-0.0656802
