# 20240822_171326
alpha,Dfield0Re,Dfield0Im
0,-0.112438,0.194749
0.00157237,-0.112491,0.194843
0.00314474,-0.112547,0.194943
0.00471711,-0.112604,0.195044
0.00628947,-0.112658,0.19514
0.00786184,-0.112705,0.195225
0.00943421,-0.112741,0.195294
0.0110066,-0.112766,0.195344
0.0125789,-0.112788,0.195388
0.0141513,-0.112807,0.195427
0.0157237,-0.112824,0.195462
0.0172961,-0.112838,0.195492
0.0188684,-0.112848,0.195519
0.0204408,-0.112855,0.195542
0.0220132,-0.112861,0.195562
0.0235855,-0.112865,0.19558
0.0251579,-0.112869,0.195595
0.0267303,-0.112873,0.19561
0.0283026,-0.112875,0.195625
0.029875,-0.112878,0.195641
0.0314474,-0.11288,0.195657
0.0330197,-0.112882,0.195672
0.0345921,-0.112883,0.195687
0.0361645,-0.112885,0.195702
0.0377368,-0.112886,0.195718
0.0393092,-0.112888,0.195736
0.0408816,-0.11289,0.195754
0.042454,-0.112893,0.195775
0.0440263,-0.112897,0.195796
0.0455987,-0.112901,0.195819
0.0471711,-0.112905,0.195843
0.0487434,-0.112909,0.195868
0.0503158,-0.112914,0.195894
0.0518882,-0.11292,0.195921
0.0534605,-0.112926,0.195951
0.0550329,-0.112933,0.195982
0.0566053,-0.112941,0.196014
0.0581776,-0.112949,0.196048
0.05975,-0.112957,0.196082
0.0613224,-0.112965,0.196117
0.0628947,-0.112974,0.196155
0.0644671,-0.112984,0.196193
0.0660395,-0.112994,0.196233
0.0676119,-0.113004,0.196274
0.0691842,-0.113015,0.196315
0.0707566,-0.113025,0.196357
0.072329,-0.113036,0.196401
0.0739013,-0.113048,0.196446
0.0754737,-0.113059,0.196491
0.0770461,-0.113071,0.196538
0.0786184,-0.113083,0.196585
0.0801908,-0.113095,0.196633
0.0817632,-0.113107,0.196682
0.0833355,-0.11312,0.196731
0.0849079,-0.113132,0.196782
0.0864803,-0.113145,0.196833
0.0880526,-0.113158,0.196885
0.089625,-0.113171,0.196937
0.0911974,-0.113183,0.19699
0.0927698,-0.113196,0.197044
0.0943421,-0.113209,0.197098
0.0959145,-0.113222,0.197153
0.0974869,-0.113235,0.197209
0.0990592,-0.113248,0.197265
0.100632,-0.113261,0.197322
0.102204,-0.113274,0.197379
0.103776,-0.113288,0.197437
0.105349,-0.113301,0.197496
0.106921,-0.113314,0.197555
0.108493,-0.113327,0.197615
0.110066,-0.11334,0.197675
0.111638,-0.113353,0.197736
0.113211,-0.113366,0.197797
0.114783,-0.113379,0.197859
0.116355,-0.113392,0.197922
0.117928,-0.113406,0.197985
0.1195,-0.113419,0.198049
0.121072,-0.113432,0.198114
0.122645,-0.113445,0.198179
0.124217,-0.113458,0.198245
0.125789,-0.113472,0.198311
0.127362,-0.113485,0.198379
0.128934,-0.113498,0.198447
0.130507,-0.113512,0.198515
0.132079,-0.113525,0.198584
0.133651,-0.113539,0.198654
0.135224,-0.113552,0.198725
0.136796,-0.113566,0.198797
0.138368,-0.113579,0.198869
0.139941,-0.113593,0.198941
0.141513,-0.113606,0.199015
0.143086,-0.11362,0.199089
0.144658,-0.113634,0.199164
0.14623,-0.113648,0.19924
0.147803,-0.113661,0.199317
0.149375,-0.113675,0.199394
0.150947,-0.113689,0.199472
0.15252,-0.113703,0.199551
0.154092,-0.113717,0.19963
0.155665,-0.113731,0.199711
0.157237,-0.113745,0.199792
0.158809,-0.113759,0.199873
0.160382,-0.113773,0.199956
0.161954,-0.113787,0.200039
0.163526,-0.113801,0.200123
0.165099,-0.113815,0.200207
0.166671,-0.113829,0.200293
0.168243,-0.113843,0.200379
0.169816,-0.113857,0.200465
0.171388,-0.113871,0.200553
0.172961,-0.113885,0.200641
0.174533,-0.113899,0.200729
0.176105,-0.113912,0.200819
0.177678,-0.113926,0.200908
0.17925,-0.113939,0.200999
0.180822,-0.113953,0.20109
0.182395,-0.113966,0.201181
0.183967,-0.113979,0.201274
0.18554,-0.113992,0.201366
0.187112,-0.114005,0.20146
0.188684,-0.114017,0.201553
0.190257,-0.11403,0.201648
0.191829,-0.114042,0.201742
0.193401,-0.114054,0.201837
0.194974,-0.114065,0.201933
0.196546,-0.114077,0.202029
0.198118,-0.114088,0.202125
0.199691,-0.114099,0.202222
0.201263,-0.114109,0.202319
0.202836,-0.114119,0.202416
0.204408,-0.114129,0.202514
0.20598,-0.114139,0.202612
0.207553,-0.114148,0.20271
0.209125,-0.114157,0.202808
0.210697,-0.114165,0.202907
0.21227,-0.114173,0.203006
0.213842,-0.11418,0.203104
0.215415,-0.114188,0.203204
0.216987,-0.114194,0.203303
0.218559,-0.1142,0.203402
0.220132,-0.114205,0.203501
0.221704,-0.11421,0.203601
0.223276,-0.114214,0.2037
0.224849,-0.114219,0.2038
0.226421,-0.114222,0.203899
0.227993,-0.114225,0.203998
0.229566,-0.114226,0.204098
0.231138,-0.114226,0.204197
0.232711,-0.114226,0.204296
0.234283,-0.114225,0.204395
0.235855,-0.114224,0.204493
0.237428,-0.114223,0.204592
0.239,-0.114222,0.20469
0.240572,-0.114221,0.204788
