# 20241029_111801
alpha,Df0Re,Df0Im
0,-0.188147,0
0.00157237,-0.188221,0
0.00314474,-0.1883,0
0.00471711,-0.188383,0
0.00628947,-0.188466,0
0.00786184,-0.188548,0
0.00943421,-0.188627,0
0.0110066,-0.188698,0
0.0125789,-0.188762,0
0.0141513,-0.188814,0
0.0157237,-0.188853,0
0.0172961,-0.188881,0
0.0188684,-0.188906,0
0.0204408,-0.188927,0
0.0220132,-0.188946,0
0.0235855,-0.188963,0
0.0251579,-0.188979,0
0.0267303,-0.188995,0
0.0283026,-0.18901,0
0.029875,-0.189026,0
0.0314474,-0.189044,0
0.0330197,-0.189062,0
0.0345921,-0.18908,0
0.0361645,-0.189097,0
0.0377368,-0.189114,0
0.0393092,-0.189131,0
0.0408816,-0.189148,0
0.042454,-0.189166,0
0.0440263,-0.189185,0
0.0455987,-0.189205,0
0.0471711,-0.189226,0
0.0487434,-0.189249,0
0.0503158,-0.189274,0
0.0518882,-0.189301,0
0.0534605,-0.189329,0
0.0550329,-0.189359,0
0.0566053,-0.189389,0
0.0581776,-0.189421,0
0.05975,-0.189454,0
0.0613224,-0.189487,0
0.0628947,-0.189521,0
0.0644671,-0.189556,0
0.0660395,-0.189592,0
0.0676119,-0.189629,0
0.0691842,-0.189668,0
0.0707566,-0.189708,0
0.072329,-0.189749,0
0.0739013,-0.189791,0
0.0754737,-0.189834,0
0.0770461,-0.189877,0
0.0786184,-0.18992,0
0.0801908,-0.189964,0
0.0817632,-0.190008,0
0.0833355,-0.190054,0
0.0849079,-0.1901,0
0.0864803,-0.190147,0
0.0880526,-0.190194,0
0.089625,-0.190243,0
0.0911974,-0.190291,0
0.0927698,-0.190341,0
0.0943421,-0.19039,0
0.0959145,-0.19044,0
0.0974869,-0.19049,0
0.0990592,-0.190541,0
0.100632,-0.190593,0
0.102204,-0.190645,0
0.103776,-0.190697,0
0.105349,-0.19075,0
0.106921,-0.190803,0
0.108493,-0.190857,0
0.110066,-0.190912,0
0.111638,-0.190966,0
0.113211,-0.191022,0
0.114783,-0.191077,0
0.116355,-0.191134,0
0.117928,-0.19119,0
0.1195,-0.191248,0
0.121072,-0.191306,0
0.122645,-0.191364,0
0.124217,-0.191423,0
0.125789,-0.191482,0
0.127362,-0.191542,0
0.128934,-0.191602,0
0.130507,-0.191663,0
0.132079,-0.191725,0
