# 20240926_155825
alpha,Dfield0Re,Dfield0Im
0,0.100568,0
0.00157237,0.100673,0
0.00314474,0.100776,0
0.00471711,0.100879,0
0.00628947,0.100983,0
0.00786184,0.101091,0
0.00943421,0.101204,0
0.0110066,0.101323,0
0.0125789,0.101446,0
0.0141513,0.101574,0
0.0157237,0.101707,0
0.0172961,0.101845,0
0.0188684,0.101989,0
0.0204408,0.102139,0
0.0220132,0.102297,0
0.0235855,0.102463,0
0.0251579,0.102636,0
0.0267303,0.102816,0
0.0283026,0.103003,0
0.029875,0.103196,0
0.0314474,0.103397,0
0.0330197,0.103607,0
0.0345921,0.103826,0
0.0361645,0.104054,0
0.0377368,0.104288,0
0.0393092,0.10453,0
0.0408816,0.104779,0
0.042454,0.105038,0
0.0440263,0.105306,0
0.0455987,0.105583,0
0.0471711,0.105868,0
0.0487434,0.106161,0
0.0503158,0.106461,0
0.0518882,0.106769,0
0.0534605,0.107088,0
0.0550329,0.107415,0
0.0566053,0.107752,0
0.0581776,0.108096,0
0.05975,0.108447,0
0.0613224,0.108806,0
0.0628947,0.109175,0
0.0644671,0.109554,0
0.0660395,0.109941,0
0.0676119,0.110337,0
0.0691842,0.11074,0
0.0707566,0.11115,0
0.072329,0.11157,0
0.0739013,0.111999,0
0.0754737,0.112438,0
0.0770461,0.112884,0
0.0786184,0.113338,0
0.0801908,0.1138,0
0.0817632,0.114271,0
0.0833355,0.114751,0
0.0849079,0.11524,0
0.0864803,0.115737,0
0.0880526,0.116243,0
0.089625,0.116756,0
0.0911974,0.117277,0
0.0927698,0.117808,0
0.0943421,0.118347,0
0.0959145,0.118896,0
0.0974869,0.119452,0
0.0990592,0.120017,0
0.100632,0.120589,0
0.102204,0.12117,0
0.103776,0.12176,0
0.105349,0.122359,0
0.106921,0.122967,0
0.108493,0.123582,0
0.110066,0.124206,0
0.111638,0.124838,0
0.113211,0.125479,0
0.114783,0.126129,0
0.116355,0.126787,0
0.117928,0.127454,0
0.1195,0.128129,0
0.121072,0.128811,0
0.122645,0.129503,0
0.124217,0.130204,0
0.125789,0.130914,0
0.127362,0.131632,0
0.128934,0.132358,0
0.130507,0.133091,0
0.132079,0.133834,0
0.133651,0.134586,0
0.135224,0.135347,0
0.136796,0.136116,0
0.138368,0.136893,0
0.139941,0.137678,0
0.141513,0.138471,0
0.143086,0.139274,0
0.144658,0.140085,0
0.14623,0.140905,0
0.147803,0.141733,0
0.149375,0.142569,0
0.150947,0.143413,0
0.15252,0.144266,0
0.154092,0.145128,0
0.155665,0.145998,0
0.157237,0.146877,0
0.158809,0.147763,0
0.160382,0.148657,0
0.161954,0.14956,0
0.163526,0.150471,0
0.165099,0.151391,0
0.166671,0.152319,0
0.168243,0.153254,0
0.169816,0.154198,0
0.171388,0.155149,0
0.172961,0.156109,0
0.174533,0.157077,0
0.176105,0.158053,0
0.177678,0.159037,0
0.17925,0.160028,0
0.180822,0.161026,0
0.182395,0.162032,0
0.183967,0.163047,0
0.18554,0.16407,0
0.187112,0.165099,0
0.188684,0.166136,0
0.190257,0.16718,0
0.191829,0.168231,0
0.193401,0.16929,0
0.194974,0.170356,0
0.196546,0.171429,0
0.198118,0.172509,0
0.199691,0.173596,0
0.201263,0.174688,0
0.202836,0.175788,0
0.204408,0.176895,0
0.20598,0.178009,0
0.207553,0.179129,0
0.209125,0.180254,0
0.210697,0.181385,0
0.21227,0.182522,0
0.213842,0.183666,0
0.215415,0.184815,0
0.216987,0.185971,0
0.218559,0.187131,0
0.220132,0.188295,0
0.221704,0.189465,0
0.223276,0.19064,0
0.224849,0.191821,0
0.226421,0.193007,0
0.227993,0.194196,0
0.229566,0.195389,0
0.231138,0.196585,0
0.232711,0.197787,0
0.234283,0.198992,0
0.235855,0.200202,0
0.237428,0.201414,0
0.239,0.202628,0
0.240572,0.203845,0
0.242145,0.205065,0
0.243717,0.206288,0
0.24529,0.207513,0
0.246862,0.208741,0
0.248434,0.209969,0
0.250007,0.211197,0
0.251579,0.212427,0
0.253151,0.213659,0
0.254724,0.214891,0
0.256296,0.216124,0
0.257868,0.217357,0
0.259441,0.218588,0
0.261013,0.219817,0
0.262586,0.221047,0
0.264158,0.222276,0
0.26573,0.223504,0
0.267303,0.224729,0
0.268875,0.225951,0
0.270447,0.227168,0
0.27202,0.228384,0
0.273592,0.229597,0
0.275165,0.230807,0
0.276737,0.232012,0
0.278309,0.233212,0
0.279882,0.234404,0
0.281454,0.235591,0
0.283026,0.236773,0
0.284599,0.23795,0
0.286171,0.239121,0
0.287743,0.240282,0
0.289316,0.241434,0
0.290888,0.242575,0
0.292461,0.24371,0
0.294033,0.244837,0
0.295605,0.245955,0
0.297178,0.247061,0
0.29875,0.248154,0
0.300322,0.249231,0
0.301895,0.250298,0
0.303467,0.251356,0
0.30504,0.252401,0
0.306612,0.253432,0
0.308184,0.254445,0
0.309757,0.255439,0
0.311329,0.256415,0
0.312901,0.25738,0
0.314474,0.258331,0
0.316046,0.259263,0
0.317618,0.260174,0
0.319191,0.261061,0
0.320763,0.261922,0
0.322336,0.262768,0
0.323908,0.263598,0
0.32548,0.264407,0
0.327053,0.265191,0
0.328625,0.265944,0
0.330197,0.266663,0
0.33177,0.26736,0
0.333342,0.268041,0
0.334915,0.2687,0
0.336487,0.269328,0
0.338059,0.26992,0
0.339632,0.270468,0
0.341204,0.27098,0
0.342776,0.271482,0
0.344349,0.271963,0
0.345921,0.272411,0
0.347493,0.272812,0
0.349066,0.273154,0
0.350638,0.273432,0
0.352211,0.273701,0
0.353783,0.273958,0
0.355355,0.274188,0
0.356928,0.274372,0
0.3585,0.274494,0
0.360072,0.274535,0
0.361645,0.274515,0
0.363217,0.274461,0
0.36479,0.274378,0
0.366362,0.274271,0
0.367934,0.274145,0
0.369507,0.274004,0
0.371079,0.273827,0
0.372651,0.273542,0
0.374224,0.273165,0
0.375796,0.272716,0
0.377368,0.272215,0
0.378941,0.271684,0
0.380513,0.271136,0
0.382086,0.270515,0
0.383658,0.269809,0
0.38523,0.269029,0
0.386803,0.268188,0
0.388375,0.267296,0
0.389947,0.266365,0
0.39152,0.265374,0
0.393092,0.264294,0
0.394665,0.263135,0
0.396237,0.261904,0
0.397809,0.260611,0
0.399382,0.259263,0
0.400954,0.25786,0
0.402526,0.256368,0
0.404099,0.254788,0
0.405671,0.253128,0
0.407243,0.251397,0
0.408816,0.2496,0
0.410388,0.247744,0
0.411961,0.245801,0
0.413533,0.243765,0
0.415105,0.241641,0
0.416678,0.239437,0
0.41825,0.237159,0
0.419822,0.234813,0
0.421395,0.232388,0
0.422967,0.229863,0
0.42454,0.227245,0
0.426112,0.224539,0
0.427684,0.221751,0
0.429257,0.218888,0
0.430829,0.21595,0
0.432401,0.212912,0
0.433974,0.209774,0
0.435546,0.206543,0
0.437118,0.203225,0
0.438691,0.199826,0
0.440263,0.196352,0
0.441836,0.192782,0
0.443408,0.189109,0
0.44498,0.185339,0
0.446553,0.181478,0
0.448125,0.177532,0
0.449697,0.173508,0
0.45127,0.169399,0
0.452842,0.165186,0
0.454415,0.160873,0
0.455987,0.156468,0
0.457559,0.151977,0
0.459132,0.147406,0
0.460704,0.142759,0
0.462276,0.138012,0
0.463849,0.133166,0
0.465421,0.128229,0
0.466994,0.123207,0
0.468566,0.118106,0
0.470138,0.112935,0
0.471711,0.107676,0
0.473283,0.102323,0
0.474855,0.0968804,0
0.476428,0.0913574,0
0.478,0.0857608,0
0.479572,0.0800982,0
0.481145,0.0743664,0
0.482717,0.0685462,0
0.48429,0.0626441,0
0.485862,0.0566682,0
0.487434,0.0506264,0
0.489007,0.0445269,0
0.490579,0.0383749,0
0.492151,0.0321495,0
0.493724,0.0258516,0
0.495296,0.0194899,0
0.496869,0.0130735,0
0.498441,0.00661121,0
0.500013,0.000111924,0
0.501586,-0.00643674,0
0.503158,-0.0130457,0
0.50473,-0.0197052,0
0.506303,-0.026405,0
0.507875,-0.0331353,0
0.509447,-0.0398862,0
0.51102,-0.0466573,0
0.512592,-0.053471,0
0.514165,-0.060319,0
0.515737,-0.0671899,0
0.517309,-0.0740727,0
0.518882,-0.0809559,0
0.520454,-0.0878305,0
0.522026,-0.0947208,0
0.523599,-0.101627,0
0.525171,-0.108536,0
0.526744,-0.115435,0
0.528316,-0.122311,0
0.529888,-0.129152,0
0.531461,-0.135969,0
0.533033,-0.142782,0
0.534605,-0.149577,0
0.536178,-0.156337,0
0.53775,-0.163049,0
0.539322,-0.169697,0
0.540895,-0.176278,0
0.542467,-0.182828,0
0.54404,-0.189338,0
0.545612,-0.195789,0
0.547184,-0.202163,0
0.548757,-0.208443,0
0.550329,-0.214613,0
0.551901,-0.220715,0
0.553474,-0.226755,0
0.555046,-0.232712,0
0.556619,-0.238565,0
0.558191,-0.244292,0
0.559763,-0.249871,0
0.561336,-0.255324,0
0.562908,-0.2607,0
0.56448,-0.265973,0
0.566053,-0.271115,0
0.567625,-0.2761,0
0.569197,-0.2809,0
0.57077,-0.285508,0
0.572342,-0.290017,0
0.573915,-0.294413,0
0.575487,-0.29866,0
0.577059,-0.302718,0
0.578632,-0.306553,0
0.580204,-0.310128,0
0.581776,-0.313562,0
0.583349,-0.3169,0
0.584921,-0.320083,0
0.586494,-0.323052,0
0.588066,-0.325751,0
0.589638,-0.328122,0
0.591211,-0.330261,0
0.592783,-0.332424,0
0.594355,-0.334485,0
0.595928,-0.336305,0
0.5975,-0.337743,0
0.599072,-0.338661,0
0.600645,-0.33898,0
0.602217,-0.339153,0
0.60379,-0.339299,0
0.605362,-0.339415,0
0.606934,-0.3395,0
0.608507,-0.339551,0
0.610079,-0.339567,0
0.611651,-0.339163,0
0.613224,-0.338128,0
0.614796,-0.336605,0
0.616369,-0.33474,0
0.617941,-0.332679,0
0.619513,-0.330564,0
0.621086,-0.328386,0
0.622658,-0.325779,0
0.62423,-0.322786,0
0.625803,-0.319475,0
0.627375,-0.315919,0
0.628947,-0.312186,0
0.63052,-0.308329,0
0.632092,-0.30415,0
0.633665,-0.299617,0
0.635237,-0.294778,0
0.636809,-0.289682,0
0.638382,-0.284377,0
0.639954,-0.27891,0
0.641526,-0.273209,0
0.643099,-0.267181,0
0.644671,-0.260864,0
0.646244,-0.254296,0
0.647816,-0.247517,0
0.649388,-0.240565,0
0.650961,-0.233441,0
0.652533,-0.226035,0
0.654105,-0.218366,0
0.655678,-0.210468,0
0.65725,-0.202375,0
0.658822,-0.19412,0
0.660395,-0.185734,0
0.661967,-0.177135,0
0.66354,-0.168308,0
0.665112,-0.159285,0
0.666684,-0.150099,0
0.668257,-0.140781,0
0.669829,-0.131362,0
0.671401,-0.121816,0
0.672974,-0.112088,0
0.674546,-0.102208,0
0.676119,-0.0922057,0
0.677691,-0.0821134,0
0.679263,-0.0719618,0
0.680836,-0.0617628,0
0.682408,-0.0514452,0
0.68398,-0.0410253,0
0.685553,-0.0305349,0
0.687125,-0.0200052,0
0.688697,-0.00946781,0
0.69027,0.00104777,0
0.691842,0.0115975,0
0.693415,0.0221955,0
0.694987,0.0328089,0
0.696559,0.0434047,0
0.698132,0.05395,0
0.699704,0.0644118,0
0.701276,0.0748053,0
0.702849,0.0851916,0
0.704421,0.0955378,0
0.705994,0.105808,0
0.707566,0.115967,0
0.709138,0.12598,0
0.710711,0.135827,0
0.712283,0.145598,0
0.713855,0.155279,0
0.715428,0.164829,0
0.717,0.17421,0
0.718572,0.183381,0
0.720145,0.192303,0
0.721717,0.201057,0
0.72329,0.209684,0
0.724862,0.218136,0
0.726434,0.226367,0
0.728007,0.234329,0
0.729579,0.241977,0
0.731151,0.249336,0
0.732724,0.256546,0
