# 20240822_171537
alpha,Df0Re,Df0Im
0,0,0.224877
0.01,4.48035e-05,0.225565
0.02,0.000130251,0.225892
0.03,0.000253702,0.226115
0.04,0.000414155,0.226364
0.05,0.000611715,0.226692
0.06,0.000847115,0.227114
0.07,0.0011214,0.227626
0.08,0.00143579,0.228218
0.09,0.00179155,0.228881
0.1,0.00219002,0.229609
0.11,0.00263257,0.230402
0.12,0.00312069,0.231259
0.13,0.00365602,0.232185
0.14,0.00424041,0.233183
0.15,0.00487592,0.234257
0.16,0.00556489,0.23541
0.17,0.00630987,0.236641
0.18,0.00711369,0.237952
0.19,0.00797939,0.23934
0.2,0.0089103,0.240803
0.21,0.00990991,0.242338
0.22,0.010982,0.24394
0.23,0.0121305,0.245608
0.24,0.0133597,0.247336
0.25,0.0146741,0.249122
0.26,0.0160781,0.250963
0.27,0.0175769,0.252856
0.28,0.0191755,0.254797
0.29,0.0208791,0.256783
0.3,0.0226933,0.258809
0.31,0.0246237,0.26087
0.32,0.0266759,0.26296
0.33,0.0288555,0.26507
0.34,0.0311681,0.267192
0.35,0.0336191,0.269315
0.36,0.0362138,0.271427
0.37,0.0389568,0.273513
0.38,0.0418529,0.27556
0.39,0.0449057,0.27755
0.4,0.0481189,0.279467
0.41,0.0514951,0.281292
0.42,0.0550364,0.283008
0.43,0.0587443,0.284594
0.44,0.0626189,0.286032
0.45,0.0666602,0.287301
0.46,0.0708667,0.288382
0.47,0.0752361,0.289255
0.48,0.0797651,0.289899
0.49,0.0844489,0.290295
0.5,0.0892821,0.290422
0.51,0.0942574,0.290259
0.52,0.0993663,0.289786
0.53,0.104599,0.288982
0.54,0.109943,0.287827
0.55,0.115386,0.2863
0.56,0.120913,0.284383
0.57,0.126506,0.282055
0.58,0.132147,0.2793
0.59,0.137817,0.276101
0.6,0.143492,0.272443
0.61,0.14915,0.268314
0.62,0.154766,0.263706
0.63,0.160315,0.258612
0.64,0.165769,0.253028
0.65,0.171101,0.246956
0.66,0.176284,0.240399
0.67,0.181289,0.233365
0.68,0.186089,0.225867
0.69,0.190656,0.217921
0.7,0.194964,0.209545
0.71,0.198985,0.200763
0.72,0.202694,0.191601
0.73,0.206066,0.18209
0.74,0.209077,0.172262
0.75,0.211707,0.162152
0.76,0.213933,0.1518
0.77,0.215737,0.141247
0.78,0.217102,0.130537
0.79,0.218015,0.119716
0.8,0.218463,0.108831
0.81,0.218439,0.0979332
0.82,0.217939,0.087073
0.83,0.216963,0.0763023
0.84,0.215516,0.0656729
0.85,0.213606,0.0552357
0.86,0.211249,0.0450402
0.87,0.208462,0.0351334
0.88,0.205271,0.0255593
0.89,0.201702,0.0163576
0.9,0.197787,0.00756327
0.91,0.19356,-0.00079398
0.92,0.189057,-0.00868998
0.93,0.184315,-0.0161066
0.94,0.179372,-0.0230312
0.95,0.174266,-0.0294571
0.96,0.169031,-0.0353826
0.97,0.163702,-0.0408107
0.98,0.158311,-0.0457489
0.99,0.152888,-0.0502082
1,0.147461,-0.0542028
1.01,0.142053,-0.0577499
1.02,0.136689,-0.0608688
1.03,0.13139,-0.063581
1.04,0.126175,-0.0659099
1.05,0.121061,-0.0678801
1.06,0.116066,-0.0695179
1.07,0.111203,-0.0708499
1.08,0.106485,-0.0719032
1.09,0.101921,-0.0727047
1.1,0.0975185,-0.0732801
1.11,0.0932821,-0.0736539
1.12,0.0892131,-0.0738479
1.13,0.08531,-0.0738818
1.14,0.0815688,-0.0737723
1.15,0.0779837,-0.0735333
1.16,0.074548,-0.0731767
1.17,0.0712546,-0.072713
1.18,0.0680972,-0.0721522
1.19,0.0650712,-0.0715049
1.2,0.0621738,-0.0707832
1.21,0.0594043,-0.0700011
1.22,0.0567638,-0.0691746
1.23,0.0542542,-0.0683209
1.24,0.0518768,-0.0674573
1.25,0.0496316,-0.0665989
1.26,0.0475155,-0.065757
1.27,0.0455216,-0.0649373
1.28,0.0436395,-0.0641383
1.29,0.041855,-0.0633524
1.3,0.0401529,-0.0625666
1.31,0.038518,-0.0617664
1.32,0.0369385,-0.0609394
1.33,0.0354076,-0.0600801
1.34,0.0339254,-0.0591935
1.35,0.0324985,-0.0582966
1.36,0.0311386,-0.0574171
1.37,0.0298593,-0.0565888
1.38,0.0286716,-0.055844
1.39,0.0275806,-0.0552055
1.4,0.0265834,-0.0546809
1.41,0.0256697,-0.0542627
1.42,0.0248267,-0.0539358
1.43,0.0240469,-0.0536945
1.44,0.0233369,-0.053564
1.45,0.0227226,-0.0536182
1.46,0.0222483,-0.0539828
1.47,0.0219639,-0.0548117
1.48,0.0219035,-0.0562345
1.49,0.0220629,-0.0582922
1.5,0.0223919,-0.060904
1.51,0.0228243,-0.0639332
1.52,0.0233569,-0.0674063
1.53,0.0241542,-0.0718523
1.54,0.0256057,-0.0785548
1.55,0.0282333,-0.0893762
1.56,0.0325255,-0.106305
1.57,0.039599,-0.133696
1.58,0.0561577,-0.195851
