# 20241209_183440
q,primespecRe,primespecIm
0,7210.72,0
0.00500501,7182.4,0
0.01001,7146.16,0
0.015015,7068.22,0
0.02002,6955.53,0
0.025025,6816.18,0
0.03003,6647.83,0
0.035035,6454.9,0
0.04004,6238.26,0
0.045045,6001.9,0
0.0500501,5748.18,0
0.0550551,5481.17,0
0.0600601,5204.14,0
0.0650651,4921.23,0
0.0700701,4636.01,0
0.0750751,4352.41,0
0.0800801,4073.77,0
0.0850851,3803.42,0
0.0900901,3543.87,0
0.0950951,3297.53,0
0.1001,3065.63,0
0.105105,2849.52,0
0.11011,2649.01,0
0.115115,2464.37,0
0.12012,2294.31,0
0.125125,2138.27,0
0.13013,1994.48,0
0.135135,1861.8,0
0.14014,1738.84,0
0.145145,1624.33,0
0.15015,1517.67,0
0.155155,1417.91,0
0.16016,1325.25,0
0.165165,1239.3,0
0.17017,1160.71,0
0.175175,1089.51,0
0.18018,1026.19,0
0.185185,970.951,0
0.19019,923.463,0
0.195195,883.799,0
0.2002,850.544,0
0.205205,823.439,0
0.21021,800.356,0
0.215215,780.479,0
0.22022,762.121,0
0.225225,743.817,0
0.23023,725.071,0
0.235235,704.515,0
0.24024,682.518,0
0.245245,658.764,0
0.25025,634.076,0
0.255255,609.12,0
0.26026,584.839,0
0.265265,562.231,0
0.27027,541.827,0
0.275275,524.414,0
0.28028,509.606,0
0.285285,497.705,0
0.29029,487.514,0
0.295295,478.638,0
0.3003,470.126,0
0.305305,460.865,0
0.31031,450.731,0
0.315315,438.815,0
0.32032,425.502,0
0.325325,410.9,0
0.33033,395.71,0
0.335335,380.741,0
0.34034,366.706,0
0.345345,354.474,0
0.35035,344.195,0
0.355355,336.416,0
0.36036,330.311,0
0.365365,325.918,0
0.37037,322.099,0
0.375375,318.076,0
0.38038,313.588,0
0.385385,307.526,0
0.39039,300.068,0
0.395395,291.127,0
0.4004,281.154,0
0.405405,270.884,0
0.41041,260.933,0
0.415415,252.169,0
0.42042,244.837,0
0.425425,239.523,0
0.43043,235.559,0
0.435435,233.076,0
0.44044,231.012,0
0.445445,228.712,0
0.45045,226.008,0
0.455455,221.899,0
0.46046,216.494,0
0.465465,209.877,0
0.47047,202.402,0
0.475475,194.833,0
0.48048,187.677,0
0.485485,181.708,0
0.49049,177.01,0
0.495495,174.062,0
0.500501,172.023,0
0.505506,170.884,0
0.510511,169.89,0
0.515516,168.244,0
0.520521,165.91,0
0.525526,162.3,0
0.530531,157.5,0
0.535536,151.981,0
0.540541,146.111,0
0.545546,140.669,0
0.550551,136.012,0
0.555556,132.728,0
0.560561,130.524,0
0.565566,129.703,0
0.570571,129.155,0
0.575576,128.599,0
0.580581,127.924,0
0.585586,126.243,0
0.590591,123.461,0
0.595596,119.828,0
0.600601,115.496,0
0.605606,111.178,0
0.610611,107.251,0
0.615616,104.305,0
0.620621,102.365,0
0.625626,101.839,0
0.630631,101.608,0
0.635636,101.705,0
0.640641,101.849,0
0.645646,101.247,0
0.650651,99.6782,0
0.655656,97.3072,0
0.660661,94.0853,0
0.665666,90.7207,0
0.670671,87.5129,0
0.675676,85.0395,0
0.680681,83.4251,0
0.685686,83.1528,0
0.690691,83.045,0
0.695696,83.3034,0
0.700701,83.6919,0
0.705706,83.3001,0
0.710711,82.1983,0
0.715716,80.3028,0
0.720721,77.546,0
0.725726,74.6406,0
0.730731,71.821,0
0.735736,69.6553,0
0.740741,68.2096,0
0.745746,67.9132,0
0.750751,67.7907,0
0.755756,67.9089,0
0.760761,68.0948,0
0.765766,67.6341,0
0.770771,66.3749,0
0.775776,64.4752,0
0.780781,61.8859,0
0.785786,59.2492,0
0.790791,56.7867,0
0.795796,55.0032,0
0.800801,53.872,0
0.805806,53.7593,0
0.810811,53.7223,0
0.815816,53.7447,0
0.820821,53.7815,0
0.825826,53.2637,0
0.830831,51.895,0
0.835836,50.0964,0
0.840841,47.8728,0
0.845846,45.7864,0
0.850851,44.0492,0
0.855856,43.177,0
0.860861,42.7023,0
0.865866,42.9297,0
0.870871,43.3701,0
0.875876,43.4881,0
0.880881,43.5419,0
0.885886,43.0388,0
0.890891,41.7358,0
0.895896,40.2035,0
0.900901,38.5111,0
0.905906,37.1536,0
0.910911,36.242,0
0.915916,36.2532,0
0.920921,36.384,0
0.925926,36.8368,0
0.930931,37.4311,0
0.935936,37.3768,0
0.940941,37.1163,0
0.945946,36.3293,0
0.950951,34.8856,0
0.955956,33.4221,0
0.960961,32.0562,0
0.965966,31.2709,0
0.970971,30.8105,0
0.975976,30.9556,0
0.980981,31.3053,0
0.985986,31.5022,0
0.990991,31.6248,0
0.995996,31.2694,0
1.001,30.2728,0
1.00601,29.0093,0
1.01101,27.508,0
1.01602,26.2245,0
1.02102,25.271,0
1.02603,25.0738,0
1.03103,24.994,0
1.03604,25.1909,0
1.04104,25.5523,0
1.04605,25.4746,0
1.05105,25.16,0
1.05606,24.4624,0
1.06106,23.3054,0
1.06607,22.1587,0
1.07107,21.1523,0
1.07608,20.7443,0
1.08108,20.5331,0
1.08609,20.746,0
1.09109,21.2641,0
1.0961,21.5829,0
1.1011,21.7927,0
1.10611,21.5734,0
1.11111,20.919,0
1.11612,20.0859,0
1.12112,19.1417,0
1.12613,18.526,0
1.13113,18.1314,0
1.13614,18.2339,0
1.14114,18.5689,0
1.14615,18.9596,0
1.15115,19.322,0
1.15616,19.2297,0
1.16116,18.8659,0
1.16617,18.2043,0
1.17117,17.2177,0
1.17618,16.3318,0
1.18118,15.6321,0
1.18619,15.4998,0
1.19119,15.4502,0
1.1962,15.6187,0
1.2012,15.9582,0
1.20621,15.9363,0
1.21121,15.7769,0
1.21622,15.3286,0
1.22122,14.4821,0
