# 20240926_134830
alpha,field0Re,field0Im
0,0.0116897,0
0.00157237,0.0116845,0
0.00314474,0.0116797,0
0.00471711,0.0116748,0
0.00628947,0.0116698,0
0.00786184,0.0116643,0
0.00943421,0.011658,0
0.0110066,0.0116508,0
0.0125789,0.0116423,0
0.0141513,0.0116327,0
0.0157237,0.0116222,0
0.0172961,0.011611,0
0.0188684,0.0115994,0
0.0204408,0.0115873,0
0.0220132,0.0115745,0
0.0235855,0.0115607,0
0.0251579,0.0115461,0
0.0267303,0.0115308,0
0.0283026,0.0115148,0
0.029875,0.0114984,0
0.0314474,0.0114814,0
0.0330197,0.0114635,0
0.0345921,0.0114448,0
0.0361645,0.0114254,0
0.0377368,0.0114054,0
0.0393092,0.0113847,0
0.0408816,0.0113636,0
0.042454,0.0113416,0
0.0440263,0.0113188,0
0.0455987,0.0112953,0
0.0471711,0.0112711,0
0.0487434,0.0112463,0
0.0503158,0.0112209,0
0.0518882,0.0111948,0
0.0534605,0.0111678,0
0.0550329,0.0111402,0
0.0566053,0.0111118,0
0.0581776,0.0110827,0
0.05975,0.0110531,0
0.0613224,0.0110227,0
0.0628947,0.0109916,0
0.0644671,0.0109597,0
0.0660395,0.010927,0
0.0676119,0.0108937,0
0.0691842,0.0108596,0
0.0707566,0.010825,0
0.072329,0.0107895,0
0.0739013,0.0107533,0
0.0754737,0.0107162,0
0.0770461,0.0106785,0
0.0786184,0.01064,0
0.0801908,0.0106009,0
0.0817632,0.0105611,0
0.0833355,0.0105204,0
0.0849079,0.0104789,0
0.0864803,0.0104366,0
0.0880526,0.0103937,0
0.089625,0.01035,0
0.0911974,0.0103056,0
0.0927698,0.0102604,0
0.0943421,0.0102143,0
0.0959145,0.0101675,0
0.0974869,0.0101199,0
0.0990592,0.0100716,0
0.100632,0.0100226,0
0.102204,0.00997271,0
0.103776,0.00992201,0
0.105349,0.00987049,0
0.106921,0.00981819,0
0.108493,0.00976514,0
0.110066,0.00971135,0
0.111638,0.00965676,0
0.113211,0.00960131,0
0.114783,0.00954502,0
0.116355,0.00948792,0
0.117928,0.00943002,0
0.1195,0.00937137,0
0.121072,0.00931194,0
0.122645,0.00925163,0
0.124217,0.00919046,0
0.125789,0.00912845,0
0.127362,0.00906562,0
0.128934,0.009002,0
0.130507,0.0089376,0
0.132079,0.00887233,0
0.133651,0.00880617,0
0.135224,0.00873915,0
0.136796,0.00867127,0
0.138368,0.00860258,0
0.139941,0.00853308,0
0.141513,0.00846273,0
0.143086,0.00839146,0
0.144658,0.00831929,0
0.14623,0.00824625,0
0.147803,0.00817236,0
0.149375,0.00809762,0
0.150947,0.00802205,0
0.15252,0.00794554,0
0.154092,0.00786811,0
0.155665,0.00778977,0
0.157237,0.00771054,0
0.158809,0.00763044,0
0.160382,0.00754949,0
0.161954,0.0074676,0
0.163526,0.00738475,0
0.165099,0.00730096,0
0.166671,0.00721625,0
0.168243,0.00713063,0
0.169816,0.00704412,0
0.171388,0.00695669,0
0.172961,0.00686827,0
0.174533,0.00677888,0
0.176105,0.00668852,0
0.177678,0.00659723,0
0.17925,0.006505,0
0.180822,0.00641185,0
0.182395,0.00631768,0
0.183967,0.00622251,0
0.18554,0.00612634,0
0.187112,0.00602918,0
0.188684,0.00593106,0
0.190257,0.00583199,0
0.191829,0.0057319,0
0.193401,0.00563076,0
0.194974,0.00552859,0
0.196546,0.0054254,0
0.198118,0.0053212,0
0.199691,0.00521601,0
0.201263,0.0051098,0
0.202836,0.00500251,0
0.204408,0.00489414,0
0.20598,0.00478472,0
0.207553,0.00467425,0
0.209125,0.00456274,0
0.210697,0.00445021,0
