# 20241010_155357
# primespec:	data/decay_inittest/spec_20241010_151911/spectr.txt
# qmax:	3
# ma:	0.656
# mb:	0.14
# mc:	0.14
# B:	1
# Q:	1
# [DEBUG] pabc:	0.296621
# [DEBUG] Eabc:	0.328
p,finalspecRe,finalspecIm
0,163.756,0
0.0100503,163.792,0
0.0201005,164.105,0
0.0301508,164.585,0
0.040201,165.259,0
0.0502513,166.212,0
0.0603015,167.367,0
0.0703518,168.855,0
0.080402,170.641,0
0.0904523,172.848,0
0.100503,175.513,0
0.110553,178.73,0
0.120603,182.617,0
0.130653,187.223,0
0.140704,192.587,0
0.150754,198.667,0
0.160804,205.669,0
0.170854,213.629,0
0.180905,222.091,0
0.190955,231.333,0
0.201005,240.666,0
0.211055,249.75,0
0.221106,258.104,0
0.231156,264.487,0
0.241206,271.729,0
0.251256,282.119,0
0.261307,292.987,0
0.271357,297.932,0
0.281407,289.377,0
0.291457,263.367,0
0.301508,223.097,0
0.311558,177.2,0
0.321608,135.468,0
0.331658,102.754,0
0.341709,79.5578,0
0.351759,63.7536,0
0.361809,52.7658,0
0.371859,44.2514,0
0.38191,36.7866,0
0.39196,29.9867,0
0.40201,24.1315,0
0.41206,19.4334,0
0.422111,15.6928,0
0.432161,12.5923,0
0.442211,10.0417,0
0.452261,8.0501,0
0.462312,6.52434,0
0.472362,5.26934,0
0.482412,4.20776,0
0.492462,3.36223,0
0.502513,2.73729,0
0.512563,2.246,0
0.522613,1.82302,0
0.532663,1.47309,0
0.542714,1.21758,0
0.552764,1.02289,0
0.562814,0.851208,0
0.572864,0.699704,0
0.582915,0.585165,0
0.592965,0.503958,0
0.603015,0.433939,0
0.613065,0.369104,0
0.623116,0.319615,0
0.633166,0.288762,0
0.643216,0.264945,0
0.653266,0.242456,0
0.663317,0.224883,0
0.673367,0.214904,0
0.683417,0.207449,0
0.693467,0.199015,0
0.703518,0.191279,0
0.713568,0.186134,0
0.723618,0.181401,0
0.733668,0.175957,0
0.743719,0.170077,0
0.753769,0.166565,0
0.763819,0.16358,0
0.773869,0.159848,0
0.78392,0.156446,0
0.79397,0.15373,0
0.80402,0.151231,0
0.81407,0.147879,0
0.824121,0.144125,0
0.834171,0.141284,0
0.844221,0.138193,0
0.854271,0.134096,0
0.864322,0.129793,0
0.874372,0.126272,0
0.884422,0.123915,0
0.894472,0.121072,0
0.904523,0.117931,0
0.914573,0.11491,0
0.924623,0.112672,0
0.934673,0.110011,0
0.944724,0.106657,0
0.954774,0.103091,0
0.964824,0.100383,0
0.974874,0.0975149,0
0.984925,0.093829,0
0.994975,0.0900218,0
1.00503,0.0873466,0
1.01508,0.0855434,0
1.02513,0.0828036,0
1.03518,0.0804791,0
1.04523,0.0782491,0
1.05528,0.076776,0
1.06533,0.0744897,0
1.07538,0.0716396,0
1.08543,0.0692147,0
1.09548,0.0672731,0
1.10553,0.0650454,0
1.11558,0.0622698,0
1.12563,0.0600129,0
1.13568,0.058207,0
1.14573,0.0569065,0
1.15578,0.0553659,0
1.16583,0.0534829,0
1.17588,0.0521181,0
1.18593,0.0510346,0
1.19598,0.0495412,0
1.20603,0.0475,0
1.21608,0.0457017,0
1.22613,0.0441118,0
1.23618,0.0426603,0
1.24623,0.041051,0
1.25628,0.0394464,0
1.26633,0.038436,0
1.27638,0.0376401,0
1.28643,0.0366076,0
1.29648,0.0355404,0
1.30653,0.0344717,0
1.31658,0.0338423,0
1.32663,0.0326475,0
1.33668,0.0313217,0
1.34673,0.0300136,0
1.35678,0.0291366,0
1.36683,0.0282658,0
1.37688,0.0270742,0
1.38693,0.0262583,0
1.39698,0.0255665,0
1.40704,0.0252167,0
1.41709,0.0246197,0
1.42714,0.0237834,0
1.43719,0.023144,0
1.44724,0.0226301,0
1.45729,0.0219095,0
1.46734,0.0209702,0
1.47739,0.0200048,0
1.48744,0.0194174,0
1.49749,0.0188708,0
1.50754,0.0182115,0
1.51759,0.017724,0
1.52764,0.0173944,0
1.53769,0.0170581,0
1.54774,0.0166261,0
1.55779,0.0161099,0
1.56784,0.0154651,0
1.57789,0.0151324,0
1.58794,0.0146323,0
1.59799,0.01392,0
1.60804,0.0133793,0
1.61809,0.0130571,0
1.62814,0.01287,0
1.63819,0.0123676,0
1.64824,0.0121947,0
1.65829,0.011883,0
1.66834,0.0117885,0
1.67839,0.0112435,0
1.68844,0.0108835,0
1.69849,0.0104956,0
1.70854,0.0103816,0
1.71859,0.00995633,0
1.72864,0.00951631,0
1.73869,0.00907372,0
1.74874,0.00893698,0
1.75879,0.00867908,0
1.76884,0.00855744,0
1.77889,0.0083289,0
1.78894,0.00810423,0
1.79899,0.00815604,0
1.80905,0.00783535,0
1.8191,0.00741802,0
1.82915,0.00726862,0
1.8392,0.00706426,0
1.84925,0.00667207,0
1.8593,0.00655595,0
1.86935,0.00630092,0
1.8794,0.0062286,0
1.88945,0.00623546,0
1.8995,0.00609794,0
1.90955,0.00591783,0
1.9196,0.005759,0
1.92965,0.00550808,0
1.9397,0.0053304,0
1.94975,0.00503784,0
1.9598,0.00487808,0
1.96985,0.00477665,0
1.9799,0.0046788,0
1.98995,0.00455418,0
2,0.00442672,0
