# 20241010_155357
q,primespecRe,primespecIm
0,2895.09,0
0.003003,2879.1,0
0.00600601,2863.73,0
0.00900901,2844.27,0
0.012012,2813.9,0
0.015015,2766.26,0
0.018018,2708.26,0
0.021021,2646.41,0
0.024024,2575.18,0
0.027027,2495.56,0
0.03003,2411.89,0
0.033033,2323.72,0
0.036036,2229.81,0
0.039039,2133.34,0
0.042042,2035.94,0
0.045045,1936.02,0
0.048048,1835.59,0
0.0510511,1736.54,0
0.0540541,1637.99,0
0.0570571,1540.81,0
0.0600601,1446.49,0
0.0630631,1355.07,0
0.0660661,1266.38,0
0.0690691,1181.44,0
0.0720721,1100.69,0
0.0750751,1023.51,0
0.0780781,950.493,0
0.0810811,882.105,0
0.0840841,817.671,0
0.0870871,757.372,0
0.0900901,701.652,0
0.0930931,650.063,0
0.0960961,602.199,0
0.0990991,558.598,0
0.102102,519.228,0
0.105105,483.046,0
0.108108,450.571,0
0.111111,422.21,0
0.114114,396.735,0
0.117117,374.159,0
0.12012,355.076,0
0.123123,338.946,0
0.126126,324.817,0
0.129129,313.137,0
0.132132,304.032,0
0.135135,296.414,0
0.138138,290.109,0
0.141141,285.108,0
0.144144,281.227,0
0.147147,277.955,0
0.15015,274.77,0
0.153153,271.591,0
0.156156,268.589,0
0.159159,265.323,0
0.162162,261.399,0
0.165165,256.789,0
0.168168,251.582,0
0.171171,245.841,0
0.174174,239.225,0
0.177177,231.871,0
0.18018,224.168,0
0.183183,216.119,0
0.186186,207.572,0
0.189189,198.989,0
0.192192,190.659,0
0.195195,182.319,0
0.198198,174.266,0
0.201201,166.821,0
0.204204,159.847,0
0.207207,153.316,0
0.21021,147.374,0
0.213213,142.067,0
0.216216,137.235,0
0.219219,132.749,0
0.222222,128.538,0
0.225225,124.684,0
0.228228,120.976,0
0.231231,117.189,0
0.234234,113.373,0
0.237237,109.534,0
0.24024,105.566,0
0.243243,101.382,0
0.246246,97.0259,0
0.249249,92.6104,0
0.252252,88.1969,0
0.255255,83.6789,0
0.258258,79.2478,0
0.261261,75.1032,0
0.264264,71.1374,0
0.267267,67.3925,0
0.27027,64.061,0
0.273273,61.1773,0
0.276276,58.5771,0
0.279279,56.3001,0
0.282282,54.3828,0
0.285285,52.7701,0
0.288288,51.3209,0
0.291291,49.9067,0
0.294294,48.577,0
0.297297,47.3017,0
0.3003,45.9405,0
0.303303,44.4057,0
0.306306,42.7382,0
0.309309,40.9623,0
0.312312,39.0829,0
0.315315,37.0257,0
0.318318,34.9083,0
0.321321,32.8612,0
0.324324,30.8228,0
0.327327,28.8351,0
0.33033,27.0532,0
0.333333,25.5097,0
0.336336,24.0959,0
0.339339,22.8947,0
0.342342,21.9685,0
0.345345,21.2276,0
0.348348,20.6,0
0.351351,20.0419,0
0.354354,19.5737,0
0.357357,19.1616,0
0.36036,18.7126,0
0.363363,18.1651,0
0.366366,17.5422,0
0.369369,16.8508,0
0.372372,16.0876,0
0.375375,15.1951,0
0.378378,14.2435,0
0.381381,13.3175,0
0.384384,12.3824,0
0.387387,11.4594,0
0.39039,10.6536,0
0.393393,9.9886,0
0.396396,9.38338,0
0.399399,8.90355,0
0.402402,8.6012,0
0.405405,8.39463,0
0.408408,8.23513,0
0.411411,8.10348,0
0.414414,8.00446,0
0.417417,7.92588,0
0.42042,7.8278,0
0.423423,7.66536,0
0.426426,7.41361,0
0.429429,7.10494,0
0.432432,6.7643,0
0.435435,6.33681,0
0.438438,5.86671,0
0.441441,5.41849,0
0.444444,4.97557,0
0.447447,4.54225,0
0.45045,4.18612,0
0.453453,3.92338,0
0.456456,3.69102,0
0.459459,3.52432,0
0.462462,3.45614,0
0.465465,3.43166,0
0.468468,3.41504,0
0.471471,3.3928,0
0.474474,3.36107,0
0.477477,3.32135,0
0.48048,3.26699,0
0.483483,3.17609,0
0.486486,3.00649,0
0.489489,2.79643,0
0.492492,2.5804,0
0.495495,2.326,0
0.498498,2.06151,0
0.501502,1.82778,0
0.504505,1.61326,0
0.507508,1.41555,0
0.510511,1.27415,0
