# 20240809_112844
alpha,Df0Re,Df0Im
0,0.0672912,0.0900793
0.01,0.0674717,0.0903739
0.02,0.0675212,0.090541
0.03,0.067518,0.0906826
0.04,0.0675015,0.0908501
0.05,0.0674878,0.0910652
0.06,0.0674808,0.0913339
0.07,0.0674787,0.0916551
0.08,0.0674777,0.0920253
0.09,0.0674746,0.0924414
0.1,0.0674668,0.0929018
0.11,0.0674532,0.0934065
0.12,0.0674333,0.0939565
0.13,0.0674071,0.0945539
0.14,0.0673747,0.0952011
0.15,0.0673361,0.0959003
0.16,0.0672906,0.0966534
0.17,0.0672371,0.097462
0.18,0.067174,0.0983272
0.19,0.0670989,0.0992496
0.2,0.0670093,0.10023
0.21,0.0669023,0.101267
0.22,0.0667746,0.102363
0.23,0.0666228,0.103517
0.24,0.0664437,0.10473
0.25,0.0662337,0.106001
0.26,0.0659892,0.107333
0.27,0.0657065,0.108725
0.28,0.0653817,0.110179
0.29,0.0650108,0.111696
0.3,0.0645893,0.113275
0.31,0.0641125,0.114918
0.32,0.0635753,0.116623
0.33,0.0629721,0.118391
0.34,0.062297,0.120219
0.35,0.0615438,0.122107
0.36,0.0607058,0.124051
0.37,0.0597762,0.126048
0.38,0.058748,0.128093
0.39,0.0576141,0.130182
0.4,0.0563675,0.13231
0.41,0.0550011,0.13447
0.42,0.0535083,0.136655
0.43,0.0518825,0.13886
0.44,0.0501178,0.141076
0.45,0.0482082,0.143294
0.46,0.0461488,0.145507
0.47,0.0439347,0.147706
0.48,0.0415619,0.149881
0.49,0.0390269,0.152021
0.5,0.0363269,0.154117
0.51,0.0334596,0.156158
0.52,0.0304239,0.15813
0.53,0.0272192,0.160022
0.54,0.0238461,0.161821
0.55,0.0203059,0.163513
0.56,0.0166014,0.165084
0.57,0.0127363,0.166519
0.58,0.00871602,0.167802
0.59,0.00454699,0.16892
0.6,0.000237366,0.169856
0.61,-0.00420328,0.170597
0.62,-0.00876373,0.171128
0.63,-0.0134313,0.171435
0.64,-0.0181919,0.171507
0.65,-0.0230297,0.171331
0.66,-0.0279278,0.170897
0.67,-0.032868,0.170198
0.68,-0.0378308,0.169226
0.69,-0.042796,0.167976
0.7,-0.0477425,0.166443
0.71,-0.0526481,0.164627
0.72,-0.0574906,0.162527
0.73,-0.0622471,0.160144
0.74,-0.0668942,0.157481
0.75,-0.0714088,0.154545
0.76,-0.0757676,0.15134
0.77,-0.0799474,0.147876
0.78,-0.0839258,0.144164
0.79,-0.0876809,0.140215
0.8,-0.0911919,0.136045
0.81,-0.0944395,0.131669
0.82,-0.097406,0.127108
0.83,-0.100076,0.12238
0.84,-0.102437,0.11751
0.85,-0.104478,0.112521
0.86,-0.106193,0.107439
0.87,-0.107579,0.102291
0.88,-0.108636,0.0971057
0.89,-0.109368,0.0919095
0.9,-0.109782,0.0867299
0.91,-0.109888,0.0815934
0.92,-0.1097,0.0765249
0.93,-0.109233,0.0715474
0.94,-0.108505,0.0666819
0.95,-0.107535,0.0619468
0.96,-0.106343,0.057358
0.97,-0.104948,0.0529285
0.98,-0.103372,0.0486691
0.99,-0.101634,0.044588
1,-0.099755,0.0406908
1.01,-0.0977531,0.0369816
1.02,-0.0956477,0.0334623
1.03,-0.0934573,0.0301333
1.04,-0.0911997,0.0269934
1.05,-0.0888927,0.0240403
1.06,-0.086553,0.0212703
1.07,-0.0841967,0.0186789
1.08,-0.081839,0.0162602
1.09,-0.0794934,0.0140078
1.1,-0.0771717,0.0119143
1.11,-0.0748837,0.00997182
1.12,-0.0726367,0.00817214
1.13,-0.0704357,0.00650682
1.14,-0.0682836,0.0049675
1.15,-0.0661812,0.00354611
1.16,-0.0641281,0.002235
1.17,-0.0621237,0.00102703
1.18,-0.0601672,-8.4477e-05
1.19,-0.0582593,-0.00110575
1.2,-0.056402,-0.00204278
1.21,-0.054599,-0.00290148
1.22,-0.0528559,-0.00368782
1.23,-0.0511787,-0.00440793
1.24,-0.0495736,-0.00506804
1.25,-0.0480448,-0.00567434
1.26,-0.0465941,-0.00623262
1.27,-0.0452193,-0.006748
1.28,-0.043914,-0.00722448
1.29,-0.042668,-0.00766478
1.3,-0.0414686,-0.00807035
1.31,-0.040303,-0.00844166
1.32,-0.0391607,-0.00877882
1.33,-0.0380363,-0.00908246
1.34,-0.0369314,-0.00935455
1.35,-0.0358546,-0.00959911
1.36,-0.0348211,-0.00982229
1.37,-0.0338485,-0.0100319
1.38,-0.0329528,-0.0102362
1.39,-0.0321437,-0.0104421
1.4,-0.0314218,-0.010654
1.41,-0.0307791,-0.0108731
1.42,-0.0302037,-0.0110989
1.43,-0.0296898,-0.0113322
1.44,-0.0292485,-0.0115804
1.45,-0.0289167,-0.0118621
1.46,-0.0287571,-0.0122089
1.47,-0.028844,-0.0126612
1.48,-0.0292356,-0.0132567
1.49,-0.0299416,-0.0140135
1.5,-0.0309095,-0.0149205
1.51,-0.032061,-0.0159509
1.52,-0.033402,-0.0171168
1.53,-0.035184,-0.0185603
1.54,-0.0380119,-0.0206309
1.55,-0.0427386,-0.0238537
1.56,-0.0502358,-0.0288185
1.57,-0.0624392,-0.0367972
1.58,-0.0904206,-0.0546855
