# 20250121_122108
# primespec:	Data/spec_real_constfield_varm/spec_20250121_120125_98/spectr.txt
# qmax:	3
# ma:	1.48768
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.730546
# [=>] Eabc:	0.74384
# B:	1
# Q:	1
p,finalspecRe,finalspecIm
0,39.9857,0
0.0100503,39.9918,0
0.0201005,40.0102,0
0.0301508,40.0409,0
0.040201,40.0842,0
0.0502513,40.1403,0
0.0603015,40.2097,0
0.0703518,40.2932,0
0.080402,40.3909,0
0.0904523,40.5042,0
0.100503,40.6342,0
0.110553,40.7828,0
0.120603,40.9528,0
0.130653,41.149,0
0.140704,41.384,0
0.150754,41.6735,0
0.160804,41.9442,0
0.170854,42.2064,0
0.180905,42.4702,0
0.190955,42.7359,0
0.201005,43.016,0
0.211055,43.3079,0
0.221106,43.5945,0
0.231156,43.8963,0
0.241206,44.2164,0
0.251256,44.5287,0
0.261307,44.8624,0
0.271357,45.2032,0
0.281407,45.5494,0
0.291457,45.8754,0
0.301508,46.2344,0
0.311558,46.6036,0
0.321608,46.947,0
0.331658,47.329,0
0.341709,47.7182,0
0.351759,48.0896,0
0.361809,48.4633,0
0.371859,48.8736,0
0.38191,49.283,0
0.39196,49.6691,0
0.40201,50.0563,0
0.41206,50.4714,0
0.422111,50.8562,0
0.432161,51.2371,0
0.442211,51.6913,0
0.452261,52.0911,0
0.462312,52.604,0
0.472362,52.995,0
0.482412,53.4297,0
0.492462,53.8401,0
0.502513,54.2667,0
0.512563,54.6977,0
0.522613,55.1088,0
0.532663,55.5684,0
0.542714,55.9389,0
0.552764,56.4429,0
0.562814,56.8549,0
0.572864,57.3681,0
0.582915,57.8753,0
0.592965,58.3318,0
0.603015,58.8784,0
0.613065,59.4771,0
0.623116,60.0526,0
0.633166,60.607,0
0.643216,61.3069,0
0.653266,62.0731,0
0.663317,62.8898,0
0.673367,63.5071,0
0.683417,63.8831,0
0.693467,63.6607,0
0.703518,62.5138,0
0.713568,60.2771,0
0.723618,56.9798,0
0.733668,52.9722,0
0.743719,48.1993,0
0.753769,43.1258,0
0.763819,38.4111,0
0.773869,34.0638,0
0.78392,30.328,0
0.79397,27.2724,0
0.80402,24.7307,0
0.81407,22.5644,0
0.824121,20.8433,0
0.834171,19.309,0
0.844221,17.9703,0
0.854271,16.7914,0
0.864322,15.7002,0
0.874372,14.6884,0
0.884422,13.8026,0
0.894472,13.0329,0
0.904523,12.2395,0
0.914573,11.5278,0
0.924623,10.8829,0
0.934673,10.2756,0
0.944724,9.75513,0
0.954774,9.24183,0
0.964824,8.73662,0
0.974874,8.31102,0
0.984925,7.87344,0
0.994975,7.50524,0
1.00503,7.1418,0
1.01508,6.76283,0
1.02513,6.44503,0
1.03518,6.12738,0
1.04523,5.82666,0
1.05528,5.5524,0
1.06533,5.28735,0
1.07538,5.04728,0
1.08543,4.83025,0
1.09548,4.59306,0
1.10553,4.37845,0
1.11558,4.17614,0
1.12563,4.00515,0
1.13568,3.83397,0
1.14573,3.67137,0
1.15578,3.5074,0
1.16583,3.36237,0
1.17588,3.22121,0
1.18593,3.08909,0
1.19598,2.95686,0
1.20603,2.8347,0
1.21608,2.72425,0
1.22613,2.6088,0
1.23618,2.51354,0
1.24623,2.41142,0
1.25628,2.31572,0
1.26633,2.23072,0
1.27638,2.14056,0
1.28643,2.06017,0
1.29648,1.978,0
1.30653,1.90539,0
1.31658,1.83225,0
1.32663,1.76339,0
1.33668,1.68945,0
1.34673,1.63087,0
1.35678,1.71908,0
1.36683,1.61138,0
1.37688,1.4528,0
1.38693,1.40015,0
1.39698,1.34417,0
1.40704,1.29966,0
1.41709,1.25523,0
1.42714,1.21011,0
1.43719,1.1704,0
1.44724,1.13064,0
1.45729,1.08994,0
1.46734,1.04988,0
1.47739,1.01535,0
1.48744,0.981649,0
1.49749,0.947227,0
1.50754,0.911251,0
1.51759,0.880975,0
1.52764,0.852907,0
1.53769,0.823048,0
1.54774,0.79453,0
1.55779,0.767452,0
1.56784,0.742264,0
1.57789,0.719158,0
1.58794,0.696898,0
1.59799,0.673143,0
1.60804,0.651844,0
1.61809,0.632045,0
1.62814,0.612364,0
1.63819,0.592529,0
1.64824,0.572146,0
1.65829,0.555012,0
1.66834,0.536181,0
1.67839,0.519546,0
1.68844,0.501329,0
1.69849,0.485614,0
1.70854,0.471502,0
1.71859,0.455598,0
1.72864,0.441164,0
1.73869,0.427211,0
1.74874,0.415134,0
1.75879,0.403205,0
1.76884,0.39225,0
1.77889,0.379391,0
1.78894,0.367445,0
1.79899,0.357814,0
1.80905,0.345778,0
1.8191,0.335166,0
1.82915,0.324498,0
1.8392,0.315108,0
1.84925,0.306406,0
1.8593,0.297275,0
1.86935,0.287362,0
1.8794,0.279081,0
1.88945,0.271088,0
1.8995,0.263012,0
1.90955,0.255798,0
1.9196,0.248423,0
1.92965,0.241487,0
1.9397,0.235056,0
1.94975,0.226997,0
1.9598,0.220619,0
1.96985,0.21451,0
1.9799,0.208387,0
1.98995,0.202524,0
2,0.195926,0
