# 20241029_111329
alpha,field0Re,field0Im
0,0.106923,0
0.00157237,0.106925,0
0.00314474,0.106927,0
0.00471711,0.106929,0
0.00628947,0.106931,0
0.00786184,0.106933,0
0.00943421,0.106935,0
0.0110066,0.106937,0
0.0125789,0.10694,0
0.0141513,0.106942,0
0.0157237,0.106946,0
0.0172961,0.106949,0
0.0188684,0.106954,0
0.0204408,0.106959,0
0.0220132,0.106965,0
0.0235855,0.106972,0
0.0251579,0.106979,0
0.0267303,0.106987,0
0.0283026,0.106994,0
0.029875,0.107002,0
0.0314474,0.10701,0
0.0330197,0.107019,0
0.0345921,0.107028,0
0.0361645,0.107037,0
0.0377368,0.107047,0
0.0393092,0.107057,0
0.0408816,0.107068,0
0.042454,0.10708,0
0.0440263,0.107091,0
0.0455987,0.107103,0
0.0471711,0.107115,0
0.0487434,0.107127,0
0.0503158,0.10714,0
0.0518882,0.107154,0
0.0534605,0.107167,0
0.0550329,0.107182,0
0.0566053,0.107196,0
0.0581776,0.107211,0
0.05975,0.107227,0
0.0613224,0.107243,0
0.0628947,0.107259,0
0.0644671,0.107275,0
0.0660395,0.107292,0
0.0676119,0.107309,0
0.0691842,0.107327,0
0.0707566,0.107345,0
0.072329,0.107364,0
0.0739013,0.107383,0
0.0754737,0.107402,0
0.0770461,0.107422,0
0.0786184,0.107442,0
0.0801908,0.107462,0
0.0817632,0.107483,0
0.0833355,0.107504,0
0.0849079,0.107526,0
0.0864803,0.107549,0
0.0880526,0.107571,0
0.089625,0.107594,0
0.0911974,0.107618,0
0.0927698,0.107641,0
0.0943421,0.107666,0
0.0959145,0.10769,0
0.0974869,0.107715,0
0.0990592,0.10774,0
0.100632,0.107766,0
0.102204,0.107793,0
0.103776,0.107819,0
0.105349,0.107847,0
0.106921,0.107874,0
0.108493,0.107902,0
0.110066,0.10793,0
0.111638,0.107959,0
0.113211,0.107988,0
0.114783,0.108017,0
0.116355,0.108047,0
0.117928,0.108078,0
0.1195,0.108109,0
0.121072,0.10814,0
0.122645,0.108172,0
0.124217,0.108204,0
0.125789,0.108236,0
0.127362,0.108269,0
0.128934,0.108302,0
0.130507,0.108336,0
0.132079,0.10837,0
0.133651,0.108404,0
0.135224,0.108439,0
0.136796,0.108475,0
0.138368,0.10851,0
0.139941,0.108547,0
0.141513,0.108583,0
0.143086,0.10862,0
0.144658,0.108657,0
0.14623,0.108695,0
0.147803,0.108733,0
0.149375,0.108772,0
0.150947,0.108811,0
0.15252,0.108851,0
0.154092,0.108891,0
0.155665,0.108931,0
0.157237,0.108972,0
0.158809,0.109013,0
0.160382,0.109055,0
0.161954,0.109097,0
0.163526,0.109139,0
0.165099,0.109182,0
0.166671,0.109225,0
0.168243,0.109269,0
0.169816,0.109313,0
0.171388,0.109358,0
0.172961,0.109403,0
0.174533,0.109448,0
0.176105,0.109494,0
0.177678,0.10954,0
0.17925,0.109587,0
0.180822,0.109634,0
0.182395,0.109682,0
0.183967,0.10973,0
0.18554,0.109778,0
0.187112,0.109827,0
0.188684,0.109876,0
0.190257,0.109926,0
0.191829,0.109976,0
0.193401,0.110027,0
0.194974,0.110078,0
0.196546,0.110129,0
0.198118,0.110181,0
0.199691,0.110233,0
0.201263,0.110286,0
0.202836,0.110339,0
0.204408,0.110393,0
0.20598,0.110447,0
0.207553,0.110501,0
0.209125,0.110556,0
0.210697,0.110611,0
0.21227,0.110667,0
0.213842,0.110723,0
0.215415,0.11078,0
0.216987,0.110837,0
0.218559,0.110895,0
0.220132,0.110953,0
0.221704,0.111011,0
0.223276,0.11107,0
0.224849,0.111129,0
0.226421,0.111189,0
0.227993,0.111249,0
0.229566,0.11131,0
0.231138,0.111371,0
0.232711,0.111432,0
0.234283,0.111494,0
0.235855,0.111557,0
0.237428,0.111619,0
0.239,0.111682,0
0.240572,0.111746,0
0.242145,0.11181,0
0.243717,0.111875,0
0.24529,0.11194,0
0.246862,0.112005,0
0.248434,0.112071,0
0.250007,0.112138,0
0.251579,0.112204,0
0.253151,0.112271,0
0.254724,0.112339,0
0.256296,0.112407,0
0.257868,0.112476,0
0.259441,0.112545,0
0.261013,0.112614,0
0.262586,0.112684,0
0.264158,0.112754,0
0.26573,0.112825,0
0.267303,0.112896,0
0.268875,0.112967,0
0.270447,0.113039,0
0.27202,0.113112,0
0.273592,0.113185,0
0.275165,0.113258,0
0.276737,0.113332,0
0.278309,0.113406,0
0.279882,0.11348,0
0.281454,0.113555,0
0.283026,0.113631,0
0.284599,0.113706,0
0.286171,0.113782,0
0.287743,0.113859,0
0.289316,0.113936,0
0.290888,0.114014,0
0.292461,0.114091,0
0.294033,0.11417,0
0.295605,0.114248,0
0.297178,0.114328,0
0.29875,0.114407,0
0.300322,0.114487,0
0.301895,0.114567,0
0.303467,0.114648,0
0.30504,0.114729,0
0.306612,0.11481,0
0.308184,0.114892,0
0.309757,0.114974,0
0.311329,0.115057,0
0.312901,0.11514,0
0.314474,0.115223,0
0.316046,0.115307,0
0.317618,0.115391,0
0.319191,0.115475,0
0.320763,0.11556,0
0.322336,0.115645,0
0.323908,0.115731,0
0.32548,0.115817,0
0.327053,0.115903,0
0.328625,0.11599,0
0.330197,0.116077,0
0.33177,0.116164,0
0.333342,0.116251,0
0.334915,0.116339,0
0.336487,0.116427,0
0.338059,0.116516,0
0.339632,0.116605,0
0.341204,0.116694,0
0.342776,0.116783,0
0.344349,0.116873,0
0.345921,0.116963,0
0.347493,0.117053,0
0.349066,0.117144,0
0.350638,0.117235,0
0.352211,0.117326,0
0.353783,0.117417,0
0.355355,0.117509,0
0.356928,0.117601,0
0.3585,0.117693,0
0.360072,0.117786,0
0.361645,0.117878,0
0.363217,0.117971,0
0.36479,0.118064,0
0.366362,0.118157,0
0.367934,0.118251,0
0.369507,0.118344,0
0.371079,0.118438,0
0.372651,0.118532,0
0.374224,0.118627,0
0.375796,0.118721,0
0.377368,0.118816,0
0.378941,0.11891,0
0.380513,0.119005,0
0.382086,0.1191,0
0.383658,0.119195,0
0.38523,0.11929,0
0.386803,0.119386,0
0.388375,0.119481,0
0.389947,0.119577,0
0.39152,0.119672,0
0.393092,0.119768,0
0.394665,0.119864,0
0.396237,0.11996,0
0.397809,0.120055,0
0.399382,0.120151,0
0.400954,0.120247,0
0.402526,0.120343,0
0.404099,0.120439,0
0.405671,0.120535,0
0.407243,0.120631,0
0.408816,0.120727,0
0.410388,0.120823,0
0.411961,0.120919,0
0.413533,0.121014,0
0.415105,0.12111,0
0.416678,0.121205,0
0.41825,0.121301,0
0.419822,0.121397,0
0.421395,0.121492,0
0.422967,0.121587,0
0.42454,0.121682,0
0.426112,0.121777,0
0.427684,0.121872,0
0.429257,0.121966,0
0.430829,0.12206,0
0.432401,0.122154,0
0.433974,0.122248,0
0.435546,0.122342,0
0.437118,0.122436,0
0.438691,0.122529,0
0.440263,0.122622,0
0.441836,0.122714,0
0.443408,0.122807,0
0.44498,0.122898,0
0.446553,0.12299,0
0.448125,0.123081,0
0.449697,0.123172,0
0.45127,0.123263,0
0.452842,0.123353,0
0.454415,0.123443,0
0.455987,0.123533,0
0.457559,0.123622,0
0.459132,0.12371,0
0.460704,0.123798,0
0.462276,0.123885,0
0.463849,0.123972,0
0.465421,0.124059,0
0.466994,0.124145,0
0.468566,0.124231,0
0.470138,0.124316,0
0.471711,0.124401,0
0.473283,0.124484,0
0.474855,0.124567,0
0.476428,0.124649,0
0.478,0.124731,0
0.479572,0.124812,0
0.481145,0.124893,0
0.482717,0.124973,0
0.48429,0.125053,0
0.485862,0.125131,0
0.487434,0.125209,0
0.489007,0.125286,0
0.490579,0.125362,0
0.492151,0.125437,0
0.493724,0.125511,0
0.495296,0.125585,0
0.496869,0.125658,0
0.498441,0.12573,0
0.500013,0.125801,0
0.501586,0.125872,0
0.503158,0.125941,0
0.50473,0.12601,0
0.506303,0.126077,0
0.507875,0.126143,0
0.509447,0.126207,0
0.51102,0.126272,0
0.512592,0.126335,0
0.514165,0.126398,0
0.515737,0.126459,0
0.517309,0.12652,0
0.518882,0.126579,0
0.520454,0.126637,0
0.522026,0.126693,0
0.523599,0.126748,0
0.525171,0.126802,0
0.526744,0.126855,0
0.528316,0.126907,0
0.529888,0.126958,0
0.531461,0.127008,0
0.533033,0.127057,0
0.534605,0.127104,0
0.536178,0.127149,0
0.53775,0.127193,0
0.539322,0.127234,0
0.540895,0.127275,0
0.542467,0.127314,0
0.54404,0.127353,0
0.545612,0.127391,0
0.547184,0.127428,0
0.548757,0.127463,0
0.550329,0.127496,0
0.551901,0.127527,0
0.553474,0.127556,0
0.555046,0.127582,0
0.556619,0.127606,0
0.558191,0.127631,0
0.559763,0.127656,0
0.561336,0.127681,0
0.562908,0.127704,0
0.56448,0.127724,0
0.566053,0.127742,0
0.567625,0.127756,0
0.569197,0.127766,0
0.57077,0.127771,0
0.572342,0.127772,0
0.573915,0.127772,0
0.575487,0.127772,0
0.577059,0.127773,0
0.578632,0.127773,0
0.580204,0.127773,0
0.581776,0.127773,0
0.583349,0.127773,0
0.584921,0.127773,0
0.586494,0.127773,0
0.588066,0.127772,0
0.589638,0.127765,0
0.591211,0.127753,0
0.592783,0.127736,0
0.594355,0.127716,0
0.595928,0.127692,0
0.5975,0.127667,0
0.599072,0.12764,0
0.600645,0.127612,0
0.602217,0.127584,0
0.60379,0.127556,0
0.605362,0.127525,0
0.606934,0.12749,0
