# 20240823_130938
alpha,field0Re,field0Im
0,0.0699972,0
0.00157237,0.0700018,0
0.00314474,0.0700061,0
0.00471711,0.0700103,0
0.00628947,0.0700148,0
0.00786184,0.0700196,0
0.00943421,0.0700251,0
0.0110066,0.0700315,0
0.0125789,0.070039,0
0.0141513,0.0700475,0
0.0157237,0.0700567,0
0.0172961,0.0700666,0
0.0188684,0.0700768,0
0.0204408,0.0700874,0
0.0220132,0.0700988,0
0.0235855,0.0701109,0
0.0251579,0.0701238,0
0.0267303,0.0701372,0
0.0283026,0.0701512,0
0.029875,0.0701657,0
0.0314474,0.0701806,0
0.0330197,0.0701964,0
0.0345921,0.0702128,0
0.0361645,0.0702298,0
0.0377368,0.0702475,0
0.0393092,0.0702656,0
0.0408816,0.0702842,0
0.042454,0.0703034,0
0.0440263,0.0703234,0
0.0455987,0.0703441,0
0.0471711,0.0703653,0
0.0487434,0.070387,0
0.0503158,0.0704092,0
0.0518882,0.0704321,0
0.0534605,0.0704557,0
0.0550329,0.0704799,0
0.0566053,0.0705047,0
0.0581776,0.0705301,0
0.05975,0.0705561,0
0.0613224,0.0705826,0
0.0628947,0.0706097,0
0.0644671,0.0706376,0
0.0660395,0.0706661,0
0.0676119,0.0706952,0
0.0691842,0.0707248,0
0.0707566,0.070755,0
0.072329,0.0707859,0
0.0739013,0.0708175,0
0.0754737,0.0708497,0
0.0770461,0.0708825,0
0.0786184,0.0709159,0
0.0801908,0.0709498,0
0.0817632,0.0709845,0
0.0833355,0.0710198,0
0.0849079,0.0710557,0
0.0864803,0.0710923,0
0.0880526,0.0711295,0
0.089625,0.0711673,0
0.0911974,0.0712057,0
0.0927698,0.0712448,0
0.0943421,0.0712846,0
0.0959145,0.071325,0
0.0974869,0.0713661,0
0.0990592,0.0714077,0
0.100632,0.07145,0
0.102204,0.0714929,0
0.103776,0.0715366,0
0.105349,0.0715809,0
0.106921,0.0716258,0
0.108493,0.0716714,0
0.110066,0.0717175,0
0.111638,0.0717643,0
0.113211,0.0718118,0
0.114783,0.07186,0
0.116355,0.0719089,0
0.117928,0.0719584,0
0.1195,0.0720085,0
0.121072,0.0720592,0
0.122645,0.0721107,0
0.124217,0.0721628,0
0.125789,0.0722156,0
0.127362,0.0722691,0
0.128934,0.0723232,0
0.130507,0.0723779,0
0.132079,0.0724334,0
0.133651,0.0724895,0
0.135224,0.0725463,0
0.136796,0.0726038,0
0.138368,0.0726619,0
0.139941,0.0727207,0
0.141513,0.0727801,0
0.143086,0.0728403,0
0.144658,0.0729011,0
0.14623,0.0729627,0
0.147803,0.0730249,0
0.149375,0.0730877,0
0.150947,0.0731513,0
0.15252,0.0732155,0
0.154092,0.0732804,0
0.155665,0.0733461,0
0.157237,0.0734124,0
0.158809,0.0734795,0
0.160382,0.0735471,0
0.161954,0.0736155,0
0.163526,0.0736846,0
0.165099,0.0737545,0
0.166671,0.073825,0
0.168243,0.0738962,0
0.169816,0.0739681,0
0.171388,0.0740407,0
0.172961,0.0741141,0
0.174533,0.0741881,0
0.176105,0.0742629,0
0.177678,0.0743385,0
0.17925,0.0744147,0
0.180822,0.0744916,0
0.182395,0.0745692,0
0.183967,0.0746476,0
0.18554,0.0747268,0
0.187112,0.0748066,0
0.188684,0.0748872,0
0.190257,0.0749685,0
0.191829,0.0750506,0
0.193401,0.0751334,0
0.194974,0.075217,0
0.196546,0.0753013,0
0.198118,0.0753864,0
0.199691,0.0754722,0
0.201263,0.0755587,0
0.202836,0.075646,0
0.204408,0.0757341,0
0.20598,0.075823,0
0.207553,0.0759127,0
0.209125,0.076003,0
0.210697,0.0760942,0
0.21227,0.0761861,0
0.213842,0.0762788,0
0.215415,0.0763723,0
0.216987,0.0764666,0
0.218559,0.0765617,0
0.220132,0.0766575,0
0.221704,0.0767541,0
0.223276,0.0768516,0
0.224849,0.0769498,0
0.226421,0.0770489,0
0.227993,0.0771487,0
0.229566,0.0772493,0
0.231138,0.0773508,0
0.232711,0.077453,0
0.234283,0.0775561,0
0.235855,0.07766,0
0.237428,0.0777647,0
0.239,0.0778703,0
0.240572,0.0779766,0
0.242145,0.0780837,0
0.243717,0.0781918,0
0.24529,0.0783006,0
0.246862,0.0784103,0
0.248434,0.0785208,0
0.250007,0.0786322,0
0.251579,0.0787443,0
0.253151,0.0788574,0
0.254724,0.0789713,0
0.256296,0.079086,0
0.257868,0.0792016,0
0.259441,0.079318,0
0.261013,0.0794353,0
0.262586,0.0795534,0
0.264158,0.0796725,0
0.26573,0.0797924,0
0.267303,0.0799131,0
0.268875,0.0800347,0
0.270447,0.0801572,0
0.27202,0.0802805,0
0.273592,0.0804047,0
0.275165,0.0805298,0
0.276737,0.0806558,0
0.278309,0.0807827,0
0.279882,0.0809104,0
0.281454,0.081039,0
0.283026,0.0811685,0
0.284599,0.0812989,0
0.286171,0.0814302,0
0.287743,0.0815624,0
0.289316,0.0816954,0
0.290888,0.0818293,0
0.292461,0.0819641,0
0.294033,0.0820999,0
0.295605,0.0822366,0
0.297178,0.0823741,0
0.29875,0.0825125,0
0.300322,0.0826518,0
0.301895,0.082792,0
0.303467,0.0829332,0
0.30504,0.0830752,0
0.306612,0.0832182,0
0.308184,0.083362,0
0.309757,0.0835068,0
0.311329,0.0836524,0
0.312901,0.083799,0
0.314474,0.0839465,0
0.316046,0.0840949,0
0.317618,0.0842442,0
0.319191,0.0843943,0
0.320763,0.0845454,0
0.322336,0.0846974,0
0.323908,0.0848503,0
0.32548,0.0850042,0
0.327053,0.0851589,0
0.328625,0.0853146,0
0.330197,0.0854711,0
0.33177,0.0856285,0
0.333342,0.0857869,0
0.334915,0.0859461,0
0.336487,0.0861063,0
0.338059,0.0862674,0
0.339632,0.0864294,0
0.341204,0.0865922,0
0.342776,0.086756,0
0.344349,0.0869206,0
0.345921,0.0870862,0
0.347493,0.0872527,0
0.349066,0.0874201,0
0.350638,0.0875883,0
0.352211,0.0877574,0
0.353783,0.0879274,0
0.355355,0.0880984,0
0.356928,0.0882702,0
0.3585,0.0884428,0
0.360072,0.0886163,0
0.361645,0.0887907,0
0.363217,0.0889661,0
0.36479,0.0891423,0
0.366362,0.0893193,0
0.367934,0.0894972,0
0.369507,0.089676,0
0.371079,0.0898555,0
0.372651,0.090036,0
0.374224,0.0902173,0
0.375796,0.0903995,0
0.377368,0.0905825,0
0.378941,0.0907664,0
0.380513,0.090951,0
0.382086,0.0911364,0
0.383658,0.0913228,0
0.38523,0.0915099,0
0.386803,0.0916979,0
0.388375,0.0918867,0
0.389947,0.0920762,0
0.39152,0.0922665,0
0.393092,0.0924576,0
0.394665,0.0926496,0
0.396237,0.0928423,0
0.397809,0.0930358,0
0.399382,0.09323,0
0.400954,0.093425,0
0.402526,0.0936207,0
0.404099,0.0938172,0
0.405671,0.0940145,0
0.407243,0.0942125,0
0.408816,0.0944112,0
0.410388,0.0946106,0
0.411961,0.0948106,0
0.413533,0.0950115,0
0.415105,0.095213,0
0.416678,0.0954153,0
0.41825,0.0956181,0
0.419822,0.0958216,0
0.421395,0.0960258,0
0.422967,0.0962306,0
0.42454,0.0964361,0
0.426112,0.0966423,0
0.427684,0.096849,0
0.429257,0.0970563,0
0.430829,0.0972642,0
0.432401,0.0974728,0
0.433974,0.0976819,0
0.435546,0.0978916,0
0.437118,0.0981019,0
0.438691,0.0983127,0
0.440263,0.098524,0
0.441836,0.0987358,0
0.443408,0.0989482,0
0.44498,0.0991611,0
0.446553,0.0993745,0
0.448125,0.0995884,0
0.449697,0.0998027,0
0.45127,0.100017,0
0.452842,0.100233,0
0.454415,0.100448,0
0.455987,0.100664,0
0.457559,0.100881,0
0.459132,0.101098,0
0.460704,0.101315,0
0.462276,0.101532,0
0.463849,0.10175,0
0.465421,0.101969,0
0.466994,0.102187,0
0.468566,0.102406,0
0.470138,0.102626,0
0.471711,0.102845,0
0.473283,0.103065,0
0.474855,0.103285,0
0.476428,0.103505,0
0.478,0.103726,0
0.479572,0.103946,0
0.481145,0.104167,0
0.482717,0.104388,0
0.48429,0.104609,0
0.485862,0.104831,0
0.487434,0.105052,0
0.489007,0.105273,0
0.490579,0.105495,0
0.492151,0.105717,0
0.493724,0.105938,0
0.495296,0.10616,0
0.496869,0.106382,0
0.498441,0.106604,0
0.500013,0.106826,0
