# 20240801_111153
alpha,Df0Re,Df0Im
0,3.67012,0
0.0158666,3.37877,0.225495
0.0317333,3.02945,0.406173
0.0475999,2.63316,0.533547
0.0634665,2.20246,0.601397
0.0793331,1.75099,0.606024
0.0951998,1.29292,0.546393
0.111066,0.842335,0.424153
0.126933,0.412694,0.243537
0.1428,0.0163049,0.011149
0.158666,-0.336147,-0.264349
0.174533,-0.635981,-0.57264
0.1904,-0.876812,-0.902218
0.206266,-1.05473,-1.2409
0.222133,-1.16836,-1.57633
0.237999,-1.21883,-1.89653
0.253866,-1.2096,-2.19037
0.269733,-1.14624,-2.44797
0.285599,-1.03607,-2.66113
0.301466,-0.887793,-2.82353
0.317333,-0.711046,-2.93097
0.333199,-0.515957,-2.98143
0.349066,-0.31269,-2.97505
0.364932,-0.111019,-2.91402
0.380799,0.0800584,-2.80241
0.396666,0.252651,-2.64588
0.412532,0.400231,-2.45138
0.428399,0.517821,-2.2268
0.444266,0.602092,-1.98059
0.460132,0.651389,-1.72137
0.475999,0.665676,-1.45763
0.491866,0.646416,-1.19734
0.507732,0.596389,-0.947717
0.523599,0.519472,-0.714992
0.539465,0.42038,-0.504231
0.555332,0.304398,-0.319244
0.571199,0.177104,-0.162544
0.587065,0.0441035,-0.0353681
0.602932,-0.0892093,0.0622543
0.618799,-0.217866,0.131378
0.634665,-0.337498,0.173992
0.650532,-0.444465,0.19284
0.666398,-0.53594,0.191223
0.682265,-0.609956,0.172809
0.698132,-0.665399,0.141435
0.713998,-0.701973,0.100928
0.729865,-0.720125,0.0549509
0.745732,-0.720956,0.00686369
0.761598,-0.706098,-0.0403761
0.777465,-0.677593,-0.0842896
0.793332,-0.637764,-0.122919
0.809198,-0.589085,-0.154843
0.825065,-0.534063,-0.179166
0.840931,-0.475135,-0.195484
0.856798,-0.414572,-0.203831
0.872665,-0.354414,-0.204621
0.888531,-0.296415,-0.198568
0.904398,-0.242006,-0.186615
0.920265,-0.19229,-0.169852
0.936131,-0.148033,-0.149449
0.951998,-0.109688,-0.126587
0.967864,-0.0774207,-0.102402
0.983731,-0.0511447,-0.0779412
0.999598,-0.0305648,-0.0541233
1.01546,-0.0152217,-0.0317185
1.03133,-0.0045374,-0.0113339
1.0472,0.00214116,0.00658981
1.06306,0.00550215,0.0217734
1.07893,0.00623382,0.0340872
1.0948,0.00499514,0.0435347
1.11066,0.0023928,0.050231
1.12653,-0.00103554,0.0543813
1.1424,-0.00483193,0.0562572
1.15826,-0.00862326,0.0561744
1.17413,-0.0121216,0.0544723
1.19,-0.0151202,0.0514948
1.20586,-0.0174873,0.0475757
1.22173,-0.0191563,0.0430257
1.2376,-0.0201156,0.0381234
1.25346,-0.020398,0.0331093
1.26933,-0.0200688,0.0281827
1.2852,-0.0192161,0.0235003
1.30106,-0.017941,0.0191783
1.31693,-0.0163497,0.0152949
1.3328,-0.0145464,0.0118945
1.34866,-0.0126284,0.00899261
1.36453,-0.010682,0.00658099
1.3804,-0.00878065,0.00463308
1.39626,-0.00698295,0.00310901
1.41213,-0.00533303,0.00196025
1.428,-0.00386093,0.00113367
1.44386,-0.00258391,0.00057499
1.45973,-0.001508,0.000231492
1.4756,-0.000629991,5.41099e-05
1.49146,6.06769e-05,-1.15542e-06
1.50733,0.000579919,2.76249e-05
1.5232,0.000947218,0.000108683
1.53906,0.00118401,0.00021653
1.55493,0.00131233,0.000331627
1.5708,0.00135367,0.000439833
