# 20250117_150330
alpha,field0Re,field0Im
0,0.0560111,0
0.00157237,0.056013,0
0.00314474,0.0560148,0
0.00471711,0.0560165,0
0.00628947,0.0560184,0
0.00786184,0.0560205,0
0.00943421,0.0560231,0
0.0110066,0.0560264,0
0.0125789,0.0560308,0
0.0141513,0.0560363,0
0.0157237,0.0560425,0
0.0172961,0.0560494,0
0.0188684,0.0560565,0
0.0204408,0.0560639,0
0.0220132,0.0560718,0
0.0235855,0.0560806,0
0.0251579,0.0560901,0
0.0267303,0.0561001,0
0.0283026,0.0561106,0
0.029875,0.0561215,0
0.0314474,0.0561328,0
0.0330197,0.0561448,0
0.0345921,0.0561575,0
0.0361645,0.0561708,0
0.0377368,0.0561845,0
0.0393092,0.0561987,0
0.0408816,0.0562134,0
0.042454,0.0562286,0
0.0440263,0.0562445,0
0.0455987,0.056261,0
0.0471711,0.0562781,0
0.0487434,0.0562956,0
0.0503158,0.0563135,0
0.0518882,0.0563321,0
0.0534605,0.0563512,0
0.0550329,0.056371,0
0.0566053,0.0563913,0
0.0581776,0.0564121,0
0.05975,0.0564334,0
0.0613224,0.0564553,0
0.0628947,0.0564777,0
0.0644671,0.0565008,0
0.0660395,0.0565244,0
0.0676119,0.0565486,0
0.0691842,0.0565733,0
0.0707566,0.0565985,0
0.072329,0.0566243,0
0.0739013,0.0566507,0
0.0754737,0.0566778,0
0.0770461,0.0567053,0
0.0786184,0.0567335,0
0.0801908,0.0567621,0
0.0817632,0.0567913,0
0.0833355,0.0568211,0
0.0849079,0.0568516,0
0.0864803,0.0568826,0
0.0880526,0.0569142,0
0.089625,0.0569463,0
0.0911974,0.0569789,0
0.0927698,0.0570122,0
0.0943421,0.0570461,0
0.0959145,0.0570807,0
0.0974869,0.0571158,0
0.0990592,0.0571514,0
0.100632,0.0571875,0
0.102204,0.0572243,0
0.103776,0.0572618,0
0.105349,0.0572998,0
0.106921,0.0573384,0
0.108493,0.0573776,0
0.110066,0.0574174,0
0.111638,0.0574577,0
0.113211,0.0574987,0
0.114783,0.0575403,0
0.116355,0.0575825,0
0.117928,0.0576253,0
0.1195,0.0576686,0
0.121072,0.0577125,0
0.122645,0.0577571,0
0.124217,0.0578023,0
0.125789,0.0578481,0
0.127362,0.0578945,0
0.128934,0.0579415,0
0.130507,0.0579891,0
0.132079,0.0580373,0
0.133651,0.0580861,0
0.135224,0.0581356,0
0.136796,0.0581857,0
0.138368,0.0582363,0
0.139941,0.0582876,0
0.141513,0.0583395,0
0.143086,0.058392,0
0.144658,0.0584452,0
0.14623,0.058499,0
0.147803,0.0585534,0
0.149375,0.0586084,0
0.150947,0.058664,0
0.15252,0.0587203,0
0.154092,0.0587772,0
0.155665,0.0588348,0
0.157237,0.058893,0
0.158809,0.0589518,0
0.160382,0.0590112,0
0.161954,0.0590712,0
0.163526,0.059132,0
0.165099,0.0591934,0
0.166671,0.0592554,0
0.168243,0.0593181,0
0.169816,0.0593814,0
0.171388,0.0594454,0
0.172961,0.05951,0
0.174533,0.0595753,0
0.176105,0.0596413,0
0.177678,0.0597079,0
0.17925,0.0597751,0
0.180822,0.059843,0
0.182395,0.0599116,0
0.183967,0.0599809,0
0.18554,0.0600509,0
0.187112,0.0601215,0
0.188684,0.0601928,0
0.190257,0.0602647,0
0.191829,0.0603374,0
0.193401,0.0604107,0
0.194974,0.0604848,0
0.196546,0.0605595,0
0.198118,0.0606349,0
0.199691,0.060711,0
0.201263,0.0607878,0
0.202836,0.0608653,0
0.204408,0.0609435,0
0.20598,0.0610224,0
0.207553,0.0611021,0
0.209125,0.0611824,0
0.210697,0.0612634,0
0.21227,0.0613451,0
0.213842,0.0614276,0
0.215415,0.0615108,0
0.216987,0.0615948,0
0.218559,0.0616794,0
0.220132,0.0617648,0
0.221704,0.0618509,0
0.223276,0.0619377,0
0.224849,0.0620253,0
0.226421,0.0621137,0
0.227993,0.0622028,0
0.229566,0.0622926,0
0.231138,0.0623831,0
0.232711,0.0624744,0
0.234283,0.0625665,0
0.235855,0.0626594,0
0.237428,0.062753,0
0.239,0.0628473,0
0.240572,0.0629424,0
0.242145,0.0630383,0
0.243717,0.063135,0
0.24529,0.0632324,0
0.246862,0.0633306,0
0.248434,0.0634296,0
0.250007,0.0635294,0
0.251579,0.0636299,0
0.253151,0.0637313,0
0.254724,0.0638334,0
0.256296,0.0639363,0
0.257868,0.0640401,0
0.259441,0.0641446,0
0.261013,0.0642499,0
0.262586,0.064356,0
0.264158,0.0644629,0
0.26573,0.0645706,0
0.267303,0.0646792,0
0.268875,0.0647885,0
0.270447,0.0648987,0
0.27202,0.0650096,0
0.273592,0.0651214,0
0.275165,0.0652341,0
0.276737,0.0653475,0
0.278309,0.0654618,0
0.279882,0.0655768,0
0.281454,0.0656927,0
0.283026,0.0658095,0
0.284599,0.0659271,0
0.286171,0.0660455,0
0.287743,0.0661648,0
0.289316,0.0662849,0
0.290888,0.0664058,0
0.292461,0.0665275,0
0.294033,0.0666501,0
0.295605,0.0667736,0
0.297178,0.066898,0
0.29875,0.0670231,0
0.300322,0.0671491,0
0.301895,0.0672759,0
0.303467,0.0674036,0
0.30504,0.0675322,0
0.306612,0.0676617,0
0.308184,0.067792,0
0.309757,0.0679231,0
