# 20240809_112940
alpha,Df0Re,Df0Im
0,0.0579621,0.0963472
0.01,0.0581123,0.0966583
0.02,0.0581448,0.0968296
0.03,0.0581276,0.0969702
0.04,0.0580944,0.0971351
0.05,0.0580593,0.0973478
0.06,0.0580255,0.0976145
0.07,0.0579913,0.0979338
0.08,0.0579534,0.098302
0.09,0.0579087,0.0987158
0.1,0.0578551,0.0991731
0.11,0.0577911,0.0996739
0.12,0.0577164,0.100219
0.13,0.0576307,0.100811
0.14,0.0575339,0.101452
0.15,0.0574256,0.102144
0.16,0.0573052,0.102888
0.17,0.0571713,0.103688
0.18,0.057022,0.104542
0.19,0.0568553,0.105452
0.2,0.0566683,0.106419
0.21,0.0564582,0.10744
0.22,0.0562217,0.108518
0.23,0.0559555,0.109651
0.24,0.0556563,0.11084
0.25,0.0553203,0.112084
0.26,0.0549441,0.113385
0.27,0.0545238,0.114742
0.28,0.0540555,0.116156
0.29,0.0535351,0.117628
0.3,0.052958,0.119157
0.31,0.0523196,0.120744
0.32,0.0516148,0.122387
0.33,0.0508381,0.124086
0.34,0.0499838,0.125838
0.35,0.0490459,0.127641
0.36,0.048018,0.129492
0.37,0.0468938,0.131386
0.38,0.0456665,0.133318
0.39,0.0443297,0.135284
0.4,0.0428769,0.137276
0.41,0.0413017,0.139289
0.42,0.0395982,0.141315
0.43,0.0377605,0.143346
0.44,0.0357833,0.145374
0.45,0.0336618,0.147391
0.46,0.0313917,0.149388
0.47,0.0289692,0.151354
0.48,0.0263912,0.153281
0.49,0.0236551,0.155158
0.5,0.0207593,0.156974
0.51,0.0177027,0.158718
0.52,0.0144852,0.160377
0.53,0.0111077,0.16194
0.54,0.00757173,0.163394
0.55,0.00388035,0.164724
0.56,3.75163e-05,0.165917
0.57,-0.00395142,0.166958
0.58,-0.00807981,0.167834
0.59,-0.0123396,0.16853
0.6,-0.0167212,0.169031
0.61,-0.0212136,0.169325
0.62,-0.0258042,0.169398
0.63,-0.0304792,0.169238
0.64,-0.0352231,0.168834
0.65,-0.0400192,0.168176
0.66,-0.0448495,0.167255
0.67,-0.0496952,0.166066
0.68,-0.0545362,0.164604
0.69,-0.0593518,0.162864
0.7,-0.0641205,0.160845
0.71,-0.0688204,0.158549
0.72,-0.073429,0.155975
0.73,-0.0779238,0.153129
0.74,-0.082282,0.150016
0.75,-0.0864808,0.146644
0.76,-0.0904979,0.14302
0.77,-0.094311,0.139156
0.78,-0.0978989,0.135065
0.79,-0.101241,0.130761
0.8,-0.104318,0.126261
0.81,-0.107113,0.121583
0.82,-0.109609,0.116748
0.83,-0.111794,0.111778
0.84,-0.113656,0.106696
0.85,-0.115189,0.101528
0.86,-0.116389,0.0963005
0.87,-0.117254,0.0910404
0.88,-0.117788,0.0857751
0.89,-0.117997,0.0805317
0.9,-0.117892,0.0753367
0.91,-0.117485,0.0702153
0.92,-0.116792,0.0651909
0.93,-0.11583,0.0602849
0.94,-0.11462,0.0555163
0.95,-0.113182,0.0509017
0.96,-0.111538,0.0464548
0.97,-0.109708,0.0421867
0.98,-0.107715,0.038106
0.99,-0.105578,0.0342187
1,-0.103319,0.0305287
1.01,-0.100957,0.0270378
1.02,-0.0985105,0.0237463
1.03,-0.0959987,0.0206526
1.04,-0.093439,0.0177538
1.05,-0.0908486,0.0150458
1.06,-0.0882441,0.0125232
1.07,-0.0856409,0.0101799
1.08,-0.0830535,0.00800871
1.09,-0.0804947,0.00600171
1.1,-0.0779756,0.00415045
1.11,-0.0755051,0.00244612
1.12,-0.0730897,0.000879756
1.13,-0.0707334,-0.000557519
1.14,-0.0684384,-0.00187429
1.15,-0.0662045,-0.00307868
1.16,-0.0640309,-0.00417828
1.17,-0.0619158,-0.00518012
1.18,-0.0598582,-0.00609075
1.19,-0.0578579,-0.00691645
1.2,-0.0559162,-0.00766337
1.21,-0.0540366,-0.00833779
1.22,-0.0522237,-0.00894617
1.23,-0.050483,-0.00949525
1.24,-0.0488199,-0.00999181
1.25,-0.0472383,-0.0104425
1.26,-0.0457391,-0.0108531
1.27,-0.0443197,-0.0112287
1.28,-0.0429734,-0.0115725
1.29,-0.0416896,-0.0118862
1.3,-0.0404557,-0.01217
1.31,-0.0392589,-0.0124231
1.32,-0.0380887,-0.0126445
1.33,-0.0369396,-0.0128344
1.34,-0.035813,-0.0129948
1.35,-0.0347172,-0.0131306
1.36,-0.0336666,-0.0132495
1.37,-0.0326779,-0.013361
1.38,-0.0317663,-0.0134748
1.39,-0.0309407,-0.0135989
1.4,-0.0302012,-0.0137377
1.41,-0.0295398,-0.0138916
1.42,-0.0289448,-0.0140588
1.43,-0.0284101,-0.0142396
1.44,-0.0279462,-0.0144425
1.45,-0.027588,-0.0146896
1.46,-0.0273946,-0.0150188
1.47,-0.0274359,-0.0154776
1.48,-0.0277661,-0.0161092
1.49,-0.0283931,-0.0169327
1.5,-0.0292655,-0.0179318
1.51,-0.0303084,-0.019072
1.52,-0.0315263,-0.0203659
1.53,-0.0331553,-0.0219801
1.54,-0.0357623,-0.0243227
1.55,-0.0401437,-0.0280013
1.56,-0.0471078,-0.0336898
1.57,-0.0584537,-0.0428469
1.58,-0.0845081,-0.063441
