# 20240809_112545
alpha,Df0Re,Df0Im
0,0.090906,0.0661701
0.01,0.0911655,0.0663982
0.02,0.0912621,0.0665433
0.03,0.091301,0.0666795
0.04,0.0913347,0.0668444
0.05,0.0913852,0.0670539
0.06,0.0914579,0.0673127
0.07,0.0915508,0.0676201
0.08,0.0916592,0.0679741
0.09,0.0917792,0.0683725
0.1,0.0919079,0.0688147
0.11,0.092044,0.0693008
0.12,0.0921875,0.0698322
0.13,0.092339,0.0704107
0.14,0.0924994,0.0710385
0.15,0.0926691,0.0717178
0.16,0.0928482,0.0724508
0.17,0.0930361,0.0732391
0.18,0.0932314,0.0740843
0.19,0.0934323,0.0749877
0.2,0.0936363,0.0759503
0.21,0.0938407,0.0769734
0.22,0.0940425,0.0780579
0.23,0.0942386,0.0792051
0.24,0.0944258,0.0804165
0.25,0.094601,0.0816935
0.26,0.0947609,0.0830379
0.27,0.0949023,0.0844517
0.28,0.0950218,0.0859367
0.29,0.0951155,0.087495
0.3,0.0951796,0.0891283
0.31,0.0952095,0.0908384
0.32,0.0952002,0.0926265
0.33,0.0951464,0.0944935
0.34,0.0950419,0.09644
0.35,0.0948801,0.0984659
0.36,0.094654,0.100571
0.37,0.094356,0.102753
0.38,0.0939781,0.105011
0.39,0.0935123,0.107342
0.4,0.0929501,0.109743
0.41,0.0922831,0.11221
0.42,0.0915029,0.114739
0.43,0.0906012,0.117326
0.44,0.08957,0.119964
0.45,0.0884014,0.122648
0.46,0.087088,0.125371
0.47,0.0856226,0.128125
0.48,0.0839984,0.130904
0.49,0.0822093,0.133698
0.5,0.0802492,0.136499
0.51,0.078113,0.139295
0.52,0.0757958,0.142077
0.53,0.0732934,0.144831
0.54,0.0706025,0.147547
0.55,0.0677205,0.150209
0.56,0.0646455,0.152805
0.57,0.0613771,0.155317
0.58,0.0579157,0.157732
0.59,0.0542631,0.160032
0.6,0.0504228,0.1622
0.61,0.0463994,0.16422
0.62,0.0421995,0.166075
0.63,0.0378312,0.167748
0.64,0.0333043,0.169223
0.65,0.0286306,0.170484
0.66,0.0238232,0.171518
0.67,0.0188971,0.17231
0.68,0.0138686,0.172848
0.69,0.00875559,0.17312
0.7,0.00357728,0.173118
0.71,-0.00164602,0.172833
0.72,-0.00689293,0.172257
0.73,-0.0121411,0.171386
0.74,-0.0173675,0.170216
0.75,-0.0225484,0.168745
0.76,-0.0276595,0.166972
0.77,-0.0326763,0.164898
0.78,-0.0375741,0.162527
0.79,-0.0423283,0.159864
0.8,-0.046915,0.156918
0.81,-0.0513105,0.153697
0.82,-0.0554926,0.150216
0.83,-0.0594404,0.146489
0.84,-0.063135,0.142533
0.85,-0.0665596,0.13837
0.86,-0.0697,0.134023
0.87,-0.0725454,0.129515
0.88,-0.0750876,0.124873
0.89,-0.0773223,0.120125
0.9,-0.0792482,0.115299
0.91,-0.0808675,0.110423
0.92,-0.0821856,0.105526
0.93,-0.0832106,0.100632
0.94,-0.0839531,0.0957692
0.95,-0.0844257,0.0909589
0.96,-0.0846427,0.0862226
0.97,-0.0846195,0.0815789
0.98,-0.0843725,0.077044
0.99,-0.0839185,0.0726315
1,-0.0832746,0.0683531
1.01,-0.0824583,0.0642179
1.02,-0.0814869,0.0602336
1.03,-0.0803781,0.056406
1.04,-0.0791493,0.0527392
1.05,-0.077818,0.0492362
1.06,-0.0764014,0.0458985
1.07,-0.0749162,0.0427265
1.08,-0.0733786,0.0397191
1.09,-0.0718033,0.0368741
1.1,-0.070204,0.034188
1.11,-0.0685922,0.0316561
1.12,-0.0669774,0.0292728
1.13,-0.0653669,0.0270314
1.14,-0.0637658,0.0249249
1.15,-0.0621773,0.0229456
1.16,-0.0606034,0.0210864
1.17,-0.0590455,0.01934
1.18,-0.0575049,0.0177
1.19,-0.055984,0.0161605
1.2,-0.0544865,0.0147164
1.21,-0.0530179,0.0133633
1.22,-0.051585,0.0120969
1.23,-0.0501955,0.0109133
1.24,-0.0488571,0.00980833
1.25,-0.0475758,0.00877734
1.26,-0.0463549,0.00781528
1.27,-0.0451938,0.00691664
1.28,-0.0440876,0.0060757
1.29,-0.0430273,0.00528683
1.3,-0.0420014,0.00454493
1.31,-0.0409976,0.00384575
1.32,-0.040006,0.00318608
1.33,-0.0390216,0.00256373
1.34,-0.0380463,0.00197724
1.35,-0.03709,0.00142542
1.36,-0.0361686,0.000906778
1.37,-0.0353013,0.000419095
1.38,-0.034506,-4.07429e-05
1.39,-0.0337939,-0.00047655
1.4,-0.0331669,-0.00089232
1.41,-0.0326176,-0.00129163
1.42,-0.0321346,-0.00167736
1.43,-0.0317126,-0.00205213
1.44,-0.0313644,-0.00241965
1.45,-0.0311307,-0.00278677
1.46,-0.0310807,-0.00316523
1.47,-0.0312974,-0.00357174
1.48,-0.0318475,-0.00402489
1.49,-0.0327456,-0.00453924
1.5,-0.0339383,-0.00511971
1.51,-0.0353428,-0.00576381
1.52,-0.0369685,-0.0064813
1.53,-0.0390975,-0.00733372
1.54,-0.042411,-0.00847613
1.55,-0.047879,-0.0101582
1.56,-0.0565085,-0.0126857
1.57,-0.0705248,-0.0167016
1.58,-0.102543,-0.0255219
