# 20241023_170656
alpha,Df0Re,Df0Im
0,-0.137405,-0.0277705
0.01,-0.137399,-0.0278031
0.02,-0.137398,-0.0278085
0.03,-0.1374,-0.0277994
0.04,-0.137403,-0.0277826
0.05,-0.137407,-0.0277617
0.06,-0.137412,-0.0277378
0.07,-0.137417,-0.0277109
0.08,-0.137424,-0.0276806
0.09,-0.13743,-0.027646
0.1,-0.137438,-0.0276064
0.11,-0.137448,-0.0275611
0.12,-0.137458,-0.0275097
0.13,-0.137469,-0.0274516
0.14,-0.137482,-0.0273865
0.15,-0.137497,-0.0273139
0.16,-0.137513,-0.0272332
0.17,-0.13753,-0.0271441
0.18,-0.13755,-0.0270458
0.19,-0.137571,-0.0269376
0.2,-0.137594,-0.0268185
0.21,-0.13762,-0.0266877
0.22,-0.137648,-0.0265438
0.23,-0.137678,-0.0263858
0.24,-0.137711,-0.0262124
0.25,-0.137747,-0.0260221
0.26,-0.137786,-0.0258135
0.27,-0.137829,-0.0255851
0.28,-0.137875,-0.0253354
0.29,-0.137925,-0.0250627
0.3,-0.137979,-0.0247654
0.31,-0.138036,-0.0244419
0.32,-0.138098,-0.0240902
0.33,-0.138164,-0.0237088
0.34,-0.138234,-0.0232958
0.35,-0.138309,-0.0228494
0.36,-0.138388,-0.0223678
0.37,-0.13847,-0.0218492
0.38,-0.138557,-0.0212916
0.39,-0.138648,-0.0206935
0.4,-0.138742,-0.0200528
0.41,-0.138839,-0.0193681
0.42,-0.138939,-0.0186375
0.43,-0.139041,-0.0178596
0.44,-0.139145,-0.0170328
0.45,-0.13925,-0.0161557
0.46,-0.139354,-0.0152272
0.47,-0.139458,-0.0142459
0.48,-0.13956,-0.0132109
0.49,-0.139659,-0.0121212
0.5,-0.139753,-0.0109761
0.51,-0.139842,-0.00977488
0.52,-0.139925,-0.00851694
0.53,-0.139998,-0.00720188
0.54,-0.140062,-0.00582936
0.55,-0.140115,-0.00439917
0.56,-0.140153,-0.00291121
0.57,-0.140177,-0.00136547
0.58,-0.140183,0.000237918
0.59,-0.140171,0.00189874
0.6,-0.140137,0.00361664
0.61,-0.14008,0.00539116
0.62,-0.139997,0.00722169
0.63,-0.139887,0.00910748
0.64,-0.139748,0.0110476
0.65,-0.139576,0.0130411
0.66,-0.139369,0.0150866
0.67,-0.139127,0.0171828
0.68,-0.138845,0.0193281
0.69,-0.138522,0.0215205
0.7,-0.138156,0.0237582
0.71,-0.137744,0.026039
0.72,-0.137285,0.0283603
0.73,-0.136776,0.0307197
0.74,-0.136216,0.0331144
0.75,-0.135603,0.0355413
0.76,-0.134936,0.0379975
0.77,-0.134212,0.0404795
0.78,-0.133431,0.0429841
0.79,-0.132591,0.0455076
0.8,-0.131693,0.0480465
0.81,-0.130734,0.0505971
0.82,-0.129715,0.0531554
0.83,-0.128635,0.0557177
0.84,-0.127495,0.05828
0.85,-0.126294,0.0608384
0.86,-0.125033,0.0633889
0.87,-0.123713,0.0659274
0.88,-0.122336,0.06845
0.89,-0.120901,0.0709527
0.9,-0.119412,0.0734316
0.91,-0.11787,0.0758829
0.92,-0.116276,0.0783028
0.93,-0.114634,0.0806878
0.94,-0.112946,0.0830344
0.95,-0.111214,0.0853394
0.96,-0.109443,0.0875997
0.97,-0.107634,0.0898127
0.98,-0.105792,0.0919758
0.99,-0.103919,0.0940869
1,-0.102018,0.0961442
1.01,-0.100094,0.098146
1.02,-0.0981488,0.100091
1.03,-0.096186,0.101979
1.04,-0.0942087,0.103808
1.05,-0.0922195,0.105579
1.06,-0.0902215,0.107292
1.07,-0.088217,0.108946
1.08,-0.0862087,0.110542
1.09,-0.0841988,0.11208
1.1,-0.0821894,0.113562
1.11,-0.0801825,0.114988
1.12,-0.07818,0.116359
1.13,-0.0761836,0.117675
1.14,-0.074195,0.118939
1.15,-0.0722154,0.120151
1.16,-0.0702463,0.121313
1.17,-0.0682888,0.122426
1.18,-0.0663439,0.123491
1.19,-0.0644124,0.124509
1.2,-0.0624952,0.125482
1.21,-0.0605929,0.126412
1.22,-0.0587059,0.127299
1.23,-0.0568346,0.128145
1.24,-0.0549795,0.128952
1.25,-0.0531406,0.129721
1.26,-0.0513183,0.130453
1.27,-0.0495126,0.131149
1.28,-0.0477236,0.13181
1.29,-0.0459512,0.132438
1.3,-0.0441955,0.133035
1.31,-0.0424561,0.1336
1.32,-0.0407328,0.134135
1.33,-0.0390253,0.134642
1.34,-0.037333,0.135121
1.35,-0.0356555,0.135573
1.36,-0.0339923,0.136
1.37,-0.0323427,0.136402
1.38,-0.0307062,0.136779
1.39,-0.0290824,0.137134
1.4,-0.0274707,0.137466
1.41,-0.0258704,0.137776
1.42,-0.0242808,0.138065
1.43,-0.0227011,0.138333
1.44,-0.0211301,0.138582
1.45,-0.0195666,0.138811
1.46,-0.0180092,0.139022
1.47,-0.0164566,0.139214
1.48,-0.0149076,0.139389
1.49,-0.0133607,0.139545
1.5,-0.0118145,0.139685
1.51,-0.0102671,0.139807
1.52,-0.00871584,0.139912
1.53,-0.00715798,0.140001
1.54,-0.00559091,0.140072
1.55,-0.00401251,0.140126
1.56,-0.00241972,0.140163
1.57,-0.000804549,0.140181
1.58,0.00084639,0.140181
