# 20241120_132106
# primespec:	data/spectra_real_sigmamasses_p5GeV_consteps_20241119_171318/spec_20241120_124411/spectr.txt
# qmax:	5
# ma:	0.851
# mb:	0.28
# mc:	0.28
# B:	1
# Q:	1
# [DEBUG] pabc:	0.320391
# [DEBUG] Eabc:	0.4255
p,finalspecRe,finalspecIm
0,105.651,0
0.0100503,105.633,0
0.0201005,105.732,0
0.0301508,105.859,0
0.040201,106.011,0
0.0502513,106.145,0
0.0603015,106.314,0
0.0703518,106.528,0
0.080402,106.645,0
0.0904523,106.607,0
0.100503,106.554,0
0.110553,106.39,0
0.120603,106.199,0
0.130653,105.948,0
0.140704,105.591,0
0.150754,105.248,0
0.160804,104.88,0
0.170854,104.667,0
0.180905,104.693,0
0.190955,105.091,0
0.201005,106.056,0
0.211055,107.711,0
0.221106,110.312,0
0.231156,113.808,0
0.241206,118.407,0
0.251256,124.677,0
0.261307,133.363,0
0.271357,144.928,0
0.281407,157.93,0
0.291457,168.02,0
0.301508,169.455,0
0.311558,158.791,0
0.321608,136.925,0
0.331658,107.816,0
0.341709,78.496,0
0.351759,54.0196,0
0.361809,36.7902,0
0.371859,26.423,0
0.38191,20.8564,0
0.39196,17.9616,0
0.40201,16.3158,0
0.41206,15.2323,0
0.422111,14.4226,0
0.432161,13.7613,0
0.442211,13.221,0
0.452261,12.7955,0
0.462312,12.4324,0
0.472362,12.0644,0
0.482412,11.6859,0
0.492462,11.2971,0
0.502513,10.8933,0
0.512563,10.4541,0
0.522613,9.99882,0
0.532663,9.54431,0
0.542714,9.09138,0
0.552764,8.61964,0
0.562814,8.14709,0
0.572864,7.69656,0
0.582915,7.26264,0
0.592965,6.82815,0
0.603015,6.40762,0
0.613065,6.017,0
0.623116,5.65133,0
0.633166,5.29378,0
0.643216,4.95067,0
0.653266,4.63677,0
0.663317,4.34435,0
0.673367,4.0601,0
0.683417,3.78755,0
0.693467,3.53636,0
0.703518,3.30384,0
0.713568,3.07918,0
0.723618,2.86325,0
0.733668,2.66621,0
0.743719,2.48868,0
0.753769,2.31661,0
0.763819,2.1548,0
0.773869,2.00948,0
0.78392,1.87869,0
0.79397,1.75486,0
0.80402,1.63618,0
0.81407,1.52983,0
0.824121,1.43359,0
0.834171,1.34053,0
0.844221,1.25056,0
0.854271,1.17044,0
0.864322,1.09642,0
0.874372,1.02325,0
0.884422,0.954627,0
0.894472,0.893359,0
0.904523,0.838739,0
0.914573,0.786249,0
0.924623,0.736053,0
0.934673,0.691553,0
0.944724,0.651633,0
0.954774,0.613089,0
0.964824,0.574948,0
0.974874,0.540283,0
0.984925,0.508879,0
0.994975,0.478748,0
1.00503,0.449076,0
1.01508,0.421911,0
1.02513,0.398776,0
1.03518,0.376092,0
1.04523,0.354163,0
1.05528,0.334002,0
1.06533,0.317199,0
1.07538,0.30035,0
1.08543,0.283273,0
1.09548,0.267848,0
1.10553,0.254024,0
1.11558,0.24024,0
1.12563,0.226414,0
1.13568,0.213914,0
1.14573,0.202968,0
1.15578,0.192673,0
1.16583,0.182196,0
1.17588,0.172975,0
1.18593,0.165112,0
1.19598,0.157277,0
1.20603,0.149175,0
1.21608,0.141832,0
1.22613,0.135438,0
1.23618,0.128583,0
1.24623,0.122006,0
1.25628,0.116087,0
1.26633,0.110446,0
1.27638,0.105239,0
1.28643,0.100587,0
1.29648,0.0955633,0
1.30653,0.0921608,0
1.31658,0.0880871,0
1.32663,0.0836559,0
1.33668,0.0796677,0
1.34673,0.0762715,0
1.35678,0.0730073,0
1.36683,0.0692693,0
1.37688,0.0660954,0
1.38693,0.0634745,0
1.39698,0.0609334,0
1.40704,0.0582216,0
1.41709,0.0557942,0
1.42714,0.0538224,0
1.43719,0.0519822,0
1.44724,0.0495346,0
1.45729,0.047239,0
1.46734,0.0453713,0
1.47739,0.0434834,0
1.48744,0.0417765,0
1.49749,0.0398391,0
1.50754,0.0385768,0
1.51759,0.0373599,0
1.52764,0.0358224,0
1.53769,0.0344573,0
1.54774,0.0334318,0
1.55779,0.0321091,0
1.56784,0.0307869,0
1.57789,0.0295747,0
1.58794,0.0284787,0
1.59799,0.0274999,0
1.60804,0.0262161,0
1.61809,0.0251622,0
1.62814,0.0243103,0
1.63819,0.0236715,0
1.64824,0.022725,0
1.65829,0.0220098,0
1.66834,0.0213985,0
1.67839,0.020532,0
1.68844,0.0197179,0
1.69849,0.0189439,0
1.70854,0.0183601,0
1.71859,0.017838,0
1.72864,0.0171447,0
1.73869,0.0166094,0
1.74874,0.0160103,0
1.75879,0.0156362,0
1.76884,0.0149451,0
1.77889,0.0145294,0
1.78894,0.0141233,0
1.79899,0.0137674,0
1.80905,0.0132754,0
1.8191,0.0127225,0
1.82915,0.0122259,0
1.8392,0.0118634,0
1.84925,0.0115484,0
1.8593,0.0110815,0
1.86935,0.0108872,0
1.8794,0.0106625,0
1.88945,0.0103229,0
1.8995,0.00993147,0
1.90955,0.0095865,0
1.9196,0.00934889,0
1.92965,0.00913935,0
1.9397,0.00860593,0
1.94975,0.0116527,0
1.9598,0.00824084,0
1.96985,0.00792083,0
1.9799,0.00772484,0
1.98995,0.00752718,0
2,0.0072526,0
