# epsilon:0.000160054
# mass:0.14
alpha,RePhi,ImPhi,ReDPhi,ImDPhi
0.,-0.047118305605739194,0.04316104124005583,0.07594799547377579,0.08291136539022098
0.01,-0.04713044819499967,0.04314778160021771,0.07615694921413002,0.08318645864304794
0.02,-0.047153496886658694,0.043122591937886826,0.07622285075392289,0.08334781825949494
0.03,-0.047186734392759576,0.043086219391225235,0.07623386875580407,0.08348904516429251
0.04,-0.047229822384092,0.04303898327852036,0.07623416982875006,0.08365732706347409
0.05,-0.04728266492272843,0.04298092369745699,0.07624203989249095,0.08387271643199314
0.06,-0.04734530500327673,0.042911913243624235,0.07626189379658933,0.08414079795110235
0.07,-0.04741784926708643,0.04283173794005451,0.07629179327421759,0.08446056423990075
0.08,-0.04750042566543103,0.042740142321762264,0.07632779634380933,0.08482898323408725
0.09,-0.04759315589945418,0.042636858650842026,0.07636620451543809,0.08524335028328991
0.1,-0.04769614552513478,0.04252161692747347,0.0764044651819434,0.08570225577977791
0.11,-0.04780948242714684,0.04239414575303966,0.07644129200770045,0.0862057376563253
0.12,-0.04793324330401599,0.0422541641786894,0.07647637789342089,0.08675501929402771
0.13,-0.0480675009176186,0.04210137241962985,0.07650995946800306,0.08735208226182409
0.14,-0.04821233217569199,0.04193544121935965,0.0765423815305263,0.0879992344557627
0.15,-0.04836782482431013,0.0417560022732838,0.07657374537237875,0.08869875708102061
0.16,-0.048534081588938766,0.041562641018105057,0.07660367506498875,0.08945266529134113
0.17,-0.04871122383980737,0.04135488938577657,0.07663119778937771,0.09026259008480804
0.18,-0.048899388231092265,0.04113222623085879,0.0766547345301884,0.09112975316494885
0.19,-0.04909872893408852,0.04089407073328029,0.0766721472419709,0.09205503161524183
0.2,-0.0493094078574916,0.04063978962574953,0.07668085227328571,0.09303905001535231
0.21,-0.04953159385303516,0.040368693494583184,0.07667792753360851,0.09408231070437753
0.22,-0.049765455624270066,0.040080040301756686,0.07666022555994319,0.09518530980825077
0.23,-0.05001115325314949,0.03977304054723035,0.07662446696483233,0.09634862981542838
0.24,-0.05026883514904678,0.03944685560142395,0.07656728903911872,0.09757300985931909
0.25,-0.050538629422445525,0.03910060281098434,0.07648527236059455,0.09885936681827827
0.26,-0.050820636956654064,0.03873335853500959,0.07637493051160787,0.10020878031043544
0.27,-0.05111493085274707,0.03834415272242326,0.07623265555215865,0.1016224545494043
0.28,-0.05142154184155958,0.03793198173992984,0.07605467977115123,0.10310162345095289
0.29,-0.05174045458358945,0.03749580727981665,0.0758369999196046,0.10464745620260629
0.3,-0.05207160859113962,0.03703454850288832,0.07557528609158191,0.10626096106497251
0.31,-0.052414883341422,0.03654709575857917,0.07526484104371028,0.10794285513345295
0.32,-0.05277009338773677,0.03603231116555213,0.07490054741048702,0.1096934599472129
0.33,-0.05313698270526885,0.035489030320108673,0.07447683594320474,0.11151260848101688
0.34,-0.05351521516021877,0.034916070088673,0.0739876881274037,0.11339956184329143
0.35000000000000003,-0.05390436580921813,0.03431223616711141,0.07342666110460536,0.11535294817438717
0.36,-0.05430391962856314,0.03367631982649215,0.0727869106477345,0.11737073902940481
0.37,-0.054713249440930714,0.033007128619377483,0.07206130529655026,0.11945020171838189
0.38,-0.05513162865269058,0.03230346306796627,0.07124243861613351,0.12158794435856293
0.39,-0.0555582035411647,0.0315641604253962,0.0703227960961775,0.12377988726580268
0.4,-0.05599200298154297,0.03078807896242499,0.0692947972355021,0.12602132462213383
0.41000000000000003,-0.05643192930929777,0.02997411480781464,0.06815090781207656,0.12830694873474296
0.42,-0.056876744701560754,0.02912123136536493,0.06688377745126359,0.13063086127930476
0.43,-0.057325092819912785,0.02822842427890755,0.06548622273668724,0.13298665769350412
0.44,-0.05777546478926208,0.027294795702960863,0.06395145069071602,0.1353673728799109
0.45,-0.05822623379524234,0.0263194966156918,0.06227296898210751,0.13776556991269645
0.46,-0.058675631432694296,0.02530178808021778,0.06044476186679792,0.14017327779715885
0.47000000000000003,-0.059121767529979566,0.02424101499963827,0.05846125518275661,0.1425820139328871
0.48,-0.059562621458061356,0.023136644724880102,0.05631743034393464,0.14498272437313836
0.49,-0.05999606121703999,0.021988243279598817,0.05400878869647802,0.1473657786885826
0.5,-0.060419836985974695,0.02079551640786728,0.051531475559495964,0.14972089617229167
0.51,-0.060831601327278925,0.019558284281619133,0.048882249604177426,0.15203713562423438
0.52,-0.061228906022338186,0.018276522409619172,0.046058624440070896,0.15430283311856988
0.53,-0.0616092217457735,0.016950339228515264,0.04305886487167775,0.15650560842686223
0.54,-0.06196993975926926,0.015580011884275699,0.039882140186618585,0.15863234528915013
0.55,-0.062308389790050725,0.01416597211110961,0.03652856273874404,0.16066923665697563
0.56,-0.06262184755468787,0.012708832083203612,0.032999335911877266,0.1626018322809252
0.5700000000000001,-0.06290755082318632,0.0112093823875298,0.02929683540499242,0.16441513889724865
