# 20250121_104020
alpha,field0Re,field0Im
0,0.0662732,0
0.00157237,0.066275,0
0.00314474,0.0662766,0
0.00471711,0.0662782,0
0.00628947,0.06628,0
0.00786184,0.066282,0
0.00943421,0.0662844,0
0.0110066,0.0662874,0
0.0125789,0.0662916,0
0.0141513,0.0662967,0
0.0157237,0.0663025,0
0.0172961,0.0663088,0
0.0188684,0.0663155,0
0.0204408,0.0663223,0
0.0220132,0.0663298,0
0.0235855,0.0663379,0
0.0251579,0.0663467,0
0.0267303,0.0663561,0
0.0283026,0.0663659,0
0.029875,0.0663759,0
0.0314474,0.0663865,0
0.0330197,0.0663977,0
0.0345921,0.0664095,0
0.0361645,0.0664218,0
0.0377368,0.0664347,0
0.0393092,0.0664479,0
0.0408816,0.0664615,0
0.042454,0.0664757,0
0.0440263,0.0664905,0
0.0455987,0.0665059,0
0.0471711,0.0665217,0
0.0487434,0.066538,0
0.0503158,0.0665547,0
0.0518882,0.0665719,0
0.0534605,0.0665898,0
0.0550329,0.0666082,0
0.0566053,0.0666271,0
0.0581776,0.0666464,0
0.05975,0.0666663,0
0.0613224,0.0666866,0
0.0628947,0.0667074,0
0.0644671,0.0667289,0
0.0660395,0.0667509,0
0.0676119,0.0667734,0
0.0691842,0.0667964,0
0.0707566,0.0668198,0
0.072329,0.0668438,0
0.0739013,0.0668684,0
0.0754737,0.0668935,0
0.0770461,0.0669192,0
0.0786184,0.0669453,0
0.0801908,0.0669719,0
0.0817632,0.0669991,0
0.0833355,0.0670268,0
0.0849079,0.0670551,0
0.0864803,0.067084,0
0.0880526,0.0671133,0
0.089625,0.0671432,0
0.0911974,0.0671735,0
0.0927698,0.0672045,0
0.0943421,0.067236,0
0.0959145,0.0672681,0
0.0974869,0.0673007,0
0.0990592,0.0673338,0
0.100632,0.0673674,0
0.102204,0.0674016,0
0.103776,0.0674363,0
0.105349,0.0674717,0
0.106921,0.0675076,0
0.108493,0.067544,0
0.110066,0.0675809,0
0.111638,0.0676183,0
0.113211,0.0676564,0
0.114783,0.067695,0
0.116355,0.0677342,0
0.117928,0.0677739,0
0.1195,0.0678142,0
0.121072,0.067855,0
0.122645,0.0678963,0
0.124217,0.0679383,0
0.125789,0.0679808,0
0.127362,0.0680239,0
0.128934,0.0680675,0
0.130507,0.0681116,0
0.132079,0.0681563,0
0.133651,0.0682017,0
0.135224,0.0682476,0
0.136796,0.068294,0
0.138368,0.068341,0
0.139941,0.0683886,0
0.141513,0.0684367,0
0.143086,0.0684854,0
0.144658,0.0685347,0
0.14623,0.0685846,0
0.147803,0.068635,0
0.149375,0.068686,0
0.150947,0.0687376,0
0.15252,0.0687897,0
0.154092,0.0688425,0
0.155665,0.0688958,0
0.157237,0.0689497,0
0.158809,0.0690042,0
0.160382,0.0690593,0
0.161954,0.0691149,0
0.163526,0.0691711,0
0.165099,0.069228,0
0.166671,0.0692855,0
0.168243,0.0693435,0
0.169816,0.0694021,0
0.171388,0.0694613,0
0.172961,0.0695211,0
0.174533,0.0695815,0
0.176105,0.0696426,0
0.177678,0.0697042,0
0.17925,0.0697664,0
0.180822,0.0698292,0
0.182395,0.0698927,0
0.183967,0.0699568,0
0.18554,0.0700215,0
0.187112,0.0700868,0
0.188684,0.0701527,0
0.190257,0.0702192,0
0.191829,0.0702863,0
0.193401,0.0703541,0
0.194974,0.0704225,0
0.196546,0.0704916,0
0.198118,0.0705612,0
0.199691,0.0706315,0
0.201263,0.0707024,0
0.202836,0.070774,0
0.204408,0.0708462,0
0.20598,0.070919,0
0.207553,0.0709926,0
0.209125,0.0710667,0
0.210697,0.0711414,0
0.21227,0.0712168,0
0.213842,0.0712929,0
0.215415,0.0713697,0
0.216987,0.0714471,0
0.218559,0.0715252,0
0.220132,0.0716038,0
0.221704,0.0716832,0
0.223276,0.0717632,0
0.224849,0.071844,0
0.226421,0.0719254,0
0.227993,0.0720074,0
0.229566,0.0720901,0
0.231138,0.0721735,0
0.232711,0.0722576,0
0.234283,0.0723424,0
0.235855,0.0724278,0
0.237428,0.072514,0
0.239,0.0726008,0
0.240572,0.0726882,0
0.242145,0.0727764,0
0.243717,0.0728653,0
0.24529,0.0729549,0
0.246862,0.0730452,0
0.248434,0.0731362,0
0.250007,0.0732278,0
0.251579,0.0733202,0
0.253151,0.0734133,0
0.254724,0.0735071,0
0.256296,0.0736016,0
0.257868,0.0736968,0
0.259441,0.0737927,0
0.261013,0.0738894,0
0.262586,0.0739867,0
0.264158,0.0740848,0
0.26573,0.0741836,0
0.267303,0.0742831,0
0.268875,0.0743834,0
0.270447,0.0744843,0
0.27202,0.074586,0
0.273592,0.0746884,0
0.275165,0.0747915,0
0.276737,0.0748954,0
0.278309,0.075,0
0.279882,0.0751053,0
0.281454,0.0752114,0
0.283026,0.0753182,0
0.284599,0.0754257,0
0.286171,0.075534,0
0.287743,0.0756431,0
0.289316,0.0757528,0
0.290888,0.0758633,0
0.292461,0.0759745,0
0.294033,0.0760865,0
0.295605,0.0761993,0
0.297178,0.0763127,0
0.29875,0.076427,0
0.300322,0.0765419,0
0.301895,0.0766576,0
0.303467,0.076774,0
0.30504,0.0768913,0
0.306612,0.0770092,0
0.308184,0.0771279,0
0.309757,0.0772474,0
0.311329,0.0773675,0
0.312901,0.0774885,0
0.314474,0.0776102,0
0.316046,0.0777326,0
0.317618,0.0778558,0
0.319191,0.0779798,0
0.320763,0.0781044,0
0.322336,0.0782298,0
0.323908,0.078356,0
0.32548,0.078483,0
0.327053,0.0786107,0
0.328625,0.0787392,0
0.330197,0.0788683,0
0.33177,0.0789982,0
0.333342,0.0791289,0
0.334915,0.0792603,0
0.336487,0.0793925,0
0.338059,0.0795254,0
0.339632,0.079659,0
0.341204,0.0797933,0
0.342776,0.0799284,0
0.344349,0.0800643,0
0.345921,0.0802009,0
0.347493,0.0803382,0
0.349066,0.0804762,0
0.350638,0.080615,0
0.352211,0.0807545,0
0.353783,0.0808947,0
0.355355,0.0810357,0
0.356928,0.0811774,0
0.3585,0.0813198,0
0.360072,0.0814628,0
0.361645,0.0816066,0
0.363217,0.0817511,0
0.36479,0.0818964,0
0.366362,0.0820423,0
0.367934,0.082189,0
0.369507,0.0823363,0
0.371079,0.0824842,0
0.372651,0.0826329,0
0.374224,0.0827823,0
0.375796,0.0829324,0
0.377368,0.0830832,0
0.378941,0.0832346,0
0.380513,0.0833867,0
0.382086,0.0835394,0
0.383658,0.0836929,0
0.38523,0.083847,0
0.386803,0.0840018,0
0.388375,0.0841572,0
0.389947,0.0843132,0
0.39152,0.0844698,0
0.393092,0.0846271,0
0.394665,0.084785,0
0.396237,0.0849436,0
0.397809,0.0851028,0
0.399382,0.0852625,0
0.400954,0.0854228,0
0.402526,0.0855838,0
