# 20240927_193022
alpha,DrRe,DrIm
0,62.902,0
0.00314989,62.9577,0
0.00629978,62.9992,0
0.00944968,63.0298,0
0.0125996,63.0521,0
0.0157495,63.0684,0
0.0188994,63.0805,0
0.0220492,63.0898,0
0.0251991,63.0976,0
0.028349,63.1047,0
0.0314989,63.1117,0
0.0346488,63.1194,0
0.0377987,63.1279,0
0.0409486,63.1376,0
0.0440985,63.1487,0
0.0472484,63.1612,0
0.0503983,63.1751,0
0.0535482,63.1904,0
0.0566981,63.2072,0
0.059848,63.2252,0
0.0629978,63.2445,0
0.0661477,63.2649,0
0.0692976,63.2864,0
0.0724475,63.3088,0
0.0755974,63.3321,0
0.0787473,63.3563,0
0.0818972,63.3811,0
0.0850471,63.4066,0
0.088197,63.4328,0
0.0913469,63.4595,0
0.0944968,63.4868,0
0.0976467,63.5146,0
0.100797,63.543,0
0.103946,63.5719,0
0.107096,63.6014,0
0.110246,63.6314,0
0.113396,63.6619,0
0.116546,63.6931,0
0.119696,63.7248,0
0.122846,63.7571,0
0.125996,63.7901,0
0.129146,63.8237,0
0.132295,63.858,0
0.135445,63.8929,0
0.138595,63.9285,0
0.141745,63.9647,0
0.144895,64.0017,0
0.148045,64.0393,0
0.151195,64.0775,0
0.154345,64.1164,0
0.157495,64.156,0
0.160645,64.1961,0
0.163794,64.2367,0
0.166944,64.2779,0
0.170094,64.3196,0
0.173244,64.3617,0
0.176394,64.4043,0
0.179544,64.4471,0
0.182694,64.4903,0
0.185844,64.5336,0
0.188994,64.5772,0
0.192143,64.6209,0
0.195293,64.6646,0
0.198443,64.7083,0
0.201593,64.7519,0
0.204743,64.7953,0
0.207893,64.8385,0
0.211043,64.8815,0
0.214193,64.9241,0
0.217343,64.9662,0
0.220492,65.0079,0
0.223642,65.0491,0
0.226792,65.0896,0
0.229942,65.1294,0
0.233092,65.1685,0
0.236242,65.2068,0
0.239392,65.2443,0
0.242542,65.2808,0
0.245692,65.3163,0
0.248842,65.3508,0
0.251991,65.3842,0
0.255141,65.4165,0
0.258291,65.4476,0
0.261441,65.4774,0
0.264591,65.506,0
0.267741,65.5331,0
0.270891,65.5589,0
0.274041,65.5833,0
0.277191,65.6061,0
0.28034,65.6274,0
0.28349,65.647,0
0.28664,65.6651,0
0.28979,65.6814,0
0.29294,65.6959,0
0.29609,65.7087,0
0.29924,65.7195,0
0.30239,65.7285,0
0.30554,65.7355,0
0.308689,65.7404,0
0.311839,65.7432,0
0.314989,65.7439,0
0.318139,65.7424,0
0.321289,65.7385,0
0.324439,65.7324,0
0.327589,65.7238,0
0.330739,65.7128,0
0.333889,65.6992,0
0.337038,65.683,0
0.340188,65.6642,0
0.343338,65.6425,0
0.346488,65.6181,0
0.349638,65.5908,0
0.352788,65.5605,0
0.355938,65.5272,0
0.359088,65.4908,0
0.362238,65.4512,0
0.365388,65.4084,0
0.368537,65.3623,0
0.371687,65.3127,0
0.374837,65.2598,0
0.377987,65.2033,0
0.381137,65.1432,0
0.384287,65.0795,0
0.387437,65.0121,0
0.390587,64.9409,0
0.393737,64.8658,0
0.396886,64.7869,0
0.400036,64.704,0
0.403186,64.6172,0
0.406336,64.5262,0
0.409486,64.4312,0
0.412636,64.3321,0
0.415786,64.2287,0
0.418936,64.1212,0
0.422086,64.0093,0
0.425235,63.8932,0
0.428385,63.7727,0
0.431535,63.6479,0
