# 20240927_193022
alpha,DtauRe,DtauIm
0,0,0
0.00314989,-0.0505349,0
0.00629978,-0.0970571,0
0.00944968,-0.140019,0
0.0125996,-0.179868,0
0.0157495,-0.217038,0
0.0188994,-0.251944,0
0.0220492,-0.284981,0
0.0251991,-0.31652,0
0.028349,-0.346903,0
0.0314989,-0.376447,0
0.0346488,-0.405438,0
0.0377987,-0.434137,0
0.0409486,-0.462773,0
0.0440985,-0.491552,0
0.0472484,-0.520651,0
0.0503983,-0.550223,0
0.0535482,-0.5804,0
0.0566981,-0.61129,0
0.059848,-0.642983,0
0.0629978,-0.675552,0
0.0661477,-0.709053,0
0.0692976,-0.74353,0
0.0724475,-0.779012,0
0.0755974,-0.815522,0
0.0787473,-0.853071,0
0.0818972,-0.891666,0
0.0850471,-0.931307,0
0.088197,-0.971992,0
0.0913469,-1.01372,0
0.0944968,-1.05647,0
0.0976467,-1.10025,0
0.100797,-1.14505,0
0.103946,-1.19087,0
0.107096,-1.23771,0
0.110246,-1.28556,0
0.113396,-1.33444,0
0.116546,-1.38436,0
0.119696,-1.43533,0
0.122846,-1.48738,0
0.125996,-1.54052,0
0.129146,-1.59479,0
0.132295,-1.65022,0
0.135445,-1.70686,0
0.138595,-1.76475,0
0.141745,-1.82394,0
0.144895,-1.88448,0
0.148045,-1.94645,0
0.151195,-2.00989,0
0.154345,-2.07487,0
0.157495,-2.14147,0
0.160645,-2.20977,0
0.163794,-2.27983,0
0.166944,-2.35173,0
0.170094,-2.42556,0
0.173244,-2.5014,0
0.176394,-2.57932,0
0.179544,-2.65943,0
0.182694,-2.74179,0
0.185844,-2.8265,0
0.188994,-2.91364,0
0.192143,-3.0033,0
0.195293,-3.09555,0
0.198443,-3.19049,0
0.201593,-3.2882,0
0.204743,-3.38874,0
0.207893,-3.49222,0
0.211043,-3.5987,0
0.214193,-3.70825,0
0.217343,-3.82096,0
0.220492,-3.93689,0
0.223642,-4.05612,0
0.226792,-4.17871,0
0.229942,-4.30473,0
0.233092,-4.43424,0
0.236242,-4.5673,0
0.239392,-4.70397,0
0.242542,-4.8443,0
0.245692,-4.98836,0
0.248842,-5.13619,0
0.251991,-5.28784,0
0.255141,-5.44337,0
0.258291,-5.60281,0
0.261441,-5.7662,0
0.264591,-5.9336,0
0.267741,-6.10504,0
0.270891,-6.28056,0
0.274041,-6.46019,0
0.277191,-6.64397,0
0.28034,-6.83192,0
0.28349,-7.02409,0
0.28664,-7.2205,0
0.28979,-7.42117,0
0.29294,-7.62613,0
0.29609,-7.83541,0
0.29924,-8.04903,0
0.30239,-8.267,0
0.30554,-8.48935,0
0.308689,-8.7161,0
0.311839,-8.94725,0
0.314989,-9.18283,0
0.318139,-9.42284,0
0.321289,-9.6673,0
0.324439,-9.91622,0
0.327589,-10.1696,0
0.330739,-10.4274,0
0.333889,-10.6897,0
0.337038,-10.9565,0
0.340188,-11.2278,0
0.343338,-11.5035,0
0.346488,-11.7837,0
0.349638,-12.0683,0
0.352788,-12.3573,0
0.355938,-12.6508,0
0.359088,-12.9487,0
0.362238,-13.251,0
0.365388,-13.5577,0
0.368537,-13.8687,0
0.371687,-14.1841,0
0.374837,-14.5037,0
0.377987,-14.8276,0
0.381137,-15.1558,0
0.384287,-15.4881,0
0.387437,-15.8246,0
0.390587,-16.1652,0
0.393737,-16.5099,0
0.396886,-16.8586,0
0.400036,-17.2113,0
0.403186,-17.5679,0
0.406336,-17.9283,0
0.409486,-18.2926,0
0.412636,-18.6606,0
0.415786,-19.0323,0
0.418936,-19.4076,0
0.422086,-19.7865,0
0.425235,-20.1689,0
0.428385,-20.5546,0
0.431535,-20.9438,0
0.434685,-21.3361,0
0.437835,-21.7317,0
0.440985,-22.1304,0
0.444135,-22.5322,0
0.447285,-22.9369,0
0.450435,-23.3445,0
