# 20240927_193022
alpha,DrRe,DrIm
0,62.902,0
0.00157237,62.9308,0
0.00314474,62.9576,0
0.00471711,62.9799,0
0.00628947,62.9991,0
0.00786184,63.0155,0
0.00943421,63.0296,0
0.0110066,63.0417,0
0.0125789,63.052,0
0.0141513,63.0607,0
0.0157237,63.0683,0
0.0172961,63.0747,0
0.0188684,63.0804,0
0.0204408,63.0853,0
0.0220132,63.0897,0
0.0235855,63.0937,0
0.0251579,63.0975,0
0.0267303,63.1011,0
0.0283026,63.1046,0
0.029875,63.1081,0
0.0314474,63.1116,0
0.0330197,63.1153,0
0.0345921,63.1192,0
0.0361645,63.1234,0
0.0377368,63.1277,0
0.0393092,63.1324,0
0.0408816,63.1374,0
0.042454,63.1427,0
0.0440263,63.1484,0
0.0455987,63.1544,0
0.0471711,63.1608,0
0.0487434,63.1676,0
0.0503158,63.1747,0
0.0518882,63.1822,0
0.0534605,63.19,0
0.0550329,63.1981,0
0.0566053,63.2067,0
0.0581776,63.2155,0
0.05975,63.2246,0
0.0613224,63.2341,0
0.0628947,63.2439,0
0.0644671,63.2539,0
0.0660395,63.2642,0
0.0676119,63.2748,0
0.0691842,63.2856,0
0.0707566,63.2967,0
0.072329,63.308,0
0.0739013,63.3195,0
0.0754737,63.3312,0
0.0770461,63.3431,0
0.0786184,63.3553,0
0.0801908,63.3675,0
0.0817632,63.38,0
0.0833355,63.3927,0
0.0849079,63.4055,0
0.0864803,63.4184,0
0.0880526,63.4315,0
0.089625,63.4448,0
0.0911974,63.4582,0
0.0927698,63.4717,0
0.0943421,63.4854,0
0.0959145,63.4992,0
0.0974869,63.5132,0
0.0990592,63.5273,0
0.100632,63.5415,0
0.102204,63.5559,0
0.103776,63.5704,0
0.105349,63.585,0
0.106921,63.5997,0
0.108493,63.6146,0
0.110066,63.6297,0
0.111638,63.6448,0
0.113211,63.6601,0
0.114783,63.6756,0
0.116355,63.6912,0
0.117928,63.7069,0
0.1195,63.7228,0
0.121072,63.7389,0
0.122645,63.7551,0
0.124217,63.7714,0
0.125789,63.7879,0
0.127362,63.8046,0
0.128934,63.8214,0
0.130507,63.8384,0
0.132079,63.8556,0
0.133651,63.8729,0
0.135224,63.8904,0
0.136796,63.9081,0
0.138368,63.9259,0
0.139941,63.9439,0
0.141513,63.9621,0
0.143086,63.9804,0
0.144658,63.9989,0
0.14623,64.0175,0
0.147803,64.0364,0
0.149375,64.0554,0
0.150947,64.0745,0
0.15252,64.0938,0
0.154092,64.1133,0
0.155665,64.1329,0
0.157237,64.1527,0
0.158809,64.1726,0
0.160382,64.1927,0
0.161954,64.2129,0
0.163526,64.2333,0
0.165099,64.2537,0
0.166671,64.2743,0
0.168243,64.2951,0
0.169816,64.3159,0
0.171388,64.3369,0
0.172961,64.3579,0
0.174533,64.3791,0
0.176105,64.4003,0
0.177678,64.4217,0
0.17925,64.4431,0
0.180822,64.4646,0
0.182395,64.4862,0
0.183967,64.5078,0
0.18554,64.5294,0
0.187112,64.5512,0
0.188684,64.5729,0
0.190257,64.5947,0
0.191829,64.6165,0
0.193401,64.6383,0
0.194974,64.6601,0
0.196546,64.6819,0
0.198118,64.7038,0
0.199691,64.7255,0
0.201263,64.7473,0
0.202836,64.769,0
0.204408,64.7907,0
0.20598,64.8123,0
0.207553,64.8339,0
0.209125,64.8554,0
0.210697,64.8768,0
0.21227,64.8981,0
0.213842,64.9194,0
0.215415,64.9405,0
0.216987,64.9615,0
0.218559,64.9824,0
0.220132,65.0032,0
0.221704,65.0238,0
0.223276,65.0443,0
0.224849,65.0647,0
0.226421,65.0848,0
0.227993,65.1049,0
0.229566,65.1247,0
0.231138,65.1444,0
0.232711,65.1638,0
0.234283,65.1831,0
0.235855,65.2022,0
0.237428,65.221,0
0.239,65.2396,0
0.240572,65.2581,0
0.242145,65.2762,0
0.243717,65.2941,0
0.24529,65.3118,0
0.246862,65.3293,0
0.248434,65.3464,0
0.250007,65.3633,0
0.251579,65.3799,0
0.253151,65.3963,0
0.254724,65.4123,0
0.256296,65.428,0
0.257868,65.4435,0
0.259441,65.4586,0
0.261013,65.4734,0
0.262586,65.4879,0
0.264158,65.5021,0
0.26573,65.5159,0
0.267303,65.5294,0
0.268875,65.5426,0
0.270447,65.5554,0
0.27202,65.5678,0
0.273592,65.5799,0
0.275165,65.5916,0
0.276737,65.6029,0
0.278309,65.6138,0
0.279882,65.6244,0
0.281454,65.6345,0
0.283026,65.6443,0
0.284599,65.6536,0
0.286171,65.6625,0
0.287743,65.671,0
0.289316,65.679,0
0.290888,65.6866,0
0.292461,65.6938,0
0.294033,65.7005,0
0.295605,65.7068,0
0.297178,65.7126,0
0.29875,65.718,0
0.300322,65.7228,0
0.301895,65.7272,0
0.303467,65.7311,0
0.30504,65.7345,0
0.306612,65.7374,0
0.308184,65.7398,0
0.309757,65.7416,0
0.311329,65.743,0
0.312901,65.7436,0
0.314474,65.7439,0
0.316046,65.7437,0
0.317618,65.7427,0
0.319191,65.7414,0
0.320763,65.7393,0
0.322336,65.7368,0
0.323908,65.7336,0
0.32548,65.7298,0
0.327053,65.7254,0
0.328625,65.7205,0
0.330197,65.7148,0
0.33177,65.7086,0
0.333342,65.7017,0
0.334915,65.6942,0
0.336487,65.686,0
0.338059,65.6772,0
0.339632,65.6677,0
0.341204,65.6575,0
0.342776,65.6466,0
0.344349,65.635,0
0.345921,65.6227,0
0.347493,65.6097,0
0.349066,65.596,0
0.350638,65.5815,0
0.352211,65.5663,0
0.353783,65.5503,0
0.355355,65.5336,0
0.356928,65.5161,0
0.3585,65.4978,0
0.360072,65.4788,0
0.361645,65.4589,0
0.363217,65.4382,0
0.36479,65.4168,0
0.366362,65.3945,0
0.367934,65.3713,0
0.369507,65.3474,0
0.371079,65.3226,0
0.372651,65.2969,0
0.374224,65.2703,0
0.375796,65.2429,0
0.377368,65.2146,0
0.378941,65.1855,0
0.380513,65.1554,0
0.382086,65.1244,0
0.383658,65.0925,0
0.38523,65.0597,0
0.386803,65.0259,0
0.388375,64.9913,0
0.389947,64.9556,0
0.39152,64.919,0
0.393092,64.8815,0
0.394665,64.843,0
0.396237,64.8035,0
0.397809,64.763,0
0.399382,64.7216,0
0.400954,64.6791,0
0.402526,64.6357,0
0.404099,64.5912,0
0.405671,64.5458,0
0.407243,64.4993,0
0.408816,64.4518,0
0.410388,64.4033,0
0.411961,64.3537,0
0.413533,64.3031,0
0.415105,64.2514,0
0.416678,64.1987,0
0.41825,64.1449,0
0.419822,64.0901,0
0.421395,64.0342,0
0.422967,63.9773,0
0.42454,63.9192,0
0.426112,63.8601,0
0.427684,63.7999,0
0.429257,63.7386,0
0.430829,63.6762,0
0.432401,63.6128,0
0.433974,63.5482,0
0.435546,63.4826,0
0.437118,63.4158,0
0.438691,63.3479,0
0.440263,63.2789,0
0.441836,63.2089,0
0.443408,63.1376,0
0.44498,63.0653,0
0.446553,62.9919,0
0.448125,62.9173,0
0.449697,62.8417,0
0.45127,62.7649,0
0.452842,62.6869,0
0.454415,62.6079,0
0.455987,62.5277,0
0.457559,62.4464,0
0.459132,62.3639,0
0.460704,62.2804,0
0.462276,62.1956,0
0.463849,62.1098,0
0.465421,62.0228,0
0.466994,61.9347,0
0.468566,61.8454,0
0.470138,61.755,0
0.471711,61.6635,0
0.473283,61.5708,0
0.474855,61.477,0
0.476428,61.382,0
0.478,61.2859,0
0.479572,61.1887,0
0.481145,61.0903,0
0.482717,60.9908,0
0.48429,60.8901,0
0.485862,60.7883,0
0.487434,60.6853,0
0.489007,60.5812,0
0.490579,60.4759,0
0.492151,60.3695,0
0.493724,60.262,0
0.495296,60.1533,0
0.496869,60.0434,0
0.498441,59.9324,0
0.500013,59.8203,0
0.501586,59.707,0
0.503158,59.5925,0
0.50473,59.4769,0
0.506303,59.3601,0
0.507875,59.2422,0
0.509447,59.1231,0
0.51102,59.0029,0
0.512592,58.8815,0
0.514165,58.759,0
0.515737,58.6353,0
0.517309,58.5104,0
0.518882,58.3844,0
0.520454,58.2572,0
0.522026,58.1289,0
0.523599,57.9993,0
0.525171,57.8686,0
0.526744,57.7368,0
0.528316,57.6038,0
0.529888,57.4696,0
0.531461,57.3342,0
0.533033,57.1977,0
0.534605,57.0599,0
0.536178,56.921,0
0.53775,56.7809,0
0.539322,56.6397,0
0.540895,56.4972,0
0.542467,56.3536,0
0.54404,56.2087,0
0.545612,56.0627,0
0.547184,55.9155,0
0.548757,55.7671,0
0.550329,55.6175,0
0.551901,55.4667,0
0.553474,55.3146,0
0.555046,55.1614,0
0.556619,55.007,0
0.558191,54.8514,0
0.559763,54.6945,0
0.561336,54.5365,0
0.562908,54.3772,0
0.56448,54.2167,0
0.566053,54.055,0
0.567625,53.892,0
0.569197,53.7279,0
0.57077,53.5625,0
0.572342,53.3959,0
0.573915,53.228,0
0.575487,53.059,0
0.577059,52.8887,0
0.578632,52.7171,0
0.580204,52.5444,0
0.581776,52.3703,0
0.583349,52.1951,0
0.584921,52.0186,0
0.586494,51.8409,0
0.588066,51.6619,0
0.589638,51.4817,0
0.591211,51.3002,0
0.592783,51.1175,0
0.594355,50.9336,0
0.595928,50.7484,0
0.5975,50.5619,0
0.599072,50.3743,0
0.600645,50.1853,0
0.602217,49.9952,0
0.60379,49.8037,0
0.605362,49.6111,0
0.606934,49.4172,0
0.608507,49.2221,0
0.610079,49.0257,0
0.611651,48.8281,0
0.613224,48.6292,0
0.614796,48.4292,0
0.616369,48.2279,0
0.617941,48.0253,0
0.619513,47.8216,0
0.621086,47.6166,0
0.622658,47.4104,0
0.62423,47.203,0
0.625803,46.9944,0
0.627375,46.7845,0
0.628947,46.5735,0
0.63052,46.3613,0
0.632092,46.1478,0
0.633665,45.9332,0
0.635237,45.7174,0
0.636809,45.5004,0
0.638382,45.2823,0
0.639954,45.063,0
0.641526,44.8425,0
0.643099,44.6209,0
0.644671,44.3981,0
0.646244,44.1741,0
0.647816,43.9491,0
0.649388,43.7229,0
0.650961,43.4956,0
0.652533,43.2672,0
0.654105,43.0377,0
0.655678,42.8071,0
0.65725,42.5754,0
0.658822,42.3426,0
0.660395,42.1088,0
0.661967,41.8739,0
0.66354,41.6379,0
0.665112,41.4009,0
0.666684,41.1629,0
0.668257,40.9239,0
0.669829,40.6838,0
0.671401,40.4427,0
0.672974,40.2007,0
0.674546,39.9577,0
0.676119,39.7137,0
0.677691,39.4687,0
0.679263,39.2228,0
0.680836,38.9759,0
0.682408,38.7281,0
0.68398,38.4794,0
0.685553,38.2299,0
0.687125,37.9794,0
0.688697,37.728,0
0.69027,37.4757,0
0.691842,37.2226,0
0.693415,36.9687,0
0.694987,36.7139,0
0.696559,36.4583,0
0.698132,36.2018,0
0.699704,35.9446,0
0.701276,35.6866,0
0.702849,35.4278,0
0.704421,35.1682,0
0.705994,34.9079,0
0.707566,34.6469,0
0.709138,34.3851,0
0.710711,34.1226,0
0.712283,33.8593,0
0.713855,33.5954,0
0.715428,33.3308,0
0.717,33.0656,0
0.718572,32.7996,0
0.720145,32.5331,0
0.721717,32.2659,0
0.72329,31.998,0
0.724862,31.7296,0
0.726434,31.4605,0
0.728007,31.1909,0
0.729579,30.9206,0
0.731151,30.6498,0
0.732724,30.3785,0
0.734296,30.1065,0
0.735869,29.8341,0
0.737441,29.5611,0
0.739013,29.2876,0
0.740586,29.0136,0
0.742158,28.7392,0
0.74373,28.4642,0
0.745303,28.1887,0
0.746875,27.9128,0
0.748447,27.6365,0
0.75002,27.3597,0
0.751592,27.0824,0
0.753165,26.8048,0
0.754737,26.5267,0
0.756309,26.2482,0
0.757882,25.9694,0
0.759454,25.6901,0
0.761026,25.4105,0
0.762599,25.1306,0
0.764171,24.8502,0
0.765744,24.5696,0
0.767316,24.2886,0
0.768888,24.0073,0
0.770461,23.7256,0
0.772033,23.4437,0
0.773605,23.1615,0
0.775178,22.879,0
0.77675,22.5962,0
0.778323,22.3132,0
0.779895,22.0299,0
0.781467,21.7464,0
0.78304,21.4626,0
0.784612,21.1787,0
0.786184,20.8945,0
0.787757,20.6102,0
0.789329,20.3256,0
0.790901,20.0409,0
0.792474,19.756,0
0.794046,19.471,0
0.795619,19.1858,0
0.797191,18.9006,0
0.798763,18.6152,0
0.800336,18.3297,0
0.801908,18.0441,0
0.80348,17.7584,0
0.805053,17.4727,0
0.806625,17.1869,0
0.808198,16.9011,0
0.80977,16.6153,0
0.811342,16.3295,0
0.812915,16.0437,0
0.814487,15.7579,0
0.816059,15.4722,0
0.817632,15.1865,0
0.819204,14.9009,0
0.820776,14.6154,0
0.822349,14.33,0
0.823921,14.0447,0
0.825494,13.7596,0
0.827066,13.4746,0
0.828638,13.1898,0
0.830211,12.9052,0
0.831783,12.6209,0
0.833355,12.3367,0
0.834928,12.0529,0
0.8365,11.7693,0
0.838073,11.4859,0
0.839645,11.203,0
0.841217,10.9203,0
0.84279,10.638,0
0.844362,10.3561,0
0.845934,10.0747,0
0.847507,9.79361,0
0.849079,9.513,0
0.850651,9.23288,0
0.852224,8.95325,0
0.853796,8.67416,0
0.855369,8.39563,0
0.856941,8.11767,0
0.858513,7.84031,0
0.860086,7.56358,0
0.861658,7.2875,0
0.86323,7.01212,0
0.864803,6.73743,0
0.866375,6.46348,0
0.867948,6.1903,0
0.86952,5.9179,0
0.871092,5.64632,0
0.872665,5.37559,0
0.874237,5.10572,0
0.875809,4.83677,0
0.877382,4.56874,0
0.878954,4.30168,0
0.880526,4.03559,0
0.882099,3.77053,0
0.883671,3.50651,0
0.885244,3.24356,0
0.886816,2.98171,0
0.888388,2.721,0
0.889961,2.46144,0
0.891533,2.20308,0
0.893105,1.94592,0
0.894678,1.69002,0
0.89625,1.43538,0
0.897823,1.18205,0
0.899395,0.930046,0
0.900967,0.679407,0
0.90254,0.430142,0
0.904112,0.182296,0
0.905684,-0.064112,0
0.907257,-0.309049,0
0.908829,-0.552503,0
0.910401,-0.794434,0
0.911974,-1.03483,0
0.913546,-1.27364,0
0.915119,-1.51086,0
0.916691,-1.74646,0
0.918263,-1.98043,0
0.919836,-2.21273,0
0.921408,-2.44333,0
0.92298,-2.67222,0
0.924553,-2.89939,0
0.926125,-3.12479,0
0.927698,-3.34842,0
0.92927,-3.57025,0
0.930842,-3.79027,0
0.932415,-4.00846,0
0.933987,-4.2248,0
0.935559,-4.43926,0
0.937132,-4.65184,0
0.938704,-4.86251,0
0.940276,-5.07127,0
0.941849,-5.27809,0
0.943421,-5.48297,0
0.944994,-5.68588,0
0.946566,-5.88683,0
0.948138,-6.08579,0
0.949711,-6.28275,0
0.951283,-6.47771,0
0.952855,-6.67065,0
0.954428,-6.86157,0
0.956,-7.05046,0
0.957573,-7.23731,0
0.959145,-7.42211,0
0.960717,-7.60487,0
0.96229,-7.78556,0
0.963862,-7.9642,0
0.965434,-8.14078,0
0.967007,-8.31528,0
0.968579,-8.48772,0
0.970151,-8.6581,0
0.971724,-8.8264,0
0.973296,-8.99263,0
0.974869,-9.15679,0
0.976441,-9.31889,0
0.978013,-9.47892,0
0.979586,-9.63689,0
0.981158,-9.79279,0
0.98273,-9.94665,0
0.984303,-10.0985,0
0.985875,-10.2482,0
0.987448,-10.3959,0
0.98902,-10.5416,0
0.990592,-10.6853,0
0.992165,-10.8269,0
0.993737,-10.9665,0
0.995309,-11.1041,0
0.996882,-11.2398,0
0.998454,-11.3734,0
1.00003,-11.505,0
1.0016,-11.6347,0
1.00317,-11.7624,0
1.00474,-11.8882,0
1.00632,-12.0121,0
1.00789,-12.134,0
1.00946,-12.2539,0
1.01103,-12.372,0
1.01261,-12.4882,0
1.01418,-12.6025,0
1.01575,-12.7149,0
1.01732,-12.8254,0
1.01889,-12.9341,0
1.02047,-13.0409,0
1.02204,-13.1459,0
1.02361,-13.2491,0
1.02518,-13.3505,0
1.02676,-13.4501,0
1.02833,-13.5479,0
1.0299,-13.6439,0
1.03147,-13.7381,0
1.03305,-13.8306,0
1.03462,-13.9213,0
1.03619,-14.0103,0
1.03776,-14.0976,0
1.03934,-14.1831,0
1.04091,-14.267,0
1.04248,-14.3491,0
1.04405,-14.4295,0
1.04563,-14.5083,0
1.0472,-14.5854,0
1.04877,-14.6608,0
1.05034,-14.7346,0
1.05191,-14.8067,0
1.05349,-14.8772,0
1.05506,-14.9461,0
1.05663,-15.0133,0
1.0582,-15.0789,0
1.05978,-15.1429,0
1.06135,-15.2053,0
1.06292,-15.2661,0
1.06449,-15.3253,0
1.06607,-15.3829,0
1.06764,-15.439,0
1.06921,-15.4934,0
1.07078,-15.5463,0
1.07236,-15.5976,0
1.07393,-15.6474,0
1.0755,-15.6956,0
1.07707,-15.7423,0
1.07864,-15.7875,0
