# 20240927_193022
alpha,tauRe,tauIm
0,65.05,0
0.00157237,65.0519,0
0.00314474,65.0537,0
0.00471711,65.0551,0
0.00628947,65.0564,0
0.00786184,65.0574,0
0.00943421,65.0582,0
0.0110066,65.0589,0
0.0125789,65.0593,0
0.0141513,65.0597,0
0.0157237,65.0599,0
0.0172961,65.0599,0
0.0188684,65.0599,0
0.0204408,65.0598,0
0.0220132,65.0596,0
0.0235855,65.0593,0
0.0251579,65.059,0
0.0267303,65.0586,0
0.0283026,65.0581,0
0.029875,65.0575,0
0.0314474,65.057,0
0.0330197,65.0563,0
0.0345921,65.0557,0
0.0361645,65.055,0
0.0377368,65.0542,0
0.0393092,65.0535,0
0.0408816,65.0527,0
0.042454,65.0519,0
0.0440263,65.051,0
0.0455987,65.0502,0
0.0471711,65.0493,0
0.0487434,65.0484,0
0.0503158,65.0475,0
0.0518882,65.0466,0
0.0534605,65.0456,0
0.0550329,65.0447,0
0.0566053,65.0437,0
0.0581776,65.0427,0
0.05975,65.0416,0
0.0613224,65.0406,0
0.0628947,65.0395,0
0.0644671,65.0385,0
0.0660395,65.0374,0
0.0676119,65.0362,0
0.0691842,65.0351,0
0.0707566,65.0339,0
0.072329,65.0328,0
0.0739013,65.0315,0
0.0754737,65.0303,0
0.0770461,65.029,0
0.0786184,65.0278,0
0.0801908,65.0265,0
0.0817632,65.0251,0
0.0833355,65.0237,0
0.0849079,65.0223,0
0.0864803,65.0209,0
0.0880526,65.0195,0
0.089625,65.018,0
0.0911974,65.0165,0
0.0927698,65.0149,0
0.0943421,65.0133,0
0.0959145,65.0117,0
0.0974869,65.0101,0
0.0990592,65.0084,0
0.100632,65.0066,0
0.102204,65.0049,0
0.103776,65.0031,0
0.105349,65.0012,0
0.106921,64.9994,0
0.108493,64.9975,0
0.110066,64.9955,0
0.111638,64.9935,0
0.113211,64.9915,0
0.114783,64.9894,0
0.116355,64.9873,0
0.117928,64.9851,0
0.1195,64.9829,0
0.121072,64.9807,0
0.122645,64.9784,0
0.124217,64.9761,0
0.125789,64.9737,0
0.127362,64.9713,0
0.128934,64.9688,0
0.130507,64.9663,0
0.132079,64.9638,0
0.133651,64.9612,0
0.135224,64.9585,0
0.136796,64.9558,0
0.138368,64.9531,0
0.139941,64.9503,0
0.141513,64.9475,0
0.143086,64.9446,0
0.144658,64.9417,0
0.14623,64.9387,0
0.147803,64.9357,0
0.149375,64.9326,0
0.150947,64.9294,0
0.15252,64.9263,0
0.154092,64.923,0
0.155665,64.9197,0
0.157237,64.9164,0
0.158809,64.913,0
0.160382,64.9096,0
0.161954,64.9061,0
0.163526,64.9025,0
0.165099,64.8989,0
0.166671,64.8952,0
0.168243,64.8915,0
0.169816,64.8877,0
0.171388,64.8839,0
0.172961,64.88,0
0.174533,64.876,0
0.176105,64.872,0
0.177678,64.8679,0
0.17925,64.8637,0
0.180822,64.8595,0
0.182395,64.8552,0
0.183967,64.8509,0
0.18554,64.8465,0
0.187112,64.842,0
0.188684,64.8375,0
0.190257,64.8329,0
0.191829,64.8282,0
0.193401,64.8234,0
0.194974,64.8186,0
0.196546,64.8137,0
0.198118,64.8088,0
0.199691,64.8037,0
0.201263,64.7986,0
0.202836,64.7934,0
0.204408,64.7881,0
0.20598,64.7828,0
0.207553,64.7774,0
0.209125,64.7719,0
0.210697,64.7663,0
0.21227,64.7606,0
0.213842,64.7548,0
0.215415,64.749,0
0.216987,64.743,0
0.218559,64.737,0
0.220132,64.7309,0
0.221704,64.7247,0
0.223276,64.7184,0
0.224849,64.712,0
0.226421,64.7056,0
0.227993,64.699,0
0.229566,64.6923,0
0.231138,64.6855,0
0.232711,64.6787,0
0.234283,64.6717,0
0.235855,64.6646,0
0.237428,64.6574,0
0.239,64.6501,0
0.240572,64.6428,0
0.242145,64.6352,0
0.243717,64.6276,0
0.24529,64.6199,0
0.246862,64.6121,0
0.248434,64.6041,0
0.250007,64.5961,0
0.251579,64.5879,0
0.253151,64.5796,0
0.254724,64.5712,0
0.256296,64.5626,0
0.257868,64.554,0
0.259441,64.5452,0
0.261013,64.5363,0
0.262586,64.5272,0
0.264158,64.5181,0
0.26573,64.5088,0
0.267303,64.4993,0
0.268875,64.4898,0
0.270447,64.4801,0
0.27202,64.4702,0
0.273592,64.4603,0
0.275165,64.4502,0
0.276737,64.4399,0
0.278309,64.4295,0
0.279882,64.419,0
0.281454,64.4083,0
0.283026,64.3974,0
0.284599,64.3864,0
0.286171,64.3753,0
0.287743,64.364,0
0.289316,64.3526,0
0.290888,64.341,0
0.292461,64.3292,0
0.294033,64.3173,0
0.295605,64.3052,0
0.297178,64.293,0
0.29875,64.2806,0
0.300322,64.268,0
0.301895,64.2552,0
0.303467,64.2423,0
0.30504,64.2292,0
0.306612,64.216,0
0.308184,64.2026,0
0.309757,64.1889,0
0.311329,64.1752,0
0.312901,64.1612,0
0.314474,64.1471,0
0.316046,64.1327,0
0.317618,64.1182,0
0.319191,64.1035,0
0.320763,64.0886,0
0.322336,64.0735,0
0.323908,64.0583,0
0.32548,64.0428,0
0.327053,64.0272,0
0.328625,64.0113,0
0.330197,63.9952,0
0.33177,63.979,0
0.333342,63.9625,0
0.334915,63.9459,0
0.336487,63.929,0
0.338059,63.9119,0
0.339632,63.8946,0
0.341204,63.8771,0
0.342776,63.8594,0
0.344349,63.8415,0
0.345921,63.8233,0
0.347493,63.805,0
0.349066,63.7864,0
0.350638,63.7676,0
0.352211,63.7485,0
0.353783,63.7293,0
0.355355,63.7098,0
0.356928,63.6901,0
0.3585,63.6701,0
0.360072,63.65,0
0.361645,63.6296,0
0.363217,63.6089,0
0.36479,63.588,0
0.366362,63.5669,0
0.367934,63.5455,0
0.369507,63.5239,0
0.371079,63.5021,0
0.372651,63.48,0
0.374224,63.4576,0
0.375796,63.435,0
0.377368,63.4122,0
0.378941,63.3891,0
0.380513,63.3657,0
0.382086,63.3421,0
0.383658,63.3182,0
0.38523,63.294,0
0.386803,63.2696,0
0.388375,63.245,0
0.389947,63.22,0
0.39152,63.1948,0
0.393092,63.1694,0
0.394665,63.1436,0
0.396237,63.1176,0
0.397809,63.0913,0
0.399382,63.0648,0
0.400954,63.0379,0
0.402526,63.0108,0
0.404099,62.9834,0
0.405671,62.9557,0
0.407243,62.9278,0
0.408816,62.8995,0
0.410388,62.871,0
0.411961,62.8421,0
0.413533,62.813,0
0.415105,62.7836,0
0.416678,62.7539,0
0.41825,62.7239,0
0.419822,62.6936,0
0.421395,62.663,0
0.422967,62.6321,0
0.42454,62.6009,0
0.426112,62.5695,0
0.427684,62.5377,0
0.429257,62.5056,0
0.430829,62.4732,0
0.432401,62.4405,0
0.433974,62.4074,0
0.435546,62.3741,0
0.437118,62.3405,0
0.438691,62.3065,0
0.440263,62.2722,0
0.441836,62.2376,0
0.443408,62.2028,0
0.44498,62.1675,0
0.446553,62.132,0
0.448125,62.0961,0
0.449697,62.06,0
0.45127,62.0235,0
0.452842,61.9866,0
0.454415,61.9495,0
0.455987,61.912,0
0.457559,61.8742,0
0.459132,61.8361,0
0.460704,61.7976,0
0.462276,61.7589,0
0.463849,61.7197,0
0.465421,61.6803,0
0.466994,61.6405,0
0.468566,61.6004,0
0.470138,61.5599,0
0.471711,61.5192,0
0.473283,61.478,0
0.474855,61.4366,0
0.476428,61.3948,0
0.478,61.3526,0
0.479572,61.3102,0
0.481145,61.2673,0
0.482717,61.2242,0
0.48429,61.1807,0
0.485862,61.1368,0
0.487434,61.0926,0
0.489007,61.0481,0
0.490579,61.0032,0
0.492151,60.958,0
0.493724,60.9124,0
0.495296,60.8665,0
0.496869,60.8203,0
0.498441,60.7736,0
0.500013,60.7267,0
0.501586,60.6794,0
0.503158,60.6317,0
0.50473,60.5837,0
0.506303,60.5353,0
0.507875,60.4866,0
0.509447,60.4375,0
0.51102,60.3881,0
0.512592,60.3383,0
0.514165,60.2882,0
0.515737,60.2377,0
0.517309,60.1869,0
0.518882,60.1357,0
0.520454,60.0841,0
0.522026,60.0322,0
0.523599,59.9799,0
0.525171,59.9273,0
0.526744,59.8743,0
0.528316,59.821,0
0.529888,59.7673,0
0.531461,59.7132,0
0.533033,59.6588,0
0.534605,59.604,0
0.536178,59.5489,0
0.53775,59.4934,0
0.539322,59.4376,0
0.540895,59.3814,0
0.542467,59.3248,0
0.54404,59.2679,0
0.545612,59.2106,0
0.547184,59.1529,0
0.548757,59.0949,0
0.550329,59.0365,0
0.551901,58.9778,0
0.553474,58.9187,0
0.555046,58.8593,0
0.556619,58.7994,0
0.558191,58.7393,0
0.559763,58.6787,0
0.561336,58.6178,0
0.562908,58.5566,0
0.56448,58.4949,0
0.566053,58.4329,0
0.567625,58.3706,0
0.569197,58.3079,0
0.57077,58.2448,0
0.572342,58.1814,0
0.573915,58.1176,0
0.575487,58.0534,0
0.577059,57.9889,0
0.578632,57.924,0
0.580204,57.8587,0
0.581776,57.7931,0
0.583349,57.7272,0
0.584921,57.6608,0
0.586494,57.5941,0
0.588066,57.5271,0
0.589638,57.4596,0
0.591211,57.3919,0
0.592783,57.3237,0
0.594355,57.2552,0
0.595928,57.1864,0
0.5975,57.1171,0
0.599072,57.0475,0
0.600645,56.9776,0
0.602217,56.9073,0
0.60379,56.8366,0
0.605362,56.7656,0
0.606934,56.6942,0
0.608507,56.6225,0
0.610079,56.5504,0
0.611651,56.4779,0
0.613224,56.4051,0
0.614796,56.3319,0
0.616369,56.2584,0
0.617941,56.1845,0
0.619513,56.1102,0
0.621086,56.0356,0
0.622658,55.9607,0
0.62423,55.8853,0
0.625803,55.8097,0
0.627375,55.7336,0
0.628947,55.6572,0
0.63052,55.5805,0
0.632092,55.5034,0
0.633665,55.426,0
0.635237,55.3482,0
0.636809,55.27,0
0.638382,55.1915,0
0.639954,55.1126,0
0.641526,55.0334,0
0.643099,54.9539,0
0.644671,54.874,0
0.646244,54.7937,0
0.647816,54.7131,0
0.649388,54.6322,0
0.650961,54.5509,0
0.652533,54.4692,0
0.654105,54.3872,0
0.655678,54.3049,0
0.65725,54.2222,0
0.658822,54.1392,0
0.660395,54.0558,0
0.661967,53.9721,0
0.66354,53.8881,0
0.665112,53.8037,0
0.666684,53.7189,0
0.668257,53.6339,0
0.669829,53.5485,0
0.671401,53.4627,0
0.672974,53.3767,0
0.674546,53.2902,0
0.676119,53.2035,0
0.677691,53.1164,0
0.679263,53.029,0
0.680836,52.9413,0
0.682408,52.8532,0
0.68398,52.7648,0
0.685553,52.6761,0
0.687125,52.587,0
0.688697,52.4976,0
0.69027,52.4079,0
0.691842,52.3179,0
0.693415,52.2275,0
0.694987,52.1369,0
0.696559,52.0459,0
0.698132,51.9546,0
0.699704,51.8629,0
0.701276,51.771,0
0.702849,51.6787,0
0.704421,51.5861,0
0.705994,51.4933,0
0.707566,51.4001,0
0.709138,51.3066,0
0.710711,51.2128,0
0.712283,51.1186,0
0.713855,51.0242,0
0.715428,50.9295,0
0.717,50.8344,0
0.718572,50.7391,0
0.720145,50.6435,0
0.721717,50.5476,0
0.72329,50.4513,0
0.724862,50.3548,0
0.726434,50.258,0
0.728007,50.1609,0
0.729579,50.0635,0
0.731151,49.9658,0
0.732724,49.8679,0
0.734296,49.7696,0
0.735869,49.6711,0
0.737441,49.5723,0
0.739013,49.4732,0
0.740586,49.3738,0
0.742158,49.2742,0
0.74373,49.1742,0
0.745303,49.074,0
0.746875,48.9736,0
0.748447,48.8728,0
0.75002,48.7718,0
0.751592,48.6706,0
0.753165,48.569,0
0.754737,48.4673,0
0.756309,48.3652,0
0.757882,48.2629,0
0.759454,48.1603,0
0.761026,48.0575,0
0.762599,47.9544,0
0.764171,47.8511,0
0.765744,47.7476,0
0.767316,47.6437,0
0.768888,47.5397,0
0.770461,47.4354,0
0.772033,47.3309,0
0.773605,47.2261,0
0.775178,47.1211,0
0.77675,47.0158,0
0.778323,46.9104,0
0.779895,46.8046,0
0.781467,46.6987,0
0.78304,46.5926,0
0.784612,46.4862,0
0.786184,46.3796,0
0.787757,46.2728,0
0.789329,46.1657,0
0.790901,46.0585,0
0.792474,45.951,0
0.794046,45.8434,0
0.795619,45.7355,0
0.797191,45.6274,0
0.798763,45.5191,0
0.800336,45.4107,0
0.801908,45.302,0
0.80348,45.1931,0
0.805053,45.084,0
0.806625,44.9748,0
0.808198,44.8653,0
0.80977,44.7557,0
0.811342,44.6459,0
0.812915,44.5359,0
0.814487,44.4257,0
0.816059,44.3154,0
0.817632,44.2048,0
0.819204,44.0941,0
0.820776,43.9833,0
0.822349,43.8722,0
0.823921,43.761,0
0.825494,43.6497,0
0.827066,43.5381,0
0.828638,43.4265,0
0.830211,43.3146,0
0.831783,43.2027,0
0.833355,43.0905,0
0.834928,42.9782,0
0.8365,42.8658,0
0.838073,42.7533,0
0.839645,42.6406,0
0.841217,42.5277,0
0.84279,42.4147,0
0.844362,42.3016,0
0.845934,42.1884,0
0.847507,42.0751,0
0.849079,41.9616,0
0.850651,41.848,0
0.852224,41.7343,0
0.853796,41.6204,0
0.855369,41.5065,0
0.856941,41.3924,0
0.858513,41.2783,0
0.860086,41.164,0
0.861658,41.0496,0
0.86323,40.9352,0
0.864803,40.8206,0
0.866375,40.706,0
0.867948,40.5912,0
0.86952,40.4764,0
0.871092,40.3615,0
0.872665,40.2465,0
0.874237,40.1314,0
0.875809,40.0163,0
0.877382,39.901,0
0.878954,39.7857,0
0.880526,39.6704,0
0.882099,39.555,0
0.883671,39.4395,0
0.885244,39.3239,0
0.886816,39.2083,0
0.888388,39.0927,0
0.889961,38.977,0
0.891533,38.8612,0
0.893105,38.7455,0
0.894678,38.6296,0
0.89625,38.5138,0
0.897823,38.3979,0
0.899395,38.2819,0
0.900967,38.166,0
0.90254,38.05,0
0.904112,37.934,0
0.905684,37.818,0
0.907257,37.7019,0
0.908829,37.5859,0
0.910401,37.4698,0
0.911974,37.3537,0
0.913546,37.2376,0
0.915119,37.1216,0
0.916691,37.0055,0
0.918263,36.8894,0
0.919836,36.7734,0
0.921408,36.6573,0
0.92298,36.5413,0
0.924553,36.4253,0
0.926125,36.3093,0
0.927698,36.1933,0
0.92927,36.0773,0
0.930842,35.9614,0
0.932415,35.8455,0
0.933987,35.7297,0
0.935559,35.6139,0
0.937132,35.4981,0
0.938704,35.3824,0
0.940276,35.2667,0
0.941849,35.1511,0
0.943421,35.0355,0
0.944994,34.92,0
0.946566,34.8045,0
0.948138,34.6891,0
0.949711,34.5738,0
0.951283,34.4585,0
0.952855,34.3433,0
0.954428,34.2282,0
0.956,34.1132,0
0.957573,33.9982,0
0.959145,33.8833,0
0.960717,33.7685,0
0.96229,33.6538,0
0.963862,33.5392,0
0.965434,33.4247,0
0.967007,33.3103,0
0.968579,33.196,0
0.970151,33.0818,0
0.971724,32.9676,0
0.973296,32.8536,0
0.974869,32.7397,0
0.976441,32.6259,0
0.978013,32.5123,0
0.979586,32.3987,0
0.981158,32.2853,0
0.98273,32.172,0
0.984303,32.0588,0
0.985875,31.9457,0
0.987448,31.8328,0
0.98902,31.72,0
0.990592,31.6074,0
0.992165,31.4949,0
0.993737,31.3825,0
0.995309,31.2702,0
0.996882,31.1581,0
0.998454,31.0462,0
1.00003,30.9344,0
1.0016,30.8227,0
1.00317,30.7112,0
1.00474,30.5999,0
1.00632,30.4887,0
1.00789,30.3777,0
1.00946,30.2668,0
1.01103,30.1561,0
1.01261,30.0456,0
1.01418,29.9352,0
1.01575,29.825,0
1.01732,29.715,0
1.01889,29.6051,0
1.02047,29.4954,0
1.02204,29.3859,0
1.02361,29.2765,0
1.02518,29.1674,0
1.02676,29.0584,0
1.02833,28.9496,0
1.0299,28.841,0
1.03147,28.7326,0
1.03305,28.6243,0
1.03462,28.5163,0
1.03619,28.4084,0
1.03776,28.3007,0
1.03934,28.1932,0
1.04091,28.0859,0
1.04248,27.9788,0
1.04405,27.8719,0
1.04563,27.7652,0
1.0472,27.6587,0
1.04877,27.5524,0
1.05034,27.4463,0
1.05191,27.3403,0
1.05349,27.2346,0
1.05506,27.1291,0
1.05663,27.0238,0
1.0582,26.9187,0
1.05978,26.8138,0
1.06135,26.7091,0
1.06292,26.6046,0
1.06449,26.5004,0
1.06607,26.3963,0
1.06764,26.2924,0
1.06921,26.1888,0
1.07078,26.0853,0
1.07236,25.9821,0
1.07393,25.8791,0
1.0755,25.7763,0
1.07707,25.6737,0
1.07864,25.5713,0
1.08022,25.4692,0
1.08179,25.3672,0
1.08336,25.2655,0
1.08493,25.164,0
1.08651,25.0627,0
1.08808,24.9616,0
1.08965,24.8607,0
1.09122,24.7601,0
1.0928,24.6596,0
1.09437,24.5594,0
1.09594,24.4594,0
1.09751,24.3597,0
1.09909,24.2601,0
1.10066,24.1608,0
1.10223,24.0616,0
1.1038,23.9628,0
1.10538,23.8641,0
1.10695,23.7656,0
1.10852,23.6674,0
1.11009,23.5694,0
1.11166,23.4716,0
1.11324,23.374,0
1.11481,23.2767,0
1.11638,23.1795,0
1.11795,23.0826,0
1.11953,22.9859,0
1.1211,22.8895,0
1.12267,22.7932,0
1.12424,22.6972,0
1.12582,22.6014,0
1.12739,22.5058,0
1.12896,22.4105,0
1.13053,22.3153,0
1.13211,22.2204,0
1.13368,22.1257,0
1.13525,22.0313,0
1.13682,21.937,0
1.13839,21.843,0
1.13997,21.7492,0
1.14154,21.6556,0
1.14311,21.5623,0
1.14468,21.4691,0
1.14626,21.3762,0
1.14783,21.2835,0
1.1494,21.191,0
1.15097,21.0988,0
1.15255,21.0067,0
1.15412,20.9149,0
1.15569,20.8233,0
1.15726,20.7319,0
1.15884,20.6408,0
1.16041,20.5498,0
1.16198,20.4591,0
1.16355,20.3686,0
1.16513,20.2783,0
1.1667,20.1882,0
1.16827,20.0984,0
1.16984,20.0087,0
1.17141,19.9193,0
1.17299,19.8301,0
1.17456,19.7411,0
1.17613,19.6523,0
1.1777,19.5638,0
1.17928,19.4754,0
1.18085,19.3873,0
1.18242,19.2994,0
1.18399,19.2117,0
1.18557,19.1242,0
1.18714,19.0369,0
1.18871,18.9498,0
1.19028,18.8629,0
1.19186,18.7763,0
1.19343,18.6899,0
1.195,18.6036,0
1.19657,18.5176,0
1.19814,18.4318,0
1.19972,18.3462,0
1.20129,18.2608,0
1.20286,18.1756,0
1.20443,18.0906,0
1.20601,18.0058,0
1.20758,17.9212,0
1.20915,17.8368,0
1.21072,17.7526,0
1.2123,17.6687,0
1.21387,17.5849,0
1.21544,17.5013,0
1.21701,17.4179,0
1.21859,17.3347,0
1.22016,17.2518,0
1.22173,17.169,0
1.2233,17.0864,0
1.22488,17.004,0
1.22645,16.9218,0
1.22802,16.8398,0
1.22959,16.758,0
1.23116,16.6764,0
1.23274,16.595,0
