# 20240927_193022
alpha,tauRe,tauIm
0,65.05,0
0.00314989,65.0537,0
0.00629978,65.0564,0
0.00944968,65.0582,0
0.0125996,65.0593,0
0.0157495,65.0599,0
0.0188994,65.0599,0
0.0220492,65.0596,0
0.0251991,65.059,0
0.028349,65.0581,0
0.0314989,65.0569,0
0.0346488,65.0556,0
0.0377987,65.0542,0
0.0409486,65.0527,0
0.0440985,65.051,0
0.0472484,65.0493,0
0.0503983,65.0475,0
0.0535482,65.0456,0
0.0566981,65.0436,0
0.059848,65.0416,0
0.0629978,65.0395,0
0.0661477,65.0373,0
0.0692976,65.035,0
0.0724475,65.0327,0
0.0755974,65.0302,0
0.0787473,65.0277,0
0.0818972,65.025,0
0.0850471,65.0222,0
0.088197,65.0193,0
0.0913469,65.0163,0
0.0944968,65.0132,0
0.0976467,65.0099,0
0.100797,65.0064,0
0.103946,65.0029,0
0.107096,64.9992,0
0.110246,64.9953,0
0.113396,64.9912,0
0.116546,64.987,0
0.119696,64.9827,0
0.122846,64.9781,0
0.125996,64.9734,0
0.129146,64.9685,0
0.132295,64.9634,0
0.135445,64.9581,0
0.138595,64.9527,0
0.141745,64.9471,0
0.144895,64.9412,0
0.148045,64.9352,0
0.151195,64.9289,0
0.154345,64.9225,0
0.157495,64.9158,0
0.160645,64.909,0
0.163794,64.9019,0
0.166944,64.8946,0
0.170094,64.887,0
0.173244,64.8792,0
0.176394,64.8712,0
0.179544,64.8629,0
0.182694,64.8544,0
0.185844,64.8456,0
0.188994,64.8366,0
0.192143,64.8272,0
0.195293,64.8176,0
0.198443,64.8077,0
0.201593,64.7975,0
0.204743,64.787,0
0.207893,64.7762,0
0.211043,64.765,0
0.214193,64.7535,0
0.217343,64.7417,0
0.220492,64.7295,0
0.223642,64.7169,0
0.226792,64.704,0
0.229942,64.6907,0
0.233092,64.677,0
0.236242,64.6629,0
0.239392,64.6483,0
0.242542,64.6333,0
0.245692,64.6179,0
0.248842,64.6021,0
0.251991,64.5857,0
0.255141,64.5689,0
0.258291,64.5516,0
0.261441,64.5338,0
0.264591,64.5155,0
0.267741,64.4967,0
0.270891,64.4773,0
0.274041,64.4574,0
0.277191,64.4369,0
0.28034,64.4159,0
0.28349,64.3942,0
0.28664,64.3719,0
0.28979,64.3491,0
0.29294,64.3256,0
0.29609,64.3015,0
0.29924,64.2767,0
0.30239,64.2512,0
0.30554,64.2251,0
0.308689,64.1982,0
0.311839,64.1707,0
0.314989,64.1424,0
0.318139,64.1134,0
0.321289,64.0836,0
0.324439,64.0531,0
0.327589,64.0218,0
0.330739,63.9897,0
0.333889,63.9567,0
0.337038,63.923,0
0.340188,63.8884,0
0.343338,63.853,0
0.346488,63.8167,0
0.349638,63.7796,0
0.352788,63.7415,0
0.355938,63.7025,0
0.359088,63.6626,0
0.362238,63.6218,0
0.365388,63.58,0
0.368537,63.5373,0
0.371687,63.4935,0
0.374837,63.4488,0
0.377987,63.4031,0
0.381137,63.3563,0
0.384287,63.3086,0
0.387437,63.2597,0
0.390587,63.2098,0
0.393737,63.1589,0
0.396886,63.1068,0
0.400036,63.0536,0
0.403186,62.9993,0
0.406336,62.9439,0
0.409486,62.8874,0
0.412636,62.8297,0
0.415786,62.7708,0
0.418936,62.7107,0
