# 20241209_191314
# primespec:	data/spectra_real_sigma_constfield_20240912/spec_20241209_164813/spectr.txt
# qmax:	5
# ma:	1.4693
# mb:	0.14
# mc:	0.14
# B:	1
# Q:	1
# [DEBUG] pabc:	0.721187
# [DEBUG] Eabc:	0.73465
p,finalspecRe,finalspecIm
0,299.205,0
0.0100503,299.261,0
0.0201005,299.431,0
0.0301508,299.717,0
0.040201,300.131,0
0.0502513,300.69,0
0.0603015,301.482,0
0.0703518,302.323,0
0.080402,303.199,0
0.0904523,304.165,0
0.100503,305.219,0
0.110553,306.374,0
0.120603,307.599,0
0.130653,308.943,0
0.140704,310.366,0
0.150754,311.874,0
0.160804,313.483,0
0.170854,315.183,0
0.180905,316.975,0
0.190955,318.843,0
0.201005,320.814,0
0.211055,322.854,0
0.221106,324.953,0
0.231156,327.173,0
0.241206,329.435,0
0.251256,331.785,0
0.261307,334.184,0
0.271357,336.673,0
0.281407,339.177,0
0.291457,341.81,0
0.301508,344.454,0
0.311558,347.071,0
0.321608,349.836,0
0.331658,352.671,0
0.341709,355.45,0
0.351759,358.274,0
0.361809,361.239,0
0.371859,364.227,0
0.38191,367.131,0
0.39196,370.023,0
0.40201,372.987,0
0.41206,375.915,0
0.422111,379.019,0
0.432161,382.247,0
0.442211,385.359,0
0.452261,388.589,0
0.462312,391.615,0
0.472362,394.8,0
0.482412,397.77,0
0.492462,400.922,0
0.502513,403.893,0
0.512563,407.153,0
0.522613,410.206,0
0.532663,413.466,0
0.542714,416.851,0
0.552764,420.137,0
0.562814,423.802,0
0.572864,427.576,0
0.582915,431.269,0
0.592965,435.509,0
0.603015,439.814,0
0.613065,444.081,0
0.623116,449.022,0
0.633166,454.75,0
0.643216,460.976,0
0.653266,467.329,0
0.663317,473.319,0
0.673367,477.029,0
0.683417,475.76,0
0.693467,467.093,0
0.703518,450.222,0
0.713568,425.892,0
0.723618,395.792,0
0.733668,360.794,0
0.743719,324.252,0
0.753769,288.301,0
0.763819,255.207,0
0.773869,226.488,0
0.78392,202.734,0
0.79397,183.398,0
0.80402,167.421,0
0.81407,154.001,0
0.824121,142.541,0
0.834171,132.677,0
0.844221,123.984,0
0.854271,116.092,0
0.864322,108.764,0
0.874372,102.045,0
0.884422,96.0112,0
0.894472,90.5316,0
0.904523,85.4546,0
0.914573,80.6365,0
0.924623,76.2318,0
0.934673,72.1977,0
0.944724,68.4841,0
0.954774,64.9409,0
0.964824,61.5673,0
0.974874,58.4545,0
0.984925,55.6026,0
0.994975,52.9147,0
1.00503,50.3266,0
1.01508,47.8602,0
1.02513,45.6045,0
1.03518,43.4991,0
1.04523,41.4878,0
1.05528,39.5098,0
1.06533,37.6892,0
1.07538,35.9891,0
1.08543,34.397,0
1.09548,32.836,0
1.10553,31.3409,0
1.11558,29.9563,0
1.12563,28.6775,0
1.13568,27.4334,0
1.14573,26.2156,0
1.15578,25.0825,0
1.16583,24.0373,0
1.17588,23.0451,0
1.18593,22.0829,0
1.19598,21.1595,0
1.20603,20.3058,0
1.21608,19.5199,0
1.22613,18.7473,0
1.23618,18.0023,0
1.24623,17.3006,0
1.25628,16.6504,0
1.26633,16.0345,0
1.27638,15.419,0
1.28643,14.8304,0
1.29648,14.275,0
1.30653,13.7566,0
1.31658,13.2412,0
1.32663,12.7362,0
1.33668,12.254,0
1.34673,11.8113,0
1.35678,11.3843,0
1.36683,10.958,0
1.37688,10.547,0
1.38693,10.1725,0
1.39698,9.82264,0
1.40704,9.4768,0
1.41709,9.13701,0
1.42714,8.82419,0
1.43719,8.53589,0
1.44724,8.25219,0
1.45729,7.96902,0
1.46734,7.69844,0
1.47739,7.44722,0
1.48744,7.20641,0
1.49749,6.9671,0
1.50754,6.72644,0
1.51759,6.5044,0
1.52764,6.29408,0
1.53769,6.09118,0
1.54774,5.88579,0
1.55779,5.69006,0
1.56784,5.51196,0
1.57789,5.34355,0
1.58794,5.17396,0
1.59799,5.00857,0
1.60804,4.858,0
1.61809,4.71597,0
1.62814,4.5758,0
1.63819,4.43307,0
1.64824,4.29614,0
1.65829,4.17029,0
1.66834,4.04783,0
1.67839,3.92161,0
1.68844,3.79837,0
1.69849,3.68502,0
1.70854,3.5794,0
1.71859,3.47475,0
1.72864,3.36925,0
1.73869,3.26993,0
1.74874,3.18083,0
1.75879,3.0935,0
1.76884,3.00624,0
1.77889,2.92023,0
1.78894,2.83908,0
1.79899,2.76404,0
1.80905,2.6874,0
1.8191,2.60885,0
1.82915,2.5343,0
1.8392,2.46576,0
1.84925,2.39852,0
1.8593,2.32996,0
1.86935,2.26336,0
1.8794,2.20297,0
1.88945,2.14765,0
1.8995,2.09144,0
1.90955,2.03448,0
1.9196,1.98196,0
1.92965,1.9331,0
1.9397,1.88389,0
1.94975,1.83371,0
1.9598,1.78422,0
1.96985,1.73792,0
1.9799,1.69523,0
1.98995,1.64958,0
2,1.60495,0
