# 20240806_161542
q,primespecRe,primespecIm
0,962366,0
0.002004,959935,0
0.00400801,957721,0
0.00601201,955406,0
0.00801602,952675,0
0.01002,949218,0
0.012024,944205,0
0.014028,937356,0
0.016032,929173,0
0.018036,920146,0
0.02004,910753,0
0.022044,900572,0
0.024048,889105,0
0.0260521,876646,0
0.0280561,863478,0
0.0300601,849872,0
0.0320641,835574,0
0.0340681,820334,0
0.0360721,804369,0
0.0380761,787884,0
0.0400801,771075,0
0.0420841,753777,0
0.0440881,735851,0
0.0460921,717470,0
0.0480961,698798,0
0.0501001,679984,0
0.0521041,660921,0
0.0541081,641531,0
0.0561121,621954,0
0.0581161,602320,0
0.0601201,582749,0
0.0621241,563167,0
0.0641281,543530,0
0.0661321,523950,0
0.0681361,504529,0
0.0701401,485358,0
0.0721441,466385,0
0.0741482,447583,0
0.0761522,429036,0
0.0781562,410819,0
0.0801602,392996,0
0.0821642,375529,0
0.0841682,358398,0
0.0861722,341659,0
0.0881762,325361,0
0.0901802,309545,0
0.0921842,294180,0
0.0941882,279248,0
0.0961922,264781,0
0.0981962,250804,0
0.1002,237337,0
0.102204,224356,0
0.104208,211842,0
0.106212,199808,0
0.108216,188259,0
0.11022,177198,0
0.112224,166609,0
0.114228,156474,0
0.116232,146788,0
0.118236,137548,0
0.12024,128745,0
0.122244,120366,0
0.124248,112396,0
0.126252,104825,0
0.128256,97639.7,0
0.13026,90830.5,0
0.132264,84384.3,0
0.134268,78288.3,0
0.136272,72531.1,0
0.138276,67100.9,0
0.14028,61986.3,0
0.142284,57172.6,0
0.144288,52648.7,0
0.146292,48406.2,0
0.148296,44436,0
0.1503,40728.1,0
0.152304,37264.1,0
0.154308,34033.2,0
0.156312,31031.1,0
0.158316,28251.6,0
0.16032,25686.5,0
0.162324,23313.4,0
0.164328,21121.1,0
0.166332,19108.1,0
0.168336,17270,0
0.17034,15599.8,0
0.172344,14073.8,0
0.174348,12679.9,0
0.176352,11417.2,0
0.178356,10281.8,0
0.18036,9267.41,0
0.182364,8354.27,0
0.184368,7530.05,0
0.186372,6791.66,0
0.188376,6134.67,0
0.19038,5553.77,0
0.192384,5037.65,0
0.194388,4576.18,0
0.196392,4163.56,0
0.198396,3794.58,0
0.2004,3464.61,0
0.202404,3170.93,0
0.204408,2908.19,0
0.206412,2670.39,0
0.208416,2452.71,0
0.21042,2251.41,0
0.212424,2067.35,0
0.214428,1899.52,0
0.216432,1744.68,0
0.218436,1600.28,0
0.22044,1464.38,0
0.222444,1336.62,0
0.224448,1217.59,0
0.226452,1107.44,0
0.228456,1006.13,0
0.23046,913.415,0
0.232464,826.291,0
0.234468,745.233,0
0.236472,672.456,0
0.238476,609.211,0
0.24048,555.99,0
0.242484,507.813,0
0.244488,463.869,0
0.246493,426.594,0
0.248497,397.59,0
0.250501,377.955,0
0.252505,362.739,0
0.254509,349.312,0
0.256513,338.736,0
0.258517,331.97,0
0.260521,329.944,0
0.262525,330.614,0
0.264529,331.975,0
0.266533,333.528,0
0.268537,334.766,0
0.270541,335.183,0
0.272545,334.928,0
0.274549,334.304,0
0.276553,333.354,0
0.278557,332.121,0
0.280561,330.611,0
0.282565,326.652,0
0.284569,319.78,0
0.286573,311.126,0
0.288577,301.759,0
0.290581,292.612,0
0.292585,282.503,0
0.294589,271.156,0
0.296593,259.446,0
0.298597,248.124,0
0.300601,237.789,0
0.302605,227.397,0
0.304609,216.982,0
0.306613,207.481,0
0.308617,199.676,0
0.310621,194.202,0
0.312625,189.777,0
0.314629,185.769,0
0.316633,182.553,0
0.318637,180.481,0
0.320641,179.909,0
0.322645,181.25,0
0.324649,184.244,0
0.326653,188.407,0
0.328657,193.235,0
0.330661,198.216,0
0.332665,204.406,0
0.334669,212.17,0
0.336673,220.937,0
0.338677,230.046,0
0.340681,238.747,0
0.342685,247.64,0
0.344689,256.964,0
0.346693,266.218,0
0.348697,274.824,0
0.350701,282.18,0
0.352705,289.235,0
0.354709,296.17,0
0.356713,302.257,0
0.358717,306.714,0
0.360721,308.787,0
0.362725,309.79,0
0.364729,310.61,0
0.366733,311.217,0
0.368737,311.58,0
0.370741,311.641,0
0.372745,310.439,0
0.374749,308.15,0
0.376753,305.62,0
0.378757,303.673,0
0.380761,303.089,0
0.382765,303.568,0
0.384769,304.66,0
0.386773,306.264,0
0.388777,308.277,0
0.390781,310.664,0
0.392785,315.411,0
0.394789,322.841,0
0.396793,332.055,0
0.398797,342.078,0
0.400801,351.889,0
0.402805,362.837,0
0.404809,375.178,0
0.406813,387.908,0
0.408817,399.877,0
0.410821,409.902,0
0.412825,419.743,0
0.414829,429.605,0
0.416833,438.128,0
0.418837,443.858,0
0.420841,445.405,0
0.422845,444.576,0
0.424849,442.744,0
0.426853,440.117,0
0.428857,436.903,0
0.430861,433.195,0
0.432865,426.306,0
0.434869,416.314,0
0.436873,404.906,0
0.438877,393.633,0
0.440881,383.774,0
0.442885,373.493,0
0.444889,362.855,0
0.446893,353.261,0
0.448897,345.97,0
0.450901,342.055,0
0.452905,339.572,0
0.454909,337.477,0
0.456913,335.888,0
0.458917,334.926,0
0.460921,334.777,0
0.462925,336.926,0
0.464929,340.911,0
0.466933,345.332,0
0.468937,348.73,0
0.470941,349.697,0
0.472945,349.67,0
0.474949,349.607,0
0.476953,349.508,0
0.478957,349.375,0
0.480961,349.062,0
0.482965,345.517,0
0.484969,338.648,0
0.486973,329.966,0
0.488977,320.892,0
0.490981,312.567,0
0.492985,302.994,0
0.494989,292.436,0
0.496993,282.423,0
0.498997,274.292,0
0.501001,269.115,0
0.503005,265.111,0
0.505009,261.564,0
0.507013,258.78,0
0.509017,257.055,0
