# 20240806_161542
# primespec:	data/spec_20240806_151611/spectr2.txt
# qmax:	2.002
p,finalspecRe,finalspecIm
0,inf,0
0.010101,65106.5,0
0.020202,65580,0
0.030303,66324.8,0
0.040404,67266.6,0
0.0505051,68319.6,0
0.0606061,69457.6,0
0.0707071,70663.9,0
0.0808081,71889.1,0
0.0909091,73178.4,0
0.10101,74600.2,0
0.111111,76172.4,0
0.121212,77918.7,0
0.131313,79920.8,0
0.141414,82253,0
0.151515,85033.5,0
0.161616,88389.1,0
0.171717,92580,0
0.181818,97978.6,0
0.191919,105233,0
0.20202,114912,0
0.212121,126694,0
0.222222,138961,0
0.232323,148640,0
0.242424,152036,0
0.252525,146686,0
0.262626,132777,0
0.272727,110998,0
0.282828,84820.3,0
0.292929,59920.3,0
0.30303,39313.7,0
0.313131,24164.4,0
0.323232,14026.9,0
0.333333,7797.12,0
0.343434,4266.38,0
0.353535,2435.19,0
0.363636,1567.67,0
0.373737,1175.25,0
0.383838,984.705,0
0.393939,879.644,0
0.40404,818.397,0
0.414141,779.581,0
0.424242,747.583,0
0.434343,717.062,0
0.444444,689.223,0
0.454545,665.303,0
0.464646,643.748,0
0.474747,622.212,0
0.484848,599.543,0
0.494949,576.287,0
0.505051,553.656,0
0.515152,531.986,0
0.525253,509.473,0
0.535354,485.493,0
0.545455,462.241,0
0.555556,441.727,0
0.565657,423.102,0
0.575758,405.01,0
0.585859,387.646,0
0.59596,372.267,0
0.606061,358.42,0
0.616162,344.467,0
0.626263,330.032,0
0.636364,316.097,0
0.646465,303.036,0
0.656566,289.662,0
0.666667,275.449,0
0.676768,261.48,0
0.686869,248.731,0
0.69697,236.529,0
0.707071,224.211,0
0.717172,212.508,0
0.727273,202.413,0
0.737374,193.515,0
0.747475,184.903,0
0.757576,176.47,0
0.767677,168.942,0
0.777778,162.274,0
0.787879,155.503,0
0.79798,148.496,0
0.808081,141.754,0
0.818182,135.74,0
0.828283,129.705,0
0.838384,123.302,0
0.848485,117.243,0
0.858586,111.959,0
0.868687,107.107,0
0.878788,102.229,0
0.888889,97.5487,0
0.89899,93.4705,0
0.909091,89.8161,0
0.919192,86.0663,0
0.929293,82.2867,0
0.939394,78.7934,0
0.949495,75.6628,0
0.959596,72.5358,0
0.969697,69.3159,0
0.979798,66.3071,0
0.989899,63.6913,0
1,61.2022,0
