# 20240809_110700
alpha,field0Re,field0Im
0,0.0560762,0.0306345
0.00157237,0.0560749,0.0306369
0.00314474,0.0560736,0.0306392
0.00471711,0.0560724,0.0306414
0.00628947,0.0560711,0.0306437
0.00786184,0.0560697,0.0306463
0.00943421,0.0560682,0.0306492
0.0110066,0.0560663,0.0306525
0.0125789,0.0560642,0.0306565
0.0141513,0.0560618,0.0306609
0.0157237,0.0560591,0.0306657
0.0172961,0.0560563,0.0306709
0.0188684,0.0560533,0.0306763
0.0204408,0.0560503,0.0306819
0.0220132,0.056047,0.0306878
0.0235855,0.0560435,0.0306942
0.0251579,0.0560399,0.0307009
0.0267303,0.056036,0.030708
0.0283026,0.056032,0.0307153
0.029875,0.0560278,0.0307229
0.0314474,0.0560235,0.0307307
0.0330197,0.056019,0.030739
0.0345921,0.0560142,0.0307476
0.0361645,0.0560093,0.0307565
0.0377368,0.0560043,0.0307658
0.0393092,0.055999,0.0307753
0.0408816,0.0559937,0.030785
0.042454,0.0559881,0.0307952
0.0440263,0.0559823,0.0308056
0.0455987,0.0559764,0.0308165
0.0471711,0.0559703,0.0308276
0.0487434,0.055964,0.030839
0.0503158,0.0559575,0.0308507
0.0518882,0.0559509,0.0308627
0.0534605,0.0559441,0.030875
0.0550329,0.0559371,0.0308877
0.0566053,0.0559299,0.0309008
0.0581776,0.0559225,0.0309141
0.05975,0.055915,0.0309277
0.0613224,0.0559073,0.0309416
0.0628947,0.0558994,0.0309559
0.0644671,0.0558913,0.0309705
0.0660395,0.055883,0.0309855
0.0676119,0.0558746,0.0310007
0.0691842,0.0558659,0.0310163
0.0707566,0.0558571,0.0310321
0.072329,0.0558481,0.0310483
0.0739013,0.0558389,0.0310649
0.0754737,0.0558295,0.0310818
0.0770461,0.0558199,0.031099
0.0786184,0.0558101,0.0311166
0.0801908,0.0558002,0.0311344
0.0817632,0.05579,0.0311526
0.0833355,0.0557797,0.0311711
0.0849079,0.0557691,0.03119
0.0864803,0.0557584,0.0312092
0.0880526,0.0557474,0.0312287
0.089625,0.0557363,0.0312486
0.0911974,0.055725,0.0312687
0.0927698,0.0557135,0.0312893
0.0943421,0.0557017,0.0313102
0.0959145,0.0556898,0.0313314
0.0974869,0.0556777,0.031353
0.0990592,0.0556653,0.0313748
0.100632,0.0556528,0.031397
0.102204,0.0556401,0.0314196
0.103776,0.0556272,0.0314425
0.105349,0.055614,0.0314658
0.106921,0.0556006,0.0314894
0.108493,0.0555871,0.0315133
0.110066,0.0555733,0.0315376
0.111638,0.0555593,0.0315621
0.113211,0.0555452,0.0315871
0.114783,0.0555307,0.0316124
0.116355,0.0555161,0.0316381
0.117928,0.0555013,0.0316641
0.1195,0.0554863,0.0316905
0.121072,0.055471,0.0317171
0.122645,0.0554556,0.0317442
0.124217,0.0554399,0.0317716
0.125789,0.0554239,0.0317993
0.127362,0.0554078,0.0318274
0.128934,0.0553915,0.0318559
0.130507,0.0553749,0.0318846
0.132079,0.0553581,0.0319138
