# 20240926_150517
alpha,Df0Re,Df0Im
0,0.201136,0
0.01,0.201919,0
0.02,0.202529,0
0.03,0.203184,0
0.04,0.203992,0
0.05,0.204997,0
0.06,0.206209,0
0.07,0.20762,0
0.08,0.209218,0
0.09,0.210988,0
0.1,0.212918,0
0.11,0.214997,0
0.12,0.217215,0
0.13,0.219563,0
0.14,0.222029,0
0.15,0.224599,0
0.16,0.227257,0
0.17,0.22998,0
0.18,0.232744,0
0.19,0.235517,0
0.2,0.238262,0
0.21,0.240938,0
0.22,0.243496,0
0.23,0.245883,0
0.24,0.248036,0
0.25,0.249888,0
0.26,0.251361,0
0.27,0.25237,0
0.28,0.252821,0
0.29,0.252608,0
0.3,0.251617,0
0.31,0.249724,0
0.32,0.246791,0
0.33,0.242674,0
0.34,0.237221,0
0.35,0.230272,0
0.36,0.221665,0
0.37,0.211238,0
0.38,0.198836,0
0.39,0.184315,0
0.4,0.167547,0
0.41,0.148435,0
0.42,0.126912,0
0.43,0.102957,0
0.44,0.0766061,0
0.45,0.047956,0
0.46,0.0171789,0
0.47,-0.0154699,0
0.48,-0.0496452,0
0.49,-0.0849047,0
0.5,-0.120707,0
0.51,-0.156413,0
0.52,-0.191287,0
0.53,-0.224511,0
0.54,-0.255198,0
0.55,-0.282411,0
0.56,-0.305192,0
0.57,-0.322598,0
0.58,-0.333737,0
0.59,-0.337809,0
0.6,-0.334161,0
0.61,-0.322325,0
0.62,-0.302067,0
0.63,-0.273428,0
0.64,-0.236753,0
0.65,-0.192712,0
0.66,-0.142305,0
0.67,-0.0868516,0
0.68,-0.0279591,0
0.69,0.0325251,0
0.7,0.09258,0
0.71,0.150093,0
0.72,0.202952,0
0.73,0.249147,0
0.74,0.286871,0
0.75,0.314617,0
0.76,0.331263,0
0.77,0.336134,0
0.78,0.329055,0
0.79,0.310367,0
0.8,0.280912,0
0.81,0.241996,0
0.82,0.195325,0
0.83,0.142909,0
0.84,0.0869597,0
0.85,0.0297684,0
0.86,-0.0264109,0
0.87,-0.0794762,0
0.88,-0.127576,0
0.89,-0.169188,0
0.9,-0.203172,0
0.91,-0.228798,0
0.92,-0.245746,0
0.93,-0.254081,0
0.94,-0.25421,0
0.95,-0.246826,0
0.96,-0.232841,0
0.97,-0.213314,0
0.98,-0.18939,0
0.99,-0.162234,0
1,-0.132981,0
1.01,-0.102692,0
1.02,-0.0723242,0
1.03,-0.0427059,0
1.04,-0.0145273,0
1.05,0.0116652,0
1.06,0.0354651,0
1.07,0.0565979,0
1.08,0.0749069,0
1.09,0.0903385,0
1.1,0.102924,0
1.11,0.11276,0
1.12,0.119996,0
1.13,0.124815,0
1.14,0.127421,0
1.15,0.12803,0
1.16,0.126866,0
1.17,0.124148,0
1.18,0.120095,0
1.19,0.114919,0
1.2,0.108823,0
1.21,0.102003,0
1.22,0.094637,0
1.23,0.0868889,0
1.24,0.0789021,0
1.25,0.0707974,0
1.26,0.0626733,0
1.27,0.0546068,0
1.28,0.0466569,0
1.29,0.0388703,0
1.3,0.0312864,0
1.31,0.0239426,0
1.32,0.0168765,0
1.33,0.0101258,0
1.34,0.00372483,0
1.35,-0.00230068,0
1.36,-0.00793876,0
1.37,-0.013194,0
1.38,-0.0180856,0
1.39,-0.0226421,0
1.4,-0.0268917,0
1.41,-0.0308552,0
1.42,-0.034545,0
1.43,-0.0379745,0
1.44,-0.0411786,0
1.45,-0.0442369,0
1.46,-0.0472871,0
1.47,-0.050511,0
1.48,-0.0540818,0
1.49,-0.0580875,0
1.5,-0.0624777,0
1.51,-0.0671153,0
1.52,-0.0720115,0
1.53,-0.0777095,0
1.54,-0.0855786,0
1.55,-0.0976048,0
1.56,-0.115826,0
1.57,-0.144665,0
1.58,-0.209529,0
